key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15
NSDLPRL,1915-05-28,0,Northern,regular,,Fort William-Port Arthur,11,,Virginia,2,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, May 29, 1915",0,1,1,0,0,0,4,4,1,,,,,,,0,1,0,0,1,0,0,0,0,,,,,,
VYYSSYF,1915-05-28,0,Northern,regular,,Grand Forks,6,,Winnipeg,4,,,2:00,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, May 29, 1915",2,0,0,0,0,0,0,4,0,,,,,,,0,0,0,0,0,1,0,3,0,,,,,,
PDZWVRQ,1915-05-29,0,Northern,regular,,Fargo-Moorhead,2,,St. Boniface,3,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, May 30, 1915",0,0,1,1,0,0,0,0,0,,,,,,,0,0,1,0,0,0,0,1,1,,,,,,
SBSTSQY,1915-05-29,0,Northern,regular,,Duluth,0,,Superior,2,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, May 30, 1915",0,0,0,0,0,0,0,0,0,,,,,,,2,0,0,0,0,0,0,0,x,,,,,,
PTLGCLM,1915-05-29,0,Northern,regular,,Fort William-Port Arthur,1,,Virginia,3,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, May 30, 1915",0,0,0,0,0,0,1,0,0,,,,,,,1,0,0,0,0,0,0,2,x,,,,,,
KMGYVDH,1915-05-29,1,Northern,regular,,Grand Forks,7,,Winnipeg,6,,,2:10,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, May 30, 1915",0,1,0,1,1,1,2,0,1,,,,,,,0,0,6,0,0,0,0,0,0,,,,,,
SLBZFZY,1915-05-29,2,Northern,regular,,Grand Forks,9,,Winnipeg,11,,,2:00,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, May 30, 1915",0,0,2,0,4,0,0,0,1,,,,,,,5,0,2,2,2,0,0,0,x,,,,,,
ZYVSVXH,1915-05-30,0,Northern,exhibition,,Winnipeg,5,,Grand Forks,6,,,1:40,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, June 1, 1915",0,0,0,1,1,1,0,1,1,,,,,,,1,0,0,2,0,1,1,2,0,,,,,,
CMJVKFY,1915-05-30,0,Northern,regular,,Fargo-Moorhead,,,St. Boniface,,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, June 1, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCLCJKS,1915-05-30,0,Northern,regular,,Duluth,,,Superior,,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, June 1, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VQJDLFS,1915-05-30,0,Northern,regular,,Fort William-Port Arthur,,,Virginia,,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, June 1, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XDLSJJS,1915-05-31,1,Northern,regular,,Fort William-Port Arthur,15,,Duluth,3,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, June 1, 1915",0,4,4,1,4,0,1,0,0,,,,,,,0,0,2,0,0,0,0,0,1,,,,,,
FXFYDQN,1915-05-31,2,Northern,regular,,Fort William-Port Arthur,8,,Duluth,7,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, June 1, 1915",1,1,0,0,0,0,4,0,2,,,,,,,0,1,4,0,1,0,0,1,0,,,,,,
FPPXWSK,1915-05-31,1,Northern,regular,,Winnipeg,3,,Fargo-Moorhead,4,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, June 1, 1915",1,0,0,2,0,0,0,0,0,,,,,,,1,0,0,0,0,0,3,0,x,,,,,,
JLZLKQV,1915-05-31,2,Northern,regular,,Winnipeg,6,,Fargo-Moorhead,1,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, June 1, 1915",0,0,1,0,0,0,2,1,2,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,
ZHCVMRH,1915-05-31,1,Northern,regular,,St. Boniface,4,,Grand Forks,3,,,1:40,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, June 1, 1915",1,0,0,0,3,0,0,0,0,,,,,,,1,0,0,0,2,0,0,0,0,,,,,,
DRTCBKC,1915-05-31,2,Northern,regular,,St. Boniface,0,,Grand Forks,9,,,1:40,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, June 1, 1915",0,0,0,0,0,0,0,0,0,,,,,,,2,1,0,1,2,0,0,3,x,,,,,,
NZDDQLW,1915-05-31,1,Northern,regular,,Virginia,4,,Superior,3,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, June 1, 1915",0,1,0,0,0,0,2,0,1,,,,,,,0,0,0,3,0,0,0,0,0,,,,,,
WSFKCTB,1915-05-31,2,Northern,regular,,Virginia,8,,Superior,10,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, June 1, 1915",0,2,0,2,0,0,0,1,3,,,,,,,0,1,3,0,1,0,4,1,x,,,,,,
FFYXXXD,1915-06-01,0,Northern,regular,,Fort William-Port Arthur,1,,Duluth,4,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, June 2, 1915",1,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,1,0,3,0,x,,,,,,
CXFRLGJ,1915-06-01,0,Northern,regular,,Winnipeg,4,,Fargo-Moorhead,2,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, June 2, 1915",0,0,1,0,0,1,0,2,0,,,,,,,0,0,0,0,0,0,0,0,2,,,,,,
NWCZYCY,1915-06-01,0,Northern,regular,,St. Boniface,,,Grand Forks,,,,,,postponed,Grand Forks players refused to play due to compensation issues,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, June 2, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VSPYFVM,1915-06-01,0,Northern,regular,,Virginia,4,,Superior,8,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, June 2, 1915",1,1,0,0,0,0,1,1,0,,,,,,,1,1,1,0,0,5,0,0,x,,,,,,
JDBDWFC,1915-06-02,0,Northern,regular,,Fort William-Port Arthur,5,,Duluth,10,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, June 3, 1915",0,3,0,0,0,0,0,1,1,,,,,,,2,4,0,1,0,0,0,3,x,,,,,,
ZLDQWNM,1915-06-02,0,Northern,regular,,Winnipeg,4,,Fargo-Moorhead,7,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, June 3, 1915",1,0,0,0,0,0,1,1,1,,,,,,,0,2,0,1,0,3,1,0,x,,,,,,
JFCBJGS,1915-06-02,0,Northern,regular,,St. Boniface,4,,Grand Forks,1,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, June 3, 1915",0,0,0,0,0,0,0,0,4,,,,,,,0,0,0,0,0,0,1,0,0,,,,,,
LGNPFTV,1915-06-02,0,Northern,regular,,Virginia,7,,Superior,3,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150527.txt,"Grand Forks Daily Herald, June 3, 1915",3,0,0,0,4,0,0,0,0,,,,,,,1,0,0,1,0,0,0,0,1,,,,,,
JWRTSBR,1915-06-03,0,Northern,regular,,Virginia,0,,Duluth,5,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 4, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,4,0,0,0,1,x,,,,,,
XFLBYHB,1915-06-03,0,Northern,regular,,St. Boniface,9,,Fargo-Moorhead,1,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 4, 1915",2,0,0,2,0,2,3,0,0,,,,,,,0,0,0,0,0,0,0,0,1,,,,,,
JFLSXRQ,1915-06-03,0,Northern,regular,,Winnipeg,0,,Grand Forks,1,,,1:20,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 4, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0,0,0,x,,,,,,
FKBSFNJ,1915-06-03,0,Northern,regular,,Fort William-Port Arthur,6,,Superior,3,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 4, 1915",1,0,0,2,0,0,0,0,3,,,,,,,0,1,1,1,0,0,0,0,0,,,,,,
TKLZVRR,1915-06-04,0,Northern,regular,,Virginia,9,,Duluth,8,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 5, 1915",2,3,1,0,0,0,1,1,1,,,,,,,0,1,0,1,0,0,0,1,5,,,,,,
DPXMDTX,1915-06-04,0,Northern,regular,,St. Boniface,6,,Fargo-Moorhead,7,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 5, 1915",0,2,0,0,0,1,3,0,0,,,,,,,0,0,0,0,0,0,3,3,1,,,,,,
HKXJCDS,1915-06-04,0,Northern,regular,,Winnipeg,,,Grand Forks,,,,,,postponed,rain,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 5, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XGNHRLW,1915-06-04,0,Northern,regular,,Fort William-Port Arthur,11,,Superior,7,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 5, 1915",1,3,0,2,0,0,3,0,2,,,,,,,1,2,0,4,0,0,0,0,0,,,,,,
DCDZTPF,1915-06-05,0,Northern,regular,,Virginia,,,Duluth,,,,,,postponed,rain,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 6, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSNJJKT,1915-06-05,0,Northern,regular,,St. Boniface,3,,Fargo-Moorhead,1,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 6, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
MVPNCVS,1915-06-05,0,Northern,regular,,Winnipeg,5,,Grand Forks,6,,,1:45,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 6, 1915",1,0,0,1,3,0,0,0,0,,,,,,,0,0,0,0,5,1,0,0,x,,,,,,
GVNRGDJ,1915-06-05,0,Northern,regular,,Fort William-Port Arthur,,,Superior,,,,,,postponed,rain,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 6, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XQSHZPC,1915-06-06,1,Northern,regular,,Virginia,,,Duluth,,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 8, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JTCBVJR,1915-06-06,2,Northern,regular,,Virginia,,,Duluth,,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 8, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZJGXDPZ,1915-06-06,0,Northern,regular,,St. Boniface,,,Fargo-Moorhead,,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 8, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGQPSSM,1915-06-06,0,Northern,regular,,Winnipeg,2,,Grand Forks,1,,,1:48,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 8, 1915",0,0,0,0,0,0,1,0,0,1,,,,,,0,0,1,0,0,0,0,0,0,0,,,,,
FQRVDGW,1915-06-06,0,Northern,regular,,Fort William-Port Arthur,,,Superior,,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 8, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMHXTHL,1915-06-07,0,Northern,regular,,Grand Forks,5,,Fargo-Moorhead,1,,,1:50,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 8, 1915",0,0,0,0,0,3,1,1,0,,,,,,,0,0,0,0,0,0,1,0,0,,,,,,
TBKBZCN,1915-06-07,0,Northern,regular,,Duluth,1,,Fort William-Port Arthur,2,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 8, 1915",0,0,0,0,0,0,1,0,0,,,,,,,0,0,1,1,0,0,0,0,x,,,,,,
XPHQNST,1915-06-07,0,Northern,regular,,Winnipeg,,,St. Boniface,,,,,,postponed,rain,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 8, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YRLMDHZ,1915-06-07,0,Northern,regular,,Superior,5,,Virginia,4,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 8, 1915",2,0,0,0,0,0,1,2,0,,,,,,,0,0,0,0,3,0,1,0,0,,,,,,
VLCBTTP,1915-06-08,0,Northern,regular,,Grand Forks,,,Fargo-Moorhead,,,,,,postponed,cold,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 9, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QDDRJFX,1915-06-08,0,Northern,regular,,Duluth,,,Fort William-Port Arthur,,,,,,postponed,cold,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 9, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PWHHQPZ,1915-06-08,0,Northern,regular,,Superior,,,Virginia,,,,,,postponed,cold,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 9, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFSQGZK,1915-06-08,0,Northern,regular,,St. Boniface,1,,Winnipeg,2,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 9, 1915",0,0,0,0,0,0,0,1,0,,,,,,,0,0,0,0,1,0,0,1,x,,,,,,
SXDQBRY,1915-06-09,1,Northern,regular,,Grand Forks,4,,Fargo-Moorhead,6,,,1:30,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 10, 1915",0,0,0,2,2,0,0,0,0,,,,,,,0,1,5,0,0,0,0,0,x,,,,,,
RYPLZCW,1915-06-09,2,Northern,regular,,Grand Forks,5,,Fargo-Moorhead,7,,,0:50,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 10, 1915",0,0,1,2,2,,,,,,,,,,,0,1,4,2,x,,,,,,,,,,
SXDMJTD,1915-06-09,1,Northern,regular,,Duluth,4,,Fort William-Port Arthur,1,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 10, 1915",0,0,4,0,0,0,0,0,0,,,,,,,0,0,1,0,0,0,0,0,0,,,,,,
GLHNCNP,1915-06-09,2,Northern,regular,,Duluth,8,,Fort William-Port Arthur,4,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 10, 1915",1,7,0,0,0,0,0,0,0,,,,,,,0,0,0,0,2,0,0,0,2,,,,,,
QHRQPQR,1915-06-09,0,Northern,regular,,Winnipeg,,,St. Boniface,,,,,,postponed,rain,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 10, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPZQGBT,1915-06-09,0,Northern,regular,,Superior,2,,Virginia,9,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150603.txt,"Grand Forks Daily Herald, June 10, 1915",1,0,1,0,0,0,0,0,0,,,,,,,2,1,0,0,0,0,0,6,x,,,,,,
DRFYWBF,1915-06-10,0,Northern,regular,,Grand Forks,,,Fargo-Moorhead,,,,,,postponed,rain,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 11, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PXBVLCX,1915-06-10,0,Northern,regular,,Duluth,,,Fort William-Port Arthur,,,,,,postponed,rain,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 11, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JBDTFJM,1915-06-10,0,Northern,regular,,Winnipeg,,,St. Boniface,,,,,,postponed,rain,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 11, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YGYZPBQ,1915-06-10,0,Northern,regular,,Superior,,,Virginia,,,,,,postponed,rain,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 11, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLQZBGK,1915-06-11,0,Northern,regular,,Superior,,,Fort William-Port Arthur,,,,,,postponed,rain,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 12, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WGPCFRW,1915-06-11,0,Northern,regular,,Fargo-Moorhead,5,,Grand Forks,3,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 12, 1915",1,0,2,0,0,0,0,0,2,,,,,,,1,0,0,0,0,0,0,0,2,,,,,,
YLHPGQS,1915-06-11,1,Northern,regular,,Winnipeg,1,,St. Boniface,3,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 12, 1915",0,1,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,2,0,,,,,,
JCRMZSB,1915-06-11,2,Northern,regular,,Winnipeg,10,,St. Boniface,6,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 12, 1915",1,0,0,7,1,0,1,0,0,,,,,,,0,0,0,0,0,2,4,0,0,,,,,,
RPFBSXD,1915-06-11,0,Northern,regular,,Duluth,5,,Virginia,6,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 12, 1915",0,0,0,0,4,1,0,0,0,,,,,,,0,0,0,0,1,1,0,2,2,,,,,,
MTJDZPP,1915-06-12,0,Northern,regular,,Superior,,,Fort William-Port Arthur,,,,,,postponed,rain,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 13, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DFMMGFD,1915-06-12,0,Northern,regular,,Fargo-Moorhead,,,Grand Forks,,,,,,postponed,rain,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 13, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMKZGKB,1915-06-12,0,Northern,regular,,Duluth,,,Virginia,,,,,,postponed,rain,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 13, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTRGFMM,1915-06-12,1,Northern,regular,,St. Boniface,1,,Winnipeg,2,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 13, 1915",0,1,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1,0,0,1,,,,,
PHTHGRP,1915-06-12,2,Northern,regular,,St. Boniface,4,,Winnipeg,4,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 13, 1915",0,0,1,0,2,0,1,,,,,,,,,0,0,0,1,0,2,1,,,,,,,,
MQWZMZM,1915-06-13,0,Northern,regular,,Fargo-Moorhead,0,,Grand Forks,2,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 15, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,1,x,,,,,,
MTBWJDS,1915-06-13,0,Northern,regular,,Duluth,,,Virginia,,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 15, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTCZCFY,1915-06-14,1,Northern,regular,,Superior,7,,Fort William-Port Arthur,8,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 15, 1915",5,1,1,0,0,0,0,0,0,,,,,,,2,0,0,1,0,1,0,0,4,,,,,,
MTZLSBZ,1915-06-14,2,Northern,regular,,Superior,0,,Fort William-Port Arthur,4,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 15, 1915",0,0,0,0,0,0,,,,,,,,,,2,0,0,0,2,x,,,,,,,,,
NJQPZBP,1915-06-14,0,Northern,regular,,Winnipeg,,,St. Boniface,,,,,,postponed,rain,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 15, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZJCSLT,1915-06-14,0,Northern,regular,,Duluth,2,,Virginia,5,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 15, 1915",0,0,0,0,0,1,0,1,0,,,,,,,2,0,1,0,0,0,2,0,x,,,,,,
CXTKPXF,1915-06-15,0,Northern,regular,,St. Boniface,5,,Duluth,4,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 16, 1915",2,0,0,0,0,0,0,2,0,1,,,,,,0,1,1,0,1,1,0,0,0,0,,,,,
LLHMCBF,1915-06-15,0,Northern,regular,,Winnipeg,3,,Fort William-Port Arthur,4,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 16, 1915",0,0,0,0,2,1,0,0,0,,,,,,,0,1,0,0,0,3,0,0,x,,,,,,
QTGBCJX,1915-06-15,0,Northern,regular,,Grand Forks,2,,Superior,3,,,1:40,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 16, 1915",0,1,0,0,1,0,0,0,0,,,,,,,0,0,1,1,1,0,0,0,0,,,,,,
HFZNTSD,1915-06-15,0,Northern,regular,,Fargo-Moorhead,4,,Virginia,1,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 16, 1915",0,0,0,0,0,2,2,0,0,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,
GPCTXXR,1915-06-16,0,Northern,regular,,St. Boniface,6,,Duluth,5,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 17, 1915",0,0,2,0,4,0,0,0,0,,,,,,,0,0,0,0,0,4,0,1,0,,,,,,
GJSBDDS,1915-06-16,0,Northern,regular,,Winnipeg,2,,Fort William-Port Arthur,4,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 17, 1915",0,0,0,0,0,2,0,0,0,,,,,,,0,2,0,1,0,1,0,0,x,,,,,,
TBWKBPD,1915-06-16,0,Northern,regular,,Grand Forks,2,,Superior,3,,,2:10,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 17, 1915",0,0,0,0,0,2,0,0,0,,,,,,,0,0,0,1,0,1,0,1,x,,,,,,
BXHTLJY,1915-06-16,0,Northern,regular,,Fargo-Moorhead,,,Virginia,,,,,,postponed,wet grounds,,transcript/1915/1915-GFDH/boxes/GFDH-19150610.txt,"Grand Forks Daily Herald, June 17, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSKHQSZ,1915-06-17,0,Northern,regular,,St. Boniface,8,,Duluth,9,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150617.txt,"Grand Forks Daily Herald, June 18, 1915",2,2,3,0,0,0,1,0,0,0,,,,,,6,0,0,0,1,0,0,1,0,1,,,,,
NLKGNNW,1915-06-17,0,Northern,regular,,Winnipeg,5,,Fort William-Port Arthur,3,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150617.txt,"Grand Forks Daily Herald, June 18, 1915",1,2,0,0,1,0,1,0,0,,,,,,,1,0,0,0,0,0,0,0,2,,,,,,
FDBQTYR,1915-06-17,0,Northern,regular,,Grand Forks,7,,Superior,4,,,2:00,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150617.txt,"Grand Forks Daily Herald, June 18, 1915",0,2,2,0,1,0,0,0,2,,,,,,,2,2,0,0,0,0,0,0,0,,,,,,
JSXJXPZ,1915-06-17,0,Northern,regular,,Fargo-Moorhead,1,,Virginia,6,,,,,,,,transcript/1915/1915-GFDH/boxes/GFDH-19150617.txt,"Grand Forks Daily Herald, June 18, 1915",0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,5,0,0,0,1,x,,,,,,
QFWNHYN,1915-06-18,0,Northern,regular,,St. Boniface,,,Duluth,,,,,,postponed,rain,,transcript/1915/1915-GFDH/boxes/GFDH-19150617.txt,"Grand Forks Daily Herald, June 19, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWZYCPD,1915-06-18,0,Northern,regular,,Winnipeg,,,Fort William-Port Arthur,,,,,,postponed,rain,,transcript/1915/1915-GFDH/boxes/GFDH-19150617.txt,"Grand Forks Daily Herald, June 19, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
