key,league,date,number,source,team1.name,team1.align,team1.score,team2.name,team2.align,team2.score,status_code,status_reason
19150525-CTXKAU-CTXMEX-0,Central Texas League,1915-05-25,0,1915-DMN,Mexia,a,4,Kaufman,h,9,final,
19150525-CTXTER-CTXWAX-0,Central Texas League,1915-05-25,0,1915-DMN,Terrell,a,4,Waxahachie,h,5,final,
19150526-CTXCOR-CTXKAU-0,Central Texas League,1915-05-26,0,1915-DMN,Kaufman,a,,Corsicana,h,,final,
19150526-CTXENN-CTXTER-0,Central Texas League,1915-05-26,0,1915-DMN,Terrell,a,2,Ennis,h,3,final,
19150526-CTXMEX-CTXWAX-0,Central Texas League,1915-05-26,0,1915-DMN,Waxahachie,a,6,Mexia,h,2,final,
19150527-CTXCOR-CTXKAU-0,Central Texas League,1915-05-27,0,1915-DMN,Kaufman,a,0,Corsicana,h,2,final,
19150527-CTXENN-CTXTER-0,Central Texas League,1915-05-27,0,1915-DMN,Terrell,a,1,Ennis,h,2,final,
19150527-CTXMEX-CTXWAX-0,Central Texas League,1915-05-27,0,1915-DMN,Waxahachie,a,4,Mexia,h,0,final,
19150528-CTXCOR-CTXWAX-0,Central Texas League,1915-05-28,0,1915-DMN,Waxahachie,a,1,Corsicana,h,2,final,
19150528-CTXENN-CTXTER-0,Central Texas League,1915-05-28,0,1915-DMN,Ennis,a,5,Terrell,h,7,final,
19150528-CTXKAU-CTXMEX-0,Central Texas League,1915-05-28,0,1915-DMN,Kaufman,a,5,Mexia,h,0,final,
19150529-CTXCOR-CTXWAX-0,Central Texas League,1915-05-29,0,1915-DMN,Waxahachie,a,2,Corsicana,h,6,final,
19150529-CTXENN-CTXTER-0,Central Texas League,1915-05-29,0,1915-DMN,Ennis,a,5,Terrell,h,6,final,
19150529-CTXKAU-CTXMEX-0,Central Texas League,1915-05-29,0,1915-DMN,Kaufman,a,5,Mexia,h,3,final,
19150531-CTXCOR-CTXTER-0,Central Texas League,1915-05-31,0,1915-DMN,Corsicana,a,6,Terrell,h,3,final,
19150531-CTXENN-CTXMEX-0,Central Texas League,1915-05-31,0,1915-DMN,Mexia,a,4,Ennis,h,12,final,
19150531-CTXKAU-CTXWAX-0,Central Texas League,1915-05-31,0,1915-DMN,Waxahachie,a,2,Kaufman,h,8,final,
19150601-CTXCOR-CTXTER-0,Central Texas League,1915-06-01,0,1915-DMN,Corsicana,a,11,Terrell,h,8,final,
19150601-CTXENN-CTXMEX-0,Central Texas League,1915-06-01,0,1915-DMN,Ennis,a,4,Mexia,h,0,final,
19150601-CTXKAU-CTXWAX-0,Central Texas League,1915-06-01,0,1915-DMN,Waxahachie,a,7,Kaufman,h,8,final,
19150602-CTXCOR-CTXKAU-0,Central Texas League,1915-06-02,0,1915-DMN,Corsicana,a,4,Kaufman,h,0,final,
19150602-CTXENN-CTXMEX-0,Central Texas League,1915-06-02,0,1915-DMN,Mexia,a,1,Ennis,h,4,final,
19150602-CTXTER-CTXWAX-0,Central Texas League,1915-06-02,0,1915-DMN,Waxahachie,a,2,Terrell,h,7,final,
19150603-CTXCOR-CTXKAU-0,Central Texas League,1915-06-03,0,1915-DMN,Corsicana,a,3,Kaufman,h,4,final,
19150603-CTXENN-CTXMEX-0,Central Texas League,1915-06-03,0,1915-DMN,Mexia,a,1,Ennis,h,6,final,
19150603-CTXTER-CTXWAX-0,Central Texas League,1915-06-03,0,1915-DMN,Waxahachie,a,0,Terrell,h,4,final,
19150604-CTXCOR-CTXTER-0,Central Texas League,1915-06-04,0,1915-DMN,Corsicana,a,3,Terrell,h,2,final,
19150604-CTXENN-CTXKAU-0,Central Texas League,1915-06-04,0,1915-DMN,Kaufman,a,1,Ennis,h,3,final,
19150604-CTXMEX-CTXWAX-0,Central Texas League,1915-06-04,0,1915-DMN,Mexia,a,0,Waxahachie,h,8,final,
19150605-CTXCOR-CTXTER-0,Central Texas League,1915-06-05,0,1915-DMN,Terrell,a,1,Corsicana,h,2,final,
19150605-CTXENN-CTXKAU-0,Central Texas League,1915-06-05,0,1915-DMN,Kaufman,a,1,Ennis,h,4,final,
19150605-CTXMEX-CTXWAX-0,Central Texas League,1915-06-05,0,1915-DMN,Mexia,a,2,Waxahachie,h,6,final,
19150607-CTXCOR-CTXENN-0,Central Texas League,1915-06-07,0,1915-DMN,Ennis,a,8,Corsicana,h,5,final,
19150607-CTXKAU-CTXWAX-0,Central Texas League,1915-06-07,0,1915-DMN,Kaufman,a,2,Waxahachie,h,1,final,
19150607-CTXMEX-CTXTER-0,Central Texas League,1915-06-07,0,1915-DMN,Terrell,a,9,Mexia,h,7,final,
19150608-CTXCOR-CTXENN-0,Central Texas League,1915-06-08,0,1915-DMN,Ennis,a,,Corsicana,h,,postponed,
19150608-CTXKAU-CTXWAX-0,Central Texas League,1915-06-08,0,1915-DMN,Kaufman,a,2,Waxahachie,h,1,final,
19150608-CTXMEX-CTXTER-0,Central Texas League,1915-06-08,0,1915-DMN,Terrell,a,8,Mexia,h,4,final,
19150609-CTXCOR-CTXENN-0,Central Texas League,1915-06-09,0,1915-DMN,Ennis,a,1,Corsicana,h,6,final,
19150609-CTXKAU-CTXWAX-0,Central Texas League,1915-06-09,0,1915-DMN,Kaufman,a,6,Waxahachie,h,7,final,
19150609-CTXMEX-CTXTER-0,Central Texas League,1915-06-09,0,1915-DMN,Terrell,a,1,Mexia,h,4,final,
