key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13
YNMBDGK,1915-04-20,0,Middle Texas,regular,,Schulenburg,4,,Austin,0,,,2:05,,final,,,1915/1915-DMN/DMN-19150420.txt,"Dallas Morning News, April 21, 1915",0,0,2,2,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,
PHHLZPF,1915-04-20,0,Middle Texas,regular,,Bartlett,1,,Belton,3,,,2:18,,final,,,1915/1915-DMN/DMN-19150420.txt,"Dallas Morning News, April 21, 1915",0,0,0,0,0,0,0,1,0,,,,,0,0,0,1,2,0,0,0,x,,,,
QRQCCFW,1915-04-20,0,Middle Texas,regular,,Temple,0,,Brenham [I],1,,,1:40,,final,,,1915/1915-DMN/DMN-19150420.txt,"Dallas Morning News, April 21, 1915",0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,,,,
HZZGBNH,1915-04-20,0,Texas,regular,,Shreveport,2,,Dallas,3,,,2:20,,final,,,1915/1915-DMN/DMN-19150420.txt,"Dallas Morning News, April 21, 1915",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
WZWGMWT,1915-04-20,0,Texas,regular,,Waco,1,,Fort Worth,7,,,1:54,,final,,,1915/1915-DMN/DMN-19150420.txt,"Dallas Morning News, April 21, 1915",0,0,0,0,0,0,0,1,0,,,,,0,0,4,0,0,2,1,0,x,,,,
WGFLFFY,1915-04-20,0,Texas,regular,,San Antonio,2,,Galveston,0,,,1:38,,final,,,1915/1915-DMN/DMN-19150420.txt,"Dallas Morning News, April 21, 1915",0,0,0,1,0,1,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,
NZJCPMY,1915-04-20,0,Texas,regular,,Beaumont,2,,Houston,0,,,1:45,,final,,,1915/1915-DMN/DMN-19150420.txt,"Dallas Morning News, April 21, 1915",0,0,1,1,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,
HKLXKTR,1915-04-20,0,Western Association,regular,,Fort Smith,6,,Denison,7,,,1:50,,final,,,1915/1915-DMN/DMN-19150420.txt,"Dallas Morning News, April 21, 1915",2,2,0,0,2,0,0,0,0,,,,,0,1,2,2,1,0,0,0,1,,,,
ZRZPXKB,1915-04-20,0,Western Association,regular,,Oklahoma City,12,,McAlester,6,,,2:15,,final,,,1915/1915-DMN/DMN-19150420.txt,"Dallas Morning News, April 21, 1915",1,1,0,0,0,0,3,5,2,,,,,0,0,0,0,3,1,1,0,1,,,,
DSVMLCP,1915-04-20,0,Western Association,regular,,Muskogee,,,Paris,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150420.txt,"Dallas Morning News, April 21, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
SRHNZQK,1915-04-20,0,Western Association,regular,,Tulsa,4,,Sherman,5,,,2:05,,final,,,1915/1915-DMN/DMN-19150420.txt,"Dallas Morning News, April 21, 1915",1,1,0,0,0,1,0,1,0,0,,,,0,0,0,0,1,0,2,1,0,1,,,
SLVVLWF,1915-04-21,0,Middle Texas,regular,,Schulenburg,4,,Austin,2,,,,,final,,,1915/1915-DMN/DMN-19150421.txt,"Dallas Morning News, April 22, 1915",0,0,0,0,1,0,3,0,0,,,,,1,0,0,0,0,0,0,0,1,,,,
KQBDHSZ,1915-04-21,0,Middle Texas,regular,,Bartlett,1,,Belton,3,,,1:49,,final,,,1915/1915-DMN/DMN-19150421.txt,"Dallas Morning News, April 22, 1915",0,1,0,0,0,0,0,0,0,,,,,0,0,0,3,0,0,0,0,x,,,,
WFGSRSD,1915-04-21,0,Middle Texas,regular,,Temple,1,,Brenham [I],2,,,1:25,,final,,,1915/1915-DMN/DMN-19150421.txt,"Dallas Morning News, April 22, 1915",0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,2,0,0,0,x,,,,
CCCQMDX,1915-04-21,0,Texas,regular,,Shreveport,6,,Dallas,4,,,2:20,,final,,,1915/1915-DMN/DMN-19150421.txt,"Dallas Morning News, April 22, 1915",1,0,0,0,0,1,0,2,0,0,2,,,3,0,0,0,1,0,0,0,0,0,0,,
HGXVWBP,1915-04-21,0,Texas,regular,,Waco,0,,Fort Worth,1,,,1:30,,final,,,1915/1915-DMN/DMN-19150421.txt,"Dallas Morning News, April 22, 1915",0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,1,0,0,0,x,,,,
DMCYGJG,1915-04-21,0,Texas,regular,,San Antonio,3,,Galveston,4,,,1:56,,final,,,1915/1915-DMN/DMN-19150421.txt,"Dallas Morning News, April 22, 1915",0,0,1,0,0,0,0,2,0,,,,,0,0,0,0,2,0,0,2,x,,,,
FFKBGSL,1915-04-21,0,Texas,regular,,Beaumont,3,,Houston,2,,,1:45,,final,,,1915/1915-DMN/DMN-19150421.txt,"Dallas Morning News, April 22, 1915",1,0,0,0,0,0,0,0,2,,,,,1,1,0,0,0,0,0,0,0,,,,
YDZXBMQ,1915-04-21,0,Western Association,regular,,Fort Smith,6,,Denison,7,,,1:45,,final,,,1915/1915-DMN/DMN-19150421.txt,"Dallas Morning News, April 22, 1915",2,2,0,0,2,0,0,0,0,,,,,0,1,2,2,1,0,0,0,1,,,,
WTLZYTC,1915-04-21,0,Western Association,regular,,Oklahoma City,11,,McAlester,2,,,1:45,,final,,,1915/1915-DMN/DMN-19150421.txt,"Dallas Morning News, April 22, 1915",1,2,2,0,0,3,0,0,3,,,,,0,0,0,2,0,0,0,0,0,,,,
GPGYHXB,1915-04-21,0,Western Association,regular,,Muskogee,,,Paris,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150421.txt,"Dallas Morning News, April 22, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
QCJTNQM,1915-04-21,0,Western Association,regular,,Tulsa,,,Sherman,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150421.txt,"Dallas Morning News, April 22, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
MXXXXTP,1915-04-22,0,Middle Texas,regular,,Temple,,,Austin,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150422.txt,"Dallas Morning News, April 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
LXYSXPT,1915-04-22,0,Middle Texas,regular,,Schulenburg,,,Bartlett,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150422.txt,"Dallas Morning News, April 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
XGMSRHR,1915-04-22,0,Middle Texas,regular,,Brenham [I],,,Belton,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150422.txt,"Dallas Morning News, April 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
KDFLGZQ,1915-04-22,0,Texas,regular,,Shreveport,,,Dallas,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150422.txt,"Dallas Morning News, April 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
QVZXZYQ,1915-04-22,0,Texas,regular,,Waco,,,Fort Worth,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150422.txt,"Dallas Morning News, April 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
BZFHMYQ,1915-04-22,0,Texas,regular,,San Antonio,,,Galveston,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150422.txt,"Dallas Morning News, April 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
BWZLMLL,1915-04-22,0,Texas,regular,,Beaumont,0,,Houston,3,,,1:17,,final,,,1915/1915-DMN/DMN-19150422.txt,"Dallas Morning News, April 23, 1915",0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,3,0,0,0,x,,,,
MJSFSZL,1915-04-22,0,Western Association,regular,,Oklahoma City,,,Denison,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150422.txt,"Dallas Morning News, April 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
CHYLKGF,1915-04-22,0,Western Association,regular,,Fort Smith,,,McAlester,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150422.txt,"Dallas Morning News, April 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
SSLXGMD,1915-04-22,0,Western Association,regular,,Tulsa,2,,Paris,2,,,1:10,,completed early,rain,,1915/1915-DMN/DMN-19150422.txt,"Dallas Morning News, April 23, 1915",2,0,0,0,0,0,,,,,,,,0,0,0,0,0,2,,,,,,,
VJLTKYQ,1915-04-22,0,Western Association,regular,,Muskogee,,,Sherman,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150422.txt,"Dallas Morning News, April 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
RQHZZRR,1915-04-23,0,Middle Texas,regular,,Temple,,,Austin,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150423.txt,"Dallas Morning News, April 24, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
HNYSWCB,1915-04-23,0,Middle Texas,regular,,Schulenburg,,,Bartlett,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150423.txt,"Dallas Morning News, April 24, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
DMPNFFC,1915-04-23,0,Middle Texas,regular,,Brenham [I],,,Belton,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150423.txt,"Dallas Morning News, April 24, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
NKTRDWQ,1915-04-23,0,Texas,regular,,San Antonio,0,,Beaumont,2,,,1:14,,final,,,1915/1915-DMN/DMN-19150423.txt,"Dallas Morning News, April 24, 1915",0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,2,0,0,x,,,,
ZGFYKRC,1915-04-23,0,Texas,regular,,Fort Worth,,,Dallas,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150423.txt,"Dallas Morning News, April 24, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
MXLJZWH,1915-04-23,0,Texas,regular,,Galveston,,,Houston,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150423.txt,"Dallas Morning News, April 24, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
CVYZMZX,1915-04-23,0,Texas,regular,,Waco,5,,Shreveport,1,,,1:26,,final,,,1915/1915-DMN/DMN-19150423.txt,"Dallas Morning News, April 24, 1915",2,0,0,0,3,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,,,,
MSPSZPF,1915-04-23,0,Western Association,regular,,Oklahoma City,,,Denison,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150423.txt,"Dallas Morning News, April 24, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
FNDYMLB,1915-04-23,0,Western Association,regular,,Fort Smith,0,,McAlester,2,,,1:35,,final,,,1915/1915-DMN/DMN-19150423.txt,"Dallas Morning News, April 24, 1915",0,0,0,0,0,0,0,0,0,,,,,0,0,2,0,0,0,0,0,x,,,,
CBGJXDJ,1915-04-23,0,Western Association,regular,,Tulsa,3,,Paris,1,,,1:35,,final,,,1915/1915-DMN/DMN-19150423.txt,"Dallas Morning News, April 24, 1915",1,0,0,0,0,0,0,0,2,,,,,0,0,0,0,0,0,0,1,0,,,,
BMJFHHQ,1915-04-23,0,Western Association,regular,,Muskogee,,,Sherman,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150423.txt,"Dallas Morning News, April 24, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
DFLDLDP,1915-04-24,0,Middle Texas,regular,,Temple,0,,Austin,3,,,1:10,,final,,,1915/1915-DMN/DMN-19150424.txt,"Dallas Morning News, April 25, 1915",0,0,0,0,0,0,0,0,0,,,,,0,1,0,0,1,1,0,0,x,,,,
GHGNWTV,1915-04-24,0,Middle Texas,regular,,Schulenburg,,,Bartlett,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150424.txt,"Dallas Morning News, April 25, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
FGRBXGK,1915-04-24,0,Middle Texas,regular,,Brenham [I],0,,Belton,0,,,1:10,,completed early,rain,,1915/1915-DMN/DMN-19150424.txt,"Dallas Morning News, April 25, 1915",0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,,,,,,,
KQHZTRD,1915-04-24,0,Texas,regular,,San Antonio,1,,Beaumont,10,,,1:35,,final,,,1915/1915-DMN/DMN-19150424.txt,"Dallas Morning News, April 25, 1915",0,0,0,0,0,0,0,1,0,,,,,0,4,0,2,0,2,0,2,x,,,,
GFVTTTH,1915-04-24,0,Texas,regular,,Fort Worth,5,,Dallas,1,,,2:05,,final,,,1915/1915-DMN/DMN-19150424.txt,"Dallas Morning News, April 25, 1915",0,0,0,0,0,4,0,0,1,,,,,0,0,1,0,0,0,0,0,0,,,,
FVGNLPB,1915-04-24,0,Texas,regular,,Galveston,,,Houston,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150424.txt,"Dallas Morning News, April 25, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
XPDGSLG,1915-04-24,0,Texas,regular,,Waco,,,Shreveport,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150424.txt,"Dallas Morning News, April 25, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
WRJTTHJ,1915-04-24,0,Western Association,regular,,Oklahoma City,,,Denison,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150424.txt,"Dallas Morning News, April 25, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
KGRBDNH,1915-04-24,0,Western Association,regular,,Fort Smith,,,McAlester,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150424.txt,"Dallas Morning News, April 25, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
CRBMGBM,1915-04-24,0,Western Association,regular,,Tulsa,1,,Paris,2,,,1:40,,final,,,1915/1915-DMN/DMN-19150424.txt,"Dallas Morning News, April 25, 1915",0,0,0,0,0,0,0,1,0,,,,,0,0,0,1,0,0,0,1,x,,,,
VQCVRHJ,1915-04-24,0,Western Association,regular,,Muskogee,,,Sherman,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150424.txt,"Dallas Morning News, April 25, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
YNCFKBT,1915-04-25,0,Middle Texas,regular,,Brenham [I],,,Bartlett,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150425.txt,"Dallas Morning News, April 26, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
JNQRKKJ,1915-04-25,0,Middle Texas,regular,,Austin,,,Belton,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150425.txt,"Dallas Morning News, April 26, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
PPSKMFK,1915-04-25,0,Middle Texas,regular,,Temple,,,Schulenburg,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150425.txt,"Dallas Morning News, April 26, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
SNJKSMC,1915-04-25,0,Texas,regular,,San Antonio,7,,Beaumont,0,,,1:57,,final,,,1915/1915-DMN/DMN-19150425.txt,"Dallas Morning News, April 26, 1915",0,4,0,1,0,2,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,
FXDMKXG,1915-04-25,1,Texas,regular,,Fort Worth,,,Dallas,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150425.txt,"Dallas Morning News, April 26, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
BMWBJXG,1915-04-25,2,Texas,regular,,Fort Worth,,,Dallas,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150425.txt,"Dallas Morning News, April 26, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
LDBHJTC,1915-04-25,1,Texas,regular,,Galveston,1,,Houston,2,,,2:10,,final,,1,1915/1915-DMN/DMN-19150425.txt,"Dallas Morning News, April 26, 1915",0,0,1,0,0,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,1,,,
XDPWSWG,1915-04-25,2,Texas,regular,,Galveston,1,,Houston,3,,,1:32,,completed early,darkness,,1915/1915-DMN/DMN-19150425.txt,"Dallas Morning News, April 26, 1915",1,0,0,0,0,0,0,,,,,,,0,0,0,1,0,2,0,,,,,,
DMSMJYB,1915-04-25,0,Texas,regular,,Waco,0,,Shreveport,1,,,1:38,,final,,2,1915/1915-DMN/DMN-19150425.txt,"Dallas Morning News, April 26, 1915",0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,1,0,0,0,x,,,,
QXXWSQR,1915-04-25,0,Western Association,regular,,Tulsa,3,,Denison,3,,,2:20,,final,,,1915/1915-DMN/DMN-19150425.txt,"Dallas Morning News, April 26, 1915",0,0,3,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,0,1,0,0,0,0,0,
FLSBZZM,1915-04-25,0,Western Association,regular,,Muskogee,2,,McAlester,1,,,3:00,,final,,,1915/1915-DMN/DMN-19150425.txt,"Dallas Morning News, April 26, 1915",0,2,0,0,0,0,0,0,0,,,,,0,0,1,0,0,0,0,0,0,,,,
LHWSGRV,1915-04-25,0,Western Association,regular,,Oklahoma City,2,,Paris,1,,,1:21,,final,,,1915/1915-DMN/DMN-19150425.txt,"Dallas Morning News, April 26, 1915",0,2,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,,,,
GFDPCTY,1915-04-25,0,Western Association,regular,,Fort Smith,,,Sherman,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150425.txt,"Dallas Morning News, April 26, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
HKDGYSG,1915-04-26,0,Texas,regular,,Beaumont,3,,Dallas,8,,,1:40,,final,,,1915/1915-DMN/DMN-19150426.txt,"Dallas Morning News, April 27, 1915",1,1,0,0,0,0,1,0,0,,,,,0,1,2,0,2,0,1,2,x,,,,
BTWKYVZ,1915-04-26,0,Texas,regular,,Galveston,4,,Fort Worth,3,,,2:04,,final,,,1915/1915-DMN/DMN-19150426.txt,"Dallas Morning News, April 27, 1915",4,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,2,0,1,0,,,,
NSWYGFL,1915-04-26,0,Texas,regular,,San Antonio,,,Shreveport,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150426.txt,"Dallas Morning News, April 27, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
KMTYDXG,1915-04-26,0,Texas,regular,,Houston,3,,Waco,4,,,2:24,,final,,#2,1915/1915-DMN/DMN-19150426.txt,"Dallas Morning News, April 27, 1915",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1
YDNYCQX,1915-04-26,0,Western Association,regular,,Tulsa,1,,Denison,5,,,1:20,,final,,,1915/1915-DMN/DMN-19150426.txt,"Dallas Morning News, April 27, 1915",0,0,1,0,0,0,0,0,0,,,,,2,0,3,0,0,0,0,0,x,,,,
JTHHTBG,1915-04-26,0,Western Association,regular,,McAlester,0,,Muskogee,2,,,1:55,,final,,,1915/1915-DMN/DMN-19150426.txt,"Dallas Morning News, April 27, 1915",0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,1,0,0,0,x,,,,
YLRKMRG,1915-04-26,0,Western Association,regular,,Oklahoma City,2,,Paris,3,,,1:40,,final,,,1915/1915-DMN/DMN-19150426.txt,"Dallas Morning News, April 27, 1915",0,0,0,0,0,0,0,0,2,,,,,0,0,0,0,1,2,0,0,x,,,,
HQMYXPB,1915-04-26,0,Western Association,regular,,Fort Smith,1,,Sherman,3,,,1:53,,final,,,1915/1915-DMN/DMN-19150426.txt,"Dallas Morning News, April 27, 1915",0,0,1,0,0,0,0,0,0,,,,,0,0,3,0,0,0,0,0,x,,,,
XJHBMTR,1915-04-27,0,Texas,regular,,Beaumont,0,,Dallas,1,,,1:45,,final,,,1915/1915-DMN/DMN-19150427.txt,"Dallas Morning News, April 28, 1915",0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,1,0,0,x,,,,
YXSFTCY,1915-04-27,0,Texas,regular,,Galveston,5,,Fort Worth,0,,,1:45,,final,,,1915/1915-DMN/DMN-19150427.txt,"Dallas Morning News, April 28, 1915",0,0,1,2,0,2,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,
XLHGBHY,1915-04-27,0,Texas,regular,,San Antonio,2,,Shreveport,8,,,1:45,,final,,,1915/1915-DMN/DMN-19150427.txt,"Dallas Morning News, April 28, 1915",0,0,0,0,0,1,0,0,1,,,,,1,1,2,2,0,1,1,0,x,,,,
BQJRDRF,1915-04-27,0,Texas,regular,,Houston,0,,Waco,2,,,1:41,,final,,,1915/1915-DMN/DMN-19150427.txt,"Dallas Morning News, April 28, 1915",0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,1,1,0,x,,,,
KYZFDHD,1915-04-27,0,Western Association,regular,,Tulsa,3,,Denison,6,,,1:48,,final,,,1915/1915-DMN/DMN-19150427.txt,"Dallas Morning News, April 28, 1915",0,0,2,0,1,0,0,0,0,,,,,2,0,0,1,0,2,0,1,x,,,,
XCPQYKF,1915-04-27,0,Western Association,regular,,McAlester,7,,Muskogee,3,,,1:55,,final,,,1915/1915-DMN/DMN-19150427.txt,"Dallas Morning News, April 28, 1915",0,0,0,2,0,0,1,2,2,,,,,0,0,0,1,0,0,0,2,0,,,,
CTNSXWR,1915-04-27,0,Western Association,regular,,Oklahoma City,,,Paris,,,,,,postponed,rain,,1915/1915-DMN/DMN-19150427.txt,"Dallas Morning News, April 28, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,
GFRZTVW,1915-04-27,0,Western Association,regular,,Fort Smith,2,,Sherman,3,,,1:55,,final,,,1915/1915-DMN/DMN-19150427.txt,"Dallas Morning News, April 28, 1915",0,2,0,0,0,0,0,0,0,,,,,0,0,0,0,0,2,0,1,x,,,,
SRSTQFK,1915-04-28,0,Texas,regular,,Beaumont,1,,Dallas,2,,,1:50,,final,,,1915/1915-DMN/DMN-19150428.txt,"Dallas Morning News, April 29, 1915",0,0,1,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,1,x,,,,
HJPSSHC,1915-04-28,0,Texas,regular,,Galveston,4,,Fort Worth,2,,,2:20,,final,,,1915/1915-DMN/DMN-19150428.txt,"Dallas Morning News, April 29, 1915",0,0,0,0,0,2,0,0,0,0,2,,,0,0,0,0,1,0,1,0,0,0,0,,
DKVZHCC,1915-04-28,1,Texas,regular,,San Antonio,11,,Shreveport,9,,,2:10,,final,,,1915/1915-DMN/DMN-19150428.txt,"Dallas Morning News, April 29, 1915",2,0,0,0,5,0,0,1,2,3,,,,0,1,0,4,3,0,0,0,0,1,,,
CQBSVHB,1915-04-28,2,Texas,regular,,San Antonio,4,,Shreveport,4,,,1:35,,completed early,darkness,,1915/1915-DMN/DMN-19150428.txt,"Dallas Morning News, April 29, 1915",3,0,0,0,0,0,1,,,,,,,2,0,0,1,1,0,0,,,,,,
BBKMSHM,1915-04-28,0,Texas,regular,,Houston,1,,Waco,3,,,1:48,,final,,,1915/1915-DMN/DMN-19150428.txt,"Dallas Morning News, April 29, 1915",0,0,0,1,0,0,0,0,0,,,,,0,0,0,0,1,0,1,1,x,,,,
NWMDVSN,1915-04-28,0,Western Association,regular,,Paris,2,,Fort Smith,3,,,1:40,,final,,#1,1915/1915-DMN/DMN-19150428.txt,"Dallas Morning News, April 29, 1915",2,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,3,,,,
FBMQFDR,1915-04-28,0,Western Association,regular,,Tulsa,3,,Muskogee,7,,,1:52,,final,,,1915/1915-DMN/DMN-19150428.txt,"Dallas Morning News, April 29, 1915",0,1,0,0,0,1,1,0,0,,,,,0,0,0,1,0,3,0,3,x,,,,
JNWZVNK,1915-04-28,0,Western Association,regular,,McAlester,4,,Oklahoma City,0,,,1:25,,final,,,1915/1915-DMN/DMN-19150428.txt,"Dallas Morning News, April 29, 1915",0,1,0,1,2,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,
JFBLHRP,1915-04-28,0,Western Association,regular,,Denison,4,,Sherman,8,,,1:50,,final,,,1915/1915-DMN/DMN-19150428.txt,"Dallas Morning News, April 29, 1915",0,0,2,0,0,2,0,0,0,,,,,0,0,6,1,0,0,0,1,x,,,,
TDXZKRH,1915-04-29,0,Texas,regular,,Galveston,1,,Dallas,4,,,1:50,,final,,,1915/1915-DMN/DMN-19150429.txt,"Dallas Morning News, April 30, 1915",0,0,1,0,0,0,0,0,0,,,,,0,2,0,2,0,0,0,0,x,,,,
GGJMLLG,1915-04-29,0,Texas,regular,,Beaumont,0,,Fort Worth,2,,,1:30,,final,,,1915/1915-DMN/DMN-19150429.txt,"Dallas Morning News, April 30, 1915",0,0,0,0,0,0,0,0,0,,,,,0,0,0,2,0,0,0,0,x,,,,
DBPDTQF,1915-04-29,0,Texas,regular,,Houston,4,,Shreveport,2,,,1:30,,final,,,1915/1915-DMN/DMN-19150429.txt,"Dallas Morning News, April 30, 1915",1,1,0,0,1,0,1,0,0,,,,,0,0,0,1,0,0,0,0,1,,,,
DJXMKSL,1915-04-29,0,Texas,regular,,San Antonio,1,,Waco,4,,,1:25,,final,,,1915/1915-DMN/DMN-19150429.txt,"Dallas Morning News, April 30, 1915",0,1,0,0,0,0,0,0,0,,,,,2,0,0,0,0,1,0,1,x,,,,
MFVHTVZ,1915-04-29,0,Western Association,regular,,Paris,3,,Fort Smith,14,,,2:00,,final,,,1915/1915-DMN/DMN-19150429.txt,"Dallas Morning News, April 30, 1915",1,0,0,0,0,0,0,0,2,,,,,0,1,6,3,4,0,0,0,x,,,,
GBCWVNS,1915-04-29,0,Western Association,regular,,Tulsa,6,,Muskogee,7,,,2:29,,final,,#2,1915/1915-DMN/DMN-19150429.txt,"Dallas Morning News, April 30, 1915",4,0,0,1,0,0,1,0,0,0,,,,2,0,0,3,0,0,0,0,1,1,,,
DBWVXWH,1915-04-29,0,Western Association,regular,,McAlester,4,,Oklahoma City,8,,,1:50,,final,,,1915/1915-DMN/DMN-19150429.txt,"Dallas Morning News, April 30, 1915",0,1,0,1,0,0,1,1,0,,,,,4,0,0,0,4,0,0,0,x,,,,
GPFCKBZ,1915-04-29,0,Western Association,regular,,Denison,5,,Sherman,8,,,2:10,,final,,,1915/1915-DMN/DMN-19150429.txt,"Dallas Morning News, April 30, 1915",1,0,2,0,0,1,0,1,0,,,,,0,2,0,1,0,0,5,0,x,,,,
CHSCTHV,1915-04-30,0,Middle Texas,regular,,Belton,1,,Bartlett,0,,,2:12,,final,,,1915/1915-DMN/DMN-19150430.txt,"Dallas Morning News, May 1, 1915",0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,
KGQVKXQ,1915-04-30,0,Middle Texas,regular,,Taylor,2,,Brenham [I],3,,,1:40,,final,,,1915/1915-DMN/DMN-19150430.txt,"Dallas Morning News, May 1, 1915",0,0,0,1,0,0,1,0,0,,,,,0,0,0,2,0,0,0,1,x,,,,
VHDPGSK,1915-04-30,0,Middle Texas,regular,,Schulenburg,6,,Temple,2,,,1:40,,final,,,1915/1915-DMN/DMN-19150430.txt,"Dallas Morning News, May 1, 1915",1,0,3,0,1,0,0,1,0,,,,,0,0,0,0,0,2,0,0,0,,,,
WBLRKFG,1915-04-30,0,Texas,regular,,Galveston,0,,Dallas,2,,,1:35,,final,,,1915/1915-DMN/DMN-19150430.txt,"Dallas Morning News, May 1, 1915",0,0,0,0,0,0,0,0,0,,,,,1,0,1,0,0,0,0,0,x,,,,
