key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13
BMHSJMN,1915-06-11,0,Rio Grande Association,regular,,Phoenix,7,,Albuquerque,4,,,1:45,,,,,transcript/1915/1915-EPH/boxes/EPH-19150607.txt,"El Paso Herald, June 12, 1915",2,0,2,1,0,0,0,0,2,,,,,1,0,2,0,1,0,0,0,0,,,,
BSSXPYL,1915-06-11,0,Rio Grande Association,regular,,Tucson,5,,El Paso,6,,,1:50,,,,,transcript/1915/1915-EPH/boxes/EPH-19150607.txt,"El Paso Herald, June 12, 1915",0,0,2,0,0,0,2,1,0,,,,,0,0,0,0,0,1,0,0,5,,,,
ZTNWTSF,1915-06-12,0,Rio Grande Association,regular,,Phoenix,5,,Albuquerque,6,,,1:50,,,,,transcript/1915/1915-EPH/boxes/EPH-19150607.txt,"El Paso Herald, June 14, 1915",0,0,0,0,0,3,0,2,0,,,,,3,1,0,1,0,0,0,1,x,,,,
SNKXGYV,1915-06-12,0,Rio Grande Association,regular,,Tucson,11,,El Paso,8,,,2:18,,,,,transcript/1915/1915-EPH/boxes/EPH-19150607.txt,"El Paso Herald, June 14, 1915",3,0,1,2,2,3,0,0,0,,,,,2,2,0,2,0,0,0,0,2,,,,
DBMTQWC,1915-06-13,0,Rio Grande Association,regular,,Phoenix,6,,Albuquerque,11,,,1:45,,,,,transcript/1915/1915-EPH/boxes/EPH-19150607.txt,"El Paso Herald, June 14, 1915",2,1,0,0,0,2,1,0,0,,,,,0,2,3,3,0,0,1,2,x,,,,
QNRSLMG,1915-06-13,0,Rio Grande Association,regular,,Tucson,4,,El Paso,7,,,2:05,,,,,transcript/1915/1915-EPH/boxes/EPH-19150607.txt,"El Paso Herald, June 14, 1915",0,0,0,2,0,0,0,2,0,,,,,4,0,0,0,0,0,1,2,x,,,,
BCSRGGD,1915-06-15,0,Rio Grande Association,regular,,Tucson,5,,Albuquerque,16,,,,,,,,transcript/1915/1915-EPH/boxes/EPH-19150614.txt,"El Paso Herald, June 16, 1915",0,0,0,0,1,2,0,0,2,,,,,3,3,2,1,0,2,1,4,x,,,,
GFSVFQD,1915-06-15,0,Rio Grande Association,regular,,Phoenix,3,,El Paso,7,,,2:00,,,,,transcript/1915/1915-EPH/boxes/EPH-19150614.txt,"El Paso Herald, June 16, 1915",0,2,0,0,1,0,0,0,0,,,,,0,2,0,0,0,4,0,1,x,,,,
QGMNKQM,1915-06-16,0,Rio Grande Association,regular,,Tucson,19,,Albuquerque,5,,,2:00,,,,,transcript/1915/1915-EPH/boxes/EPH-19150614.txt,"El Paso Herald, June 17, 1915",1,3,0,0,0,0,15,0,0,,,,,0,1,0,1,0,0,1,2,0,,,,
MBFTHXS,1915-06-16,0,Rio Grande Association,regular,,Phoenix,5,,El Paso,0,,,2:10,,,,,transcript/1915/1915-EPH/boxes/EPH-19150614.txt,"El Paso Herald, June 17, 1915",0,0,2,2,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,
RCXYPDY,1915-06-17,0,Rio Grande Association,regular,,Tucson,1,,Albuquerque,5,,,1:30,,,,,transcript/1915/1915-EPH/boxes/EPH-19150614.txt,"El Paso Herald, June 18, 1915",0,0,0,1,0,0,0,0,0,,,,,0,1,0,0,0,2,2,0,x,,,,
GFHDSFG,1915-06-17,0,Rio Grande Association,regular,,Phoenix,8,,El Paso,19,,,1:55,,,,,transcript/1915/1915-EPH/boxes/EPH-19150614.txt,"El Paso Herald, June 18, 1915",0,2,0,0,0,0,4,1,1,,,,,5,1,0,1,4,6,2,0,x,,,,
DKKRWGH,1915-06-18,0,Rio Grande Association,regular,,Tucson,3,,Albuquerque,12,,,1:45,,,,,transcript/1915/1915-EPH/boxes/EPH-19150614.txt,"El Paso Herald, June 19, 1915",1,0,2,0,0,0,0,0,0,,,,,2,0,0,2,1,2,3,2,x,,,,
CFJJBSR,1915-06-18,0,Rio Grande Association,regular,,Phoenix,6,,El Paso,6,,,2:48,,,,,transcript/1915/1915-EPH/boxes/EPH-19150614.txt,"El Paso Herald, June 19, 1915",0,1,0,0,1,1,0,3,0,0,0,0,,0,0,0,0,3,1,0,1,1,0,0,0,
PGGWPXK,1915-06-19,0,Rio Grande Association,regular,,Tucson,7,,Albuquerque,9,,,1:45,,,,,transcript/1915/1915-EPH/boxes/EPH-19150614.txt,"El Paso Herald, June 21, 1915",0,0,0,5,1,0,1,0,0,,,,,0,0,5,0,3,0,1,0,x,,,,
MNSVNGJ,1915-06-19,0,Rio Grande Association,regular,,Phoenix,2,,El Paso,7,,,1:43,,,,,transcript/1915/1915-EPH/boxes/EPH-19150614.txt,"El Paso Herald, June 21, 1915",0,2,0,0,0,0,0,0,0,,,,,0,4,1,0,1,1,0,0,x,,,,
JJTDPFR,1915-06-20,0,Rio Grande Association,regular,,Tucson,7,,Albuquerque,3,,,,,,,,transcript/1915/1915-EPH/boxes/EPH-19150614.txt,"El Paso Herald, June 21, 1915",4,0,1,1,0,0,0,1,0,,,,,0,2,0,0,0,0,0,0,1,,,,
QLPBLLR,1915-06-20,1,Rio Grande Association,regular,,Phoenix,11,,El Paso,1,,,1:43,,,,,transcript/1915/1915-EPH/boxes/EPH-19150614.txt,"El Paso Herald, June 21, 1915",0,0,4,0,3,3,1,0,0,,,,,0,0,0,0,0,0,1,0,0,,,,
CHJHSRV,1915-06-20,2,Rio Grande Association,regular,,Phoenix,7,,El Paso,8,,,2:40,,,,,transcript/1915/1915-EPH/boxes/EPH-19150614.txt,"El Paso Herald, June 21, 1915",0,0,0,2,4,1,0,0,0,0,0,,,0,1,0,0,0,4,0,1,1,0,1,,
XNJFDZV,1915-06-22,0,Rio Grande Association,regular,,El Paso,13,,Albuquerque,3,,,1:45,,,,,transcript/1915/1915-EPH/boxes/EPH-19150621.txt,"El Paso Herald, June 23, 1915",3,3,0,1,0,1,1,4,0,,,,,2,0,0,0,0,1,0,0,0,,,,
XRNGZSY,1915-06-22,0,Rio Grande Association,regular,,Phoenix,8,,Tucson,6,,,1:50,,,,,transcript/1915/1915-EPH/boxes/EPH-19150621.txt,"El Paso Herald, June 23, 1915",2,0,0,0,0,3,0,2,1,,,,,0,0,0,0,0,0,0,6,0,,,,
FZVRVHL,1915-06-23,0,Rio Grande Association,regular,,El Paso,9,,Albuquerque,4,,,1:50,,,,,transcript/1915/1915-EPH/boxes/EPH-19150621.txt,"El Paso Herald, June 24, 1915",0,3,0,0,0,0,6,0,0,,,,,0,0,0,0,0,0,3,1,0,,,,
RPPZZCR,1915-06-23,0,Rio Grande Association,regular,,Phoenix,4,,Tucson,5,,,1:50,,,,,transcript/1915/1915-EPH/boxes/EPH-19150621.txt,"El Paso Herald, June 24, 1915",0,0,0,0,0,3,1,0,0,,,,,2,0,0,0,0,3,0,0,x,,,,
SJZZTMH,1915-06-24,0,Rio Grande Association,regular,,El Paso,6,,Albuquerque,10,,,1:45,,,,,transcript/1915/1915-EPH/boxes/EPH-19150621.txt,"El Paso Herald, June 25, 1915",1,0,0,1,0,2,0,0,2,,,,,3,0,0,3,2,2,0,0,x,,,,
XZSLZWP,1915-06-24,0,Rio Grande Association,regular,,Phoenix,4,,Tucson,2,,,1:50,,,,,transcript/1915/1915-EPH/boxes/EPH-19150621.txt,"El Paso Herald, June 25, 1915",1,1,0,0,0,0,0,0,2,,,,,0,0,0,0,1,0,0,0,1,,,,
GFRPJSN,1915-06-25,0,Rio Grande Association,regular,,El Paso,7,,Albuquerque,6,,,1:55,,,,,transcript/1915/1915-EPH/boxes/EPH-19150621.txt,"El Paso Herald, June 26, 1915",0,0,2,1,4,0,0,0,0,,,,,2,0,0,0,0,4,0,0,0,,,,
YVJZQMK,1915-06-25,0,Rio Grande Association,regular,,Phoenix,6,,Tucson,4,,,2:10,,,,,transcript/1915/1915-EPH/boxes/EPH-19150621.txt,"El Paso Herald, June 26, 1915",1,0,0,0,0,4,0,0,1,,,,,1,0,3,0,0,0,0,0,0,,,,
FXPJXSW,1915-06-26,0,Rio Grande Association,regular,,El Paso,7,,Albuquerque,10,,,2:10,,,,,transcript/1915/1915-EPH/boxes/EPH-19150621.txt,"El Paso Herald, June 28, 1915",0,3,2,0,1,0,1,0,0,,,,,4,2,0,0,0,0,0,4,x,,,,
MWXHFBT,1915-06-26,0,Rio Grande Association,regular,,Phoenix,5,,Tucson,3,,,2:00,,,,,transcript/1915/1915-EPH/boxes/EPH-19150621.txt,"El Paso Herald, June 28, 1915",1,1,1,0,2,0,0,0,0,,,,,0,0,0,2,0,0,1,0,0,,,,
HFZXDJL,1915-06-27,0,Rio Grande Association,regular,,El Paso,8,,Albuquerque,7,,,2:10,,,,,transcript/1915/1915-EPH/boxes/EPH-19150621.txt,"El Paso Herald, June 28, 1915",4,0,0,0,0,2,0,2,0,,,,,0,1,0,0,2,1,0,0,3,,,,
ZHNXGMY,1915-06-27,0,Rio Grande Association,regular,,Phoenix,6,,Tucson,5,,,2:00,,,,,transcript/1915/1915-EPH/boxes/EPH-19150621.txt,"El Paso Herald, June 28, 1915",1,4,0,0,0,1,0,0,0,,,,,0,2,0,0,3,0,0,0,0,,,,
HRQXYFG,1915-06-29,0,Rio Grande Association,regular,,Albuquerque,8,,El Paso,5,,,1:48,,,,,transcript/1915/1915-EPH/boxes/EPH-19150628.txt,"El Paso Herald, June 30, 1915",1,1,0,1,0,2,0,0,0,3,,,,0,0,1,3,0,0,0,1,0,0,,,
RPBBTMZ,1915-06-29,0,Rio Grande Association,regular,,Tucson,1,,Phoenix,3,,,1:50,,,,,transcript/1915/1915-EPH/boxes/EPH-19150628.txt,"El Paso Herald, June 30, 1915",0,1,0,0,0,0,0,0,0,,,,,0,1,0,0,0,0,0,0,2,,,,
