game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_IP,P_TBF,P_AB,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
LYTVDXL,1910,Carolina Association,1910-05-17,0,regular,P9178499,Bigbie,,Spartanburg,ss,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,
LYTVDXL,1910,Carolina Association,1910-05-17,0,regular,P3043282,Wynne,,Spartanburg,2b,2,4,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,,,,
LYTVDXL,1910,Carolina Association,1910-05-17,0,regular,P1699175,Walker,,Spartanburg,lf,3,4,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
LYTVDXL,1910,Carolina Association,1910-05-17,0,regular,P5298514,Fairbanks,,Spartanburg,cf,4,3,0,,1,,,,,,,,1,,,,,,,,,,,,,,,,,3,0,0,,,,
LYTVDXL,1910,Carolina Association,1910-05-17,0,regular,P2332344,Holt,,Spartanburg,3b,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,
LYTVDXL,1910,Carolina Association,1910-05-17,0,regular,P0547382,Gardin,,Spartanburg,rf,6,3,0,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
LYTVDXL,1910,Carolina Association,1910-05-17,0,regular,P8976397,Bullock,,Spartanburg,1b,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,13,0,0,,,,
LYTVDXL,1910,Carolina Association,1910-05-17,0,regular,P4845693,Harrington,,Spartanburg,c,8,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
LYTVDXL,1910,Carolina Association,1910-05-17,0,regular,P6028540,Abercrombie,,Spartanburg,p,9,4,0,,0,,,,,,,,1,,1,,,,,,,,,,1,1,,,,0,1,0,,,,
LYTVDXL,1910,Carolina Association,1910-05-17,0,regular,,TOTALS,,Spartanburg,,,32,4,,8,,,,,,,,,,,,4,,,,,,,,,,,,,26,11,2,,,,
WLGWXJQ,1910,Carolina Association,1910-05-17,0,regular,P9916119,Jenkins,,Greenville,3b,1,3,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
WLGWXJQ,1910,Carolina Association,1910-05-17,0,regular,P3783346,Noojin,,Greenville,cf,2,3,0,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,4,0,0,,,,
WLGWXJQ,1910,Carolina Association,1910-05-17,0,regular,P4086333,Derrick,F.,Greenville,1b,3,4,0,,1,,,,,,,1,,,,,,,,,,,,,,,,,,8,0,1,,,,
WLGWXJQ,1910,Carolina Association,1910-05-17,0,regular,P5131450,Derrick,C.,Greenville,ss,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,,,,
WLGWXJQ,1910,Carolina Association,1910-05-17,0,regular,P2736906,Cashion,,Greenville,rf,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
WLGWXJQ,1910,Carolina Association,1910-05-17,0,regular,P9466379,Blackstone,,Greenville,lf,6,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
WLGWXJQ,1910,Carolina Association,1910-05-17,0,regular,P6199305,Wingo,,Greenville,c,7,4,0,,1,,1,,,,,,,,,,,,,,,,,,,,,,,5,2,0,,,,
WLGWXJQ,1910,Carolina Association,1910-05-17,0,regular,P0492891,Stouch,,Greenville,2b,8,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
WLGWXJQ,1910,Carolina Association,1910-05-17,0,regular,P9752938,Drumm,,Greenville,p,9,4,1,,1,,,,,,,,,,,,,,,,,,,,2,3,,,,1,2,0,,,,
WLGWXJQ,1910,Carolina Association,1910-05-17,0,regular,,TOTALS,,Greenville,,,34,4,,7,,,,,,,,,,,,8,1,,,,,,,,,,,,27,9,2,,,,
WLGWXJQ,1910,Carolina Association,1910-05-17,0,regular,P9496227,Midkiff,,Winston-Salem,ss,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,3,6,2,,,,
WLGWXJQ,1910,Carolina Association,1910-05-17,0,regular,P0918690,Templin,,Winston-Salem,2b,2,3,0,,0,,,,,,,1,,,,,,,,,,,,,,,,,,2,0,0,,,,
WLGWXJQ,1910,Carolina Association,1910-05-17,0,regular,P7712004,Brent,,Winston-Salem,lf,3,3,1,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,1,0,0,,,,
WLGWXJQ,1910,Carolina Association,1910-05-17,0,regular,P9825477,Fogarty,,Winston-Salem,cf,4,2,1,,0,,,,,,,1,,,,,,,,,,,,,,,,,,2,0,0,,,,
WLGWXJQ,1910,Carolina Association,1910-05-17,0,regular,P3483120,McKevitt,,Winston-Salem,1b,5,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,10,1,0,,,,
WLGWXJQ,1910,Carolina Association,1910-05-17,0,regular,P2039836,Painter,,Winston-Salem,3b,6,3,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,
WLGWXJQ,1910,Carolina Association,1910-05-17,0,regular,P0444468,Bivins,,Winston-Salem,rf,7,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,,1,0,0,,,,
WLGWXJQ,1910,Carolina Association,1910-05-17,0,regular,P6647636,Macconachie,,Winston-Salem,c,8,2,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,,6,0,0,,,,
WLGWXJQ,1910,Carolina Association,1910-05-17,0,regular,P4230549,Ferrell,,Winston-Salem,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,,3,6,,,,1,8,0,,,,
WLGWXJQ,1910,Carolina Association,1910-05-17,0,regular,,TOTALS,,Winston-Salem,,,27,3,,4,,,,,,,,,,,,4,1,,,,,,,,,,,,27,17,2,,,,
XNWVCYW,1910,Carolina Association,1910-05-17,0,regular,P5374085,Wehrell,,Anderson,cf,1,4,0,,2,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,0,,,,
XNWVCYW,1910,Carolina Association,1910-05-17,0,regular,P4223045,Corbett,,Anderson,2b,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
XNWVCYW,1910,Carolina Association,1910-05-17,0,regular,P0666603,Hartley,,Anderson,lf,3,3,0,,1,,,,,,,1,,,,,,,,,,,,,,,,,,3,0,0,,,,
XNWVCYW,1910,Carolina Association,1910-05-17,0,regular,P9011763,Kelly,,Anderson,rf,4,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,
XNWVCYW,1910,Carolina Association,1910-05-17,0,regular,P7452453,McCarthy,J.,Anderson,1b,5,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,,,,
XNWVCYW,1910,Carolina Association,1910-05-17,0,regular,P2446512,Gorham,,Anderson,3b,6,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,
XNWVCYW,1910,Carolina Association,1910-05-17,0,regular,P2276795,McEnroe,,Anderson,ss,7,3,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,
XNWVCYW,1910,Carolina Association,1910-05-17,0,regular,P6024768,Brannon,,Anderson,c,8,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,11,1,0,,,,
XNWVCYW,1910,Carolina Association,1910-05-17,0,regular,P9341967,Farmer,,Anderson,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,,,10,,,,0,2,0,,,,
XNWVCYW,1910,Carolina Association,1910-05-17,0,regular,,TOTALS,,Anderson,,,29,2,,6,,,,,,,,,,,,3,,,,,,,,,,,,,26,6,3,,,,
XNWVCYW,1910,Carolina Association,1910-05-17,0,regular,P9176922,McHugh,,Charlotte,cf,1,2,0,,0,,,,,,,,2,,,,,,,,,,,,,,,,,1,1,0,1,,,
XNWVCYW,1910,Carolina Association,1910-05-17,0,regular,P3053172,Garman,,Charlotte,1b,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,0,0,1,,,
XNWVCYW,1910,Carolina Association,1910-05-17,0,regular,P8859656,Cross,,Charlotte,3b,3,4,0,,1,,,,,,,,,,1,,,,,,,,,,,,,,,1,3,0,,,,
XNWVCYW,1910,Carolina Association,1910-05-17,0,regular,P2487408,Humphrey,,Charlotte,rf,4,4,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
XNWVCYW,1910,Carolina Association,1910-05-17,0,regular,P5667168,Coutts,,Charlotte,lf,5,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
XNWVCYW,1910,Carolina Association,1910-05-17,0,regular,P8330474,Dobard,,Charlotte,ss,6,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,,2,6,1,,,,
XNWVCYW,1910,Carolina Association,1910-05-17,0,regular,P1274752,Williams,,Charlotte,2b,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
XNWVCYW,1910,Carolina Association,1910-05-17,0,regular,P6980804,Francis,,Charlotte,c,8,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,,,,
XNWVCYW,1910,Carolina Association,1910-05-17,0,regular,P8771643,Duvie,,Charlotte,p,9,2,1,,1,,,,,,,,,,,,,,,,,,,,2,3,,,,0,2,0,,,,
XNWVCYW,1910,Carolina Association,1910-05-17,0,regular,,TOTALS,,Charlotte,,,32,3,,7,,,,,,,,,,,,6,5,,,,,,,,,,,,27,16,1,,,,
MSNHBKT,1910,Carolina Association,1910-05-18,0,regular,P5374085,Wehrell,,Anderson,cf,1,3,1,,0,,,,,,,1,,,,,,,,,,,,,,,,,,1,0,0,,,,
MSNHBKT,1910,Carolina Association,1910-05-18,0,regular,P9401324,Lathrop,,Anderson,p,10,2,0,,1,,,,,,,,,,,,,,5.2,,,,,2,1,2,,,,0,2,0,,,,
MSNHBKT,1910,Carolina Association,1910-05-18,0,regular,P4223045,Corbett,,Anderson,2b,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,
MSNHBKT,1910,Carolina Association,1910-05-18,0,regular,P0666603,Hartley,,Anderson,lf,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
MSNHBKT,1910,Carolina Association,1910-05-18,0,regular,P9011763,Kelly,,Anderson,rf,4,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
MSNHBKT,1910,Carolina Association,1910-05-18,0,regular,P7452453,McCarthy,J.,Anderson,1b,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,1,0,,,,
MSNHBKT,1910,Carolina Association,1910-05-18,0,regular,P2446512,Gorham,,Anderson,3b,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,,,
MSNHBKT,1910,Carolina Association,1910-05-18,0,regular,P2276795,McEnroe,,Anderson,ss,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,
MSNHBKT,1910,Carolina Association,1910-05-18,0,regular,P6024768,Brannon,,Anderson,c,8,2,0,,1,,,,,,,,,,1,,,,,,,,,,,,,,,2,0,1,,,,
MSNHBKT,1910,Carolina Association,1910-05-18,0,regular,P2993821,Finn,,Anderson,p,9,1,0,,0,,,,,,,,,,,,,,2.1,,,,,4,,,,,,0,2,0,,,,
MSNHBKT,1910,Carolina Association,1910-05-18,0,regular,,TOTALS,,Anderson,,,32,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,24,14,3,,,,
MSNHBKT,1910,Carolina Association,1910-05-18,0,regular,P9176922,McHugh,,Charlotte,cf,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
MSNHBKT,1910,Carolina Association,1910-05-18,0,regular,P3053172,Garman,,Charlotte,1b,2,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1,,,,
MSNHBKT,1910,Carolina Association,1910-05-18,0,regular,P8859656,Cross,,Charlotte,3b,3,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,,0,1,0,,,,
MSNHBKT,1910,Carolina Association,1910-05-18,0,regular,P2487408,Humphrey,,Charlotte,rf,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
MSNHBKT,1910,Carolina Association,1910-05-18,0,regular,P5667168,Coutts,,Charlotte,lf,5,4,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
MSNHBKT,1910,Carolina Association,1910-05-18,0,regular,P8330474,Dobard,,Charlotte,ss,6,2,0,,0,,,,,,,1,,,,,,,,,,,,,,,,,,1,3,0,,,,
MSNHBKT,1910,Carolina Association,1910-05-18,0,regular,P1274752,Williams,,Charlotte,2b,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,,,,
MSNHBKT,1910,Carolina Association,1910-05-18,0,regular,P6980804,Francis,,Charlotte,c,8,2,1,,2,,,,,,,,,,1,,,,,,,,,,,,,,,7,1,0,,,,
MSNHBKT,1910,Carolina Association,1910-05-18,0,regular,P1912371,Brazille,,Charlotte,p,9,2,0,,1,,,,,,,,1,,,,,,,,,,,,1,6,,1,,0,3,1,,,,
MSNHBKT,1910,Carolina Association,1910-05-18,0,regular,,TOTALS,,Charlotte,,,28,3,,6,,,,,,,,,,,,,,,,,,,,,,,,,27,11,2,,,,
NNQDFNN,1910,Carolina Association,1910-05-18,0,regular,P9916119,Jenkins,,Greenville,3b,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,
NNQDFNN,1910,Carolina Association,1910-05-18,0,regular,P3783346,Noojin,,Greenville,cf,2,4,1,,2,,,,,,,1,,,,,,,,,,,,,,,,,,1,0,0,,,,
NNQDFNN,1910,Carolina Association,1910-05-18,0,regular,P4086333,Derrick,F.,Greenville,1b,3,1,0,,1,,,,,,,1,2,,,,,,,,,,,,,,,,,8,0,0,,,,
NNQDFNN,1910,Carolina Association,1910-05-18,0,regular,P5131450,Derrick,C.,Greenville,ss,4,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
NNQDFNN,1910,Carolina Association,1910-05-18,0,regular,P2736906,Cashion,,Greenville,rf,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
NNQDFNN,1910,Carolina Association,1910-05-18,0,regular,P9466379,Blackstone,,Greenville,lf,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
NNQDFNN,1910,Carolina Association,1910-05-18,0,regular,P6199305,Wingo,,Greenville,c,7,4,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,8,0,1,,,,
NNQDFNN,1910,Carolina Association,1910-05-18,0,regular,P0492891,Stouch,,Greenville,2b,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,
NNQDFNN,1910,Carolina Association,1910-05-18,0,regular,P6171627,Redfern,,Greenville,p,9,2,0,,0,,,,,,,1,,,,,,,,,,,,,3,5,,,,1,3,0,,,,
NNQDFNN,1910,Carolina Association,1910-05-18,0,regular,,TOTALS,,Greenville,,,31,2,,8,,,,,,,,,,,,9,2,,,,,,,,,,,,27,9,1,,,,
NNQDFNN,1910,Carolina Association,1910-05-18,0,regular,P7712004,Brent,,Winston-Salem,lf,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
NNQDFNN,1910,Carolina Association,1910-05-18,0,regular,P3916376,Gilmore,,Winston-Salem,ph,10,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
NNQDFNN,1910,Carolina Association,1910-05-18,0,regular,P0918690,Templin,,Winston-Salem,2b,2,2,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,,7,6,0,,,,
NNQDFNN,1910,Carolina Association,1910-05-18,0,regular,P9825477,Fogarty,,Winston-Salem,cf,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,
NNQDFNN,1910,Carolina Association,1910-05-18,0,regular,P3483120,McKevitt,,Winston-Salem,1b,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,14,1,1,1,,,
NNQDFNN,1910,Carolina Association,1910-05-18,0,regular,P2039836,Painter,,Winston-Salem,3b,5,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,
NNQDFNN,1910,Carolina Association,1910-05-18,0,regular,P9496227,Midkiff,,Winston-Salem,ss,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,1,,,
NNQDFNN,1910,Carolina Association,1910-05-18,0,regular,P8288153,Laval,,Winston-Salem,rf,7,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
NNQDFNN,1910,Carolina Association,1910-05-18,0,regular,P8199988,MacConachie,,Winston-Salem,c,8,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,,,1,
NNQDFNN,1910,Carolina Association,1910-05-18,0,regular,P1266684,Reis,,Winston-Salem,p,9,2,0,,0,,,,,,,,1,,,,,,,,,,,,2,2,,,,0,5,0,,,,
NNQDFNN,1910,Carolina Association,1910-05-18,0,regular,,TOTALS,,Winston-Salem,,,28,0,,2,,,,,,,,,,,,7,1,,,,,,,,,,,,27,22,2,,,,
WKRQZYZ,1910,Carolina Association,1910-05-18,0,regular,P2107950,Rickard,,Greensboro,lf,1,3,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,5,0,0,,,,
WKRQZYZ,1910,Carolina Association,1910-05-18,0,regular,P3937903,Thrasher,,Greensboro,rf,10,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
WKRQZYZ,1910,Carolina Association,1910-05-18,0,regular,P2715479,Weldon,,Greensboro,cf,2,3,0,,0,,,,,,,,2,,,,,,,,,,,,,,,,,2,0,0,,,,
WKRQZYZ,1910,Carolina Association,1910-05-18,0,regular,P1340887,Jackson,,Greensboro,3b,3,2,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
WKRQZYZ,1910,Carolina Association,1910-05-18,0,regular,P2531649,Bentley,,Greensboro,rf-1b,4,5,0,,2,,,,,,,,,,1,,,,,,,,,,,,,,,3,1,0,,,,
WKRQZYZ,1910,Carolina Association,1910-05-18,0,regular,P3878729,Beusse,F.,Greensboro,2b,5,3,0,,0,,,,,,,1,1,,1,,,,,,,,,,,,,,,1,4,1,,,,
WKRQZYZ,1910,Carolina Association,1910-05-18,0,regular,P9212638,James,,Greensboro,ss,6,5,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
WKRQZYZ,1910,Carolina Association,1910-05-18,0,regular,P2489120,Hicks,,Greensboro,1b,7,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,,,,
WKRQZYZ,1910,Carolina Association,1910-05-18,0,regular,P4923846,Beusse,C.,Greensboro,c,8,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,,3,2,0,,,,
WKRQZYZ,1910,Carolina Association,1910-05-18,0,regular,P6665413,Hammersley,,Greensboro,p,9,4,0,,1,,,,,,,,,,,,,,,,,,,,2,2,,,,0,5,1,,,,
WKRQZYZ,1910,Carolina Association,1910-05-18,0,regular,,TOTALS,,Greensboro,,,29,2,,4,,,,,,,,,,,,11,,,,,,,,,,,,,24,13,2,,,,
WKRQZYZ,1910,Carolina Association,1910-05-18,0,regular,P9178499,Bigbie,,Spartanburg,ss,1,3,1,,0,,,,,,,,,,1,,,,,,,,,,,,,,,5,5,0,,,,
WKRQZYZ,1910,Carolina Association,1910-05-18,0,regular,P3043282,Wynne,,Spartanburg,2b,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,,,,
WKRQZYZ,1910,Carolina Association,1910-05-18,0,regular,P1699175,Walker,,Spartanburg,lf,3,2,1,,1,,,,,,,1,,,1,,,,,,,,,,,,,,,1,0,0,,,,
WKRQZYZ,1910,Carolina Association,1910-05-18,0,regular,P5298514,Fairbanks,,Spartanburg,cf,4,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,,
WKRQZYZ,1910,Carolina Association,1910-05-18,0,regular,P2332344,Holt,,Spartanburg,3b,5,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,
WKRQZYZ,1910,Carolina Association,1910-05-18,0,regular,P0547382,Gardin,,Spartanburg,rf,6,3,0,,1,,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
WKRQZYZ,1910,Carolina Association,1910-05-18,0,regular,P8976397,Bullock,,Spartanburg,1b,7,3,0,,1,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,0,,,,
WKRQZYZ,1910,Carolina Association,1910-05-18,0,regular,P4608830,Roth,,Spartanburg,c,8,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,1,
WKRQZYZ,1910,Carolina Association,1910-05-18,0,regular,P1389061,Crouch,,Spartanburg,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,,9,2,,,,0,7,0,,,,
WKRQZYZ,1910,Carolina Association,1910-05-18,0,regular,,TOTALS,,Spartanburg,,,26,3,,4,,,,,,,,,,,,2,,,,,,,,,,,,,27,14,2,,,,
JSNLTYM,1910,Carolina Association,1910-05-19,0,regular,P5374085,Wehrell,,Anderson,cf,1,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,
JSNLTYM,1910,Carolina Association,1910-05-19,0,regular,P4223045,Corbett,,Anderson,2b,2,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,5,2,0,,,,
JSNLTYM,1910,Carolina Association,1910-05-19,0,regular,P9011763,Kelly,,Anderson,rf,3,4,0,,3,1,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
JSNLTYM,1910,Carolina Association,1910-05-19,0,regular,P0666603,Hartley,,Anderson,lf,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
JSNLTYM,1910,Carolina Association,1910-05-19,0,regular,P7452453,McCarthy,J.,Anderson,1b,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,14,0,0,,,,
JSNLTYM,1910,Carolina Association,1910-05-19,0,regular,P0072412,McCarthy,A.,Anderson,3b,6,2,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,,3,5,0,,,,
JSNLTYM,1910,Carolina Association,1910-05-19,0,regular,P2276795,McEnroe,,Anderson,ss,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,6,1,,,,
JSNLTYM,1910,Carolina Association,1910-05-19,0,regular,P6024768,Brannon,,Anderson,c,8,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,
JSNLTYM,1910,Carolina Association,1910-05-19,0,regular,P4528375,Mangum,,Anderson,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,,4,2,,,,0,3,0,,,,
JSNLTYM,1910,Carolina Association,1910-05-19,0,regular,,TOTALS,,Anderson,,,30,0,,8,,,,,,,,,,,,3,,,,,,,,,,,,,27,20,2,,,,
JSNLTYM,1910,Carolina Association,1910-05-19,0,regular,P2107950,Rickard,,Greensboro,lf,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
JSNLTYM,1910,Carolina Association,1910-05-19,0,regular,P2715479,Weldon,,Greensboro,rf,2,2,1,,0,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,0,1,,,
JSNLTYM,1910,Carolina Association,1910-05-19,0,regular,P1340887,Jackson,,Greensboro,3b,3,2,1,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,0,4,0,,,,
JSNLTYM,1910,Carolina Association,1910-05-19,0,regular,P2531649,Bentley,,Greensboro,1b,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,,,,
JSNLTYM,1910,Carolina Association,1910-05-19,0,regular,P9212638,James,,Greensboro,lf,5,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
JSNLTYM,1910,Carolina Association,1910-05-19,0,regular,P3878729,Beusse,F.,Greensboro,2b,6,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,,1,0,0,,,,
JSNLTYM,1910,Carolina Association,1910-05-19,0,regular,P2489120,Hicks,,Greensboro,ss,7,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,7,2,0,1,,,
JSNLTYM,1910,Carolina Association,1910-05-19,0,regular,P4923846,Beusse,C.,Greensboro,c,8,3,0,,0,,,,,,,1,,,,,,,,,,,,,,,,,,5,2,1,,,1,
JSNLTYM,1910,Carolina Association,1910-05-19,0,regular,P9371859,Smith,,Greensboro,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,,1,5,,,,1,3,0,,,,
JSNLTYM,1910,Carolina Association,1910-05-19,0,regular,,TOTALS,,Greensboro,,,27,2,,4,,,,,,,,,,,,6,,,,,,,,,,,,,27,13,1,,,,
WLDFYKP,1910,Carolina Association,1910-05-19,0,regular,P9176922,McHugh,,Charlotte,cf,1,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
WLDFYKP,1910,Carolina Association,1910-05-19,0,regular,P3053172,Garman,,Charlotte,1b,2,3,1,,3,,,,,,,,1,,,,,,,,,,,,,,,,,10,0,2,,,,
WLDFYKP,1910,Carolina Association,1910-05-19,0,regular,P8859656,Cross,,Charlotte,3b,3,4,0,,3,,,,,,,,,,1,,,,,,,,,,,,,,,0,3,0,,,,
WLDFYKP,1910,Carolina Association,1910-05-19,0,regular,P2487408,Humphrey,,Charlotte,rf,4,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,0,,,,
WLDFYKP,1910,Carolina Association,1910-05-19,0,regular,P5667168,Coutts,,Charlotte,lf,5,3,0,,1,,,,,,,,,,1,,,,,,,,,,,,,,,2,0,0,,,,
WLDFYKP,1910,Carolina Association,1910-05-19,0,regular,P8330474,Dobard,,Charlotte,ss,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,6,3,1,,,,
WLDFYKP,1910,Carolina Association,1910-05-19,0,regular,P1274752,Williams,,Charlotte,2b,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,
WLDFYKP,1910,Carolina Association,1910-05-19,0,regular,P6980804,Francis,,Charlotte,c,8,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,7,2,1,,,1,
WLDFYKP,1910,Carolina Association,1910-05-19,0,regular,P4944540,Bauswine,,Charlotte,p,9,3,0,,1,,,,,,,,1,,,,,,,,,,,,2,6,,,,0,3,1,,,,
WLDFYKP,1910,Carolina Association,1910-05-19,0,regular,,TOTALS,,Charlotte,,,32,3,,11,,,,,,,,,,,,9,3,,,,,,,,,,,,27,14,5,,,,
WLDFYKP,1910,Carolina Association,1910-05-19,0,regular,P9916119,Jenkins,,Greenville,3b,1,3,1,,0,,,,,,,,,,1,,,,,,,,,,,,,,,1,2,0,,,,
WLDFYKP,1910,Carolina Association,1910-05-19,0,regular,P3783346,Noojin,,Greenville,cf,2,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
WLDFYKP,1910,Carolina Association,1910-05-19,0,regular,P4086333,Derrick,F.,Greenville,1b,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,8,0,1,1,,,
WLDFYKP,1910,Carolina Association,1910-05-19,0,regular,P5131450,Derrick,C.,Greenville,ss,4,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,,,
