key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13
QJJXNSD,1915-06-11,0,Rio Grande Association,regular,,Tucson,5,,El Paso,6,,,,,,,,transcript/1915/1915-AR/boxes/AR-19150607.txt,"Arizona Republic, June 12, 1915",0,0,2,0,0,2,1,0,0,,,,,0,0,0,0,0,1,0,0,5,,,,
WJDBXMM,1915-06-12,0,Rio Grande Association,regular,,Phoenix,5,,Albuquerque,6,,,1:50,,,,,transcript/1915/1915-AR/boxes/AR-19150607.txt,"Arizona Republic, June 13, 1915",0,0,0,0,0,3,0,2,0,,,,,3,1,0,1,0,0,0,1,x,,,,
XNWSJTG,1915-06-12,0,Rio Grande Association,regular,,Tucson,11,,El Paso,8,,,,,,,,transcript/1915/1915-AR/boxes/AR-19150607.txt,"Arizona Republic, June 13, 1915",3,0,1,2,2,3,0,0,0,,,,,2,2,0,2,0,0,0,0,2,,,,
TVNKMCK,1915-06-13,0,Rio Grande Association,regular,,Phoenix,6,,Albuquerque,11,,,1:45,,,,,transcript/1915/1915-AR/boxes/AR-19150607.txt,"Arizona Republic, June 14, 1915",2,1,0,0,0,2,1,0,0,,,,,0,2,3,3,0,0,1,2,x,,,,
XRQYKFN,1915-06-13,0,Rio Grande Association,regular,,Tucson,4,,El Paso,7,,,,,,,,transcript/1915/1915-AR/boxes/AR-19150607.txt,"Arizona Republic, June 14, 1915",0,0,0,2,0,0,0,2,0,,,,,4,0,0,0,1,0,0,2,x,,,,
DBGTRJP,1915-06-15,0,Rio Grande Association,regular,,Tucson,5,,Albuquerque,16,,,,,,,,transcript/1915/1915-AR/boxes/AR-19150614.txt,"Arizona Republic, June 16, 1915",0,0,0,0,1,2,0,0,2,,,,,3,3,2,1,0,2,1,4,x,,,,
BHSMKTN,1915-06-15,0,Rio Grande Association,regular,,Phoenix,3,,El Paso,7,,,2:00,,,,,transcript/1915/1915-AR/boxes/AR-19150614.txt,"Arizona Republic, June 16, 1915",0,2,0,0,1,0,0,0,0,,,,,0,2,0,0,0,4,0,1,x,,,,
HKKWWWS,1915-06-16,0,Rio Grande Association,regular,,Tucson,19,,Albuquerque,5,,,,,,,,transcript/1915/1915-AR/boxes/AR-19150614.txt,"Arizona Republic, June 17, 1915",1,3,0,0,0,0,15,0,0,,,,,0,1,0,1,0,0,1,2,0,,,,
JXMGCTV,1915-06-16,0,Rio Grande Association,regular,,Phoenix,5,,El Paso,0,,,1:58,,,,,transcript/1915/1915-AR/boxes/AR-19150614.txt,"Arizona Republic, June 17, 1915",0,0,2,2,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,
YJRFPDF,1915-06-17,0,Rio Grande Association,regular,,Tucson,1,,Albuquerque,5,,,,,,,,transcript/1915/1915-AR/boxes/AR-19150614.txt,"Arizona Republic, June 18, 1915",0,0,0,1,0,0,0,0,0,,,,,0,1,0,0,0,2,2,0,x,,,,
TMQSNJC,1915-06-17,0,Rio Grande Association,regular,,Phoenix,8,,El Paso,19,,,1:55,,,,,transcript/1915/1915-AR/boxes/AR-19150614.txt,"Arizona Republic, June 18, 1915",0,2,0,0,0,0,4,1,1,,,,,5,1,0,1,4,6,2,0,x,,,,
GCPPCMV,1915-06-18,0,Rio Grande Association,regular,,Tucson,3,,Albuquerque,12,,,,,,,,transcript/1915/1915-AR/boxes/AR-19150614.txt,"Arizona Republic, June 19, 1915",1,0,2,0,0,0,0,0,0,,,,,2,0,0,2,1,2,3,2,x,,,,
YJYKMDZ,1915-06-18,0,Rio Grande Association,regular,,Phoenix,6,,El Paso,6,,,2:43,,,,,transcript/1915/1915-AR/boxes/AR-19150614.txt,"Arizona Republic, June 19, 1915",0,1,0,0,1,1,0,3,0,0,0,0,,0,0,0,0,3,1,0,1,1,0,0,0,
JZZQLMZ,1915-06-19,0,Rio Grande Association,regular,,Tucson,7,,Albuquerque,9,,,,,,,,transcript/1915/1915-AR/boxes/AR-19150614.txt,"Arizona Republic, June 20, 1915",0,0,0,5,1,0,1,0,0,,,,,0,0,5,0,3,0,0,1,x,,,,
NNHKQJT,1915-06-19,0,Rio Grande Association,regular,,Phoenix,2,,El Paso,7,,,2:00,,,,,transcript/1915/1915-AR/boxes/AR-19150614.txt,"Arizona Republic, June 20, 1915",0,2,0,0,0,0,0,0,0,,,,,0,4,1,0,1,1,0,0,x,,,,
HHXFTDH,1915-06-20,0,Rio Grande Association,regular,,Tucson,7,,Albuquerque,3,,,,,,,,transcript/1915/1915-AR/boxes/AR-19150614.txt,"Arizona Republic, June 21, 1915",4,0,1,1,0,0,0,1,0,,,,,0,2,0,0,0,1,0,0,0,,,,
KHHLLRR,1915-06-20,1,Rio Grande Association,regular,,Phoenix,11,,El Paso,1,,,2:00,,,,,transcript/1915/1915-AR/boxes/AR-19150614.txt,"Arizona Republic, June 21, 1915",0,0,4,0,3,3,1,0,0,,,,,0,0,0,0,0,0,1,0,0,,,,
XPJYCGY,1915-06-20,2,Rio Grande Association,regular,,Phoenix,7,,El Paso,8,,,2:40,,,,,transcript/1915/1915-AR/boxes/AR-19150614.txt,"Arizona Republic, June 21, 1915",0,0,0,2,4,1,0,0,0,0,0,,,0,1,0,0,0,4,0,1,1,0,1,,
LYBJMSL,1915-06-22,0,Rio Grande Association,regular,,El Paso,13,,Albuquerque,3,,,,,,,,transcript/1915/1915-AR/boxes/AR-19150621.txt,"Arizona Republic, June 23, 1915",3,3,0,1,0,1,1,4,0,,,,,2,0,0,0,0,1,0,0,0,,,,
LYPZSST,1915-06-22,0,Rio Grande Association,regular,,Phoenix,8,,Tucson,6,,,1:50,,,,,transcript/1915/1915-AR/boxes/AR-19150621.txt,"Arizona Republic, June 23, 1915",2,0,0,0,0,3,0,2,1,,,,,0,0,0,0,0,0,0,6,0,,,,
FGRTNNJ,1915-06-23,0,Rio Grande Association,regular,,El Paso,9,,Albuquerque,4,,,,,,,,transcript/1915/1915-AR/boxes/AR-19150621.txt,"Arizona Republic, June 24, 1915",0,3,0,0,0,0,6,0,0,,,,,0,0,0,0,0,0,3,1,0,,,,
SKSSYNL,1915-06-23,0,Rio Grande Association,regular,,Phoenix,4,,Tucson,5,,,1:50,,,,,transcript/1915/1915-AR/boxes/AR-19150621.txt,"Arizona Republic, June 24, 1915",0,0,0,0,0,3,1,0,0,,,,,2,0,0,0,0,3,0,0,x,,,,
PBSYXTF,1915-06-24,0,Rio Grande Association,regular,,El Paso,6,,Albuquerque,10,,,,,,,,transcript/1915/1915-AR/boxes/AR-19150621.txt,"Arizona Republic, June 25, 1915",1,0,0,1,0,2,0,0,2,,,,,3,0,0,3,2,2,0,0,x,,,,
MKFBNTT,1915-06-24,0,Rio Grande Association,regular,,Phoenix,4,,Tucson,2,,,1:50,,,,,transcript/1915/1915-AR/boxes/AR-19150621.txt,"Arizona Republic, June 25, 1915",1,1,0,0,0,0,0,0,2,,,,,0,0,0,0,1,0,0,1,0,,,,
XQCKVBX,1915-06-25,0,Rio Grande Association,regular,,El Paso,7,,Albuquerque,6,,,,,,,,transcript/1915/1915-AR/boxes/AR-19150621.txt,"Arizona Republic, June 26, 1915",0,0,2,1,4,0,0,0,0,,,,,2,0,0,0,0,4,0,0,0,,,,
NWBPHNG,1915-06-25,0,Rio Grande Association,regular,,Phoenix,6,,Tucson,4,,,2:10,,,,,transcript/1915/1915-AR/boxes/AR-19150621.txt,"Arizona Republic, June 26, 1915",1,0,0,0,0,4,0,0,1,,,,,1,0,3,0,0,0,0,0,0,,,,
YRKXVTQ,1915-06-26,0,Rio Grande Association,regular,,El Paso,7,,Albuquerque,10,,,,,,,,transcript/1915/1915-AR/boxes/AR-19150621.txt,"Arizona Republic, June 27, 1915",0,3,2,0,1,0,1,0,0,,,,,4,2,0,0,0,0,0,4,x,,,,
YXQPQGF,1915-06-26,0,Rio Grande Association,regular,,Phoenix,5,,Tucson,3,,,2:00,,,,,transcript/1915/1915-AR/boxes/AR-19150621.txt,"Arizona Republic, June 27, 1915",1,1,1,0,2,0,0,0,0,,,,,0,0,0,2,0,0,1,0,0,,,,
TGRPKJD,1915-06-27,0,Rio Grande Association,regular,,El Paso,8,,Albuquerque,7,,,,,,,,transcript/1915/1915-AR/boxes/AR-19150621.txt,"Arizona Republic, June 28, 1915",4,0,0,0,0,2,0,2,0,,,,,0,1,0,0,2,1,0,0,3,,,,
FTJQDNV,1915-06-27,0,Rio Grande Association,regular,,Phoenix,6,,Tucson,5,,,2:00,,,,,transcript/1915/1915-AR/boxes/AR-19150621.txt,"Arizona Republic, June 28, 1915",1,4,0,0,0,1,0,0,0,,,,,0,2,0,0,3,0,0,0,0,,,,
HCHPGQV,1915-06-29,0,Rio Grande Association,regular,,Albuquerque,8,,El Paso,5,,,,,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, June 30, 1915",1,1,0,1,0,2,0,0,0,3,,,,0,0,1,3,0,0,0,0,1,0,,,
NHNQYNB,1915-06-29,0,Rio Grande Association,regular,,Tucson,1,,Phoenix,3,,,1:50,,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, June 30, 1915",0,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,1,2,0,x,,,,
NDJDMXJ,1915-06-30,0,Rio Grande Association,regular,,Albuquerque,4,,El Paso,6,,,,,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 1, 1915",3,0,1,0,0,0,0,0,0,,,,,0,0,0,2,0,0,4,0,0,,,,
MPVFNTM,1915-06-30,0,Rio Grande Association,regular,,Tucson,3,,Phoenix,6,,,2:00,,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 1, 1915",1,0,0,1,0,1,0,0,0,,,,,0,0,0,1,0,0,3,2,x,,,,
FVRHFHZ,1915-07-01,0,Rio Grande Association,regular,,Albuquerque,8,,El Paso,2,,,,,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 2, 1915",0,0,0,0,0,0,0,8,0,,,,,0,0,1,0,0,0,1,0,0,,,,
VXVVHZV,1915-07-01,0,Rio Grande Association,regular,,Tucson,3,,Phoenix,5,,,1:40,,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 2, 1915",1,2,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,3,1,x,,,,
GYYCKRT,1915-07-02,0,Rio Grande Association,regular,,Albuquerque,0,,El Paso,7,,,,,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 3, 1915",0,0,0,0,0,0,0,0,0,,,,,0,0,4,0,3,0,0,0,x,,,,
ZXTTRCN,1915-07-02,0,Rio Grande Association,regular,,Tucson,10,,Phoenix,10,,,1:45,,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 3, 1915",5,4,0,0,0,1,,,,,,,,0,1,0,5,0,4,,,,,,,
JZBSBJY,1915-07-03,0,Rio Grande Association,regular,,Albuquerque,3,,El Paso,13,,,,,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 4, 1915",0,0,1,0,2,0,0,0,0,,,,,1,1,1,3,0,0,5,2,x,,,,
WSDPVKQ,1915-07-03,0,Rio Grande Association,regular,,Tucson,5,,Phoenix,8,,,1:30,,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 4, 1915",0,0,0,0,1,2,0,2,0,,,,,0,0,0,3,0,4,0,1,x,,,,
JJCWLCB,1915-07-04,0,Rio Grande Association,regular,,Albuquerque,2,,El Paso,7,,,,,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 5, 1915",0,0,0,0,0,0,2,0,0,,,,,0,0,1,1,2,0,3,0,x,,,,
SBKRYZQ,1915-07-04,1,Rio Grande Association,regular,,Tucson,1,,Phoenix,9,,,1:30,,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 5, 1915",0,0,0,1,0,0,0,0,0,,,,,0,2,1,0,1,1,4,0,x,,,,
KNRVXRF,1915-07-04,2,Rio Grande Association,regular,,Tucson,2,,Phoenix,6,,,1:10,,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 5, 1915",0,1,1,0,0,0,0,,,,,,,0,2,2,2,0,0,x,,,,,,
KYXDSHC,1915-07-05,1,Rio Grande Association,regular,,Albuquerque,0,,El Paso,6,,,,,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 6, 1915",0,0,0,0,0,0,0,0,0,,,,,0,0,1,1,0,1,3,0,x,,,,
VCNSNDV,1915-07-05,2,Rio Grande Association,regular,,Albuquerque,5,,El Paso,2,,,,,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 6, 1915",3,2,0,0,0,0,0,,,,,,,0,0,0,2,0,0,0,,,,,,
TGTGNSW,1915-07-05,1,Rio Grande Association,regular,,Tucson,13,,Phoenix,5,,,1:45,,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 6, 1915",0,0,0,6,2,1,0,1,3,,,,,0,1,1,0,1,1,0,1,0,,,,
DFLWJPK,1915-07-05,2,Rio Grande Association,regular,,Tucson,1,,Phoenix,6,,,1:15,,,,,transcript/1915/1915-AR/boxes/AR-19150628.txt,"Arizona Republic, July 6, 1915",0,0,0,0,0,0,0,0,1,,,,,0,2,0,0,2,0,0,2,x,,,,
