key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,away.score.16,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15,home.score.16
HMVLTMF,1915-05-28,0,Florida-Alabama-Georgia,regular,,Waycross,4,,Dothan,2,,,1:55,,final,,,1915/1915-MT/MT-19150524.txt,"Macon Telegraph, May 29, 1915",0,1,2,0,1,0,0,0,0,,,,,,,,0,0,0,0,0,1,1,0,0,,,,,,,
PVFNTXP,1915-05-28,0,Florida-Alabama-Georgia,regular,,Orphans,6,,Thomasville,11,,,1:50,,final,,,1915/1915-MT/MT-19150524.txt,"Macon Telegraph, May 29, 1915",0,0,3,0,1,0,1,0,1,,,,,,,,4,1,1,2,0,2,0,1,x,,,,,,,
JRCVYSM,1915-05-29,0,Florida-Alabama-Georgia,regular,,Valdosta,2,,Brunswick,4,,,2:00,,final,,,1915/1915-MT/MT-19150524.txt,"Macon Telegraph, May 30, 1915",1,0,0,0,0,1,0,0,0,,,,,,,,2,0,0,1,1,0,0,0,x,,,,,,,
JRPVWVZ,1915-05-29,0,Florida-Alabama-Georgia,regular,,Waycross,6,,Dothan,2,,,1:35,,final,,,1915/1915-MT/MT-19150524.txt,"Macon Telegraph, May 30, 1915",0,0,2,1,2,0,1,0,0,,,,,,,,0,0,2,0,0,0,0,0,0,,,,,,,
YXXHGPM,1915-05-29,0,Florida-Alabama-Georgia,regular,,Orphans,7,,Thomasville,2,,,1:47,,final,,,1915/1915-MT/MT-19150524.txt,"Macon Telegraph, May 30, 1915",0,3,0,0,0,0,0,0,4,,,,,,,,0,0,0,0,0,0,2,0,0,,,,,,,
VMTPHLW,1915-05-31,0,Florida-Alabama-Georgia,regular,,Brunswick,3,,Gainesville,1,,,1:30,,final,,,1915/1915-MT/MT-19150531.txt,"Macon Telegraph, June 1, 1915",2,0,0,0,0,0,0,1,,,,,,,,,0,0,0,0,0,1,0,0,,,,,,,,
XRMKLNY,1915-05-31,0,Florida-Alabama-Georgia,regular,,Dothan,,,Thomasville,,,,,,postponed,rain,,1915/1915-MT/MT-19150531.txt,"Macon Telegraph, June 1, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVCSHZJ,1915-05-31,0,Florida-Alabama-Georgia,regular,,Waycross,,,Valdosta,,,,,,postponed,rain,,1915/1915-MT/MT-19150531.txt,"Macon Telegraph, June 1, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLVZTFT,1915-06-01,0,Florida-Alabama-Georgia,regular,,Brunswick,,,Gainesville,,,,,,postponed,rain,,1915/1915-MT/MT-19150531.txt,"Macon Telegraph, June 2, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBNKWJN,1915-06-01,0,Florida-Alabama-Georgia,regular,,Dothan,,,Thomasville,,,,,,postponed,rain,,1915/1915-MT/MT-19150531.txt,"Macon Telegraph, June 2, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VMBXSDD,1915-06-01,0,Florida-Alabama-Georgia,regular,,Waycross,0,,Valdosta,1,,,1:48,,final,,,1915/1915-MT/MT-19150531.txt,"Macon Telegraph, June 2, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,0,x,,,,,,,
PQQBVDT,1915-06-02,0,Florida-Alabama-Georgia,regular,,Brunswick,6,,Dothan,7,,,2:10,,final,,2,1915/1915-MT/MT-19150531.txt,"Macon Telegraph, June 3, 1915",1,0,0,2,0,3,0,0,0,,,,,,,,2,1,0,3,0,0,0,0,1,,,,,,,
NRBRZNQ,1915-06-02,0,Florida-Alabama-Georgia,regular,,Valdosta,4,,Gainesville,5,,,2:00,,final,,,1915/1915-MT/MT-19150531.txt,"Macon Telegraph, June 3, 1915",0,0,0,1,0,0,3,0,0,,,,,,,,0,0,0,0,1,0,0,4,x,,,,,,,
NLCKQDD,1915-06-02,0,Florida-Alabama-Georgia,regular,,Thomasville,3,,Waycross,2,,,1:45,,final,,,1915/1915-MT/MT-19150531.txt,"Macon Telegraph, June 3, 1915",0,0,0,0,1,1,0,0,0,0,1,,,,,,0,1,0,0,0,1,0,0,0,0,0,,,,,
JYBTWLP,1915-06-03,0,Florida-Alabama-Georgia,regular,,Brunswick,5,,Dothan,6,,,2:05,,final,,,1915/1915-MT/MT-19150531.txt,"Macon Telegraph, June 4, 1915",0,0,0,0,0,0,1,1,3,,,,,,,,0,0,0,3,0,3,0,0,x,,,,,,,
TVMNSHJ,1915-06-03,0,Florida-Alabama-Georgia,regular,,Valdosta,15,,Gainesville,5,,,1:30,,final,,,1915/1915-MT/MT-19150531.txt,"Macon Telegraph, June 4, 1915",1,3,5,2,1,3,0,0,,,,,,,,,0,0,0,1,2,0,1,1,,,,,,,,
WTRCBYB,1915-06-03,0,Florida-Alabama-Georgia,regular,,Thomasville,0,,Waycross,7,,,1:25,,final,,,1915/1915-MT/MT-19150531.txt,"Macon Telegraph, June 4, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,0,2,0,0,2,0,0,3,x,,,,,,,
RLYPHCT,1915-06-04,0,Florida-Alabama-Georgia,regular,,Valdosta,2,,Dothan,5,,,2:00,,final,,,1915/1915-MT/MT-19150531.txt,"Macon Telegraph, June 5, 1915",0,0,0,0,0,0,0,2,0,,,,,,,,0,0,2,1,1,0,1,0,x,,,,,,,
LCBMFBP,1915-06-04,0,Florida-Alabama-Georgia,regular,,Thomasville,2,,Gainesville,3,,,1:30,,final,,,1915/1915-MT/MT-19150531.txt,"Macon Telegraph, June 5, 1915",0,0,1,0,0,0,1,0,0,,,,,,,,1,1,0,0,0,0,1,0,x,,,,,,,
CKWZWHJ,1915-06-04,0,Florida-Alabama-Georgia,regular,,Brunswick,1,,Waycross,0,,,1:45,,final,,,1915/1915-MT/MT-19150531.txt,"Macon Telegraph, June 5, 1915",0,0,0,0,1,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
DWHWRJK,1915-06-05,1,Florida-Alabama-Georgia,regular,,Valdosta,3,,Dothan,2,,,1:45,,final,,,1915/1915-MT/MT-19150531.txt,"Macon Telegraph, June 6, 1915",0,0,0,2,0,0,0,1,0,,,,,,,,0,0,0,2,0,0,0,0,0,,,,,,,
FQQJQVH,1915-06-05,2,Florida-Alabama-Georgia,regular,,Valdosta,4,,Dothan,2,,,1:41,,final,,,1915/1915-MT/MT-19150531.txt,"Macon Telegraph, June 6, 1915",0,2,0,0,0,0,1,0,1,,,,,,,,0,0,0,1,0,0,0,0,1,,,,,,,
XDWGHMD,1915-06-05,0,Florida-Alabama-Georgia,regular,,Thomasville,2,,Gainesville,5,,,1:35,,final,,,1915/1915-MT/MT-19150531.txt,"Macon Telegraph, June 6, 1915",0,0,0,0,0,0,0,0,2,,,,,,,,0,4,1,0,0,0,0,0,x,,,,,,,
QFVCXLV,1915-06-05,0,Florida-Alabama-Georgia,regular,,Brunswick,8,,Waycross,3,,,1:35,,final,,,1915/1915-MT/MT-19150531.txt,"Macon Telegraph, June 6, 1915",0,3,1,4,0,0,0,0,0,,,,,,,,0,0,0,2,0,0,0,2,0,,,,,,,
RRLBLDY,1915-06-07,0,Florida-Alabama-Georgia,regular,,Gainesville,4,,Brunswick,2,,,1:50,,final,,,1915/1915-MT/MT-19150607.txt,"Macon Telegraph, June 8, 1915",0,0,0,0,0,0,4,0,0,,,,,,,,0,0,0,0,1,0,0,0,1,,,,,,,
BRCLCFW,1915-06-07,0,Florida-Alabama-Georgia,regular,,Valdosta,2,,Thomasville,2,,,1:55,,final,,,1915/1915-MT/MT-19150607.txt,"Macon Telegraph, June 8, 1915",0,0,0,0,0,2,0,0,0,,,,,,,,0,1,1,0,0,0,0,0,0,,,,,,,
LMNRKKM,1915-06-07,0,Florida-Alabama-Georgia,regular,,Dothan,1,,Waycross,5,,,1:30,,final,,,1915/1915-MT/MT-19150607.txt,"Macon Telegraph, June 8, 1915",1,0,0,0,0,0,0,0,0,,,,,,,,3,0,0,1,0,1,0,0,x,,,,,,,
FKQPRKK,1915-06-08,0,Florida-Alabama-Georgia,regular,,Gainesville,7,,Brunswick,13,,,1:45,,final,,,1915/1915-MT/MT-19150607.txt,"Macon Telegraph, June 9, 1915",0,0,0,1,0,0,2,0,4,,,,,,,,6,0,1,0,3,0,0,3,x,,,,,,,
XFBCVGV,1915-06-08,0,Florida-Alabama-Georgia,regular,,Valdosta,2,,Thomasville,3,,,1:30,,final,,,1915/1915-MT/MT-19150607.txt,"Macon Telegraph, June 9, 1915",1,0,1,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,3,x,,,,,,,
MGDDZTL,1915-06-08,0,Florida-Alabama-Georgia,regular,,Dothan,3,,Waycross,4,,,1:45,,final,,,1915/1915-MT/MT-19150607.txt,"Macon Telegraph, June 9, 1915",0,0,0,0,2,0,0,0,1,,,,,,,,0,0,3,0,1,0,0,0,x,,,,,,,
PPBHDND,1915-06-09,0,Florida-Alabama-Georgia,regular,,Dothan,9,,Brunswick,7,,,2:15,,final,,,1915/1915-MT/MT-19150607.txt,"Macon Telegraph, June 10, 1915",0,1,2,1,4,0,0,1,0,,,,,,,,0,1,0,1,3,1,1,0,0,,,,,,,
DRZKRNX,1915-06-09,0,Florida-Alabama-Georgia,regular,,Waycross,9,,Thomasville,6,,,1:50,,final,,,1915/1915-MT/MT-19150607.txt,"Macon Telegraph, June 10, 1915",2,2,0,0,1,0,3,1,0,,,,,,,,0,2,0,0,4,0,0,0,0,,,,,,,
RXPDDFP,1915-06-09,0,Florida-Alabama-Georgia,regular,,Gainesville,5,,Valdosta,2,,,1:50,,final,,,1915/1915-MT/MT-19150607.txt,"Macon Telegraph, June 10, 1915",4,0,0,0,0,0,1,0,0,,,,,,,,1,0,0,0,0,0,1,0,0,,,,,,,
KBMQMDM,1915-06-10,0,Florida-Alabama-Georgia,regular,,Dothan,6,,Brunswick,0,,,1:55,,final,,,1915/1915-MT/MT-19150607.txt,"Macon Telegraph, June 11, 1915",2,2,0,1,1,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
KGWQLDN,1915-06-10,0,Florida-Alabama-Georgia,regular,,Waycross,9,,Thomasville,5,,,1:55,,final,,,1915/1915-MT/MT-19150607.txt,"Macon Telegraph, June 11, 1915",2,0,1,0,3,0,2,1,0,,,,,,,,0,0,1,0,1,0,0,0,0,,,,,,,
LKLVPNT,1915-06-10,0,Florida-Alabama-Georgia,regular,,Gainesville,1,,Valdosta,3,,,1:50,,final,,,1915/1915-MT/MT-19150607.txt,"Macon Telegraph, June 11, 1915",0,0,0,0,0,1,0,0,0,,,,,,,,0,1,0,0,0,3,0,0,x,,,,,,,
HYVDGVW,1915-06-11,0,Florida-Alabama-Georgia,regular,,Thomasville,3,,Brunswick,4,,,2:35,,final,,2,1915/1915-MT/MT-19150607.txt,"Macon Telegraph, June 12, 1915",0,0,0,0,0,0,0,0,3,0,0,0,0,,,,0,0,1,0,0,0,0,2,0,0,0,0,1,,,
BBLLRHL,1915-06-11,0,Florida-Alabama-Georgia,regular,,Waycross,5,,Gainesville,7,,,1:45,,final,,,1915/1915-MT/MT-19150607.txt,"Macon Telegraph, June 12, 1915",0,0,2,0,1,1,1,0,0,,,,,,,,0,3,0,2,1,1,0,0,x,,,,,,,
KDYJDPR,1915-06-11,0,Florida-Alabama-Georgia,regular,,Dothan,1,,Valdosta,4,,,1:35,,final,,,1915/1915-MT/MT-19150607.txt,"Macon Telegraph, June 12, 1915",0,0,0,0,1,0,0,0,0,,,,,,,,3,0,0,0,0,1,0,0,x,,,,,,,
GJFLXPX,1915-06-12,0,Florida-Alabama-Georgia,regular,,Thomasville,0,,Brunswick,6,,,1:25,,final,,,1915/1915-MT/MT-19150607.txt,"Macon Telegraph, June 13, 1915",0,0,0,0,0,0,0,,,,,,,,,,2,2,0,1,1,0,x,,,,,,,,,
JGQZNKN,1915-06-12,0,Florida-Alabama-Georgia,regular,,Waycross,1,,Gainesville,3,,,1:30,,final,,,1915/1915-MT/MT-19150607.txt,"Macon Telegraph, June 13, 1915",0,0,0,0,0,0,1,,,,,,,,,,0,0,0,0,2,1,0,,,,,,,,,
QJVLVPF,1915-06-12,0,Florida-Alabama-Georgia,regular,,Dothan,7,,Valdosta,2,,,2:00,,final,,,1915/1915-MT/MT-19150607.txt,"Macon Telegraph, June 13, 1915",2,0,0,1,0,0,0,4,0,,,,,,,,0,1,0,0,0,0,0,0,1,,,,,,,
YYVJYXX,1915-06-14,0,Florida-Alabama-Georgia,regular,,Waycross,1,,Dothan,2,,,1:45,,final,,,1915/1915-MT/MT-19150614.txt,"Macon Telegraph, June 15, 1915",0,0,0,0,0,0,1,0,0,,,,,,,,0,0,2,0,0,0,0,0,x,,,,,,,
KYGZHQN,1915-06-14,0,Florida-Alabama-Georgia,regular,,Gainesville,2,,Thomasville,1,,,2:14,,final,,,1915/1915-MT/MT-19150614.txt,"Macon Telegraph, June 15, 1915",2,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,1,,,,,,,
VXFSMTX,1915-06-14,0,Florida-Alabama-Georgia,regular,,Brunswick,9,,Valdosta,5,,,2:05,,final,,,1915/1915-MT/MT-19150614.txt,"Macon Telegraph, June 15, 1915",0,3,0,0,0,4,1,0,1,,,,,,,,1,0,0,0,0,2,0,2,0,,,,,,,
FTHGMGR,1915-06-15,0,Florida-Alabama-Georgia,regular,,Waycross,4,,Dothan,6,,,2:15,,final,,,1915/1915-MT/MT-19150614.txt,"Macon Telegraph, June 16, 1915",3,0,0,0,0,0,1,0,0,,,,,,,,0,3,1,1,0,1,0,0,x,,,,,,,
CXQMWMK,1915-06-15,0,Florida-Alabama-Georgia,regular,,Gainesville,0,,Thomasville,2,,,1:37,,final,,,1915/1915-MT/MT-19150614.txt,"Macon Telegraph, June 16, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,2,0,x,,,,,,,
QLWVSLX,1915-06-15,0,Florida-Alabama-Georgia,regular,,Brunswick,4,,Valdosta,3,,,1:40,,final,,,1915/1915-MT/MT-19150614.txt,"Macon Telegraph, June 16, 1915",4,0,0,0,0,0,0,0,0,,,,,,,,1,0,0,0,0,0,2,0,0,,,,,,,
JVYPGYH,1915-06-16,0,Florida-Alabama-Georgia,regular,,Gainesville,2,,Dothan,8,,,2:20,,final,,,1915/1915-MT/MT-19150614.txt,"Macon Telegraph, June 17, 1915",0,0,0,0,0,1,0,1,0,,,,,,,,2,3,1,0,1,0,1,0,x,,,,,,,
FLXRKKF,1915-06-16,0,Florida-Alabama-Georgia,regular,,Brunswick,7,,Thomasville,4,,,1:32,,final,,,1915/1915-MT/MT-19150614.txt,"Macon Telegraph, June 17, 1915",0,0,2,0,0,0,2,3,0,,,,,,,,0,0,0,0,2,0,0,2,0,,,,,,,
DYCKKJP,1915-06-16,0,Florida-Alabama-Georgia,regular,,Valdosta,2,,Waycross,1,,,1:30,,final,,,1915/1915-MT/MT-19150614.txt,"Macon Telegraph, June 17, 1915",0,1,0,0,0,1,0,0,0,,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,
CJPNDQZ,1915-06-17,0,Florida-Alabama-Georgia,regular,,Gainesville,3,,Dothan,8,,,2:10,,final,,,1915/1915-MT/MT-19150614.txt,"Macon Telegraph, June 18, 1915",0,0,0,0,1,2,0,0,0,,,,,,,,0,1,0,1,3,2,0,1,x,,,,,,,
XVZQHYV,1915-06-17,0,Florida-Alabama-Georgia,regular,,Brunswick,5,,Thomasville,1,,,1:35,,final,,,1915/1915-MT/MT-19150614.txt,"Macon Telegraph, June 18, 1915",1,0,0,0,0,0,1,3,0,,,,,,,,0,0,1,0,0,0,0,0,0,,,,,,,
JVHXXZJ,1915-06-17,0,Florida-Alabama-Georgia,regular,,Valdosta,0,,Waycross,1,,,1:55,,final,,1,1915/1915-MT/MT-19150614.txt,"Macon Telegraph, June 18, 1915",0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,
PTJWMXC,1915-06-18,0,Florida-Alabama-Georgia,regular,,Valdosta,2,,Brunswick,11,,,1:30,,final,,,1915/1915-MT/MT-19150614.txt,"Macon Telegraph, June 19, 1915",0,1,1,0,0,0,0,0,0,,,,,,,,3,7,0,0,0,0,1,0,x,,,,,,,
XYHQMLL,1915-06-18,0,Florida-Alabama-Georgia,regular,,Thomasville,9,,Dothan,4,,,2:15,,final,,,1915/1915-MT/MT-19150614.txt,"Macon Telegraph, June 19, 1915",1,0,0,0,2,3,1,0,1,,,,,,,,0,3,0,0,0,0,0,1,0,,,,,,,
KSSPTHQ,1915-06-18,0,Florida-Alabama-Georgia,regular,,Gainesville,1,,Waycross,8,,,1:21,,final,,,1915/1915-MT/MT-19150614.txt,"Macon Telegraph, June 19, 1915",0,0,0,0,0,0,0,1,0,,,,,,,,0,1,0,0,2,3,2,0,x,,,,,,,
KDQSGMN,1915-06-19,0,Florida-Alabama-Georgia,regular,,Valdosta,4,,Brunswick,5,,,1:30,,final,,1,1915/1915-MT/MT-19150614.txt,"Macon Telegraph, June 20, 1915",1,0,0,0,0,1,0,0,2,,,,,,,,0,0,0,2,1,1,0,0,1,,,,,,,
DXGFDBQ,1915-06-19,0,Florida-Alabama-Georgia,regular,,Thomasville,6,,Dothan,8,,,1:50,,final,,,1915/1915-MT/MT-19150614.txt,"Macon Telegraph, June 20, 1915",5,0,0,0,1,0,0,0,0,,,,,,,,1,0,0,2,0,4,0,1,x,,,,,,,
XRMMGKY,1915-06-19,1,Florida-Alabama-Georgia,regular,,Gainesville,6,,Waycross,3,,,1:20,,final,,,1915/1915-MT/MT-19150614.txt,"Macon Telegraph, June 20, 1915",0,0,0,2,0,2,2,,,,,,,,,,1,0,1,0,1,0,0,,,,,,,,,
WTCFLPZ,1915-06-19,2,Florida-Alabama-Georgia,regular,,Gainesville,3,,Waycross,4,,,1:35,,final,,,1915/1915-MT/MT-19150614.txt,"Macon Telegraph, June 20, 1915",0,1,0,0,0,1,0,0,0,,,,,,,,1,0,2,0,0,0,0,1,x,,,,,,,
JGGVMLT,1915-06-21,0,Florida-Alabama-Georgia,regular,,Waycross,0,,Brunswick,2,,,1:25,,final,,,1915/1915-MT/MT-19150621.txt,"Macon Telegraph, June 22, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,1,0,0,0,0,0,1,0,x,,,,,,,
YCPZBFR,1915-06-21,0,Florida-Alabama-Georgia,regular,,Dothan,,,Gainesville,,,,,,postponed,rain,,1915/1915-MT/MT-19150621.txt,"Macon Telegraph, June 22, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WWQNLDQ,1915-06-21,0,Florida-Alabama-Georgia,regular,,Thomasville,3,,Valdosta,2,,,2:15,,final,,,1915/1915-MT/MT-19150621.txt,"Macon Telegraph, June 22, 1915",1,0,1,0,0,0,0,0,0,0,1,,,,,,1,0,0,0,0,1,0,0,0,0,0,,,,,
CYXQHML,1915-06-22,0,Florida-Alabama-Georgia,regular,,Waycross,8,,Brunswick,9,,,2:05,,final,,1,1915/1915-MT/MT-19150621.txt,"Macon Telegraph, June 23, 1915",0,0,2,1,0,4,0,0,1,0,,,,,,,0,0,0,2,0,0,6,1,0,1,,,,,,
HHWYQFJ,1915-06-22,1,Florida-Alabama-Georgia,regular,,Dothan,10,,Gainesville,0,,,1:25,,final,,,1915/1915-MT/MT-19150621.txt,"Macon Telegraph, June 23, 1915",0,2,0,0,0,6,2,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
XJYPSSX,1915-06-22,2,Florida-Alabama-Georgia,regular,,Dothan,4,,Gainesville,9,,,1:45,,final,,,1915/1915-MT/MT-19150621.txt,"Macon Telegraph, June 23, 1915",0,0,0,2,1,0,1,,,,,,,,,,2,2,1,2,0,2,x,,,,,,,,,
YCWYZRM,1915-06-22,0,Florida-Alabama-Georgia,regular,,Thomasville,3,,Valdosta,7,,,1:50,,final,,,1915/1915-MT/MT-19150621.txt,"Macon Telegraph, June 23, 1915",0,2,0,0,0,0,0,1,0,,,,,,,,0,1,0,1,4,1,0,0,x,,,,,,,
KJZPLBL,1915-06-23,0,Florida-Alabama-Georgia,regular,,Waycross,3,,Brunswick,2,,,1:30,,final,,,1915/1915-MT/MT-19150621.txt,"Macon Telegraph, June 24, 1915",2,1,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,1,0,1,0,0,,,,,,,
VVXXNVW,1915-06-23,0,Florida-Alabama-Georgia,regular,,Dothan,11,,Gainesville,6,,,2:10,,final,,,1915/1915-MT/MT-19150621.txt,"Macon Telegraph, June 24, 1915",1,0,5,2,0,2,0,1,0,,,,,,,,1,0,0,1,0,2,2,0,0,,,,,,,
NYMZZQP,1915-06-23,0,Florida-Alabama-Georgia,regular,,Thomasville,1,,Valdosta,5,,,1:40,,final,,,1915/1915-MT/MT-19150621.txt,"Macon Telegraph, June 24, 1915",0,0,0,0,0,0,0,0,1,,,,,,,,0,1,0,0,1,3,0,0,x,,,,,,,
YTWVHGT,1915-06-24,0,Florida-Alabama-Georgia,regular,,Waycross,1,,Brunswick,0,,,1:40,,final,,,1915/1915-MT/MT-19150621.txt,"Macon Telegraph, June 25, 1915",0,0,0,1,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
BRVXVRC,1915-06-24,0,Florida-Alabama-Georgia,regular,,Dothan,5,,Gainesville,1,,,1:25,,final,,,1915/1915-MT/MT-19150621.txt,"Macon Telegraph, June 25, 1915",1,0,0,1,1,2,0,0,0,,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,
WMPPZXS,1915-06-24,0,Florida-Alabama-Georgia,regular,,Thomasville,1,,Valdosta,6,,,1:40,,final,,,1915/1915-MT/MT-19150621.txt,"Macon Telegraph, June 25, 1915",0,0,0,0,0,0,0,1,0,,,,,,,,4,0,0,0,0,0,0,2,x,,,,,,,
FTQNFBF,1915-06-25,0,Florida-Alabama-Georgia,regular,,Waycross,4,,Brunswick,5,,,2:10,,final,,1,1915/1915-MT/MT-19150621.txt,"Macon Telegraph, June 26, 1915",0,0,0,1,0,2,1,0,0,0,0,,,,,,3,1,0,0,0,0,0,0,0,0,1,,,,,
DHVFZHJ,1915-06-25,0,Florida-Alabama-Georgia,regular,,Dothan,1,,Gainesville,5,,,1:30,,final,,,1915/1915-MT/MT-19150621.txt,"Macon Telegraph, June 26, 1915",1,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,0,1,1,2,0,x,,,,,,,
ZHJRJZH,1915-06-25,0,Florida-Alabama-Georgia,regular,,Thomasville,3,,Valdosta,4,,,1:55,,final,,,1915/1915-MT/MT-19150621.txt,"Macon Telegraph, June 26, 1915",0,0,0,0,1,0,0,0,2,,,,,,,,2,0,0,0,1,0,0,1,x,,,,,,,
WQYDJRD,1915-06-26,0,Florida-Alabama-Georgia,regular,,Waycross,0,,Brunswick,1,,,1:10,,final,,1,1915/1915-MT/MT-19150621.txt,"Macon Telegraph, June 27, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,1,,,,,,,
XNQXTQZ,1915-06-26,0,Florida-Alabama-Georgia,regular,,Dothan,4,,Gainesville,3,,,1:40,,final,,,1915/1915-MT/MT-19150621.txt,"Macon Telegraph, June 27, 1915",0,0,0,2,1,0,0,0,0,1,,,,,,,1,1,0,0,1,0,0,0,0,0,,,,,,
CRLDNHK,1915-06-26,0,Florida-Alabama-Georgia,regular,,Thomasville,5,,Valdosta,2,,,1:00,,final,,,1915/1915-MT/MT-19150621.txt,"Macon Telegraph, June 27, 1915",0,0,0,2,0,2,0,1,0,,,,,,,,0,0,0,0,0,0,0,1,1,,,,,,,
CYJPWKT,1915-06-28,0,Florida-Alabama-Georgia,regular,,Valdosta,1,,Dothan,2,,,1:17,,final,,,1915/1915-MT/MT-19150628.txt,"Macon Telegraph, June 29, 1915",0,0,1,0,0,0,0,0,0,,,,,,,,0,0,0,0,1,0,0,1,x,,,,,,,
KZZLJBQ,1915-06-28,0,Florida-Alabama-Georgia,regular,,Brunswick,0,,Thomasville,2,,,1:31,,final,,,1915/1915-MT/MT-19150628.txt,"Macon Telegraph, June 29, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,x,,,,,,,
PVLZCDV,1915-06-28,0,Florida-Alabama-Georgia,regular,,Gainesville,,,Waycross,,,,,,postponed,rain,,1915/1915-MT/MT-19150628.txt,"Macon Telegraph, June 29, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QZYGBLS,1915-06-29,0,Florida-Alabama-Georgia,regular,,Valdosta,3,,Dothan,3,,,2:10,,final,,,1915/1915-MT/MT-19150628.txt,"Macon Telegraph, June 30, 1915",2,0,1,0,0,0,0,0,0,0,0,,,,,,0,1,1,0,0,0,0,0,1,0,0,,,,,
WPBDRYJ,1915-06-29,0,Florida-Alabama-Georgia,regular,,Brunswick,,,Thomasville,,,,,,postponed,rain,,1915/1915-MT/MT-19150628.txt,"Macon Telegraph, June 30, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QPJBMPZ,1915-06-29,1,Florida-Alabama-Georgia,regular,,Gainesville,1,,Waycross,3,,,1:40,,final,,,1915/1915-MT/MT-19150628.txt,"Macon Telegraph, June 30, 1915",1,0,0,0,0,0,0,0,0,,,,,,,,1,0,1,0,0,1,0,0,x,,,,,,,
ZBWGQJF,1915-06-29,2,Florida-Alabama-Georgia,regular,,Gainesville,0,,Waycross,2,,,1:20,,final,,,1915/1915-MT/MT-19150628.txt,"Macon Telegraph, June 30, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,x,,,,,,,
VYVKXBB,1915-06-30,0,Florida-Alabama-Georgia,regular,,Valdosta,3,,Dothan,2,,,1:40,,final,,,1915/1915-MT/MT-19150628.txt,"Macon Telegraph, July 1, 1915",0,0,0,0,0,1,0,2,0,,,,,,,,0,0,0,0,0,0,0,2,0,,,,,,,
BCGQMDC,1915-06-30,0,Florida-Alabama-Georgia,regular,,Brunswick,4,,Thomasville,1,,,1:45,,final,,,1915/1915-MT/MT-19150628.txt,"Macon Telegraph, July 1, 1915",0,0,0,0,0,2,0,2,0,,,,,,,,0,0,0,0,1,0,0,0,0,,,,,,,
JBNNZHD,1915-06-30,0,Florida-Alabama-Georgia,regular,,Gainesville,,,Waycross,,,,,,postponed,rain,,1915/1915-MT/MT-19150628.txt,"Macon Telegraph, July 1, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LJCBPRK,1915-07-01,1,Florida-Alabama-Georgia,regular,,Valdosta,0,,Dothan,2,,,1:55,,final,,,1915/1915-MT/MT-19150628.txt,"Macon Telegraph, July 2, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,2,0,0,0,0,x,,,,,,,
MWBXQWG,1915-07-01,2,Florida-Alabama-Georgia,regular,,Valdosta,5,,Dothan,6,,,1:25,,final,,,1915/1915-MT/MT-19150628.txt,"Macon Telegraph, July 2, 1915",1,0,0,1,3,0,0,0,0,,,,,,,,0,4,2,0,0,0,0,0,x,,,,,,,
