key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,away.score.16,away.score.17,away.score.18,away.score.19,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15,home.score.16,home.score.17,home.score.18,home.score.19
PPNJGMZ,1915-06-16,1,New York State,regular,,Scranton,10,,Binghamton,4,,,1:57,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150610.txt,"Elmira Star-Gazette, June 17, 1915",0,4,2,0,1,1,0,0,1,,,,,,,,,,,0,0,0,2,0,1,0,0,1,,,,,,,,,,
NJYVBQD,1915-06-16,2,New York State,regular,,Scranton,4,,Binghamton,5,,,1:40,,,,2,data/boxscores/transcript/1915/1915-ESG/ESG-19150610.txt,"Elmira Star-Gazette, June 17, 1915",0,4,0,0,0,0,0,,,,,,,,,,,,,1,0,0,2,0,0,2,,,,,,,,,,,,
GFFXHDM,1915-06-16,0,New York State,regular,,Wilkes-Barre,3,,Elmira,4,,,2:20,,,,2,data/boxscores/transcript/1915/1915-ESG/ESG-19150610.txt,"Elmira Star-Gazette, June 17, 1915",0,0,0,0,0,0,3,0,0,0,0,,,,,,,,,0,0,1,0,2,0,0,0,0,0,1,,,,,,,,
QWRHJVL,1915-06-16,0,New York State,regular,,Syracuse,8,,Troy,3,,,1:49,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150610.txt,"Elmira Star-Gazette, June 17, 1915",0,0,0,0,0,0,0,5,3,,,,,,,,,,,0,1,0,0,0,1,1,0,0,,,,,,,,,,
WTGGQTP,1915-06-17,0,New York State,regular,,Scranton,1,,Binghamton,9,,,2:00,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 18, 1915",0,0,0,0,0,1,0,0,0,,,,,,,,,,,0,1,1,0,3,0,0,4,x,,,,,,,,,,
LVRRGFM,1915-06-17,0,New York State,regular,,Wilkes-Barre,10,,Elmira,13,,,2:15,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 18, 1915",1,0,4,1,0,0,3,1,0,,,,,,,,,,,0,0,5,0,0,0,6,2,x,,,,,,,,,,
CLFZGYY,1915-06-18,0,New York State,regular,,Scranton,7,,Binghamton,6,,,2:00,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 19, 1915",1,2,1,0,0,1,1,0,0,1,,,,,,,,,,2,0,0,2,0,1,0,1,0,0,,,,,,,,,
YNQZRMQ,1915-06-18,0,New York State,regular,,Wilkes-Barre,0,,Elmira,4,,,1:45,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 19, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,2,0,1,0,0,1,0,0,x,,,,,,,,,,
LPQSRKR,1915-06-18,1,New York State,regular,,Syracuse,5,,Troy,1,,,1:30,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 19, 1915",2,2,0,0,0,1,0,0,0,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,,,,,,,,
QGNDWKF,1915-06-18,2,New York State,regular,,Syracuse,1,,Troy,4,,,1:50,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 19, 1915",0,0,0,0,1,0,0,0,0,,,,,,,,,,,1,0,1,0,0,0,0,2,x,,,,,,,,,,
JNKWLYY,1915-06-18,0,New York State,regular,,Albany,3,,Utica,4,,,1:35,,,,2,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 19, 1915",0,1,0,1,0,0,1,0,0,,,,,,,,,,,0,0,3,0,0,0,0,0,1,,,,,,,,,,
TQHCDJH,1915-06-19,0,New York State,regular,,Binghamton,6,,Scranton,1,,,,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 21, 1915",0,1,3,0,0,0,0,0,2,,,,,,,,,,,0,0,0,0,0,0,0,0,1,,,,,,,,,,
XVTMCLL,1915-06-19,0,New York State,regular,,Troy,5,,Syracuse,3,,,,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 21, 1915",0,0,0,1,4,0,0,0,0,,,,,,,,,,,0,0,2,0,0,0,0,0,1,,,,,,,,,,
WMDRTRB,1915-06-19,0,New York State,regular,,Albany,,,Utica,,,,,,postponed,rain,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 21, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHCHJQW,1915-06-19,1,New York State,regular,,Elmira,,,Wilkes-Barre,,,,,,postponed,rain,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 21, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVMVJLW,1915-06-19,2,New York State,regular,,Elmira,1,,Wilkes-Barre,4,,,1:20,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 21, 1915",0,0,0,0,0,0,1,0,0,,,,,,,,,,,2,0,0,0,0,0,2,0,x,,,,,,,,,,
CFBGNLM,1915-06-20,0,New York State,regular,,Wilkes-Barre,8,,Elmira,6,,,2:05,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 21, 1915",0,0,4,2,0,0,0,1,1,,,,,,,,,,,0,1,2,0,0,2,0,1,0,,,,,,,,,,
XCYMBHB,1915-06-20,1,New York State,regular,,Troy,4,,Syracuse,3,,,2:00,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 21, 1915",0,0,0,0,2,0,0,0,2,,,,,,,,,,,1,0,0,0,0,2,0,0,0,,,,,,,,,,
TGRQVYQ,1915-06-20,2,New York State,regular,,Troy,4,,Syracuse,7,,,1:40,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 21, 1915",0,0,0,0,0,4,0,,,,,,,,,,,,,0,0,4,0,3,0,x,,,,,,,,,,,,
FWYWVJC,1915-06-20,1,New York State,regular,,Albany,0,,Utica,4,,,1:17,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 21, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,1,0,0,2,0,0,0,x,,,,,,,,,,
KBTMPZN,1915-06-20,2,New York State,regular,,Albany,0,,Utica,2,,,,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 21, 1915",0,0,0,0,0,0,0,,,,,,,,,,,,,0,2,0,0,0,0,x,,,,,,,,,,,,
DDCHDKY,1915-06-21,1,New York State,regular,,Binghamton,8,,Scranton,4,,,2:00,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 22, 1915",0,0,0,5,0,3,0,0,0,,,,,,,,,,,1,3,0,0,0,0,0,0,0,,,,,,,,,,
YTHFPHZ,1915-06-21,2,New York State,regular,,Binghamton,7,,Scranton,4,,,1:20,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 22, 1915",0,0,0,1,0,0,6,,,,,,,,,,,,,1,2,0,0,0,1,0,,,,,,,,,,,,
LTNGDXD,1915-06-21,0,New York State,regular,,Troy,,,Syracuse,,,,,,postponed,rain,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 22, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RQNRTTR,1915-06-21,0,New York State,regular,,Albany,1,,Utica,8,,,1:19,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 22, 1915",1,0,0,0,0,0,0,0,0,,,,,,,,,,,0,3,1,0,2,1,0,1,x,,,,,,,,,,
HFWZYJY,1915-06-21,0,New York State,regular,,Elmira,8,,Wilkes-Barre,7,,,2:15,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 22, 1915",2,0,1,0,0,1,0,0,4,,,,,,,,,,,0,0,1,0,5,0,1,0,0,,,,,,,,,,
QFTHGVQ,1915-06-22,0,New York State,regular,,Elmira,,,Scranton,,,,,,postponed,rain,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XDNZQBK,1915-06-22,0,New York State,regular,,Albany,,,Syracuse,,,,,,postponed,rain,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QBKQKGV,1915-06-22,0,New York State,regular,,Troy,,,Utica,,,,,,postponed,rain,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKRSFNG,1915-06-22,0,New York State,regular,,Binghamton,,,Wilkes-Barre,,,,,,postponed,rain,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWGZNFJ,1915-06-23,0,New York State,regular,,Elmira,,,Scranton,,,,,,postponed,rain,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 24, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQMYYKX,1915-06-23,0,New York State,regular,,Albany,,,Syracuse,,,,,,postponed,rain,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 24, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSFXKFC,1915-06-23,0,New York State,regular,,Troy,1,,Utica,2,,,1:49,,,,0,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 24, 1915",0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,
KBZGSVM,1915-06-23,1,New York State,regular,,Binghamton,4,,Wilkes-Barre,6,,,2:00,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 24, 1915",2,1,0,0,0,0,0,0,1,,,,,,,,,,,0,4,0,1,0,0,1,0,x,,,,,,,,,,
QWJRYPF,1915-06-23,2,New York State,regular,,Binghamton,1,,Wilkes-Barre,0,,,1:20,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150617.txt,"Elmira Star-Gazette, June 24, 1915",0,0,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,
NLGQYGG,1915-06-24,1,New York State,regular,,Elmira,6,,Scranton,3,,,1:26,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 25, 1915",0,0,0,0,0,0,0,5,1,,,,,,,,,,,0,1,0,0,0,1,0,1,0,,,,,,,,,,
WXZVTKW,1915-06-24,2,New York State,regular,,Elmira,1,,Scranton,3,,,1:30,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 25, 1915",0,0,0,0,0,1,0,0,0,,,,,,,,,,,0,0,0,0,2,0,0,1,x,,,,,,,,,,
QFXNNJZ,1915-06-24,1,New York State,regular,,Albany,6,,Syracuse,5,,,3:50,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 25, 1915",0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QVGJHVK,1915-06-24,2,New York State,regular,,Albany,2,,Syracuse,2,,,1:20,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 25, 1915",1,0,1,0,0,,,,,,,,,,,,,,,0,1,1,0,0,,,,,,,,,,,,,,
SYXZLLZ,1915-06-24,1,New York State,regular,,Troy,2,,Utica,1,,,1:28,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 25, 1915",0,0,0,0,1,0,0,0,0,1,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,,,,,,,,
GWYRJVR,1915-06-24,2,New York State,regular,,Troy,0,,Utica,1,,,:58,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 25, 1915",0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,
QDPHMDV,1915-06-24,0,New York State,regular,,Binghamton,8,,Wilkes-Barre,6,,,2:00,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 25, 1915",1,0,2,0,0,0,4,0,1,,,,,,,,,,,1,0,0,0,2,3,0,0,0,,,,,,,,,,
NNBVNZY,1915-06-25,0,New York State,regular,,Scranton,3,,Albany,2,,,1:55,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 26, 1915",0,0,0,0,0,0,1,2,0,,,,,,,,,,,0,0,0,0,0,0,2,0,0,,,,,,,,,,
YXNSVGH,1915-06-25,0,New York State,regular,,Syracuse,3,,Binghamton,3,,,1:40,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 26, 1915",0,1,1,0,0,0,1,0,,,,,,,,,,,,0,2,0,0,0,0,0,1,,,,,,,,,,,
SWTQSTH,1915-06-25,0,New York State,regular,,Utica,3,,Elmira,10,,,1:42,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 26, 1915",0,2,1,0,0,0,0,0,0,,,,,,,,,,,1,0,1,0,0,4,0,4,x,,,,,,,,,,
QYTCDTS,1915-06-25,0,New York State,regular,,Wilkes-Barre,0,,Troy,6,,,1:31,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 26, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,1,1,0,0,1,0,2,x,,,,,,,,,,
CRNVBTW,1915-06-26,0,New York State,regular,,Scranton,1,,Albany,4,,,,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 28, 1915",0,0,0,0,0,1,0,0,0,,,,,,,,,,,0,2,0,0,0,1,0,1,x,,,,,,,,,,
FYWRLMX,1915-06-26,1,New York State,regular,,Syracuse,1,,Binghamton,11,,,,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 28, 1915",0,0,0,0,0,0,0,1,0,,,,,,,,,,,0,2,0,1,1,2,3,2,x,,,,,,,,,,
GFYDNDV,1915-06-26,2,New York State,regular,,Syracuse,2,,Binghamton,5,,,,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 28, 1915",1,0,0,0,1,0,0,,,,,,,,,,,,,3,0,1,1,0,0,x,,,,,,,,,,,,
JJGWCWJ,1915-06-26,0,New York State,regular,,Utica,3,,Elmira,2,,,1:25,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 28, 1915",0,1,1,0,0,0,0,0,1,,,,,,,,,,,1,0,0,0,0,0,0,0,1,,,,,,,,,,
JVCCBDF,1915-06-26,0,New York State,regular,,Wilkes-Barre,4,,Troy,5,,,,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 28, 1915",1,0,0,0,2,0,0,1,0,,,,,,,,,,,0,0,1,0,0,1,1,2,x,,,,,,,,,,
LFYDZWY,1915-06-27,0,New York State,regular,,Scranton,2,,Albany,1,,,1:39,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 28, 1915",0,0,1,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,0,0,0,0,,,,,,,,,,
GBQRKJJ,1915-06-27,0,New York State,regular,,Utica,8,,Elmira,5,,,1:48,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 28, 1915",2,0,0,1,0,3,2,0,0,,,,,,,,,,,0,0,0,0,1,0,4,0,0,,,,,,,,,,
BTPWJSB,1915-06-27,0,New York State,regular,,Binghamton,2,,Syracuse,7,,,1:45,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 28, 1915",0,0,0,1,0,0,0,1,0,,,,,,,,,,,0,2,0,2,1,0,0,2,x,,,,,,,,,,
LKHBXBF,1915-06-28,0,New York State,regular,,Wilkes-Barre,4,,Albany,1,,,1:59,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 29, 1915",1,0,0,0,0,2,1,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,
HGYGDNQ,1915-06-28,0,New York State,regular,,Utica,8,,Binghamton,5,,,1:37,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 29, 1915",2,0,0,1,0,3,2,0,0,,,,,,,,,,,0,0,0,0,1,0,4,0,0,,,,,,,,,,
NBYYTCB,1915-06-28,0,New York State,regular,,Syracuse,6,,Elmira,7,,,1:55,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 29, 1915",0,0,1,0,0,4,0,0,1,,,,,,,,,,,1,0,0,4,0,0,0,2,x,,,,,,,,,,
WPVYDYF,1915-06-28,0,New York State,regular,,Scranton,6,,Troy,1,,,1:49,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 29, 1915",0,0,0,0,0,4,0,2,0,,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,,
TCFSPPB,1915-06-29,0,New York State,regular,,Wilkes-Barre,9,,Albany,5,,,1:55,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 30, 1915",1,2,0,0,0,1,5,0,0,,,,,,,,,,,1,1,0,0,1,0,0,0,2,,,,,,,,,,
KCZRNGF,1915-06-29,1,New York State,regular,,Utica,1,,Binghamton,3,,,,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 30, 1915",0,0,0,0,0,1,0,0,0,,,,,,,,,,,3,0,0,0,0,0,0,0,x,,,,,,,,,,
HGJFRMH,1915-06-29,2,New York State,regular,,Utica,2,,Binghamton,4,,,1:20,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 30, 1915",1,0,0,1,0,0,0,,,,,,,,,,,,,1,0,0,1,0,2,x,,,,,,,,,,,,
QLQSFML,1915-06-29,0,New York State,regular,,Syracuse,2,,Elmira,9,,,1:49,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 30, 1915",0,0,0,0,1,0,0,0,1,,,,,,,,,,,1,4,0,2,0,0,0,2,x,,,,,,,,,,
JPGSXQJ,1915-06-29,0,New York State,regular,,Scranton,6,,Troy,4,,,1:49,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, June 30, 1915",0,0,0,3,1,0,0,0,2,,,,,,,,,,,2,0,1,0,0,0,0,1,0,,,,,,,,,,
VRPHXXJ,1915-06-30,0,New York State,regular,,Wilkes-Barre,,,Albany,,,,,,postponed,rain,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, July 1, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KTQZKFW,1915-06-30,0,New York State,regular,,Utica,,,Binghamton,,,,,,postponed,rain,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, July 1, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BXFXLGK,1915-06-30,0,New York State,regular,,Syracuse,,,Elmira,,,,,,postponed,rain,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, July 1, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGKPYJV,1915-06-30,0,New York State,regular,,Scranton,,,Troy,,,,,,postponed,rain,,data/boxscores/transcript/1915/1915-ESG/ESG-19150624.txt,"Elmira Star-Gazette, July 1, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JQQDGWT,1915-07-01,0,New York State,regular,,Binghamton,0,,Elmira,5,,,1:35,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150701.txt,"Elmira Star-Gazette, July 2, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,1,0,0,0,4,x,,,,,,,,,,
ZDQYXNT,1915-07-01,0,New York State,regular,,Wilkes-Barre,4,,Scranton,3,,,1:55,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150701.txt,"Elmira Star-Gazette, July 2, 1915",0,0,0,0,0,1,0,3,0,,,,,,,,,,,1,0,0,0,1,0,1,0,0,,,,,,,,,,
QTYRHXG,1915-07-01,0,New York State,regular,,Utica,,,Syracuse,,,,,,postponed,rain,,data/boxscores/transcript/1915/1915-ESG/ESG-19150701.txt,"Elmira Star-Gazette, July 2, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VQGXBZW,1915-07-01,0,New York State,regular,,Albany,,,Troy,,,,,,postponed,rain,,data/boxscores/transcript/1915/1915-ESG/ESG-19150701.txt,"Elmira Star-Gazette, July 2, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TQGPZRW,1915-07-02,0,New York State,regular,,Binghamton,,,Elmira,,,,,,postponed,rain,,data/boxscores/transcript/1915/1915-ESG/ESG-19150701.txt,"Elmira Star-Gazette, July 3, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VQDJNWQ,1915-07-02,0,New York State,regular,,Wilkes-Barre,,,Scranton,,,,,,postponed,rain,,data/boxscores/transcript/1915/1915-ESG/ESG-19150701.txt,"Elmira Star-Gazette, July 3, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYLNWRZ,1915-07-02,1,New York State,regular,,Utica,1,,Syracuse,6,,,1:37,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150701.txt,"Elmira Star-Gazette, July 3, 1915",0,0,0,0,0,0,0,0,1,,,,,,,,,,,0,1,1,1,1,0,0,2,x,,,,,,,,,,
STGRTVM,1915-07-02,2,New York State,regular,,Utica,2,,Syracuse,0,,,1:10,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150701.txt,"Elmira Star-Gazette, July 3, 1915",1,0,0,0,0,0,1,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,
PKLVJWV,1915-07-02,0,New York State,regular,,Albany,2,,Troy,11,,,1:50,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150701.txt,"Elmira Star-Gazette, July 3, 1915",0,0,1,1,0,0,0,0,0,,,,,,,,,,,1,4,0,0,0,0,4,2,x,,,,,,,,,,
CRXCDKJ,1915-07-03,1,New York State,regular,,Troy,,,Albany,,,,,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150701.txt,"Elmira Star-Gazette, June 06, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDYMNXS,1915-07-03,2,New York State,regular,,Troy,,,Albany,,,,,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150701.txt,"Elmira Star-Gazette, June 06, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBFTJXT,1915-07-03,0,New York State,regular,,Elmira,,,Binghamton,,,,,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150701.txt,"Elmira Star-Gazette, June 06, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QPBXKGW,1915-07-03,0,New York State,regular,,Syracuse,,,Utica,,,,,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150701.txt,"Elmira Star-Gazette, June 06, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMNHWDN,1915-07-03,1,New York State,regular,,Scranton,,,Wilkes-Barre,,,,,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150701.txt,"Elmira Star-Gazette, June 06, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTSZRZT,1915-07-03,2,New York State,regular,,Scranton,,,Wilkes-Barre,,,,,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150701.txt,"Elmira Star-Gazette, June 06, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKPBQFH,1915-07-04,0,New York State,regular,,Troy,,,Albany,,,,,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150701.txt,"Elmira Star-Gazette, June 06, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DXTTBJD,1915-07-04,0,New York State,regular,,Binghamton,3,,Elmira,4,,,1:45,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150701.txt,"Elmira Star-Gazette, July 6, 1915",0,0,0,0,0,3,0,0,0,,,,,,,,,,,0,2,0,0,0,0,2,0,x,,,,,,,,,,
JFCPTXC,1915-07-04,0,New York State,regular,,Syracuse,,,Utica,,,,,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150701.txt,"Elmira Star-Gazette, June 06, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPCQDQQ,1915-07-05,0,New York State,regular,,Troy,1,,Albany,4,,,1:41,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150701.txt,"Elmira Star-Gazette, July 6, 1915",0,0,0,0,0,0,0,1,0,,,,,,,,,,,1,1,0,2,0,0,0,0,x,,,,,,,,,,
WDNXDMM,1915-07-05,1,New York State,regular,,Elmira,1,,Binghamton,4,,,1:40,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150701.txt,"Elmira Star-Gazette, July 6, 1915",1,0,0,0,0,0,0,0,0,,,,,,,,,,,1,0,0,2,0,1,0,0,x,,,,,,,,,,
GLVSXYC,1915-07-05,2,New York State,regular,,Binghamton,1,,Elmira,5,,,1:33,,,,,data/boxscores/transcript/1915/1915-ESG/ESG-19150701.txt,"Elmira Star-Gazette, July 6, 1915",0,1,0,0,0,0,0,0,0,,,,,,,,,,,3,2,0,0,0,0,0,0,x,,,,,,,,,,
