game.key,league.year,league.name,game.date,game.number,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_LOB,B_ROE,P_IP,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB
532dfdc2-ee3e-58a4-b07e-3fe254499d96,1915,Southern Association,1915-04-16,0,Fincher,,Little Rock,p,9,3,0,,1,,,,,,,,,,,,,7,7,,9,2,3,1,1,,0,3,0,1,,
532dfdc2-ee3e-58a4-b07e-3fe254499d96,1915,Southern Association,1915-04-16,0,TOTALS,,Little Rock,,,31,1,,7,,,,,,,,,,,,,,,,,,,,,,27,14,5,,,
532dfdc2-ee3e-58a4-b07e-3fe254499d96,1915,Southern Association,1915-04-16,0,King,,Nashville,cf,1,2,1,,1,,,,,,,,1,,1,,,,,,,,,,,,0,0,0,,,
532dfdc2-ee3e-58a4-b07e-3fe254499d96,1915,Southern Association,1915-04-16,0,Stark,,Nashville,ss,2,5,1,,2,,,,,,,,1,,,,,,,,,,,,,,3,5,0,2,,
532dfdc2-ee3e-58a4-b07e-3fe254499d96,1915,Southern Association,1915-04-16,0,Baker,,Nashville,2b,3,4,1,,2,,,,,,,,,1,,,,,,,,,,,,,5,4,1,2,,
532dfdc2-ee3e-58a4-b07e-3fe254499d96,1915,Southern Association,1915-04-16,0,Paulet,,Nashville,1b,4,5,1,,1,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,,
532dfdc2-ee3e-58a4-b07e-3fe254499d96,1915,Southern Association,1915-04-16,0,Farmer,,Nashville,rf,5,2,1,,0,,,,,,,,,,1,,,,,,,,,,,,1,0,0,,,
532dfdc2-ee3e-58a4-b07e-3fe254499d96,1915,Southern Association,1915-04-16,0,Dodge,,Nashville,3b,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,,6,0,0,1,,
532dfdc2-ee3e-58a4-b07e-3fe254499d96,1915,Southern Association,1915-04-16,0,McCabe,,Nashville,lf,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,
532dfdc2-ee3e-58a4-b07e-3fe254499d96,1915,Southern Association,1915-04-16,0,Street,,Nashville,c,8,4,1,,1,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
532dfdc2-ee3e-58a4-b07e-3fe254499d96,1915,Southern Association,1915-04-16,0,Leverett,,Nashville,p,9,4,1,,1,,,,,,,,,,,,,,,,,3,2,,1,,0,1,1,,,
532dfdc2-ee3e-58a4-b07e-3fe254499d96,1915,Southern Association,1915-04-16,0,TOTALS,,Nashville,,,34,7,,10,,,,,,,,,,,,,,,,,,,,,,27,12,2,,,
6f486a51-b316-58df-91a7-3d7ce47579a4,1915,American Association,1915-04-16,0,Southw'h,,Cleveland,lf,1,2,2,,0,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,
6f486a51-b316-58df-91a7-3d7ce47579a4,1915,American Association,1915-04-16,0,Gardner,,Cleveland,2b,2,3,2,,2,,,,,,,,1,,,,,,,,,,,,,,2,3,0,,,
6f486a51-b316-58df-91a7-3d7ce47579a4,1915,American Association,1915-04-16,0,Nixon,,Cleveland,cf,3,4,0,,3,1,1,,,,,,,,,,,,,,,,,,,,2,1,1,,,
6f486a51-b316-58df-91a7-3d7ce47579a4,1915,American Association,1915-04-16,0,Knight,,Cleveland,ss,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
6f486a51-b316-58df-91a7-3d7ce47579a4,1915,American Association,1915-04-16,0,Kirke,,Cleveland,1b,5,3,0,,1,,,,,,,,,,,,,,,,,,,,,,8,1,0,,,
6f486a51-b316-58df-91a7-3d7ce47579a4,1915,American Association,1915-04-16,0,Bates,,Cleveland,3b,6,3,0,,1,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,
6f486a51-b316-58df-91a7-3d7ce47579a4,1915,American Association,1915-04-16,0,Hillyard,,Cleveland,rf,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
6f486a51-b316-58df-91a7-3d7ce47579a4,1915,American Association,1915-04-16,0,Bassler,,Cleveland,c,8,2,1,,0,,,,,,,1,,,,,,,,,,,,,,,5,1,0,,,
6f486a51-b316-58df-91a7-3d7ce47579a4,1915,American Association,1915-04-16,0,Carter,,Cleveland,p,9,4,0,,0,,,,,,,,,,,,,,,,,4,4,,,,0,2,0,,,
6f486a51-b316-58df-91a7-3d7ce47579a4,1915,American Association,1915-04-16,0,TOTALS,,Cleveland,,,28,5,,8,,,,,,,,,,,,,,,,,,,,,,27,11,1,,,
6f486a51-b316-58df-91a7-3d7ce47579a4,1915,American Association,1915-04-16,0,McMillan,,Indianapolis,ss,1,2,2,,1,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
6f486a51-b316-58df-91a7-3d7ce47579a4,1915,American Association,1915-04-16,0,Blackburn,,Indianapolis,ph,10,1,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
6f486a51-b316-58df-91a7-3d7ce47579a4,1915,American Association,1915-04-16,0,Bronkie,,Indianapolis,3b,2,3,0,,0,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
6f486a51-b316-58df-91a7-3d7ce47579a4,1915,American Association,1915-04-16,0,Kelly,,Indianapolis,cf,3,3,2,,1,1,,,,,,,1,,,,,,,,,,,,,,1,0,0,,,
6f486a51-b316-58df-91a7-3d7ce47579a4,1915,American Association,1915-04-16,0,Metz,,Indianapolis,1b,4,3,0,,1,,,,,,,,,1,,,,,,,,,,,,,9,1,0,1,,
6f486a51-b316-58df-91a7-3d7ce47579a4,1915,American Association,1915-04-16,0,Butcher,,Indianapolis,rf,5,4,0,,2,,,,,,,,,,1,,,,,,,,,,,,1,0,0,,,
6f486a51-b316-58df-91a7-3d7ce47579a4,1915,American Association,1915-04-16,0,Crandall,,Indianapolis,2b,6,3,0,,1,,,,,,,,,,,,,,,,,,,,,,4,4,0,1,,
6f486a51-b316-58df-91a7-3d7ce47579a4,1915,American Association,1915-04-16,0,Reilley,,Indianapolis,lf,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
6f486a51-b316-58df-91a7-3d7ce47579a4,1915,American Association,1915-04-16,0,Gossett,,Indianapolis,c,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,3,2,0,,,
6f486a51-b316-58df-91a7-3d7ce47579a4,1915,American Association,1915-04-16,0,Burk,,Indianapolis,p,9,3,0,,0,,,,,,,,,,,,,,,,,7,3,,,,1,3,0,,,
6f486a51-b316-58df-91a7-3d7ce47579a4,1915,American Association,1915-04-16,0,TOTALS,,Indianapolis,,,30,4,,6,,,,,,,,,,,,,,,,,,,,,,24,10,0,,,
c3d2624c-de61-5e87-bbf9-7eb39e20fc50,1915,Southern Association,1915-04-16,0,Johnston,,Chattanooga,lf,1,4,1,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
c3d2624c-de61-5e87-bbf9-7eb39e20fc50,1915,Southern Association,1915-04-16,0,Ross,,Chattanooga,ph,10,1,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
c3d2624c-de61-5e87-bbf9-7eb39e20fc50,1915,Southern Association,1915-04-16,0,Melter,,Chattanooga,p,11,1,0,,0,,,,,,,,,,,,,,,,,2,1,,,,0,1,0,,,
c3d2624c-de61-5e87-bbf9-7eb39e20fc50,1915,Southern Association,1915-04-16,0,Kitchens,,Chattanooga,ph,12,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
c3d2624c-de61-5e87-bbf9-7eb39e20fc50,1915,Southern Association,1915-04-16,0,Currie,,Chattanooga,pr,13,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
c3d2624c-de61-5e87-bbf9-7eb39e20fc50,1915,Southern Association,1915-04-16,0,Starr,,Chattanooga,2b,2,4,1,,0,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,
c3d2624c-de61-5e87-bbf9-7eb39e20fc50,1915,Southern Association,1915-04-16,0,Harris,,Chattanooga,1b,3,3,2,,3,2,1,,,,,,,,,,,,,,,,,,,,11,0,0,,,
c3d2624c-de61-5e87-bbf9-7eb39e20fc50,1915,Southern Association,1915-04-16,0,McCormick,,Chattanooga,rf,4,5,0,,1,1,,,,,,,,,,,,,,,,,,,,,1,0,1,,,
c3d2624c-de61-5e87-bbf9-7eb39e20fc50,1915,Southern Association,1915-04-16,0,Graff,,Chattanooga,3b,5,3,0,,1,,,,,,,,,,1,,,,,,,,,,,,2,0,0,,,
c3d2624c-de61-5e87-bbf9-7eb39e20fc50,1915,Southern Association,1915-04-16,0,Hickman,,Chattanooga,cf,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
c3d2624c-de61-5e87-bbf9-7eb39e20fc50,1915,Southern Association,1915-04-16,0,Caveny,,Chattanooga,ss,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,,6,3,1,,,
c3d2624c-de61-5e87-bbf9-7eb39e20fc50,1915,Southern Association,1915-04-16,0,Betts,,Chattanooga,c,8,3,1,,0,,,,,,,,,,,,,,,,,,,,,,3,2,0,,,1
c3d2624c-de61-5e87-bbf9-7eb39e20fc50,1915,Southern Association,1915-04-16,0,Cunningham,,Chattanooga,p,9,1,0,,0,,,,,,,,,,,,,5,5,,7,2,1,1,,1,0,1,0,,,
c3d2624c-de61-5e87-bbf9-7eb39e20fc50,1915,Southern Association,1915-04-16,0,TOTALS,,Chattanooga,,,33,5,,5,,,,,,,,,,,,,,,,,,,,,,27,11,2,,,
c3d2624c-de61-5e87-bbf9-7eb39e20fc50,1915,Southern Association,1915-04-16,0,Woodruff,,Memphis,cf,1,5,0,,2,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,
c3d2624c-de61-5e87-bbf9-7eb39e20fc50,1915,Southern Association,1915-04-16,0,Morrison,,Memphis,p,10,1,0,,0,,,,,,,,,,,,,3,3,,2,2,1,1,,,0,0,0,,,
c3d2624c-de61-5e87-bbf9-7eb39e20fc50,1915,Southern Association,1915-04-16,0,Merritt,,Memphis,p,11,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,
c3d2624c-de61-5e87-bbf9-7eb39e20fc50,1915,Southern Association,1915-04-16,0,Coyle,,Memphis,rf,2,4,0,,0,,,,,,,,1,,,,,,,,,,,,,,1,0,0,,,
c3d2624c-de61-5e87-bbf9-7eb39e20fc50,1915,Southern Association,1915-04-16,0,McDer't,,Memphis,3b,3,4,1,,1,,,,,,,,,,,,,,,,,,,,,,4,1,0,,,
c3d2624c-de61-5e87-bbf9-7eb39e20fc50,1915,Southern Association,1915-04-16,0,Lord,,Memphis,lf,4,5,1,,2,1,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
c3d2624c-de61-5e87-bbf9-7eb39e20fc50,1915,Southern Association,1915-04-16,0,Dunckel,,Memphis,1b,5,4,1,,0,,,,,,,,,,,,,,,,,,,,,,7,0,0,,,
c3d2624c-de61-5e87-bbf9-7eb39e20fc50,1915,Southern Association,1915-04-16,0,Cruthers,,Memphis,2b,6,4,3,,1,,1,,,,,,,,,,,,,,,,,,,,2,4,1,,,
c3d2624c-de61-5e87-bbf9-7eb39e20fc50,1915,Southern Association,1915-04-16,0,Lindsay,,Memphis,ss,7,3,1,,1,,,,,,,,,,,,,,,,,,,,,,3,2,0,,,
c3d2624c-de61-5e87-bbf9-7eb39e20fc50,1915,Southern Association,1915-04-16,0,Andreen,,Memphis,c,8,4,1,,3,1,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
c3d2624c-de61-5e87-bbf9-7eb39e20fc50,1915,Southern Association,1915-04-16,0,Shirley,,Memphis,p,9,3,0,,1,,,,,,,,,,,,,5,1,,2,4,1,,,,0,2,0,,,
c3d2624c-de61-5e87-bbf9-7eb39e20fc50,1915,Southern Association,1915-04-16,0,TOTALS,,Memphis,,,37,8,,11,,,,,,,,,,,,,,,,,,,,,,27,11,1,,,
d98b2935-e2ce-579a-bbc6-f7bd4bb422b8,1915,Southern Association,1915-04-16,0,Moran,,Atlanta,cf,1,4,1,,1,,1,,,,,,,,,,,,,,,,,,,,3,0,1,,,
d98b2935-e2ce-579a-bbc6-f7bd4bb422b8,1915,Southern Association,1915-04-16,0,Thompson,,Atlanta,p,10,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
d98b2935-e2ce-579a-bbc6-f7bd4bb422b8,1915,Southern Association,1915-04-16,0,Williams [2b],,Atlanta,2b,2,4,0,,1,,,,,,,,,,,,,,,,,,,,,,2,0,2,,,
d98b2935-e2ce-579a-bbc6-f7bd4bb422b8,1915,Southern Association,1915-04-16,0,Eibel,,Atlanta,1b,3,3,0,,0,,,,,,,,,,,,,,,,,,,,,,6,0,1,,,
d98b2935-e2ce-579a-bbc6-f7bd4bb422b8,1915,Southern Association,1915-04-16,0,Bisland,,Atlanta,ss,4,2,0,,0,,,,,,,,,,,,,,,,,,,,,,4,3,1,,,
d98b2935-e2ce-579a-bbc6-f7bd4bb422b8,1915,Southern Association,1915-04-16,0,Manning,,Atlanta,rf,5,3,1,,1,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,
d98b2935-e2ce-579a-bbc6-f7bd4bb422b8,1915,Southern Association,1915-04-16,0,Tullos,,Atlanta,3b,6,3,1,,0,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,
d98b2935-e2ce-579a-bbc6-f7bd4bb422b8,1915,Southern Association,1915-04-16,0,Bowden,,Atlanta,lf,7,3,1,,0,,,,,,,,1,,,,,,,,,,,,,,4,0,1,,,
d98b2935-e2ce-579a-bbc6-f7bd4bb422b8,1915,Southern Association,1915-04-16,0,Niederkorn,,Atlanta,c,8,3,2,,2,,,,,,,,,,1,,,,,,,,,,,,4,1,1,,,
d98b2935-e2ce-579a-bbc6-f7bd4bb422b8,1915,Southern Association,1915-04-16,0,Dent,,Atlanta,p,9,2,1,,0,,,,,,,,,,,,,7.1,6,,12,3,3,1,,,0,1,0,,,
d98b2935-e2ce-579a-bbc6-f7bd4bb422b8,1915,Southern Association,1915-04-16,0,TOTALS,,Atlanta,,,27,7,,5,,,,,,,,,,,,,,,,,,,,,,27,10,7,,,
d98b2935-e2ce-579a-bbc6-f7bd4bb422b8,1915,Southern Association,1915-04-16,0,Hendryx,,New Orleans,cf,1,3,0,,2,,,,,,,,2,,,,,,,,,,,,,,0,0,0,,,
d98b2935-e2ce-579a-bbc6-f7bd4bb422b8,1915,Southern Association,1915-04-16,0,Beck,,New Orleans,p,10,3,1,,0,,,,,,,,,,,,,,,,,3,4,,,,0,3,0,,,
d98b2935-e2ce-579a-bbc6-f7bd4bb422b8,1915,Southern Association,1915-04-16,0,Reilly,,New Orleans,2b,2,4,0,,2,,1,,,,,,,,,,,,,,,,,,,,2,2,1,,,
d98b2935-e2ce-579a-bbc6-f7bd4bb422b8,1915,Southern Association,1915-04-16,0,Sylvester,,New Orleans,lf,3,4,0,,2,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
d98b2935-e2ce-579a-bbc6-f7bd4bb422b8,1915,Southern Association,1915-04-16,0,Thomas,,New Orleans,3b,4,4,0,,1,,,,,,,,,,1,,,,,,,,,,,,1,5,1,,,
d98b2935-e2ce-579a-bbc6-f7bd4bb422b8,1915,Southern Association,1915-04-16,0,Edmondson,,New Orleans,rf,5,5,0,,0,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,,
d98b2935-e2ce-579a-bbc6-f7bd4bb422b8,1915,Southern Association,1915-04-16,0,Knaupp,,New Orleans,ss,6,5,1,,0,,,,,,,,,,1,,,,,,,,,,,,1,1,1,,,
d98b2935-e2ce-579a-bbc6-f7bd4bb422b8,1915,Southern Association,1915-04-16,0,Bluhm,,New Orleans,1b,7,4,2,,2,1,,,,,,,,,,,,,,,,,,,,,11,0,0,1,,
d98b2935-e2ce-579a-bbc6-f7bd4bb422b8,1915,Southern Association,1915-04-16,0,Higgins,,New Orleans,c,8,3,2,,3,1,,,,,,,,,,,,,,,,,,,,,6,0,0,,,
d98b2935-e2ce-579a-bbc6-f7bd4bb422b8,1915,Southern Association,1915-04-16,0,Weaver,,New Orleans,p,9,1,0,,0,,,,,,,,,,,,,2,3,,1,3,1,,,,0,0,0,,,
d98b2935-e2ce-579a-bbc6-f7bd4bb422b8,1915,Southern Association,1915-04-16,0,TOTALS,,New Orleans,,,30,6,,12,,,,,,,,,,,,,,,,,,,,,,24,12,3,,,
33b70c25-9fe3-5701-b290-b2cf6ceebc0d,1915,Southern Association,1915-04-17,0,Carroll,,Birmingham,1b,1,4,2,,2,,1,,,,,,,,1,,,,,,,,,,,,11,0,0,,,
33b70c25-9fe3-5701-b290-b2cf6ceebc0d,1915,Southern Association,1915-04-17,0,Magee,,Birmingham,cf,2,2,0,,0,,,,,,,,2,,,,,,,,,,,,,,1,1,1,,,
33b70c25-9fe3-5701-b290-b2cf6ceebc0d,1915,Southern Association,1915-04-17,0,Clark,,Birmingham,2b,3,3,0,,1,,,,,,,,,,,,,,,,,,,,,,4,1,1,,,
33b70c25-9fe3-5701-b290-b2cf6ceebc0d,1915,Southern Association,1915-04-17,0,Sloan,,Birmingham,rf,4,4,0,,1,,,,,,,,,,1,,,,,,,,,,,,0,0,0,,,
33b70c25-9fe3-5701-b290-b2cf6ceebc0d,1915,Southern Association,1915-04-17,0,McBride,,Birmingham,lf,5,4,1,,2,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
33b70c25-9fe3-5701-b290-b2cf6ceebc0d,1915,Southern Association,1915-04-17,0,Hemingway,,Birmingham,3b,6,4,0,,2,1,,,,,,,,,,,,,,,,,,,,,3,2,1,,,
33b70c25-9fe3-5701-b290-b2cf6ceebc0d,1915,Southern Association,1915-04-17,0,Ellam,,Birmingham,ss,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,,1,6,0,,,
33b70c25-9fe3-5701-b290-b2cf6ceebc0d,1915,Southern Association,1915-04-17,0,Hale,,Birmingham,c,8,3,0,,1,,,,,,,,,,,,,,,,,,,,,,5,1,0,,,
33b70c25-9fe3-5701-b290-b2cf6ceebc0d,1915,Southern Association,1915-04-17,0,Hardgrove,,Birmingham,p,9,3,0,,0,,,,,,,,,,,,,,,,,2,5,,,,0,3,0,,,
33b70c25-9fe3-5701-b290-b2cf6ceebc0d,1915,Southern Association,1915-04-17,0,TOTALS,,Birmingham,,,31,3,,10,,,,,,,,,,,6,,,,,,,,,,,27,14,3,,,
33b70c25-9fe3-5701-b290-b2cf6ceebc0d,1915,Southern Association,1915-04-17,0,Powell,,Mobile,lf,1,5,0,,0,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
33b70c25-9fe3-5701-b290-b2cf6ceebc0d,1915,Southern Association,1915-04-17,0,Dobard,,Mobile,ss,2,4,0,,1,,,,,,,,,,,,,,,,,,,,,,5,5,0,1,,
33b70c25-9fe3-5701-b290-b2cf6ceebc0d,1915,Southern Association,1915-04-17,0,Miller,,Mobile,cf,3,4,1,,2,,,,,,,,1,,,,,,,,,,,,,,4,0,0,,,
33b70c25-9fe3-5701-b290-b2cf6ceebc0d,1915,Southern Association,1915-04-17,0,Northen,,Mobile,1b,4,5,2,,2,1,1,,,,,,,,,,,,,,,,,,,,9,0,0,1,,
33b70c25-9fe3-5701-b290-b2cf6ceebc0d,1915,Southern Association,1915-04-17,0,Perry,,Mobile,2b,5,2,1,,1,,,,,,,,1,,,,,,,,,,,,,,1,2,0,1,,
33b70c25-9fe3-5701-b290-b2cf6ceebc0d,1915,Southern Association,1915-04-17,0,Schmidt,,Mobile,c,6,4,0,,2,2,,,,,,,,,,,,,,,,,,,,,4,3,0,,,
33b70c25-9fe3-5701-b290-b2cf6ceebc0d,1915,Southern Association,1915-04-17,0,Cowan,,Mobile,rf,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
33b70c25-9fe3-5701-b290-b2cf6ceebc0d,1915,Southern Association,1915-04-17,0,Baumg'r,,Mobile,3b,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
33b70c25-9fe3-5701-b290-b2cf6ceebc0d,1915,Southern Association,1915-04-17,0,Hogg,,Mobile,p,9,4,0,,2,,,,,,,,,,,,,,,,,1,1,,,,0,3,0,,,
33b70c25-9fe3-5701-b290-b2cf6ceebc0d,1915,Southern Association,1915-04-17,0,TOTALS,,Mobile,,,30,4,,10,,,,,,,,,,,7,,,,,,,,,,,27,13,0,,,
4cd553bb-e8cb-54f1-983a-ed39412b4e0b,1915,American Association,1915-04-17,0,Southw'h,,Cleveland,lf,1,3,1,,2,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
4cd553bb-e8cb-54f1-983a-ed39412b4e0b,1915,American Association,1915-04-17,0,Collamore,,Cleveland,p,10,2,0,,0,,,,,,,,,,,,,7,,,8,3,3,,,1,0,5,0,,,
4cd553bb-e8cb-54f1-983a-ed39412b4e0b,1915,American Association,1915-04-17,0,Pezold,,Cleveland,ph,11,1,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
4cd553bb-e8cb-54f1-983a-ed39412b4e0b,1915,American Association,1915-04-17,0,Dillinger,,Cleveland,p,12,0,0,,0,,,,,,,,,,,,,2,,,0,1,1,,,,0,0,0,,,
4cd553bb-e8cb-54f1-983a-ed39412b4e0b,1915,American Association,1915-04-17,0,Hillyard,,Cleveland,ph,13,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
4cd553bb-e8cb-54f1-983a-ed39412b4e0b,1915,American Association,1915-04-17,0,Gardner,,Cleveland,2b,2,3,0,,2,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,
4cd553bb-e8cb-54f1-983a-ed39412b4e0b,1915,American Association,1915-04-17,0,Wilie,,Cleveland,cf,3,2,0,,0,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,
4cd553bb-e8cb-54f1-983a-ed39412b4e0b,1915,American Association,1915-04-17,0,Knight,,Cleveland,ss,4,5,0,,0,,,,,,,,,,,,,,,,,,,,,,3,2,1,,,
4cd553bb-e8cb-54f1-983a-ed39412b4e0b,1915,American Association,1915-04-17,0,Kirke,,Cleveland,1b,5,3,0,,1,,,,,,,,,,,,,,,,,,,,,,13,0,0,,,
4cd553bb-e8cb-54f1-983a-ed39412b4e0b,1915,American Association,1915-04-17,0,Bates,,Cleveland,3b,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,,1,2,1,,,
4cd553bb-e8cb-54f1-983a-ed39412b4e0b,1915,American Association,1915-04-17,0,Evans,,Cleveland,3b,7,1,0,,0,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,
4cd553bb-e8cb-54f1-983a-ed39412b4e0b,1915,American Association,1915-04-17,0,Nixon,,Cleveland,rf,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
4cd553bb-e8cb-54f1-983a-ed39412b4e0b,1915,American Association,1915-04-17,0,Bassler,,Cleveland,c,9,2,2,,0,,,,,,,,,,,,,,,,,,,,,,4,2,1,,,
4cd553bb-e8cb-54f1-983a-ed39412b4e0b,1915,American Association,1915-04-17,0,TOTALS,,Cleveland,,,29,3,,5,,,,,,,,,,,10,,,,,,,,,,,27,17,3,,,
4cd553bb-e8cb-54f1-983a-ed39412b4e0b,1915,American Association,1915-04-17,0,McMillan,,Indianapolis,ss,1,4,1,,0,,,,,,,,,,,,,,,,,,,,,,2,2,0,,,
4cd553bb-e8cb-54f1-983a-ed39412b4e0b,1915,American Association,1915-04-17,0,Merz,,Indianapolis,p,10,2,1,,0,,,,,,,,,,,,,7,,,5,2,5,1,,,0,2,0,1,,
4cd553bb-e8cb-54f1-983a-ed39412b4e0b,1915,American Association,1915-04-17,0,Bronkie,,Indianapolis,3b,2,5,2,,3,1,,,,,,,,,,,,,,,,,,,,,2,2,0,,,
4cd553bb-e8cb-54f1-983a-ed39412b4e0b,1915,American Association,1915-04-17,0,Kelly,,Indianapolis,cf,3,5,0,,1,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
4cd553bb-e8cb-54f1-983a-ed39412b4e0b,1915,American Association,1915-04-17,0,Metz,,Indianapolis,1b,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,,8,1,0,1,,
4cd553bb-e8cb-54f1-983a-ed39412b4e0b,1915,American Association,1915-04-17,0,Butcher,,Indianapolis,rf,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
4cd553bb-e8cb-54f1-983a-ed39412b4e0b,1915,American Association,1915-04-17,0,Crandall,,Indianapolis,2b,6,4,1,,2,,,,,,,,,,,,,,,,,,,,,,3,0,1,,,
4cd553bb-e8cb-54f1-983a-ed39412b4e0b,1915,American Association,1915-04-17,0,Reilley,,Indianapolis,lf,7,3,2,,1,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
4cd553bb-e8cb-54f1-983a-ed39412b4e0b,1915,American Association,1915-04-17,0,Gossett,,Indianapolis,c,8,3,1,,0,,,,,,,,,,,,,,,,,,,,,,7,2,0,1,,
4cd553bb-e8cb-54f1-983a-ed39412b4e0b,1915,American Association,1915-04-17,0,Tipple,,Indianapolis,p,9,0,0,,0,,,,,,,,,,,,,2,,,0,4,2,,,,0,2,0,,,
4cd553bb-e8cb-54f1-983a-ed39412b4e0b,1915,American Association,1915-04-17,0,TOTALS,,Indianapolis,,,34,8,5,8,,,,,,,,,,,4,,,,,,,,,,,27,11,1,,,
873094af-65e2-5f7e-8812-e6bf8fd5fb28,1915,American Association,1915-04-17,0,Rath,,Kansas City,3b,1,5,2,,2,1,,,,,,,,,,,,,,,,,,,,,0,2,0,,,
873094af-65e2-5f7e-8812-e6bf8fd5fb28,1915,American Association,1915-04-17,0,Hinchman,,Kansas City,2b,2,5,1,,2,,,,,,,,,,,,,,,,,,,,,,2,3,1,1,,
873094af-65e2-5f7e-8812-e6bf8fd5fb28,1915,American Association,1915-04-17,0,Compton,,Kansas City,rf,3,4,2,,2,,1,,,,,,,,,,,,,,,,,,,,3,0,0,,,
873094af-65e2-5f7e-8812-e6bf8fd5fb28,1915,American Association,1915-04-17,0,Titus,,Kansas City,cf,4,3,3,,1,,,1,,,,,1,,,,,,,,,,,,,,3,0,0,,,
873094af-65e2-5f7e-8812-e6bf8fd5fb28,1915,American Association,1915-04-17,0,Lelivelt,,Kansas City,1b,5,4,2,,2,1,,,,,,,,,,,,,,,,,,,,,11,0,0,1,,
873094af-65e2-5f7e-8812-e6bf8fd5fb28,1915,American Association,1915-04-17,0,Mattick,,Kansas City,lf,6,5,1,,3,,,,,,,,,,1,,,,,,,,,,,,2,0,0,,,
873094af-65e2-5f7e-8812-e6bf8fd5fb28,1915,American Association,1915-04-17,0,Wortman,,Kansas City,ss,7,4,1,,3,,,,,,,,1,,2,,,,,,,,,,,,1,4,1,,,
873094af-65e2-5f7e-8812-e6bf8fd5fb28,1915,American Association,1915-04-17,0,Geibel,,Kansas City,c,8,4,0,,1,,,,,,,,1,,,,,,,,,,,,,,5,0,0,,,
873094af-65e2-5f7e-8812-e6bf8fd5fb28,1915,American Association,1915-04-17,0,Delhi,,Kansas City,p,9,4,1,,1,,,,,,,,,,,,,,,,,1,5,,,,0,3,0,,,
873094af-65e2-5f7e-8812-e6bf8fd5fb28,1915,American Association,1915-04-17,0,TOTALS,,Kansas City,,,33,13,,17,,,,,,,,,,,,,,,,,,,,,,27,12,2,,,
873094af-65e2-5f7e-8812-e6bf8fd5fb28,1915,American Association,1915-04-17,0,Miller,C.,St. Paul,rf,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
