key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,away.score.16,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15,home.score.16
VJTVMQV,1909-06-05,0,Carolina Association,regular,,Greensboro,2,,Anderson,5,,,1:30,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090603.txt,"The Charlotte Observer Jun 6, 1909",0,1,0,0,0,0,0,1,0,,,,,,,,1,1,3,0,0,0,0,0,x,,,,,,,
LVTKRZL,1909-06-05,0,Carolina Association,regular,,Spartanburg,,,Charlotte,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-CO/CO-19090603.txt,"The Charlotte Observer Jun 6, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFCFJWS,1909-06-05,0,Carolina Association,regular,,Winston-Salem,0,,Greenville,8,,796,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090603.txt,"The Charlotte Observer Jun 6, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,1,0,1,0,2,0,4,0,x,,,,,,,
CWKJDYV,1909-06-09,1,Carolina Association,regular,,Charlotte,5,,Greenville,0,,589,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090603.txt,"The Charlotte Observer Jun 10, 1909",0,0,0,2,0,2,0,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
RDCLYNP,1909-06-09,2,Carolina Association,regular,,Charlotte,0,,Greenville,1,,1136,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090603.txt,"The Charlotte Observer Jun 10, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,1,0,0,0,x,,,,,,,
YWKNPPP,1909-06-09,0,Carolina Association,regular,,Anderson,5,,Winston-Salem,2,,,1:50,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090603.txt,"The Charlotte Observer Jun 10, 1909",3,0,0,1,0,0,0,1,0,,,,,,,,0,1,0,0,0,0,0,0,1,,,,,,,
YYTSHKW,1909-06-11,0,Carolina Association,regular,,Charlotte,6,,Greensboro,1,,400,1:50,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090610.txt,"The Chralotte Observer Jun 12, 1909",1,3,0,1,0,0,0,0,1,,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,,
LZRWWHP,1909-06-12,0,Carolina Association,regular,,Spartanburg,5,,Anderson,6,,,1:50,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090610.txt,"The Charlotte Observer Jun 13, 1909",0,0,2,0,0,0,1,2,0,,,,,,,,0,0,0,0,1,0,0,5,x,,,,,,,
JVHMNYB,1909-06-12,0,Carolina Association,regular,,Charlotte,4,,Greensboro,3,,1000,1:40,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090610.txt,"The Charlotte Observer Jun 13, 1909",3,0,0,0,0,0,0,0,0,1,,,,,,,0,0,0,1,0,0,0,2,0,0,,,,,,
WCWRHMJ,1909-06-12,1,Carolina Association,regular,,Greenville,4,,Winston-Salem,5,,,2:25,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090610.txt,"The Charlotte Observer Jun 13, 1909",1,2,0,0,0,0,0,0,1,,,,,,,,0,0,3,0,0,0,2,0,x,,,,,,,
RMVBBHN,1909-06-12,2,Carolina Association,regular,,Greenville,2,,Winston-Salem,3,,,1:15,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090610.txt,"The Charlotte Observer Jun 13, 1909",0,0,1,1,0,x,,,,,,,,,,,3,0,0,0,0,x,,,,,,,,,,
KLVVXLF,1909-06-19,1,Carolina Association,regular,,Anderson,4,,Greenville,2,,,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090617.txt,"The Charlotte Observer Jun 20, 1909",1,0,0,1,0,0,0,2,x,,,,,,,,0,1,0,0,1,0,0,0,0,,,,,,,
DYBLDYX,1909-06-19,2,Carolina Association,regular,,Anderson,3,,Greenville,4,,,1:55,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090617.txt,"The Charlotte Observer Jun 20, 1909",0,0,0,3,0,0,0,0,3,,,,,,,,0,3,0,1,0,0,0,0,0,,,,,,,
GVQSHMZ,1909-06-19,0,Carolina Association,regular,,Greensboro,2,,Winston-Salem,1,,,1:55,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090617.txt,"The Charlotte Observer Jun 20, 1909",0,0,0,0,0,1,0,1,0,,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,,
KMHJWQX,1909-06-19,2,Carolina Association,regular,,Greensboro,0,,Winston-Salem,0,,,2:20,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090617.txt,"The Charlotte Observer Jun 20, 1909",0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,
DQNDTBD,1909-07-03,0,Carolina Association,regular,,Anderson,8,,Charlotte,7,,,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090701.txt,"The Charlotte Observer Jul 4, 1909",0,3,0,0,0,0,2,0,3,,,,,,,,0,0,0,5,0,0,2,0,0,,,,,,,
WDNWSNQ,1909-07-03,0,Carolina Association,regular,,Winston-Salem,4,,Greensboro,0,,2400,1:00,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090701.txt,"The Charlotte Observer Jul 4, 1909",0,1,1,2,0,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,
LNXFQQY,1909-07-05,1,Carolina Association,regular,,Anderson,8,,Charlotte,3,,,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090701.txt,"The Charlotte Observer Jul 6, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JTHZWPZ,1909-07-05,2,Carolina Association,regular,,Anderson,3,,Charlotte,0,,1200,1:50,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090701.txt,"The Charlotte Observer Jul 6, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTYSWTJ,1909-07-05,1,Carolina Association,regular,,Winston-Salem,3,,Greensboro,1,,1000,1:30,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090701.txt,"The Charlotte Observer Jul 6, 1909",0,0,0,0,0,3,0,0,0,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,
MBBJJFB,1909-07-05,2,Carolina Association,regular,,Winston-Salem,2,,Greensboro,3,,,1:40,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090701.txt,"The Charlotte Observer Jul 6, 1909",0,0,0,0,0,1,0,0,1,,,,,,,,0,0,0,0,0,0,0,2,1,,,,,,,
HXVVKSK,1909-07-05,2,Carolina Association,regular,,Spartanburg,2,,Greenville,6,,,1:55,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090701.txt,"The Charlotte Observer Jul 6, 1909",0,0,0,2,0,0,0,0,0,,,,,,,,2,0,0,0,1,0,2,0,1,,,,,,,
VFNCSXT,1909-07-05,1,Carolina Association,regular,,Greenville,3,,Spartanburg,8,,3400,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090701.txt,"The Charlotte Observer Jul 6, 1909",1,1,0,0,0,0,1,0,0,,,,,,,,1,1,0,0,5,0,0,1,0,,,,,,,
MCJRWTF,1909-07-06,0,Carolina Association,regular,,Spartanburg,5,,Anderson,7,,,2:00,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090701.txt,"The Charlotte Observer Jul 7, 1909",0,0,0,0,0,2,3,0,0,,,,,,,,0,0,0,1,1,5,0,0,x,,,,,,,
DZPHRWL,1909-07-06,0,Carolina Association,regular,,Greensboro,2,,Greenville,6,,500,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090701.txt,"The Charlotte Observer Jul 7, 1909",2,0,0,0,0,0,0,0,0,,,,,,,,0,6,0,0,0,0,0,0,x,,,,,,,
VYLRKTD,1909-07-06,0,Carolina Association,regular,,Charlotte,,,Winston-Salem,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-CO/CO-19090701.txt,"The Charlotte Observer Jul 7, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGSLZDR,1909-07-07,0,Carolina Association,regular,,Spartanburg,5,,Anderson,2,,,1:40,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090701.txt,"The Charlotte Observer Jul 8, 1909",3,2,0,0,0,0,0,0,x,,,,,,,,0,0,0,0,0,1,0,1,0,,,,,,,
NBQPBSW,1909-07-07,0,Carolina Association,regular,,Greensboro,,,Greenville,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-CO/CO-19090701.txt,"The Charlotte Observer Jul 8, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GFHDDLS,1909-07-07,0,Carolina Association,regular,,Charlotte,0,,Winston-Salem,3,,,1:40,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090701.txt,"The Charlotte Observer Jul 8, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,2,1,0,0,0,x,,,,,,,
STDQWHK,1909-07-08,0,Carolina Association,regular,,Greensboro,,,Anderson,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-CO/CO-19090708.txt,"The Charlotte Observer Jul 9, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QXYYGQF,1909-07-08,0,Carolina Association,regular,,Spartanburg,6,,Charlotte,2,,300,1:45,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090708.txt,"The Charlotte Observer Jul 9, 1909",0,0,0,2,0,0,0,4,0,,,,,,,,1,0,0,0,0,0,0,0,1,,,,,,,
QQNCCZJ,1909-07-08,0,Carolina Association,regular,,Winston-Salem,,,Greenville,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-CO/CO-19090708.txt,"The Charlotte Observer Jul 9, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKFDMGQ,1909-07-09,0,Carolina Association,regular,,Greensboro,,,Anderson,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-CO/CO-19090708.txt,"The Charlotte Observer Jul 10, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJLFVTP,1909-07-09,1,Carolina Association,regular,,Spartanburg,2,,Charlotte,5,,500,1:45,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090708.txt,"The Charlotte Observer Jul 10, 1909",0,0,1,0,1,0,0,0,0,,,,,,,,1,0,0,1,0,2,0,1,x,,,,,,,
PXFSWXL,1909-07-09,2,Carolina Association,regular,,Spartanburg,3,,Charlotte,4,,800,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090708.txt,"The Charlotte Observer Jul 10, 1909",0,0,0,0,0,0,0,3,0,,,,,,,,0,1,0,0,0,0,2,1,x,,,,,,,
LTHGJGB,1909-07-09,0,Carolina Association,regular,,Winston-Salem,,,Greenville,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-CO/CO-19090708.txt,"The Charlotte Observer Jul 10, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YZWZTSL,1909-07-10,1,Carolina Association,regular,,Greensboro,1,,Anderson,0,,,1:30,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090708.txt,"The Charlotte Observer Jul 11, 1909",1,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
SDHDPRL,1909-07-10,2,Carolina Association,regular,,Greensboro,6,,Anderson,1,,,1:30,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090708.txt,"The Charlotte Observer Jul 11, 1909",1,0,2,0,0,3,0,0,0,,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,
VYRPNKL,1909-07-10,0,Carolina Association,regular,,Spartanburg,4,,Charlotte,5,,1200,1:45,,,,2,data/boxscores/transcript/1909/1909-CO/CO-19090708.txt,"The Charlotte Observer Jul 11, 1909",0,0,0,1,0,0,0,3,0,,,,,,,,1,2,0,0,0,0,0,1,1,,,,,,,
VGSTLKT,1909-07-12,0,Carolina Association,regular,,Greenville,1,,Greensboro,3,,800,1:40,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090708.txt,"The Charlotte Observer Jul 13, 1909",1,0,0,0,0,0,0,0,0,,,,,,,,0,0,2,0,0,1,0,0,x,,,,,,,
GYPNKWC,1909-07-12,0,Carolina Association,regular,,Charlotte,3,,Spartanburg,2,,,1:55,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090708.txt,"The Charlotte Observer Jul 13, 1910",0,1,0,1,0,0,0,1,0,,,,,,,,0,1,0,0,1,0,0,0,0,,,,,,,
VWTCPKM,1909-07-12,0,Carolina Association,regular,,Anderson,3,,Winston-Salem,4,,,1:30,,,,1,data/boxscores/transcript/1909/1909-CO/CO-19090708.txt,"The Charlotte Observer Jul 13, 1909",3,0,0,0,0,0,0,0,0,,,,,,,,0,3,0,0,0,0,0,0,1,,,,,,,
MDYCKBD,1909-07-13,0,Carolina Association,regular,,Greenville,,,Greensboro,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-CO/CO-19090708.txt,"The Charlotte Observer Jul 14, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HMVBNYR,1909-07-13,0,Carolina Association,regular,,Charlotte,4,,Spartanburg,5,,,1:55,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090708.txt,"The Charlotte Observer Jul 14, 1909",1,0,2,0,1,0,0,0,0,,,,,,,,2,0,0,0,1,0,0,2,x,,,,,,,
GFJJSGL,1909-07-13,0,Carolina Association,regular,,Anderson,,,Winston-Salem,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-CO/CO-19090708.txt,"The Charlotte Observer Jul 14, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRQRVMW,1909-07-14,1,Carolina Association,regular,,Greenville,1,,Greensboro,2,,1000,1:40,,,,1,data/boxscores/transcript/1909/1909-CO/CO-19090708.txt,"The Charlotte Observer Jul 15, 1909",0,0,0,0,0,1,0,0,0,0,,,,,,,0,0,1,0,0,0,0,0,0,1,,,,,,
FMQXNXN,1909-07-14,2,Carolina Association,regular,,Greenville,3,,Greensboro,4,,1200,1:20,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090708.txt,"The Charlotte Observer Jul 15, 1909",1,0,0,0,2,0,0,,,,,,,,,,2,0,1,0,1,0,x,,,,,,,,,
YWBXJYJ,1909-07-14,0,Carolina Association,regular,,Charlotte,2,,Spartanburg,9,,,1:55,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090708.txt,"The Charlotte Observer Jul 15, 1909",0,1,0,1,0,0,0,0,1,,,,,,,,0,0,0,2,0,6,1,0,x,,,,,,,
CFRNMMQ,1909-07-14,1,Carolina Association,regular,,Anderson,7,,Winston-Salem,5,,,1:55,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090708.txt,"The Charlotte Observer Jul 15, 1909",2,0,0,0,0,2,1,2,0,,,,,,,,0,2,0,1,0,0,0,2,0,,,,,,,
WRBNYBX,1909-07-14,2,Carolina Association,regular,,Anderson,7,,Winston-Salem,2,,,1:45,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090708.txt,"The Charlotte Observer Jul 15, 1909",0,2,1,0,3,1,0,0,0,,,,,,,,0,0,0,0,2,0,0,0,0,,,,,,,
SNSZHRS,1909-07-15,0,Carolina Association,regular,,Anderson,1,,Greensboro,0,,800,1:40,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090715.txt,"The Charlotte Observer Jul 16, 1909",0,0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
BBTTZVJ,1909-07-15,0,Carolina Association,regular,,Charlotte,3,,Greenville,2,,1200,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090715.txt,"The Charlotte Observer Jul 16, 1909",1,0,2,0,0,0,0,0,0,,,,,,,,0,0,0,0,1,0,0,0,1,,,,,,,
ZJHGSTY,1909-07-15,0,Carolina Association,regular,,Spartanburg,0,,Winston-Salem,1,,,1:35,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090715.txt,"The Charlotte Observer Jul 16, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,0,0,0,0,0,x,,,,,,,
QPFSZNV,1909-07-16,0,Carolina Association,regular,,Anderson,1,,Greensboro,3,,600,1:45,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090715.txt,"The Charlotte Observer Jul 17, 1909",1,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,1,0,0,2,x,,,,,,,
RQDQYFP,1909-07-16,0,Carolina Association,regular,,Charlotte,3,,Greenville,2,,483,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090715.txt,"The Charlotte Observer Jul 17, 1909",2,0,0,1,0,0,0,0,0,,,,,,,,0,0,0,0,1,1,0,0,0,,,,,,,
FCBZNDJ,1909-07-16,0,Carolina Association,regular,,Spartanburg,7,,Winston-Salem,5,,,2:25,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090715.txt,"The Charlotte Observer Jul 17, 1909",0,5,0,0,0,0,0,0,0,0,2,,,,,,0,0,0,3,1,0,0,0,1,0,0,,,,,
PJJYZCF,1909-07-17,0,Carolina Association,regular,,Anderson,6,,Greensboro,2,,1200,1:50,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090715.txt,"The Charlotte Observer Jul 18, 1909",0,0,0,0,2,0,3,1,0,,,,,,,,0,0,0,0,2,0,0,0,0,,,,,,,
YDTWQZJ,1909-07-17,0,Carolina Association,regular,,Charlotte,0,,Greenville,1,,1000,1:45,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090715.txt,"The Charlotte Observer Jul 18, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BYQTHRB,1909-07-17,0,Carolina Association,regular,,Spartanburg,4,,Winston-Salem,5,,,1:40,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090715.txt,"The Charlotte Observer Jul 18, 1909",0,2,1,0,0,0,0,1,0,,,,,,,,1,0,4,0,0,0,0,0,0,,,,,,,
HCVJQMM,1909-07-19,0,Carolina Association,regular,,Winston-Salem,,,Anderson,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-CO/CO-19090715.txt,"The Charlotte Observer Jul 20, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HMMQPSX,1909-07-19,0,Carolina Association,regular,,Greenville,6,,Charlotte,7,,1000,1:50,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090715.txt,"The Charlotte Observer Jul 20, 1909",1,4,1,0,0,0,0,0,0,,,,,,,,0,0,0,0,3,4,0,0,x,,,,,,,
DDGCDRS,1909-07-19,0,Carolina Association,regular,,Greensboro,1,,Spartanburg,2,,,1:50,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090715.txt,"The Charlotte Observer Jul 20, 1909",1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,1,0,0,0,0,0,0,1,,,,,,
MXVKVPM,1909-07-20,1,Carolina Association,regular,,Winston-Salem,2,,Anderson,3,,,2:25,,,,1,data/boxscores/transcript/1909/1909-CO/CO-19090715.txt,"The Charlotte Observer Jul 21, 1909",1,0,0,0,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,2,0,0,0,0,0,0,0,1,,,
RFGYSBQ,1909-07-20,2,Carolina Association,regular,,Winston-Salem,5,,Anderson,1,,,1:55,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090715.txt,"The Charlotte Observer Jul 21, 1909",0,0,1,0,0,0,0,2,2,,,,,,,,0,0,0,0,0,0,1,0,0,,,,,,,
FVZDFHT,1909-07-20,1,Carolina Association,regular,,Greenville,1,,Charlotte,4,,1000,2:00,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090715.txt,"The Charlotte Observer Jul 21, 1909",0,0,0,0,0,0,0,1,0,,,,,,,,0,1,1,0,1,0,0,1,x,,,,,,,
WXGQTHX,1909-07-20,2,Carolina Association,regular,,Greenville,10,,Charlotte,5,,1100,2:00,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090715.txt,"The Charlotte Observer Jul 21, 1909",0,1,0,3,5,0,0,0,1,,,,,,,,0,3,0,0,0,0,0,2,0,,,,,,,
GXKLMFD,1909-07-20,0,Carolina Association,regular,,Greensboro,7,,Spartanburg,6,,,1:50,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090715.txt,"The Charlotte Observer Jul 21, 1909",1,0,1,0,3,0,1,1,0,,,,,,,,0,0,0,2,0,0,4,0,0,,,,,,,
TDDXJFL,1909-07-21,0,Carolina Association,regular,,Winston-Salem,2,,Anderson,3,,,1:30,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090715.txt,"The Charlotte Observer Jul 22, 1909",2,0,0,0,0,0,0,0,0,,,,,,,,1,0,0,0,2,0,0,0,x,,,,,,,
NDKMGWS,1909-07-21,0,Carolina Association,regular,,Greenville,1,,Charlotte,4,,750,1:45,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090715.txt,"The Charlotte Observer Jul 22, 1909",0,1,0,0,0,0,0,0,0,,,,,,,,1,0,1,1,0,0,1,0,x,,,,,,,
GCSNTJY,1909-07-21,0,Carolina Association,regular,,Greensboro,4,,Spartanburg,0,,,1:30,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090715.txt,"The Charlotte Observer Jul 22, 1909",0,0,0,0,0,2,0,2,0,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
XMBQPGW,1909-07-22,0,Carolina Association,regular,,Greenville,2,,Anderson,5,,,1:45,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090722.txt,"The Charlotte Observer Jul 23, 1909",0,0,0,1,1,0,0,0,0,,,,,,,,0,1,1,0,0,0,1,2,x,,,,,,,
GNNGJZX,1909-07-22,0,Carolina Association,regular,,Charlotte,5,,Greensboro,3,,800,2:00,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090722.txt,"The Charlotte Observer Jul 23, 1909",2,1,0,0,1,0,0,1,0,,,,,,,,1,0,0,0,0,0,0,1,1,,,,,,,
RBDWFYW,1909-07-22,0,Carolina Association,regular,,Winston-Salem,3,,Spartanburg,2,,,1:40,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090722.txt,"The Charlotte Observer Jul 23, 1909",0,0,0,0,0,2,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,0,,,,,,,
MGMTBNH,1909-07-23,0,Carolina Association,regular,,Charlotte,3,,Greensboro,4,,800,1:50,,,,1,data/boxscores/transcript/1909/1909-CO/CO-19090722.txt,"The Charlotte Observer Jul 24, 1909",0,0,0,0,1,2,0,0,0,0,,,,,,,2,0,0,0,0,1,0,0,0,1,,,,,,
XQKTLTB,1909-07-23,0,Carolina Association,regular,,Winston-Salem,1,,Spartanburg,3,,,1:45,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090722.txt,"The Charlotte Observer Jul 24, 1909",0,1,0,0,0,0,0,0,0,,,,,,,,0,1,0,2,0,0,0,0,x,,,,,,,
PHHNBQZ,1909-07-24,0,Carolina Association,regular,,Charlotte,6,,Greensboro,3,,1000,1:55,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090722.txt,"The Charlotte Observer Jul 25, 1909",0,0,0,1,0,4,1,0,0,,,,,,,,1,0,1,1,0,0,0,0,0,,,,,,,
KRQJPQQ,1909-07-24,0,Carolina Association,regular,,Anderson,1,,Greenville,3,,963,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090722.txt,"The Charlotte Observer Jul 25, 1909",0,0,1,0,0,0,0,0,0,,,,,,,,0,1,1,0,0,0,1,0,x,,,,,,,
FLXJRZM,1909-07-24,0,Carolina Association,regular,,Winston-Salem,3,,Spartanburg,5,,,1:40,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090722.txt,"The Charlotte Observer Jul 25, 1909",1,0,1,1,0,0,0,0,0,,,,,,,,0,0,5,0,0,0,0,0,x,,,,,,,
XSSLWRT,1909-07-26,0,Carolina Association,regular,,Charlotte,4,,Anderson,5,,,1:40,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090722.txt,"The Charlotte Observer Jul 27, 1909",0,3,1,0,0,0,0,0,0,,,,,,,,1,0,2,1,0,0,1,0,x,,,,,,,
SGBTFGM,1909-07-26,0,Carolina Association,regular,,Winston-Salem,1,,Greensboro,6,,800,1:35,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090722.txt,"The Charlotte Observer Jul 27, 1909",0,0,0,0,0,0,0,1,0,,,,,,,,0,0,0,0,0,3,3,0,x,,,,,,,
QWKRYTT,1909-07-26,0,Carolina Association,regular,,Spartanburg,0,,Greenville,1,,989,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090722.txt,"The Charlotte Observer Jul 27, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,0,x,,,,,,,
KFNTGMY,1909-07-27,0,Carolina Association,regular,,Charlotte,12,,Anderson,2,,,1:50,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090722.txt,"The Charlotte Observer Jul 28, 1909",0,0,3,1,4,1,1,2,0,,,,,,,,,,,,,,,,,,,,,,,
XLTNLKP,1909-07-27,1,Carolina Association,regular,,Winston-Salem,3,,Greensboro,4,,600,1:50,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090722.txt,"The Charlotte Observer Jul 28, 1909",0,0,1,2,0,0,0,0,0,,,,,,,,0,0,2,1,1,0,0,0,x,,,,,,,
CYYMPHG,1909-07-27,2,Carolina Association,regular,,Winston-Salem,1,,Greensboro,1,,1000,1:50,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090722.txt,"The Charlotte Observer Jul 28, 1909",1,0,0,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,
LZWMXZT,1909-07-27,0,Carolina Association,regular,,Spartanburg,0,,Greenville,5,,853,,,called after 6,rain,,data/boxscores/transcript/1909/1909-CO/CO-19090722.txt,"The Charlotte Observer Jul 28, 1909",0,0,0,0,0,0,,,,,,,,,,,2,0,0,2,1,0,,,,,,,,,,
DZLDWFL,1909-07-28,0,Carolina Association,regular,,Charlotte,2,,Anderson,5,,,1:30,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090722.txt,"The Charlotte Observer Jul 29, 1909",1,1,0,0,0,0,0,0,0,,,,,,,,0,0,0,2,1,2,0,0,x,,,,,,,
KKJPYBZ,1909-07-28,0,Carolina Association,regular,,Spartanburg,6,,Greenville,3,,1000,,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090722.txt,"The Charlotte Observer Jul 29, 1909",0,0,1,0,0,2,0,3,0,,,,,,,,0,0,0,2,0,1,0,0,0,,,,,,,
MWCPGNP,1909-07-28,0,Carolina Association,regular,,Greensboro,4,,Winston-Salem,1,,,1:35,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090722.txt,"The Charlotte Observer Jul 29, 1909",0,0,0,0,0,0,0,1,3,,,,,,,,0,0,0,0,0,0,1,0,0,,,,,,,
TWXNXLV,1909-07-29,0,Carolina Association,regular,,Greensboro,1,,Charlotte,5,,1000,1:50,,,,,data/boxscores/transcript/1909/1909-CO/CO-19090729.txt,"The Charlotte Observer Jul 30, 1909",0,0,0,0,0,0,1,0,0,,,,,,,,2,0,1,0,0,0,2,0,x,,,,,,,
