key,date,number,league,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13
c9de4903-99b6-562e-8912-e8d381a1c6cb,1915-06-06,0,Rio Grande Association,,Tucson,11,,Albuquerque,1,,,1:50,,,,transcript/1915/1915-EPH/boxes/EPH-19150531.txt,"El Paso Herald, June 7, 1915",2,3,1,0,0,1,0,2,2,,,,,0,1,0,0,0,0,0,0,0,,,,
63b83cc3-75b0-5a8a-84d3-7a41c0f49d76,1915-06-06,0,Rio Grande Association,,El Paso,2,,Phoenix,6,,600,1:40,,,,transcript/1915/1915-EPH/boxes/EPH-19150531.txt,"El Paso Herald, June 7, 1915",0,0,0,1,0,1,0,0,0,,,,,1,1,2,0,0,2,0,0,x,,,,
02e4ed8c-43cb-5d04-894c-7c4cd4fd9627,1915-06-08,0,Rio Grande Association,,Phoenix,4,,Albuquerque,2,,,,,,,transcript/1915/1915-EPH/boxes/EPH-19150607.txt,"El Paso Herald, June 9, 1915",1,0,0,0,0,0,0,3,0,,,,,0,0,0,0,1,0,0,0,0,,,,
3fa7a147-41f9-5774-91d4-a50f968e985f,1915-06-08,0,Rio Grande Association,,Tucson,0,,El Paso,5,,,2:00,,,,transcript/1915/1915-EPH/boxes/EPH-19150607.txt,"El Paso Herald, June 9, 1915",0,0,0,0,0,0,0,0,0,,,,,1,0,0,2,0,0,1,1,x,,,,
85fef462-489a-55b9-8d88-0169206a9e83,1915-06-09,0,Rio Grande Association,,Phoenix,2,,Albuquerque,10,,,,,,,transcript/1915/1915-EPH/boxes/EPH-19150607.txt,"El Paso Herald, June 10, 1915",0,0,0,0,0,1,0,0,1,,,,,0,1,0,4,2,0,3,0,x,,,,
e612e2ac-916f-53b7-b02b-0b01894ba639,1915-06-09,0,Rio Grande Association,,Tucson,3,,El Paso,2,,,2:10,,,,transcript/1915/1915-EPH/boxes/EPH-19150607.txt,"El Paso Herald, June 10, 1915",1,0,0,0,0,1,0,1,0,,,,,0,0,0,0,0,1,0,0,1,,,,
8d507ec1-082a-5e66-b435-333bfea39959,1915-06-10,0,Rio Grande Association,,Phoenix,3,,Albuquerque,10,,,1:27,,,,transcript/1915/1915-EPH/boxes/EPH-19150607.txt,"El Paso Herald, June 11, 1915",0,0,0,1,0,1,0,1,0,,,,,0,0,2,4,3,1,0,0,x,,,,
eaa29a15-1b58-5102-861b-f95e27431179,1915-06-10,0,Rio Grande Association,,Tucson,2,,El Paso,9,,,2:00,,,,transcript/1915/1915-EPH/boxes/EPH-19150607.txt,"El Paso Herald, June 11, 1915",0,0,0,0,0,0,2,0,0,,,,,1,0,2,0,1,5,0,0,0,,,,
b53b6b76-de0a-504e-b1cd-fb1fe397f0dd,1915-06-11,0,Rio Grande Association,,Phoenix,7,,Albuquerque,4,,,1:45,,,,transcript/1915/1915-EPH/boxes/EPH-19150607.txt,"El Paso Herald, June 12, 1915",2,0,2,1,0,0,0,0,2,,,,,1,0,2,0,1,0,0,0,0,,,,
35dc9461-1b8d-59e2-8ebb-fc80799318bf,1915-06-11,0,Rio Grande Association,,Tucson,5,,El Paso,6,,,1:50,,,,transcript/1915/1915-EPH/boxes/EPH-19150607.txt,"El Paso Herald, June 12, 1915",0,0,2,0,0,0,2,1,0,,,,,0,0,0,0,0,1,0,0,5,,,,
a7438948-02b8-5e37-989a-930088d23319,1915-06-12,0,Rio Grande Association,,Phoenix,5,,Albuquerque,6,,,1:50,,,,transcript/1915/1915-EPH/boxes/EPH-19150607.txt,"El Paso Herald, June 14, 1915",0,0,0,0,0,3,0,2,0,,,,,3,1,0,1,0,0,0,1,x,,,,
919cef11-50af-5b1e-82e2-ec35b62f81e1,1915-06-12,0,Rio Grande Association,,Tucson,11,,El Paso,8,,,2:18,,,,transcript/1915/1915-EPH/boxes/EPH-19150607.txt,"El Paso Herald, June 14, 1915",3,0,1,2,2,3,0,0,0,,,,,2,2,0,2,0,0,0,0,2,,,,
70d40e21-39d1-5652-93c3-f19d4ca865c6,1915-06-13,0,Rio Grande Association,,Phoenix,6,,Albuquerque,11,,,1:45,,,,transcript/1915/1915-EPH/boxes/EPH-19150607.txt,"El Paso Herald, June 14, 1915",2,1,0,0,0,2,1,0,0,,,,,0,2,3,3,0,0,1,2,x,,,,
ad3a705e-1a38-58ef-bed6-8801573f8f28,1915-06-13,0,Rio Grande Association,,Tucson,4,,El Paso,7,,,2:05,,,,transcript/1915/1915-EPH/boxes/EPH-19150607.txt,"El Paso Herald, June 14, 1915",0,0,0,2,0,0,0,2,0,,,,,4,0,0,0,0,0,1,2,x,,,,
82b369ac-a2a2-567f-9187-ade3f3b547ff,1915-06-15,0,Rio Grande Association,,Tucson,5,,Albuquerque,16,,,,,,,transcript/1915/1915-EPH/boxes/EPH-19150614.txt,"El Paso Herald, June 16, 1915",0,0,0,0,1,2,0,0,2,,,,,3,3,2,1,0,2,1,4,x,,,,
2af74e2b-27fd-5773-a001-cc2264d1f871,1915-06-15,0,Rio Grande Association,,Phoenix,3,,El Paso,7,,,2:00,,,,transcript/1915/1915-EPH/boxes/EPH-19150614.txt,"El Paso Herald, June 16, 1915",0,2,0,0,1,0,0,0,0,,,,,0,2,0,0,0,4,0,1,x,,,,
f667bea9-f00b-56f5-8972-a3376974ef62,1915-06-16,0,Rio Grande Association,,Tucson,19,,Albuquerque,5,,,2:00,,,,transcript/1915/1915-EPH/boxes/EPH-19150614.txt,"El Paso Herald, June 17, 1915",1,3,0,0,0,0,15,0,0,,,,,0,1,0,1,0,0,1,2,0,,,,
a4a3fcaf-6529-5208-85d9-92663c31b669,1915-06-16,0,Rio Grande Association,,Phoenix,5,,El Paso,0,,,2:10,,,,transcript/1915/1915-EPH/boxes/EPH-19150614.txt,"El Paso Herald, June 17, 1915",0,0,2,2,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,
b660516e-fb0d-5015-a66b-761d876750b4,1915-06-17,0,Rio Grande Association,,Tucson,1,,Albuquerque,5,,,1:30,,,,transcript/1915/1915-EPH/boxes/EPH-19150614.txt,"El Paso Herald, June 18, 1915",0,0,0,1,0,0,0,0,0,,,,,0,1,0,0,0,2,2,0,x,,,,
c6ade345-c12f-50d8-bfb8-f18fda93261d,1915-06-17,0,Rio Grande Association,,Phoenix,8,,El Paso,19,,,1:55,,,,transcript/1915/1915-EPH/boxes/EPH-19150614.txt,"El Paso Herald, June 18, 1915",0,2,0,0,0,0,4,1,1,,,,,5,1,0,1,4,6,2,0,x,,,,
512115e8-921b-5c65-a4e7-8e097eeb1b63,1915-06-18,0,Rio Grande Association,,Tucson,3,,Albuquerque,12,,,1:45,,,,transcript/1915/1915-EPH/boxes/EPH-19150614.txt,"El Paso Herald, June 19, 1915",1,0,2,0,0,0,0,0,0,,,,,2,0,0,2,1,2,3,2,x,,,,
655aa695-a9b6-500a-a214-a9e52803d8a7,1915-06-18,0,Rio Grande Association,,Phoenix,6,,El Paso,6,,,2:48,,,,transcript/1915/1915-EPH/boxes/EPH-19150614.txt,"El Paso Herald, June 19, 1915",0,1,0,0,1,1,0,3,0,0,0,0,,0,0,0,0,3,1,0,1,1,0,0,0,
4e698529-57e5-57b5-aca1-226d0e8693a5,1915-06-19,0,Rio Grande Association,,Tucson,7,,Albuquerque,9,,,1:45,,,,transcript/1915/1915-EPH/boxes/EPH-19150614.txt,"El Paso Herald, June 21, 1915",0,0,0,5,1,0,1,0,0,,,,,0,0,5,0,3,0,1,0,x,,,,
4e88aaa2-9e26-59ea-b9a3-b594d6ffe350,1915-06-19,0,Rio Grande Association,,Phoenix,2,,El Paso,7,,,1:43,,,,transcript/1915/1915-EPH/boxes/EPH-19150614.txt,"El Paso Herald, June 21, 1915",0,2,0,0,0,0,0,0,0,,,,,0,4,1,0,1,1,0,0,x,,,,
af90cb64-c775-541a-a21a-faaf29b4c23f,1915-06-20,0,Rio Grande Association,,Tucson,7,,Albuquerque,3,,,,,,,transcript/1915/1915-EPH/boxes/EPH-19150614.txt,"El Paso Herald, June 21, 1915",4,0,1,1,0,0,0,1,0,,,,,0,2,0,0,0,0,0,0,1,,,,
fe3b3eca-4e8f-5d5e-8885-f22f66847946,1915-06-20,1,Rio Grande Association,,Phoenix,11,,El Paso,1,,,1:43,,,,transcript/1915/1915-EPH/boxes/EPH-19150614.txt,"El Paso Herald, June 21, 1915",0,0,4,0,3,3,1,0,0,,,,,0,0,0,0,0,0,1,0,0,,,,
4b2ca615-886f-5de5-b86b-21115ad6a329,1915-06-20,2,Rio Grande Association,,Phoenix,7,,El Paso,8,,,2:40,,,,transcript/1915/1915-EPH/boxes/EPH-19150614.txt,"El Paso Herald, June 21, 1915",0,0,0,2,4,1,0,0,0,0,0,,,0,1,0,0,0,4,0,1,1,0,1,,
d0d7341a-c9ac-590e-987c-bf4891c6f6c2,1915-06-22,0,Rio Grande Association,,El Paso,13,,Albuquerque,3,,,1:45,,,,transcript/1915/1915-EPH/boxes/EPH-19150621.txt,"El Paso Herald, June 23, 1915",3,3,0,1,0,1,1,4,0,,,,,2,0,0,0,0,1,0,0,0,,,,
18aa1b51-9313-5b84-85f1-2a176d4000f7,1915-06-22,0,Rio Grande Association,,Phoenix,8,,Tucson,6,,,1:50,,,,transcript/1915/1915-EPH/boxes/EPH-19150621.txt,"El Paso Herald, June 23, 1915",2,0,0,0,0,3,0,2,1,,,,,0,0,0,0,0,0,0,6,0,,,,
7fe033ff-5e70-5000-808f-41e5ff28285f,1915-06-23,0,Rio Grande Association,,El Paso,9,,Albuquerque,4,,,1:50,,,,transcript/1915/1915-EPH/boxes/EPH-19150621.txt,"El Paso Herald, June 24, 1915",0,3,0,0,0,0,6,0,0,,,,,0,0,0,0,0,0,3,1,0,,,,
dc1d2da0-93ea-5878-a533-65b6be12d80a,1915-06-23,0,Rio Grande Association,,Phoenix,4,,Tucson,5,,,1:50,,,,transcript/1915/1915-EPH/boxes/EPH-19150621.txt,"El Paso Herald, June 24, 1915",0,0,0,0,0,3,1,0,0,,,,,2,0,0,0,0,3,0,0,x,,,,
e6257405-a798-51fa-9f8f-36eff1d20172,1915-06-24,0,Rio Grande Association,,El Paso,6,,Albuquerque,10,,,1:45,,,,transcript/1915/1915-EPH/boxes/EPH-19150621.txt,"El Paso Herald, June 25, 1915",1,0,0,1,0,2,0,0,2,,,,,3,0,0,3,2,2,0,0,x,,,,
34540185-a01b-5b51-b8e7-9ebf574e6959,1915-06-24,0,Rio Grande Association,,Phoenix,4,,Tucson,2,,,1:50,,,,transcript/1915/1915-EPH/boxes/EPH-19150621.txt,"El Paso Herald, June 25, 1915",1,1,0,0,0,0,0,0,2,,,,,0,0,0,0,1,0,0,0,1,,,,
a21f4338-f2b8-52d4-9582-f71114e1b856,1915-06-25,0,Rio Grande Association,,El Paso,7,,Albuquerque,6,,,1:55,,,,transcript/1915/1915-EPH/boxes/EPH-19150621.txt,"El Paso Herald, June 26, 1915",0,0,2,1,4,0,0,0,0,,,,,2,0,0,0,0,4,0,0,0,,,,
5b456854-a5d2-5e30-b79f-c6151d6905e4,1915-06-25,0,Rio Grande Association,,Phoenix,6,,Tucson,4,,,2:10,,,,transcript/1915/1915-EPH/boxes/EPH-19150621.txt,"El Paso Herald, June 26, 1915",1,0,0,0,0,4,0,0,1,,,,,1,0,3,0,0,0,0,0,0,,,,
2c516d03-e3b4-574f-8342-dc4602169562,1915-06-26,0,Rio Grande Association,,El Paso,7,,Albuquerque,10,,,2:10,,,,transcript/1915/1915-EPH/boxes/EPH-19150621.txt,"El Paso Herald, June 28, 1915",0,3,2,0,1,0,1,0,0,,,,,4,2,0,0,0,0,0,4,x,,,,
1a4bef86-6086-561a-bbee-bbbbbcd12de5,1915-06-26,0,Rio Grande Association,,Phoenix,5,,Tucson,3,,,2:00,,,,transcript/1915/1915-EPH/boxes/EPH-19150621.txt,"El Paso Herald, June 28, 1915",1,1,1,0,2,0,0,0,0,,,,,0,0,0,2,0,0,1,0,0,,,,
f879ff50-e2b3-56cd-9e83-42db8857cec4,1915-06-27,0,Rio Grande Association,,El Paso,8,,Albuquerque,7,,,2:10,,,,transcript/1915/1915-EPH/boxes/EPH-19150621.txt,"El Paso Herald, June 28, 1915",4,0,0,0,0,2,0,2,0,,,,,0,1,0,0,2,1,0,0,3,,,,
87c94472-d656-5ba5-aa4d-c74aaa15a5b5,1915-06-27,0,Rio Grande Association,,Phoenix,6,,Tucson,5,,,2:00,,,,transcript/1915/1915-EPH/boxes/EPH-19150621.txt,"El Paso Herald, June 28, 1915",1,4,0,0,0,1,0,0,0,,,,,0,2,0,0,3,0,0,0,0,,,,
f3111626-6313-52b5-82f2-e337da4de79f,1915-06-29,0,Rio Grande Association,,Albuquerque,8,,El Paso,5,,,1:48,,,,transcript/1915/1915-EPH/boxes/EPH-19150628.txt,"El Paso Herald, June 30, 1915",1,1,0,1,0,2,0,0,0,3,,,,0,0,1,3,0,0,0,1,0,0,,,
a494f8c4-22d4-583b-a5f7-8934db6b9625,1915-06-29,0,Rio Grande Association,,Tucson,1,,Phoenix,3,,,1:50,,,,transcript/1915/1915-EPH/boxes/EPH-19150628.txt,"El Paso Herald, June 30, 1915",0,1,0,0,0,0,0,0,0,,,,,0,1,0,0,0,0,0,0,2,,,,
