game.key,league.year,league.name,game.date,game.number,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_LOB,B_ROE,P_IP,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB
1acf81cd-a819-5616-a80e-0a01fcaa3893,1915,Rio Grande Association,1915-06-02,0,Fulweider,,Tucson,rf,9,4,0,,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1acf81cd-a819-5616-a80e-0a01fcaa3893,1915,Rio Grande Association,1915-06-02,0,TOTALS,,Tucson,,,25,3,,5,,,,,,,,,,,7,,,,,,,,,,,27,12,1,,,
55700ac5-c5d4-512e-a268-9dbea71d5e76,1915,Rio Grande Association,1915-06-02,0,Beer,,El Paso,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55700ac5-c5d4-512e-a268-9dbea71d5e76,1915,Rio Grande Association,1915-06-02,0,Bliss,,El Paso,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55700ac5-c5d4-512e-a268-9dbea71d5e76,1915,Rio Grande Association,1915-06-02,0,TOTALS,,El Paso,,,,2,,7,,,,,,,,,,,,,,,,,,,,,,,,2,,,
55700ac5-c5d4-512e-a268-9dbea71d5e76,1915,Rio Grande Association,1915-06-02,0,Hall,,Phoenix,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55700ac5-c5d4-512e-a268-9dbea71d5e76,1915,Rio Grande Association,1915-06-02,0,Lynn,,Phoenix,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55700ac5-c5d4-512e-a268-9dbea71d5e76,1915,Rio Grande Association,1915-06-02,0,TOTALS,,Phoenix,,,,5,,8,,,,,,,,,,,,,,,,,,,,,,,,2,,,
3745981a-a1c8-58a4-9989-f7fe155989bc,1915,Rio Grande Association,1915-06-03,0,Kallio,,El Paso,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3745981a-a1c8-58a4-9989-f7fe155989bc,1915,Rio Grande Association,1915-06-03,0,Bliss,,El Paso,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3745981a-a1c8-58a4-9989-f7fe155989bc,1915,Rio Grande Association,1915-06-03,0,TOTALS,,El Paso,,,,2,,8,,,,,,,,,,,,,,,,,,,,,,,,2,,,
3745981a-a1c8-58a4-9989-f7fe155989bc,1915,Rio Grande Association,1915-06-03,0,McCreery,,Phoenix,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3745981a-a1c8-58a4-9989-f7fe155989bc,1915,Rio Grande Association,1915-06-03,0,Soniqui,,Phoenix,p,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3745981a-a1c8-58a4-9989-f7fe155989bc,1915,Rio Grande Association,1915-06-03,0,Lynn,,Phoenix,c,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3745981a-a1c8-58a4-9989-f7fe155989bc,1915,Rio Grande Association,1915-06-03,0,TOTALS,,Phoenix,,,,1,,6,,,,,,,,,,,,,,,,,,,,,,,,3,,,
3c10dac0-77de-5066-9e43-5938e7a26d05,1915,Rio Grande Association,1915-06-03,0,Murphy,,Albuquerque,cf,1,5,1,,1,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
3c10dac0-77de-5066-9e43-5938e7a26d05,1915,Rio Grande Association,1915-06-03,0,Jordan,,Albuquerque,p,10,2,1,,0,,,,,,,,,,,,,,,,,3,2,,,1,0,2,0,,,
3c10dac0-77de-5066-9e43-5938e7a26d05,1915,Rio Grande Association,1915-06-03,0,Humphries,,Albuquerque,ss,2,3,0,,1,,,,,,,,1,,,,,,,,,,,,,,3,4,1,1,,
3c10dac0-77de-5066-9e43-5938e7a26d05,1915,Rio Grande Association,1915-06-03,0,Stevens,,Albuquerque,ph,3,1,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
3c10dac0-77de-5066-9e43-5938e7a26d05,1915,Rio Grande Association,1915-06-03,0,Huelsman,,Albuquerque,rf,4,4,0,,2,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
3c10dac0-77de-5066-9e43-5938e7a26d05,1915,Rio Grande Association,1915-06-03,0,Carman,,Albuquerque,lf,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
3c10dac0-77de-5066-9e43-5938e7a26d05,1915,Rio Grande Association,1915-06-03,0,Trekell,,Albuquerque,2b,6,3,1,,1,,,,,,,,,,,,,,,,,,,,,,3,2,0,,,
3c10dac0-77de-5066-9e43-5938e7a26d05,1915,Rio Grande Association,1915-06-03,0,Davis,,Albuquerque,3b,7,3,0,,1,1,,,,,,,1,,,,,,,,,,,,,,0,4,0,,,
3c10dac0-77de-5066-9e43-5938e7a26d05,1915,Rio Grande Association,1915-06-03,0,Herriott,,Albuquerque,1b,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,12,0,0,1,,
3c10dac0-77de-5066-9e43-5938e7a26d05,1915,Rio Grande Association,1915-06-03,0,Raedel,,Albuquerque,c,9,3,0,,1,1,,,,,,,,,,,,,,,,,,,,,4,3,0,,,
3c10dac0-77de-5066-9e43-5938e7a26d05,1915,Rio Grande Association,1915-06-03,0,TOTALS,,Albuquerque,,,32,3,,8,,,,,,,,,,,6,1,,,,,,,,,,27,15,1,,,
3c10dac0-77de-5066-9e43-5938e7a26d05,1915,Rio Grande Association,1915-06-03,0,Stadelli,,Tucson,lf,1,3,0,,1,,,,,,,,1,,,,,,,,,,,,,,1,0,0,,,
3c10dac0-77de-5066-9e43-5938e7a26d05,1915,Rio Grande Association,1915-06-03,0,Stroloff,,Tucson,2b,2,3,1,,1,1,,,,,,,,,,,,,,,,,,,,,5,4,1,,,
3c10dac0-77de-5066-9e43-5938e7a26d05,1915,Rio Grande Association,1915-06-03,0,Rader,,Tucson,ss,3,2,2,,2,,,,,,,,1,,1,,,,,,,,,,,,1,5,0,1,,
3c10dac0-77de-5066-9e43-5938e7a26d05,1915,Rio Grande Association,1915-06-03,0,McMurdo,,Tucson,c,4,3,0,,1,,,,,,,,,,,,,,,,,,,,,,5,1,0,1,,
3c10dac0-77de-5066-9e43-5938e7a26d05,1915,Rio Grande Association,1915-06-03,0,Felts,,Tucson,cf,5,4,0,,2,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
3c10dac0-77de-5066-9e43-5938e7a26d05,1915,Rio Grande Association,1915-06-03,0,McGeehan,,Tucson,3b,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,
3c10dac0-77de-5066-9e43-5938e7a26d05,1915,Rio Grande Association,1915-06-03,0,Slagle,,Tucson,rf,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,
3c10dac0-77de-5066-9e43-5938e7a26d05,1915,Rio Grande Association,1915-06-03,0,Horstman,,Tucson,p,8,4,0,,1,,,,,,,,,,,,,,,,,3,5,,,,0,2,0,,,
3c10dac0-77de-5066-9e43-5938e7a26d05,1915,Rio Grande Association,1915-06-03,0,Brashear,,Tucson,1b,9,4,1,,1,,,,,,,,,,,,,,,,,,,,,,11,3,0,1,,
3c10dac0-77de-5066-9e43-5938e7a26d05,1915,Rio Grande Association,1915-06-03,0,TOTALS,,Tucson,,,31,4,,10,,,,,,,,,,,5,,,,,,,,,,,27,16,1,,,
5c6d73d3-bbac-5038-8fef-23005b38ce36,1915,Rio Grande Association,1915-06-04,0,McGlinn,,El Paso,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c6d73d3-bbac-5038-8fef-23005b38ce36,1915,Rio Grande Association,1915-06-04,0,Bliss,,El Paso,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c6d73d3-bbac-5038-8fef-23005b38ce36,1915,Rio Grande Association,1915-06-04,0,TOTALS,,El Paso,,,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,2,,,
5c6d73d3-bbac-5038-8fef-23005b38ce36,1915,Rio Grande Association,1915-06-04,0,Toner,,Phoenix,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c6d73d3-bbac-5038-8fef-23005b38ce36,1915,Rio Grande Association,1915-06-04,0,Lynn,,Phoenix,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c6d73d3-bbac-5038-8fef-23005b38ce36,1915,Rio Grande Association,1915-06-04,0,TOTALS,,Phoenix,,,,5,,15,,,,,,,,,,,,,,,,,,,,,,,,5,,,
6b357b72-5fc1-550a-84f7-bb50d6d8a76a,1915,Rio Grande Association,1915-06-04,0,Murphy,,Albuquerque,cf,1,5,0,,0,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
6b357b72-5fc1-550a-84f7-bb50d6d8a76a,1915,Rio Grande Association,1915-06-04,0,Fleharty,,Albuquerque,p,10,3,1,,1,,,,,,,,,,,,,,,,,1,,,,,1,3,0,,,
6b357b72-5fc1-550a-84f7-bb50d6d8a76a,1915,Rio Grande Association,1915-06-04,0,Humphries,,Albuquerque,ss,2,5,1,,2,,,,,,,,,,,,,,,,,,,,,,2,2,0,,,
6b357b72-5fc1-550a-84f7-bb50d6d8a76a,1915,Rio Grande Association,1915-06-04,0,Huelsman,,Albuquerque,rf,3,5,0,,3,2,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
6b357b72-5fc1-550a-84f7-bb50d6d8a76a,1915,Rio Grande Association,1915-06-04,0,French,,Albuquerque,rf,4,0,0,,0,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
6b357b72-5fc1-550a-84f7-bb50d6d8a76a,1915,Rio Grande Association,1915-06-04,0,Carman,,Albuquerque,lf,5,5,0,,1,,,,,,,,,,1,,,,,,,,,,,,0,0,0,,,
6b357b72-5fc1-550a-84f7-bb50d6d8a76a,1915,Rio Grande Association,1915-06-04,0,Trekell,,Albuquerque,2b,6,4,1,,1,,,,,,,,,,,,,,,,,,,,,,4,4,0,,,
6b357b72-5fc1-550a-84f7-bb50d6d8a76a,1915,Rio Grande Association,1915-06-04,0,Davis,,Albuquerque,3b,7,3,1,,0,,,,,,,,1,,,,,,,,,,,,,,2,1,0,1,,
6b357b72-5fc1-550a-84f7-bb50d6d8a76a,1915,Rio Grande Association,1915-06-04,0,Herriott,,Albuquerque,1b,8,4,1,,3,,1,,,,,,,,,,,,,,,,,,,,12,1,0,,,
6b357b72-5fc1-550a-84f7-bb50d6d8a76a,1915,Rio Grande Association,1915-06-04,0,Raedel,,Albuquerque,c,9,2,1,,1,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,1
6b357b72-5fc1-550a-84f7-bb50d6d8a76a,1915,Rio Grande Association,1915-06-04,0,TOTALS,,Albuquerque,,,36,6,,12,,,,,,,,,,,10,3,,,,,,,,,,27,11,0,,,
6b357b72-5fc1-550a-84f7-bb50d6d8a76a,1915,Rio Grande Association,1915-06-04,0,Stadelli,,Tucson,lf,1,5,0,,1,,,,,,,,,,1,,,,,,,,,,,,2,0,0,,,
6b357b72-5fc1-550a-84f7-bb50d6d8a76a,1915,Rio Grande Association,1915-06-04,0,Rader,,Tucson,ss,2,5,0,,3,,1,,,,,,,,,,,,,,,,,,,,3,2,1,,,
6b357b72-5fc1-550a-84f7-bb50d6d8a76a,1915,Rio Grande Association,1915-06-04,0,McMurdo,,Tucson,2b,3,5,0,,1,,,,,,,,,,,,,,,,,,,,,,2,3,1,,,
6b357b72-5fc1-550a-84f7-bb50d6d8a76a,1915,Rio Grande Association,1915-06-04,0,Felts,,Tucson,cf,4,4,0,,2,,,,,,,,,,,,,,,,,,,,,,4,0,1,,,
6b357b72-5fc1-550a-84f7-bb50d6d8a76a,1915,Rio Grande Association,1915-06-04,0,Callan,,Tucson,c,5,2,2,,1,,,,,,,,2,,1,,,,,,,,,,,,1,3,0,,,
6b357b72-5fc1-550a-84f7-bb50d6d8a76a,1915,Rio Grande Association,1915-06-04,0,McGeehan,,Tucson,3b,6,2,0,,0,,,,,,,,1,,,,,,,,,,,,,,5,1,0,,,
6b357b72-5fc1-550a-84f7-bb50d6d8a76a,1915,Rio Grande Association,1915-06-04,0,Slagle,,Tucson,rf,7,4,1,,2,,,1,,,,,,,1,,,,,,,,,,,,2,0,1,,,
6b357b72-5fc1-550a-84f7-bb50d6d8a76a,1915,Rio Grande Association,1915-06-04,0,Fulweider,,Tucson,p,8,4,1,,1,1,,,,,,,,,,,,,,,,3,2,,,,0,1,0,,,
6b357b72-5fc1-550a-84f7-bb50d6d8a76a,1915,Rio Grande Association,1915-06-04,0,Brashear,,Tucson,1b,9,4,0,,0,,,,,,,,,,,,,,,,,,,,,,5,1,1,,,
6b357b72-5fc1-550a-84f7-bb50d6d8a76a,1915,Rio Grande Association,1915-06-04,0,TOTALS,,Tucson,,,35,4,,11,,,,,,,,,,,6,,,,,,,,,,,24,11,5,,,
85be1e6b-b7b0-57f8-a440-99efce02ff6a,1915,Rio Grande Association,1915-06-05,0,Knight,,El Paso,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85be1e6b-b7b0-57f8-a440-99efce02ff6a,1915,Rio Grande Association,1915-06-05,0,Bliss,,El Paso,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85be1e6b-b7b0-57f8-a440-99efce02ff6a,1915,Rio Grande Association,1915-06-05,0,TOTALS,,El Paso,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,
85be1e6b-b7b0-57f8-a440-99efce02ff6a,1915,Rio Grande Association,1915-06-05,0,Hall,,Phoenix,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85be1e6b-b7b0-57f8-a440-99efce02ff6a,1915,Rio Grande Association,1915-06-05,0,Lynn,,Phoenix,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85be1e6b-b7b0-57f8-a440-99efce02ff6a,1915,Rio Grande Association,1915-06-05,0,TOTALS,,Phoenix,,,,3,,14,,,,,,,,,,,,,,,,,,,,,,,,3,,,
f73c907c-8c8c-5013-85d5-950edee97d11,1915,Rio Grande Association,1915-06-05,0,Murphy,,Albuquerque,cf,1,4,3,,3,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
f73c907c-8c8c-5013-85d5-950edee97d11,1915,Rio Grande Association,1915-06-05,0,Fleharty,,Albuquerque,p,10,0,0,,0,,,,,,,,,,,,,.2,,,1,,1,,,,0,0,0,,,
f73c907c-8c8c-5013-85d5-950edee97d11,1915,Rio Grande Association,1915-06-05,0,Humphries,,Albuquerque,ss,2,3,1,,1,,,,,,,,2,,,,,,,,,,,,,,5,3,0,,,
f73c907c-8c8c-5013-85d5-950edee97d11,1915,Rio Grande Association,1915-06-05,0,Huelsman,,Albuquerque,rf,3,4,1,,4,2,,1,,,,,,1,,,,,,,,,,,,,0,0,0,,,
f73c907c-8c8c-5013-85d5-950edee97d11,1915,Rio Grande Association,1915-06-05,0,Carman,,Albuquerque,lf,4,4,1,,2,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
f73c907c-8c8c-5013-85d5-950edee97d11,1915,Rio Grande Association,1915-06-05,0,French,,Albuquerque,2b,5,3,1,,1,,,,,,,1,,1,,,,,,,,,,,,,3,7,1,,,
f73c907c-8c8c-5013-85d5-950edee97d11,1915,Rio Grande Association,1915-06-05,0,Davis,,Albuquerque,3b,6,5,1,,1,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,
f73c907c-8c8c-5013-85d5-950edee97d11,1915,Rio Grande Association,1915-06-05,0,Herriott,,Albuquerque,1b,7,3,1,,1,,,,,,,,,,,,,,,,,,,,,,9,3,1,,,
f73c907c-8c8c-5013-85d5-950edee97d11,1915,Rio Grande Association,1915-06-05,0,Raedel,,Albuquerque,c,8,4,0,,1,,,,,,,,,,,,,,,,,,,,,,4,2,0,,,
f73c907c-8c8c-5013-85d5-950edee97d11,1915,Rio Grande Association,1915-06-05,0,Irion,,Albuquerque,p,9,4,1,,0,,,,,,,,,,,,,8.1,,,12,5,3,1,,,0,4,0,,,
f73c907c-8c8c-5013-85d5-950edee97d11,1915,Rio Grande Association,1915-06-05,0,TOTALS,,Albuquerque,,,34,10,,14,,,,,,,,,,,6,1,,,,,,,,,,27,20,2,,,
f73c907c-8c8c-5013-85d5-950edee97d11,1915,Rio Grande Association,1915-06-05,0,Stadelli,,Tucson,lf,1,3,1,,1,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
f73c907c-8c8c-5013-85d5-950edee97d11,1915,Rio Grande Association,1915-06-05,0,Rader,,Tucson,ss-3b,2,3,2,,2,,,,,,,1,,,1,,,,,,,,,,,,1,3,0,,,
f73c907c-8c8c-5013-85d5-950edee97d11,1915,Rio Grande Association,1915-06-05,0,McMurdo,,Tucson,2b-ss,3,5,1,,1,,,,,,,,,,,,,,,,,,,,,,11,3,1,,,
f73c907c-8c8c-5013-85d5-950edee97d11,1915,Rio Grande Association,1915-06-05,0,Felts,,Tucson,cf,4,5,0,,1,,,,,,,,,,1,,,,,,,,,,,,2,0,0,,,
f73c907c-8c8c-5013-85d5-950edee97d11,1915,Rio Grande Association,1915-06-05,0,Callan,,Tucson,c,5,4,1,,2,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
f73c907c-8c8c-5013-85d5-950edee97d11,1915,Rio Grande Association,1915-06-05,0,McGeehan,,Tucson,3b-p,6,4,1,,1,1,,,,,,,1,,,,,.1,,,,,,,,,3,1,0,,,
f73c907c-8c8c-5013-85d5-950edee97d11,1915,Rio Grande Association,1915-06-05,0,Slagle,,Tucson,p-2b,7,4,1,,3,,,,,,,,,,,,,7.2,,,14,2,1,1,,,0,1,1,,,
f73c907c-8c8c-5013-85d5-950edee97d11,1915,Rio Grande Association,1915-06-05,0,Fulweider,,Tucson,1b,8,4,1,,1,,,,,,,,,,,,,,,,,,,,,,8,2,0,,,
f73c907c-8c8c-5013-85d5-950edee97d11,1915,Rio Grande Association,1915-06-05,0,McConnell,,Tucson,rf,9,4,1,,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
f73c907c-8c8c-5013-85d5-950edee97d11,1915,Rio Grande Association,1915-06-05,0,TOTALS,,Tucson,,,36,9,,13,,,,,,,,,,,5,,,,,,,,,,,24,11,2,,,
ecd02565-16bc-5c3b-9560-71ce47a97938,1915,Rio Grande Association,1915-06-06,0,Jallios,,El Paso,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecd02565-16bc-5c3b-9560-71ce47a97938,1915,Rio Grande Association,1915-06-06,0,Bliss,,El Paso,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecd02565-16bc-5c3b-9560-71ce47a97938,1915,Rio Grande Association,1915-06-06,0,TOTALS,,El Paso,,,,2,,6,,,,,,,,,,,,,,,,,,,,,,,,3,,,
ecd02565-16bc-5c3b-9560-71ce47a97938,1915,Rio Grande Association,1915-06-06,0,McCreary,,Phoenix,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecd02565-16bc-5c3b-9560-71ce47a97938,1915,Rio Grande Association,1915-06-06,0,Lynn,,Phoenix,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecd02565-16bc-5c3b-9560-71ce47a97938,1915,Rio Grande Association,1915-06-06,0,TOTALS,,Phoenix,,,,6,,13,,,,,,,,,,,,,,,,,,,,,,,,2,,,
efada8cb-b115-5bab-a582-c1a1465acd52,1915,Rio Grande Association,1915-06-06,0,Murphy,,Albuquerque,cf,1,5,0,,0,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,,
efada8cb-b115-5bab-a582-c1a1465acd52,1915,Rio Grande Association,1915-06-06,0,Humphries,,Albuquerque,ss,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,
efada8cb-b115-5bab-a582-c1a1465acd52,1915,Rio Grande Association,1915-06-06,0,Huelsman,,Albuquerque,rf,3,4,0,,2,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
efada8cb-b115-5bab-a582-c1a1465acd52,1915,Rio Grande Association,1915-06-06,0,Carman,,Albuquerque,lf,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
efada8cb-b115-5bab-a582-c1a1465acd52,1915,Rio Grande Association,1915-06-06,0,French,,Albuquerque,2b,5,4,1,,2,,,,,,,,,,,,,,,,,,,,,,5,1,2,,,
efada8cb-b115-5bab-a582-c1a1465acd52,1915,Rio Grande Association,1915-06-06,0,Davis,,Albuquerque,3b,6,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,1,2,2,,,
efada8cb-b115-5bab-a582-c1a1465acd52,1915,Rio Grande Association,1915-06-06,0,Herriott,,Albuquerque,1b,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,,9,0,2,1,,
efada8cb-b115-5bab-a582-c1a1465acd52,1915,Rio Grande Association,1915-06-06,0,Raedel,,Albuquerque,c,8,4,0,,2,,,,,,,,,,,,,,,,,,,,,,6,3,1,,,
efada8cb-b115-5bab-a582-c1a1465acd52,1915,Rio Grande Association,1915-06-06,0,Russell,,Albuquerque,p,9,4,0,,0,,,,,,,,,,,,,,,,,4,5,1,,,0,2,0,,,
efada8cb-b115-5bab-a582-c1a1465acd52,1915,Rio Grande Association,1915-06-06,0,TOTALS,,Albuquerque,,,37,1,,9,,,,,,,,,,,7,1,,,,,,,,,,27,13,8,,,
efada8cb-b115-5bab-a582-c1a1465acd52,1915,Rio Grande Association,1915-06-06,0,Stadelli,,Tucson,lf,1,4,3,,2,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,
efada8cb-b115-5bab-a582-c1a1465acd52,1915,Rio Grande Association,1915-06-06,0,Rader,,Tucson,ss,2,5,2,,2,1,,,,,,,,,,,,,,,,,,,,,7,1,1,,,
efada8cb-b115-5bab-a582-c1a1465acd52,1915,Rio Grande Association,1915-06-06,0,McMurdo,,Tucson,2b,3,5,1,,2,,,,,,,,,,,,,,,,,,,,,,0,6,0,,,
efada8cb-b115-5bab-a582-c1a1465acd52,1915,Rio Grande Association,1915-06-06,0,Felts,,Tucson,cf,4,5,1,,3,1,,,,,,,,,1,,,,,,,,,,,,2,0,0,,,
efada8cb-b115-5bab-a582-c1a1465acd52,1915,Rio Grande Association,1915-06-06,0,Callan,,Tucson,c,5,4,1,,1,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,
efada8cb-b115-5bab-a582-c1a1465acd52,1915,Rio Grande Association,1915-06-06,0,McGeehan,,Tucson,3b,6,5,0,,0,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,
efada8cb-b115-5bab-a582-c1a1465acd52,1915,Rio Grande Association,1915-06-06,0,Fulweider,,Tucson,1b,7,4,0,,0,,,,,,,,,1,,,,,,,,,,,,,9,0,0,,,
efada8cb-b115-5bab-a582-c1a1465acd52,1915,Rio Grande Association,1915-06-06,0,McConnell,,Tucson,rf,8,4,1,,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
efada8cb-b115-5bab-a582-c1a1465acd52,1915,Rio Grande Association,1915-06-06,0,Horstman,,Tucson,p,9,4,2,,2,,,,,,,1,,,1,,,,,,,1,6,,,,0,0,0,,,
efada8cb-b115-5bab-a582-c1a1465acd52,1915,Rio Grande Association,1915-06-06,0,TOTALS,,Tucson,,,40,11,,13,,,,,,,,,,,7,2,,,,,,,,,,27,10,1,,,
97145cff-c64a-5b5d-8355-39d75a1f8c3b,1915,Rio Grande Association,1915-06-07,0,Murphy,,Albuquerque,cf,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,,2,0,1,,,
97145cff-c64a-5b5d-8355-39d75a1f8c3b,1915,Rio Grande Association,1915-06-07,0,Humphries,,Albuquerque,ss,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,
97145cff-c64a-5b5d-8355-39d75a1f8c3b,1915,Rio Grande Association,1915-06-07,0,Huelsman,,Albuquerque,rf,3,3,0,,1,1,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
97145cff-c64a-5b5d-8355-39d75a1f8c3b,1915,Rio Grande Association,1915-06-07,0,Carman,,Albuquerque,lf,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
97145cff-c64a-5b5d-8355-39d75a1f8c3b,1915,Rio Grande Association,1915-06-07,0,French,,Albuquerque,2b,5,3,1,,1,,,,,,,,,,,,,,,,,,,,,,2,3,1,1,,
97145cff-c64a-5b5d-8355-39d75a1f8c3b,1915,Rio Grande Association,1915-06-07,0,Davis,,Albuquerque,3b,6,4,0,,1,,,,,,,,,,1,,,,,,,,,,,,1,4,0,,,
97145cff-c64a-5b5d-8355-39d75a1f8c3b,1915,Rio Grande Association,1915-06-07,0,Herriott,,Albuquerque,1b,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,14,1,0,1,,
97145cff-c64a-5b5d-8355-39d75a1f8c3b,1915,Rio Grande Association,1915-06-07,0,Raedel,,Albuquerque,c,8,3,0,,1,,,,,,,,,,,,,,,,,,,,,,4,2,0,,,
97145cff-c64a-5b5d-8355-39d75a1f8c3b,1915,Rio Grande Association,1915-06-07,0,Trekell,,Albuquerque,p,9,3,0,,0,,,,,,,,,,,,,,,,,3,5,,,,1,5,0,1,,
97145cff-c64a-5b5d-8355-39d75a1f8c3b,1915,Rio Grande Association,1915-06-07,0,TOTALS,,Albuquerque,,,30,1,,4,,,,,,,,,,,4,,,,,,,,,,,27,16,3,,,
97145cff-c64a-5b5d-8355-39d75a1f8c3b,1915,Rio Grande Association,1915-06-07,0,Stadelli,,Tucson,lf,1,5,2,,3,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
97145cff-c64a-5b5d-8355-39d75a1f8c3b,1915,Rio Grande Association,1915-06-07,0,Rader,,Tucson,ss,2,3,3,,2,,1,,,,,,2,,,,,,,,,,,,,,3,4,0,,,
97145cff-c64a-5b5d-8355-39d75a1f8c3b,1915,Rio Grande Association,1915-06-07,0,MacMurdo,,Tucson,2b,3,5,1,,3,1,,,,,,,,,,,,,,,,,,,,,5,4,0,1,,
97145cff-c64a-5b5d-8355-39d75a1f8c3b,1915,Rio Grande Association,1915-06-07,0,Felts,,Tucson,cf,4,5,0,,2,,1,,,,,,,,,,,,,,,,,,,,3,0,0,,,
97145cff-c64a-5b5d-8355-39d75a1f8c3b,1915,Rio Grande Association,1915-06-07,0,Callan,,Tucson,c,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
97145cff-c64a-5b5d-8355-39d75a1f8c3b,1915,Rio Grande Association,1915-06-07,0,McGeehan,,Tucson,3b,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,,2,3,1,,,
97145cff-c64a-5b5d-8355-39d75a1f8c3b,1915,Rio Grande Association,1915-06-07,0,Slagle,,Tucson,rf,7,1,1,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
97145cff-c64a-5b5d-8355-39d75a1f8c3b,1915,Rio Grande Association,1915-06-07,0,Fulweider,,Tucson,1b,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,9,0,1,1,,
97145cff-c64a-5b5d-8355-39d75a1f8c3b,1915,Rio Grande Association,1915-06-07,0,McConnell,,Tucson,p,9,4,0,,0,,,,,,,,,,,,,,,,,3,2,,,,0,1,0,,,
97145cff-c64a-5b5d-8355-39d75a1f8c3b,1915,Rio Grande Association,1915-06-07,0,TOTALS,,Tucson,,,35,7,,11,,,,,,,,,,,5,2,,,,,,,,,,27,12,2,,,
97667e01-8e5b-5de1-8b3c-65849dd31f76,1915,Rio Grande Association,1915-06-08,0,Murphy,,Albuquerque,cf,1,5,0,,2,,,,,,,,,,1,,,,,,,,,,,,6,1,0,1,,
