key,date,number,league,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,away.score.16,away.score.17,away.score.18,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15,home.score.16,home.score.17,home.score.18
178a46c0-1874-5665-a8a0-d791a4ba1a12,1911-06-05,0,Central,,Grand Rapids,2,,Fort Wayne,0,,,1:30,,,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,0,0,0,0,1,0,0,1,0,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,,,,,,,
84815490-fb1b-57a5-b6e8-4221a16b4b0f,1911-06-05,0,Central,,Dayton,7,,South Bend,2,,,1:42,,,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,0,0,0,1,3,0,0,2,1,,,,,,,,,,0,2,0,0,0,0,0,0,0,,,,,,,,,
f9148918-be0c-5f05-83e3-ec83e2d84962,1911-06-05,0,Central,,Terre Haute,,,Wheeling,,,,,,abandoned,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1625db8-4e41-5476-92f6-8fa541c6074e,1911-06-05,0,Central,,Evansville,3,,Zanesville,4,,,,home,,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,0,0,2,1,,,,,,,,,,,,,,,0,2,0,2,,,,,,,,,,,,,,
2465d5e9-2eda-5cb9-8f15-2fce16823355,1911-06-06,0,Central,,Grand Rapids,1,,Fort Wayne,2,,,1:35,,,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,0,0,0,1,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,0,1,,,,,,,,
d8c5b438-03cd-5d0e-803d-c32715edae2e,1911-06-06,0,Central,,Dayton,3,,South Bend,2,,,1:50,,,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,0,0,0,0,0,1,1,1,0,,,,,,,,,,0,1,0,0,0,1,0,0,0,,,,,,,,,
5e2f7b36-2b2f-5320-90fc-7be8fab0886a,1911-06-06,0,Central,,Terre Haute,,,Wheeling,,,,,,abandoned,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
075a7250-c1d4-5acf-8ae5-bbdc6faee245,1911-06-06,0,Central,,Evansville,1,,Zanesville,2,,,1:55,,,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,0,0,0,1,0,0,0,0,0,,,,,,,,,,1,0,0,1,0,0,0,0,x,,,,,,,,,
cc6df467-676a-5ef7-8e56-c423a99f94ac,1911-06-07,0,Central,,Grand Rapids,7,,Fort Wayne,2,,,2:40,,,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,0,0,0,0,0,0,1,1,0,0,0,0,0,5,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,
8ea14146-0b53-50a3-89e1-7a7cf39772af,1911-06-07,0,Central,,Dayton,1,,South Bend,2,,,1:25,,,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,0,0,0,0,0,0,1,0,0,,,,,,,,,,0,0,0,1,1,0,0,0,x,,,,,,,,,
ba7b273f-4c58-549a-9e63-2ad54b18bbd9,1911-06-07,1,Central,,Terre Haute,2,,Wheeling,5,,,1:32,,,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,0,0,0,0,0,1,0,1,0,,,,,,,,,,0,2,0,0,0,2,0,1,x,,,,,,,,,
0cc3d1d2-9ef2-5858-a0f3-8f55ad22fdf6,1911-06-07,2,Central,,Terre Haute,4,,Wheeling,10,,,1:37,,,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,0,1,1,0,0,1,1,0,0,,,,,,,,,,0,6,0,0,0,0,1,3,x,,,,,,,,,
0b8880a7-f471-51ac-b9ca-8e8fe272a859,1911-06-07,0,Central,,Evansville,1,,Zanesville,12,,,1:55,,,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,0,0,0,0,0,0,0,0,1,,,,,,,,,,3,0,2,1,0,1,4,1,x,,,,,,,,,
e67d3db3-4dcf-5d10-88ec-44c14d447035,1911-06-08,0,Central,,Grand Rapids,0,,Fort Wayne,7,,,1:45,,,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,1,0,0,5,1,x,,,,,,,,,
e65fad4d-ac5b-594d-9847-ac4ec99328c5,1911-06-08,0,Central,,Dayton,2,,South Bend,0,,,1:32,,,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,0,1,1,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,
bb4870f3-a16b-5c42-882a-f138f1d8b247,1911-06-08,1,Central,,Terre Haute,4,,Wheeling,2,,,1:45,,,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,2,0,0,0,0,2,0,0,0,,,,,,,,,,1,0,0,0,1,0,0,0,0,,,,,,,,,
9086d5cf-f5b5-5ce8-90ae-1bedc82f1200,1911-06-08,2,Central,,Terre Haute,1,,Wheeling,9,,,1:20,,,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,0,0,0,1,0,0,0,,,,,,,,,,,,4,5,0,0,0,0,x,,,,,,,,,,,
af4f1548-ec3d-502f-b9ea-a1b6aa7a70ed,1911-06-08,0,Central,,Evansville,6,,Zanesville,3,,,,,,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,0,0,0,0,0,0,5,1,0,,,,,,,,,,1,0,0,0,0,1,1,0,0,,,,,,,,,
9a1d4867-705a-5662-9e2a-4f8f286496c3,1911-06-09,0,Central,,Dayton,,,Grand Rapids,,,,,,postponed,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e53891ce-4780-5b2b-bc12-9a2824862285,1911-06-09,0,Central,,Fort Wayne,0,,South Bend,3,,,1:40,,,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,3,0,0,x,,,,,,,,,
3373c807-450f-51c8-b739-a72b58794b67,1911-06-09,0,Central,,Evansville,1,,Wheeling,3,,,1:42,,,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,0,1,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,3,0,0,0,x,,,,,,,,,
97288047-fa71-510f-b1c7-abd1a0bb6f0f,1911-06-09,0,Central,,Terre Haute,5,,Zanesville,7,,,,,,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,0,0,0,0,0,0,5,0,0,,,,,,,,,,0,0,1,0,1,2,0,3,x,,,,,,,,,
4eb40de2-d3fb-5bb1-a242-d2c450a4575c,1911-06-10,0,Central,,Grand Rapids,3,,Dayton,5,,,1:35,,,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,1,0,1,0,0,0,0,1,0,,,,,,,,,,0,1,0,2,2,0,0,0,x,,,,,,,,,
727b2f12-abe7-54e7-828b-45787d688cd1,1911-06-10,0,Central,,Fort Wayne,3,,South Bend,6,,,1:45,,,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,0,0,0,0,1,0,1,0,1,,,,,,,,,,0,0,0,1,1,0,0,4,x,,,,,,,,,
3d6e5646-6301-5d97-b494-dbc50a7bc524,1911-06-10,0,Central,,Evansville,10,,Wheeling,4,,,2:07,,,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,0,0,2,0,2,0,2,4,0,,,,,,,,,,0,0,2,0,0,0,2,0,0,,,,,,,,,
081b4b52-66f4-55eb-ae62-e602a99286dc,1911-06-10,0,Central,,Terre Haute,5,,Zanesville,7,,,2:00,,,,transcript/1911/1911-SL/boxes/CENL-19110604.txt,,0,2,0,0,1,0,1,1,0,,,,,,,,,,3,0,2,0,0,0,2,0,x,,,,,,,,,
3157d6e1-16f4-564c-a4b8-6265b4e0dddf,1911-06-11,1,Central,,Grand Rapids,2,,Dayton,4,,,1:50,,,,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,2,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,1,0,3,x,,,,,,,,,
06d521db-9b25-50c4-8530-b56e55774686,1911-06-11,2,Central,,Grand Rapids,4,,Dayton,8,,,1:00,,,,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,1,1,1,0,0,1,0,,,,,,,,,,,,0,4,0,1,0,3,x,,,,,,,,,,,
9fb7a0d5-4a7b-5579-b804-f3c736ad61e0,1911-06-11,0,Central,,Fort Wayne,3,,South Bend,4,,,1:55,,,,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,0,1,0,1,1,0,0,0,0,,,,,,,,,,0,0,1,0,0,0,2,0,1,,,,,,,,,
f167ff10-3817-57f5-9815-24e0435fd12e,1911-06-11,0,Central,,Evansville,3,,Wheeling,4,,,1:43,,,,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,0,0,1,0,0,2,0,0,0,,,,,,,,,,0,0,0,2,0,0,2,0,x,,,,,,,,,
f6996c49-7383-51ad-b777-4e461d34a692,1911-06-11,0,Central,,Terre Haute,6,,Zanesville,1,,,,,,,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,2,0,0,1,0,0,0,0,3,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,,,,,,,
5c1a2f17-4ab9-52b2-a6c1-c491e2686086,1911-06-12,0,Central,,Grand Rapids,0,,Dayton,14,,,1:45,,,,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,0,0,0,0,0,0,0,0,0,,,,,,,,,,2,0,1,1,0,3,2,5,x,,,,,,,,,
6ac2b8d5-f52b-5447-87a5-c296e4be0342,1911-06-12,0,Central,,Fort Wayne,3,,South Bend,0,,,1:35,,,,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,0,0,1,0,1,0,0,0,1,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,
98e319ed-a494-59fd-8508-6ed980ae3b69,1911-06-12,0,Central,,Evansville,3,,Wheeling,5,,,2:05,,,,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,0,0,0,2,1,0,0,0,,,,,,,,,,,0,1,0,0,3,1,0,0,,,,,,,,,,
654b86b9-66d6-5089-8730-c7ba46ac2ab2,1911-06-12,0,Central,,Terre Haute,9,,Zanesville,6,,,,,,,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,0,0,0,0,2,0,0,0,4,0,3,,,,,,,,1,1,0,0,0,0,0,2,2,0,0,,,,,,,
c2557d1b-6e00-5178-8a3d-be18d13a9d76,1911-06-13,0,Central,,South Bend,11,,Dayton,16,,,2:05,,,,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,0,7,0,1,0,0,0,0,3,,,,,,,,,,0,0,1,1,7,0,7,0,x,,,,,,,,,
cfc60a6b-cec8-560b-86dd-dea688c7d9d2,1911-06-13,0,Central,,Grand Rapids,4,,Fort Wayne,3,,,2:10,,,,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,0,0,0,0,0,0,0,0,3,1,,,,,,,,,0,0,0,0,0,3,0,0,0,0,,,,,,,,
a5931ba3-537f-5247-8830-0c63f341c531,1911-06-13,0,Central,,Wheeling,15,,Terre Haute,9,,,,,,,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,4,0,2,3,0,2,0,4,0,,,,,,,,,,3,0,1,0,1,0,3,1,0,,,,,,,,,
89763fb8-454b-5790-9081-5b0e7e87f74a,1911-06-13,0,Central,,Evansville,3,,Zanesville,4,,,2:05,,,,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,0,0,0,0,2,0,0,0,1,,,,,,,,,,0,0,1,2,0,1,0,0,0,,,,,,,,,
023575bf-f1d9-5b7a-ad5c-4f9af7b5791b,1911-06-14,0,Central,,South Bend,,,Dayton,,,,,,postponed,rain,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64a1c666-ab9a-5ddf-b832-39527115794a,1911-06-14,0,Central,,Zanesville,3,,Evansville,4,,,1:45,,,,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,3,0,0,0,0,0,0,0,0,,,,,,,,,,0,2,0,1,0,0,1,0,x,,,,,,,,,
680cf981-c8fb-5294-adb0-3c263a80b26e,1911-06-14,0,Central,,Grand Rapids,1,,Fort Wayne,5,,,1:25,,,,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,0,0,0,0,0,1,0,0,0,,,,,,,,,,3,0,0,0,0,0,2,0,x,,,,,,,,,
a9b5b82c-6250-5563-a605-387beba38ac3,1911-06-14,0,Central,,Wheeling,9,,Terre Haute,14,,,2:00,,,,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,4,2,0,0,0,3,0,0,0,,,,,,,,,,1,0,0,0,1,7,3,2,x,,,,,,,,,
86405f97-16da-50af-8d37-372c359d00d3,1911-06-15,1,Central,,South Bend,5,,Dayton,0,,,1:30,,,,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,1,0,0,3,0,1,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,
cefa6baa-9d51-5ba9-aa0e-f2b33f2480b8,1911-06-15,2,Central,,South Bend,0,,Dayton,10,,,1:55,,,,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,0,0,0,0,0,0,0,0,0,,,,,,,,,,4,0,2,0,2,0,0,2,x,,,,,,,,,
4296995c-b692-5097-89c9-2e8a46aba285,1911-06-15,0,Central,,Zanesville,6,,Evansville,3,,,2:10,,,,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,0,0,1,1,2,0,0,2,0,,,,,,,,,,1,1,0,0,0,0,1,0,0,,,,,,,,,
e3b78d9c-db96-52c3-955c-6b00003cd495,1911-06-15,0,Central,,Grand Rapids,0,,Fort Wayne,7,,,1:30,,,,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,0,0,0,0,0,0,0,0,0,,,,,,,,,,1,0,2,0,1,2,2,0,x,,,,,,,,,
80b97b93-06a0-5fd8-b6a9-90128199a8bd,1911-06-15,0,Central,,Wheeling,5,,Terre Haute,6,,,,,,,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,2,1,1,0,0,0,0,0,0,1,0,0,,,,,,,1,0,0,1,1,0,0,1,0,1,0,1,,,,,,
b1b11f43-5791-5464-9185-ff1173a844db,1911-06-16,0,Central,,Zanesville,,,Evansville,,,,,,postponed,rain,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa8065b0-033a-5867-bedb-82fdcfa0c24c,1911-06-16,0,Central,,Grand Rapids,,,Fort Wayne,,,,,,postponed,rain,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733e6605-7ba5-5323-b3e5-9813ac06fd11,1911-06-16,0,Central,,South Bend,,,Grand Rapids,,,,,,postponed,rain,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8257117-f585-5b51-90e0-cc945381a2ba,1911-06-16,0,Central,,Wheeling,4,,Terre Haute,5,,,2:00,,,,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,0,1,0,0,0,1,0,0,2,,,,,,,,,,0,0,0,1,0,0,0,2,2,,,,,,,,,
a438ffbe-11a8-5213-8d2f-89837b792aca,1911-06-17,0,Central,,Grand Rapids,1,,Dayton,3,,,1:45,,,,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,0,1,0,0,0,0,0,0,0,,,,,,,,,,0,1,2,0,0,0,0,0,x,,,,,,,,,
fad7ba1f-fb37-5ebe-bdcf-be994798e54c,1911-06-17,0,Central,,Wheeling,,,Evansville,,,,,,postponed,rain,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a787694b-81ba-5a04-b54e-6aa5571fd585,1911-06-17,0,Central,,South Bend,1,,Fort Wayne,13,,,1:50,,,,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,0,0,0,1,0,0,0,0,0,,,,,,,,,,6,2,2,0,1,0,2,0,x,,,,,,,,,
bba362ba-0d31-5c5f-b1e5-dc6213fe2fc5,1911-06-17,0,Central,,Zanesville,10,,Terre Haute,5,,,2:05,,,,transcript/1911/1911-SL/boxes/CENL-19110611.txt,,0,0,0,0,0,0,0,10,0,,,,,,,,,,0,0,0,0,1,4,0,0,0,,,,,,,,,
b06e4b40-b2b2-58c6-ba6c-88acd1677336,1911-06-18,0,Central,,Grand Rapids,0,,Dayton,5,,,1:45,,,,transcript/1911/1911-SL/boxes/CENL-19110618.txt,,0,0,0,0,0,0,0,0,0,,,,,,,,,,1,0,0,1,0,2,1,0,x,,,,,,,,,
d7296d88-1934-5f41-b4a7-af5cddee08b3,1911-06-18,1,Central,,Wheeling,0,,Evansville,8,,,1:45,,,,transcript/1911/1911-SL/boxes/CENL-19110618.txt,Sporting Life Vol 57 Number 17 Page 19,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,3,5,x,,,,,,,,,
cb6a6476-e68d-5449-8f93-ced4ee53d3b3,1911-06-18,2,Central,,Wheeling,1,,Evansville,2,,,1:20,,,,transcript/1911/1911-SL/boxes/CENL-19110618.txt,,0,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,2,x,,,,,,,,,,,,
6e46af2f-7ae7-5282-9d21-0f24b267da1d,1911-06-18,0,Central,,South Bend,4,,Fort Wayne,3,,,2:15,,,,transcript/1911/1911-SL/boxes/CENL-19110618.txt,,0,0,0,0,0,0,3,0,0,1,,,,,,,,,0,0,0,1,0,0,2,0,0,0,,,,,,,,
4ee1fd90-1562-5636-9f07-5873ad5a7d9c,1911-06-18,0,Central,,Zanesville,5,,Terre Haute,2,,,,,,,transcript/1911/1911-SL/boxes/CENL-19110618.txt,,0,5,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,1,0,0,0,0,1,,,,,,,,,
75c700b1-a2d3-5239-9b85-f4c2b50f014f,1911-06-19,0,Central,,Grand Rapids,2,,Dayton,13,,,2:00,,,,transcript/1911/1911-SL/boxes/CENL-19110618.txt,,0,1,0,0,0,0,0,1,0,,,,,,,,,,6,2,0,1,2,0,1,1,x,,,,,,,,,
92954a67-22ab-5f82-87e2-130158f79c27,1911-06-19,0,Central,,Wheeling,1,,Evansville,2,,,2:05,,,,transcript/1911/1911-SL/boxes/CENL-19110618.txt,,1,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,1,1,,,,,,,,,
f89f5162-b240-5074-98db-bef9b54008f3,1911-06-19,0,Central,,South Bend,5,,Fort Wayne,7,,,1:55,,,,transcript/1911/1911-SL/boxes/CENL-19110618.txt,,0,2,3,0,0,0,0,0,0,,,,,,,,,,1,0,2,1,3,0,0,0,x,,,,,,,,,
35fd355f-be31-5ae1-8bc8-0727d14d1042,1911-06-19,0,Central,,Zanesville,7,,Terre Haute,4,,,1:50,,,,transcript/1911/1911-SL/boxes/CENL-19110618.txt,,0,0,1,0,0,3,3,0,0,,,,,,,,,,1,0,0,1,1,1,0,0,0,,,,,,,,,
2084cebc-0fad-5871-88d8-2e6877517f7a,1911-06-20,0,Central,,Grand Rapids,7,,Dayton,8,,,2:05,,,,transcript/1911/1911-SL/boxes/CENL-19110618.txt,,0,0,0,1,0,6,0,0,0,,,,,,,,,,0,3,0,0,0,2,0,0,3,,,,,,,,,
1e957330-ec3a-5f1f-8f63-922ca8ec1173,1911-06-20,0,Central,,Wheeling,3,,Evansville,8,,,1:45,,,,transcript/1911/1911-SL/boxes/CENL-19110618.txt,,0,0,0,0,0,0,0,0,3,,,,,,,,,,2,0,3,2,1,0,0,0,x,,,,,,,,,
84567c6b-b6d6-53cb-8844-c8c5c39a89b3,1911-06-20,0,Central,,South Bend,11,,Fort Wayne,3,,,1:50,,,,transcript/1911/1911-SL/boxes/CENL-19110618.txt,,0,0,0,0,0,0,5,0,6,,,,,,,,,,1,0,0,0,2,0,0,0,0,,,,,,,,,
4b39b21a-59fd-51c2-82eb-5d1faefcd541,1911-06-20,0,Central,,Zanesville,8,,Terre Haute,4,,,,,,,transcript/1911/1911-SL/boxes/CENL-19110618.txt,,0,5,0,0,0,3,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,1,3,,,,,,,,,
40d6563e-3d72-5dd8-9db9-02e321c8cd20,1911-06-21,0,Central,,Evansville,2,,Dayton,13,,,2:00,,,,transcript/1911/1911-SL/boxes/CENL-19110618.txt,,0,0,0,0,2,0,0,0,0,,,,,,,,,,0,0,1,1,0,0,5,0,x,,,,,,,,,
4f970752-0999-5452-8cf2-958a676437d4,1911-06-21,0,Central,,Terre Haute,0,,Fort Wayne,12,,,1:50,,,,transcript/1911/1911-SL/boxes/CENL-19110618.txt,,0,0,0,0,0,0,0,0,0,,,,,,,,,,1,0,0,0,0,6,5,0,x,,,,,,,,,
8bd74591-047a-533a-84fc-dd3b341e14f3,1911-06-21,0,Central,,Zanesville,11,,Grand Rapids,9,,,2:05,,,,transcript/1911/1911-SL/boxes/CENL-19110618.txt,,0,5,0,1,0,3,0,2,0,,,,,,,,,,3,0,0,2,2,0,1,1,0,,,,,,,,,
1a3b192c-402b-5a76-b763-07fa1ac38936,1911-06-21,0,Central,,Wheeling,0,,South Bend,7,,,1:45,,,,transcript/1911/1911-SL/boxes/CENL-19110618.txt,,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,1,0,0,0,2,4,x,,,,,,,,,
1351e4d6-d19b-5ee8-acd0-37a617b49bde,1911-06-22,0,Central,,Evansville,3,,Dayton,4,,,2:05,,,,transcript/1911/1911-SL/boxes/CENL-19110618.txt,,0,0,0,0,3,0,0,0,0,,,,,,,,,,0,0,0,2,1,0,0,1,x,,,,,,,,,
4367d486-b6f0-544c-af62-d6c6117e7b3d,1911-06-22,0,Central,,Terre Haute,2,,Fort Wayne,,,,1:40,,,,transcript/1911/1911-SL/boxes/CENL-19110618.txt,,0,0,0,1,0,1,0,0,0,,,,,,,,,,0,0,0,0,0,1,0,0,2,,,,,,,,,
bb276e21-442b-5455-83b0-3fa76377a9c5,1911-06-22,0,Central,,Zanesville,7,,Grand Rapids,2,,,1:40,,,,transcript/1911/1911-SL/boxes/CENL-19110618.txt,,0,7,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,1,1,0,0,,,,,,,,,
71bb02d7-e595-5cbd-98a7-9411ba1bf981,1911-06-22,0,Central,,Wheeling,3,,South Bend,2,,,2:00,,,,transcript/1911/1911-SL/boxes/CENL-19110618.txt,,0,0,0,1,0,0,0,1,0,0,1,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,,,,,,,
7bbf9541-baff-5588-8c02-c1b63abc2260,1911-06-23,0,Central,,Evansville,5,,Dayton,3,,,2:00,,,,transcript/1911/1911-SL/boxes/CENL-19110618.txt,,0,3,0,0,1,1,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,3,,,,,,,,,
62af8709-0225-5331-bf21-63fd627cab7f,1911-06-23,0,Central,,Terre Haute,5,,Fort Wayne,13,,,1:55,,,,transcript/1911/1911-SL/boxes/CENL-19110618.txt,,0,0,1,0,0,1,0,3,0,,,,,,,,,,4,0,0,0,4,3,0,2,0,,,,,,,,,
ad721df0-56b2-56d9-828c-968e7b7093ef,1911-06-23,0,Central,,Zanesville,6,,Grand Rapids,3,,,1:40,,,,transcript/1911/1911-SL/boxes/CENL-19110618.txt,,1,0,0,3,1,0,1,0,0,,,,,,,,,,2,0,0,0,1,0,0,0,0,,,,,,,,,
99cfd935-3992-5b83-ad98-8d12b8e6cf2e,1911-06-23,0,Central,,Wheeling,4,,South Bend,14,,,2:00,,,,transcript/1911/1911-SL/boxes/CENL-19110618.txt,,2,0,0,0,1,0,0,0,1,,,,,,,,,,3,0,5,1,0,1,3,1,0,,,,,,,,,
379e5e2d-5e04-5ef3-9eb0-0429c3019509,1911-06-24,0,Central,,Terre Haute,4,,Dayton,3,,,2:05,,,,transcript/1911/1911-SL/boxes/CENL-19110624.txt,Sporting Life Vol 57 Number 18 Page 19,0,0,0,3,0,1,0,0,0,,,,,,,,,,1,0,0,0,0,0,1,1,0,,,,,,,,,
3c0cf5dc-c8d8-5ca6-90fd-0420ac8136fd,1911-06-24,0,Central,,Evansville,5,,Fort Wayne,3,,,2:10,,,,transcript/1911/1911-SL/boxes/CENL-19110624.txt,,3,0,1,0,1,0,0,0,0,,,,,,,,,,0,1,0,1,0,0,1,0,0,,,,,,,,,
871575a1-d1e7-5951-a32a-812148b91066,1911-06-24,0,Central,,Wheeling,,,Grand Rapids,,,,,,postponed,rain,transcript/1911/1911-SL/boxes/CENL-19110624.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c701f24c-a166-54b4-8f15-1482947e9a1a,1911-06-24,0,Central,,Zanesville,2,,South Bend,3,,,0:45,,,,transcript/1911/1911-SL/boxes/CENL-19110624.txt,,2,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,2,,,,,,,,,,,,,
8790f659-d886-56fd-a626-039c4427c4d0,1911-06-25,0,Central,,Terre Haute,3,,Dayton,2,,,2:00,,,,transcript/1911/1911-SL/boxes/CENL-19110624.txt,,0,1,0,1,1,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,2,0,0,,,,,,,,,
a6af4f86-ef9e-58ca-81df-2172ef55aa47,1911-06-25,0,Central,,Evansville,,,Fort Wayne,,,,,,postponed,rain,transcript/1911/1911-SL/boxes/CENL-19110624.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69cd7b70-588b-51cc-bf22-09b2fc843242,1911-06-25,0,Central,,Wheeling,,,Grand Rapids,,,,,,postponed,rain,transcript/1911/1911-SL/boxes/CENL-19110624.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a35c3dec-bf4e-5a4b-80bd-560d771123d4,1911-06-25,0,Central,,Zanesville,1,,South Bend,2,,,1:45,,,,transcript/1911/1911-SL/boxes/CENL-19110624.txt,,0,0,1,0,0,0,0,0,0,,,,,,,,,,0,2,0,0,0,0,0,0,x,,,,,,,,,
4e7b8b7f-4527-5d0f-ab5b-8a58dfa16c82,1911-06-26,1,Central,,Evansville,0,,Fort Wayne,4,,,,,,,transcript/1911/1911-SL/boxes/CENL-19110624.txt,,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,0,3,0,0,x,,,,,,,,,
cc52da97-7ba3-5a5a-92f5-1dfb681a3cb6,1911-06-26,2,Central,,Evansville,1,,Fort Wayne,3,,,,,,,transcript/1911/1911-SL/boxes/CENL-19110624.txt,,0,0,1,0,0,,,,,,,,,,,,,,1,0,0,2,x,,,,,,,,,,,,,
f05aa1c2-c496-52e3-ad94-f0ad595c5617,1911-06-26,1,Central,,Wheeling,3,,Grand Rapids,1,,,2:00,,,,transcript/1911/1911-SL/boxes/CENL-19110624.txt,,0,0,0,0,0,0,0,3,0,,,,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,,,,
3a05e1e5-0277-56ad-8213-5bba32a2ad05,1911-06-26,2,Central,,Wheeling,1,,Grand Rapids,3,,,0:50,,,,transcript/1911/1911-SL/boxes/CENL-19110624.txt,,0,1,0,0,0,,,,,,,,,,,,,,0,1,0,2,x,,,,,,,,,,,,,
