key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15
HZRGCBS,1915-06-03,0,Virginia,regular,,Portsmouth,,,Suffolk,,,,,,postponed,rain,,1915/1915-RTD/RTD-19150603.txt,"Richmond Times-Dispatch, June 4, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XGJJFRB,1915-06-04,0,Virginia,regular,,Newport News,7,,Norfolk,2,,,1:40,,,,,1915/1915-RTD/RTD-19150603.txt,"Richmond Times-Dispatch, June 5, 1915",0,1,0,0,0,2,4,0,0,,,,,,,0,0,0,0,1,0,0,1,0,,,,,,
JMHMLHM,1915-06-04,0,Virginia,regular,,Rocky Mount,1,,Petersburg,0,,500,1:45,,,,,1915/1915-RTD/RTD-19150603.txt,"Richmond Times-Dispatch, June 5, 1915",0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,
PDZRZWH,1915-06-04,0,Virginia,regular,,Portsmouth,0,,Suffolk,4,,300,1:22,,,,,1915/1915-RTD/RTD-19150603.txt,"Richmond Times-Dispatch, June 5, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
VCWXMVJ,1915-06-05,0,Virginia,regular,,Newport News,0,,Norfolk,0,,,:55,,,,,1915/1915-RTD/RTD-19150603.txt,"Richmond Times-Dispatch, June 6, 1915",0,0,0,0,0,,,,,,,,,,,0,0,0,0,x,,,,,,,,,,
XGCQCVQ,1915-06-05,1,Virginia,regular,,Rocky Mount,2,,Petersburg,1,,500,2:00,,,,,1915/1915-RTD/RTD-19150603.txt,"Richmond Times-Dispatch, June 6, 1915",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PCNVTHB,1915-06-05,2,Virginia,regular,,Rocky Mount,5,,Petersburg,0,,500,1:15,,,,,1915/1915-RTD/RTD-19150603.txt,"Richmond Times-Dispatch, June 6, 1915",2,0,0,3,0,0,0,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,
TSSTTZC,1915-06-05,1,Virginia,regular,,Portsmouth,3,,Suffolk,2,,"1,000",1:30,,,,,1915/1915-RTD/RTD-19150603.txt,"Richmond Times-Dispatch, June 6, 1915",0,1,1,1,0,0,0,0,0,,,,,,,0,0,0,0,0,2,0,0,0,,,,,,
DCXYFMK,1915-06-05,2,Virginia,regular,,Portsmouth,6,,Suffolk,2,,"1,500",1:55,,,,,1915/1915-RTD/RTD-19150603.txt,"Richmond Times-Dispatch, June 6, 1915",0,1,0,2,1,1,0,0,1,,,,,,,0,0,2,0,0,0,0,0,0,,,,,,
QRGQQXW,1915-06-07,0,Virginia,regular,,Norfolk,7,,Petersburg,6,,500,2:00,,,,,1915/1915-RTD/RTD-19150603.txt,"Richmond Times-Dispatch, June 8, 1915",1,0,0,1,2,0,3,0,0,,,,,,,1,1,0,0,1,0,0,3,0,,,,,,
NPLCBDN,1915-06-07,0,Virginia,regular,,Portsmouth,2,,Rocky Mount,4,,"1,050",1:45,,,,,1915/1915-RTD/RTD-19150603.txt,"Richmond Times-Dispatch, June 8, 1915",0,0,0,1,0,1,0,0,0,,,,,,,0,0,2,1,0,1,0,0,x,,,,,,
JGJGPFC,1915-06-07,0,Virginia,regular,,Newport News,8,,Suffolk,4,,300,1:45,,,,,1915/1915-RTD/RTD-19150603.txt,"Richmond Times-Dispatch, June 8, 1915",0,2,1,0,0,0,0,4,1,,,,,,,0,0,0,1,2,0,0,1,0,,,,,,
GMFGCMR,1915-06-08,0,Virginia,regular,,Norfolk,0,,Petersburg,2,,500,1:30,,,,,1915/1915-RTD/RTD-19150603.txt,"Richmond Times-Dispatch, June 9, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,2,0,x,,,,,,
HFNFLNY,1915-06-08,0,Virginia,regular,,Portsmouth,11,,Rocky Mount,7,,"1,025",2:30,,,,,1915/1915-RTD/RTD-19150603.txt,"Richmond Times-Dispatch, June 9, 1915",2,0,0,0,2,0,0,3,0,0,4,,,,,0,0,2,0,3,0,2,0,0,0,0,,,,
WGVZRVH,1915-06-08,0,Virginia,regular,,Newport News,10,,Suffolk,4,,250,1:55,,,,,1915/1915-RTD/RTD-19150603.txt,"Richmond Times-Dispatch, June 9, 1915",1,0,0,0,0,1,4,2,2,,,,,,,0,0,0,1,2,0,0,1,0,,,,,,
HLBVHKY,1915-06-09,1,Virginia,regular,,Norfolk,2,,Petersburg,0,,500,1:35,,,,,1915/1915-RTD/RTD-19150603.txt,"Richmond Times-Dispatch, June 10, 1915",0,0,1,1,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
GKGDFRF,1915-06-09,2,Virginia,regular,,Norfolk,3,,Petersburg,0,,"1,000",1:40,,,,,1915/1915-RTD/RTD-19150603.txt,"Richmond Times-Dispatch, June 10, 1915",0,0,0,0,0,0,0,0,0,3,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,
PYFYTYJ,1915-06-09,0,Virginia,regular,,Portsmouth,0,,Rocky Mount,1,,"1,150",1:30,,,,,1915/1915-RTD/RTD-19150603.txt,"Richmond Times-Dispatch, June 10, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0,0,0,x,,,,,,
JMNGZYG,1915-06-09,1,Virginia,regular,,Newport News,4,,Suffolk,3,,250,2:14,,,,,1915/1915-RTD/RTD-19150603.txt,"Richmond Times-Dispatch, June 10, 1915",3,0,0,0,0,0,0,0,0,0,0,1,,,,2,0,0,0,0,0,0,0,1,0,0,0,,,
DXFNWSQ,1915-06-09,2,Virginia,regular,,Newport News,3,,Suffolk,1,,400,1:40,,,,,1915/1915-RTD/RTD-19150603.txt,"Richmond Times-Dispatch, June 10, 1915",1,0,0,0,0,0,1,1,0,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,
