key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,away.score.16,away.score.17,away.score.18,away.score.19,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15,home.score.16,home.score.17,home.score.18,home.score.19
FYCMBVY,1909-05-08,0,Arkansas State,regular,,Fort Smith,8,,Alexandria,12,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090503.txt,"(Memphis) Commercial Appeal, May 9, 1909",5,0,2,0,0,0,1,0,0,,,,,,,,,,,3,0,2,0,2,0,2,3,x,,,,,,,,,,
CFKMHXJ,1909-05-08,0,Arkansas State,regular,,Argenta,6,,Hot Springs,4,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090503.txt,"(Memphis) Commercial Appeal, May 9, 1909",1,0,3,0,0,1,0,1,0,,,,,,,,,,,1,0,0,2,0,0,0,1,0,,,,,,,,,,
DPSYLXL,1909-05-08,0,Arkansas State,regular,,Helena,2,,Jonesboro,1,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090503.txt,"(Memphis) Commercial Appeal, May 9, 1909",0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,,,,,,,,
WTCXNLP,1909-05-08,0,Arkansas State,regular,,Texarkana,6,,Monroe,7,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090503.txt,"(Memphis) Commercial Appeal, May 9, 1909",0,0,0,0,0,0,3,3,0,,,,,,,,,,,0,0,0,0,0,0,6,1,x,,,,,,,,,,
ZRLCVGJ,1909-05-08,0,Southern Association,regular,,Memphis,3,,Little Rock,4,,,1:50,,,,2,data/boxscores/transcript/1909/1909-MCA/SOUA-19090503.txt,"(Memphis) Commercial Appeal, May 9, 1909",0,0,0,0,0,2,0,0,1,,,,,,,,,,,0,0,1,0,2,0,0,0,1,,,,,,,,,,
XZMCHGP,1909-05-08,0,Southern Association,regular,,New Orleans,1,,Mobile,2,,,1:45,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090503.txt,"(Memphis) Commercial Appeal, May 9, 1909",0,0,0,1,0,0,0,0,0,,,,,,,,,,,0,2,0,0,0,0,0,0,x,,,,,,,,,,
FPTFWLG,1909-05-08,0,Southern Association,regular,,Atlanta,4,,Montgomery,3,,,1:55,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090503.txt,"(Memphis) Commercial Appeal, May 9, 1909",2,0,0,0,0,0,2,0,0,,,,,,,,,,,0,0,0,0,0,1,0,2,0,,,,,,,,,,
WDYVGWR,1909-05-08,0,Southern Association,regular,,Birmingham,3,,Nashville,7,,,1:40,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090503.txt,"(Memphis) Commercial Appeal, May 9, 1909",0,0,0,0,0,0,3,0,0,,,,,,,,,,,0,2,0,2,1,0,0,2,x,,,,,,,,,,
JKJFMLP,1909-05-09,0,Arkansas State,regular,,Fort Smith,3,,Alexandria,2,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090503.txt,"(Memphis) Commercial Appeal, May 10, 1909",0,0,0,1,0,2,0,0,0,,,,,,,,,,,0,0,0,0,2,0,0,0,0,,,,,,,,,,
QCYBPLM,1909-05-09,0,Arkansas State,regular,,Argenta,5,,Hot Springs,10,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090503.txt,"(Memphis) Commercial Appeal, May 10, 1909",1,0,0,0,0,0,2,2,0,,,,,,,,,,,0,0,0,5,0,0,1,4,x,,,,,,,,,,
YRBLQLP,1909-05-09,0,Arkansas State,regular,,Texarkana,0,,Monroe,6,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090503.txt,"(Memphis) Commercial Appeal, May 10, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,1,0,0,1,1,2,1,x,,,,,,,,,,
NSWMKFJ,1909-05-09,0,Southern Association,regular,,Little Rock,,,Memphis,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090503.txt,"(Memphis) Commercial Appeal, May 10, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMWVGFL,1909-05-09,0,Southern Association,regular,,Mobile,10,,New Orleans,1,,,1:55,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090503.txt,"(Memphis) Commercial Appeal, May 10, 1909",0,2,0,0,2,1,2,3,0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,
DGCHMMP,1909-05-10,0,Arkansas State,regular,,Hot Springs,,,Alexandria,,,,,,postponed,late train,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 11, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CQBQVJH,1909-05-10,0,Arkansas State,regular,,Fort Smith,1,,Helena,7,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 11, 1909",1,0,0,0,0,0,0,0,0,,,,,,,,,,,1,4,0,2,0,0,0,0,x,,,,,,,,,,
JCKYZQF,1909-05-10,0,Arkansas State,regular,,Texarkana,1,,Jonesboro,3,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 11, 1909",0,0,0,1,0,0,0,0,0,,,,,,,,,,,0,0,1,0,0,0,0,2,x,,,,,,,,,,
GXTYGCC,1909-05-10,0,Arkansas State,regular,,Argenta,,,Monroe,,,,,,postponed,late train,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 11, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMTJJZT,1909-05-10,0,Southern Association,regular,,Memphis,1,,Little Rock,2,,,1:30,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090510.txt,"(Memphis) Commercial Appeal, May 11, 1909",0,0,0,0,0,0,1,0,0,,,,,,,,,,,1,0,0,1,0,0,0,0,x,,,,,,,,,,
GQBSNCH,1909-05-10,0,Southern Association,regular,,New Orleans,1,,Mobile,2,,,2:08,,,,1,data/boxscores/transcript/1909/1909-MCA/SOUA-19090510.txt,"(Memphis) Commercial Appeal, May 11, 1909",1,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,1,0,0,0,0,1,,,,,,,,,
FWDWFKW,1909-05-10,0,Southern Association,regular,,Atlanta,2,,Montgomery,1,,,2:05,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090510.txt,"(Memphis) Commercial Appeal, May 11, 1909",0,0,0,1,0,0,0,1,0,,,,,,,,,,,0,0,1,0,0,0,0,0,0,,,,,,,,,,
ZNNZLJS,1909-05-10,0,Southern Association,regular,,Birmingham,4,,Nashville,2,,,1:40,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090510.txt,"(Memphis) Commercial Appeal, May 11, 1909",4,0,0,0,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,1,0,,,,,,,,,,
TTDTXNH,1909-05-11,0,Arkansas State,regular,,Hot Springs,0,,Alexandria,1,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 12, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,,,,,
TYSXLBP,1909-05-11,0,Arkansas State,regular,,Fort Smith,1,,Helena,17,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 12, 1909",0,0,0,0,0,0,0,0,1,,,,,,,,,,,0,1,0,1,5,3,3,4,x,,,,,,,,,,
QMNFSWT,1909-05-11,0,Arkansas State,regular,,Texarkana,0,,Jonesboro,10,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 12, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,3,3,1,2,1,0,0,,,,,,,,,,
RYSJCQS,1909-05-11,0,Arkansas State,regular,,Argenta,1,,Monroe,3,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 12, 1909",0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,0,0,0,1,2,0,x,,,,,,,,,,
CMMKYZK,1909-05-11,0,Southern Association,regular,,Memphis,2,,Little Rock,3,,,1:50,,,,1,data/boxscores/transcript/1909/1909-MCA/SOUA-19090510.txt,"(Memphis) Commercial Appeal, May 12, 1909",0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,0,0,1,0,0,1,0,0,0,0,1,,,,,,,,
TPCRDPZ,1909-05-11,0,Southern Association,regular,,New Orleans,3,,Mobile,2,,,1:53,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090510.txt,"(Memphis) Commercial Appeal, May 12, 1909",0,0,0,2,0,0,0,1,0,,,,,,,,,,,0,0,0,1,0,1,0,0,0,,,,,,,,,,
QHYNYSS,1909-05-11,0,Southern Association,regular,,Atlanta,5,,Montgomery,7,,,1:55,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090510.txt,"(Memphis) Commercial Appeal, May 12, 1909",3,0,1,0,0,0,0,0,1,,,,,,,,,,,0,1,6,0,0,0,0,0,x,,,,,,,,,,
MGXYHKD,1909-05-11,0,Southern Association,regular,,Birmingham,3,,Nashville,7,,,2:00,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090510.txt,"(Memphis) Commercial Appeal, May 12, 1909",2,0,0,0,0,0,1,0,0,,,,,,,,,,,3,0,0,0,0,1,1,2,x,,,,,,,,,,
WHFDVHT,1909-05-12,0,Arkansas State,regular,,Hot Springs,6,,Alexandria,7,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 13, 1909",1,1,1,3,0,0,0,0,0,,,,,,,,,,,4,1,1,0,0,0,0,0,1,,,,,,,,,,
CBSHWMC,1909-05-12,0,Arkansas State,regular,,Fort Smith,3,,Helena,4,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 13, 1909",0,0,2,0,0,0,0,1,0,,,,,,,,,,,0,0,0,0,0,1,0,0,3,,,,,,,,,,
PPQKWLP,1909-05-12,0,Arkansas State,regular,,Texarkana,3,,Jonesboro,13,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 13, 1909",0,0,1,0,0,1,0,1,0,,,,,,,,,,,4,0,0,4,5,0,0,0,x,,,,,,,,,,
HVNNLBC,1909-05-12,0,Arkansas State,regular,,Argenta,4,,Monroe,1,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 13, 1909",0,0,2,0,0,0,0,0,2,,,,,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,
HXYXSKJ,1909-05-12,0,Southern Association,regular,,Birmingham,2,,Little Rock,10,,,1:40,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090510.txt,"(Memphis) Commercial Appeal, May 13, 1909",0,0,0,2,0,0,0,0,0,,,,,,,,,,,8,0,0,0,0,1,0,1,x,,,,,,,,,,
HZTMVNS,1909-05-12,0,Southern Association,regular,,Montgomery,4,,Mobile,1,,,1:47,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090510.txt,"(Memphis) Commercial Appeal, May 13, 1909",2,0,0,0,1,0,1,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,
HFBGKMJ,1909-05-12,0,Southern Association,regular,,Atlanta,2,,New Orleans,4,,,1:50,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090510.txt,"(Memphis) Commercial Appeal, May 13, 1909",0,1,0,1,0,0,0,0,0,,,,,,,,,,,2,0,2,0,0,0,0,0,x,,,,,,,,,,
JWFHXZH,1909-05-13,0,Arkansas State,regular,,Hot Springs,,,Alexandria,,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 14, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFQNDGH,1909-05-13,0,Arkansas State,regular,,Texarkana,6,,Helena,4,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 14, 1909",0,0,0,1,0,0,0,2,3,,,,,,,,,,,1,0,0,0,1,0,2,0,0,,,,,,,,,,
NRMQLMD,1909-05-13,0,Arkansas State,regular,,Fort Smith,3,,Jonesboro,2,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 14, 1909.",0,0,0,0,0,0,2,1,0,,,,,,,,,,,1,0,0,0,0,0,1,0,0,,,,,,,,,,
WGPMDJP,1909-05-13,0,Arkansas State,regular,,Argenta,4,,Monroe,6,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 14, 1909",0,0,1,2,0,1,0,0,0,,,,,,,,,,,0,4,0,1,0,0,0,1,x,,,,,,,,,,
GSWGHJM,1909-05-13,0,Southern Association,regular,,Birmingham,1,,Little Rock,8,,,1:50,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090510.txt,"(Memphis) Commercial Appeal, May 14, 1909",0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,4,0,0,0,3,1,0,x,,,,,,,,,,
XWCYCKK,1909-05-13,0,Southern Association,regular,,Nashville,3,,Memphis,1,,,1:40,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090510.txt,"(Memphis) Commercial Appeal, May 14, 1909",0,1,0,0,1,0,0,0,1,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,,,,,,,,
JNXPTXV,1909-05-13,0,Southern Association,regular,,Montgomery,9,,Mobile,6,,,2:13,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090510.txt,"(Memphis) Commercial Appeal, May 14, 1909",0,4,0,2,1,0,0,2,0,,,,,,,,,,,2,4,0,0,0,0,0,0,0,,,,,,,,,,
XYRYJZX,1909-05-13,0,Southern Association,regular,,Atlanta,5,,New Orleans,2,,,1:42,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090510.txt,"(Memphis) Commercial Appeal, May 14, 1909",0,0,0,0,0,0,1,3,1,,,,,,,,,,,0,1,0,1,0,0,0,0,0,,,,,,,,,,
MTYFQSQ,1909-05-14,0,Arkansas State,regular,,Argenta,3,,Alexandria,8,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 15, 1909",0,0,0,0,0,1,0,2,0,,,,,,,,,,,0,1,2,0,1,1,1,2,0,,,,,,,,,,
BRQYBKJ,1909-05-14,0,Arkansas State,regular,,Texarkana,0,,Helena,9,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 15, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,1,1,0,0,0,1,5,x,,,,,,,,,,
NPZTDNT,1909-05-14,0,Arkansas State,regular,,Fort Smith,3,,Jonesboro,6,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 15, 1909",0,0,0,0,1,0,2,0,0,,,,,,,,,,,3,1,0,0,0,2,0,0,x,,,,,,,,,,
NYNVNZP,1909-05-14,0,Arkansas State,regular,,Hot Springs,8,,Monroe,1,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 15, 1909",1,0,2,0,0,0,0,0,5,,,,,,,,,,,0,0,0,0,0,0,0,0,1,,,,,,,,,,
FRJPHFG,1909-05-14,0,Southern Association,regular,,Birmingham,2,,Little Rock,3,,,1:40,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090510.txt,"(Memphis) Commercial Appeal, May 15, 1909",0,0,0,0,0,0,2,0,0,,,,,,,,,,,0,1,1,0,0,0,0,1,x,,,,,,,,,,
QSDNPCL,1909-05-14,0,Southern Association,regular,,Nashville,5,,Memphis,4,,,1:50,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090510.txt,"(Memphis) Commercial Appeal, May 15, 1909",1,1,0,1,0,1,0,0,1,,,,,,,,,,,0,0,0,2,1,1,0,0,0,,,,,,,,,,
FGPSBXS,1909-05-14,0,Southern Association,regular,,Montgomery,1,,Mobile,0,,,1:37,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090510.txt,"(Memphis) Commercial Appeal, May 15, 1909",0,0,0,0,1,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
XBFKRSS,1909-05-14,0,Southern Association,regular,,Atlanta,0,,New Orleans,9,,,1:30,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090510.txt,"(Memphis) Commercial Appeal, May 15, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,2,5,0,0,0,0,0,2,x,,,,,,,,,,
BCVTXSR,1909-05-15,0,Arkansas State,regular,,Argenta,,,Alexandria,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 16, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDJSDXZ,1909-05-15,0,Arkansas State,regular,,Texarkana,,,Helena,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 16, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KVVXVFT,1909-05-15,0,Arkansas State,regular,,Fort Smith,,,Jonesboro,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 16, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLHJZWF,1909-05-15,0,Arkansas State,regular,,Hot Springs,6,,Monroe,4,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 16, 1909",0,1,0,1,2,0,2,0,0,,,,,,,,,,,0,0,1,0,1,0,0,0,2,,,,,,,,,,
DLDKDVZ,1909-05-15,0,Southern Association,regular,,Birmingham,3,,Little Rock,4,,,1:40,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090510.txt,"(Memphis) Commercial Appeal, May 16, 1909",0,0,0,0,0,0,0,0,3,,,,,,,,,,,0,0,0,0,2,0,1,1,x,,,,,,,,,,
BPKBNMZ,1909-05-15,0,Southern Association,regular,,Nashville,,,Memphis,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090510.txt,"(Memphis) Commercial Appeal, May 16, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QZYRJFZ,1909-05-15,0,Southern Association,regular,,Montgomery,2,,Mobile,0,,,2:00,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090510.txt,"(Memphis) Commercial Appeal, May 16, 1909",0,2,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
GJJHBCB,1909-05-15,0,Southern Association,regular,,Atlanta,2,,New Orleans,3,,,1:40,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090510.txt,"(Memphis) Commercial Appeal, May 16, 1909",1,0,0,0,1,0,0,0,0,,,,,,,,,,,0,0,0,0,0,3,0,0,x,,,,,,,,,,
MJYGPNN,1909-05-16,1,Arkansas State,regular,,Argenta,,,Alexandria,,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 17, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YSRRXFW,1909-05-16,2,Arkansas State,regular,,Argenta,,,Alexandria,,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 17, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VVNLDWT,1909-05-16,0,Arkansas State,regular,,Hot Springs,4,,Monroe,6,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 17, 1909",1,1,0,0,0,1,1,0,0,,,,,,,,,,,0,0,0,0,0,3,1,2,x,,,,,,,,,,
LWXSVHB,1909-05-16,0,Southern Association,regular,,Birmingham,1,,Memphis,7,,,1:40,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090510.txt,"(Memphis) Commercial Appeal, May 17, 1909",0,0,0,0,0,0,0,1,0,,,,,,,,,,,0,0,1,0,0,1,5,0,x,,,,,,,,,,
WZSPLXH,1909-05-16,0,Southern Association,regular,,Montgomery,4,,New Orleans,5,,,2:15,,,,1,data/boxscores/transcript/1909/1909-MCA/SOUA-19090510.txt,"(Memphis) Commercial Appeal, May 17, 1909",0,0,0,0,0,0,0,4,0,0,,,,,,,,,,2,0,1,1,0,0,0,0,0,1,,,,,,,,,
LGCQVRT,1909-05-17,0,Arkansas State,regular,,Jonesboro,,,Alexandria,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 18, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDHSFBB,1909-05-17,0,Arkansas State,regular,,Helena,,,Monroe,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 18, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDCMZQV,1909-05-17,0,Arkansas State,regular,,Argenta,4,,Texarkana,7,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 18, 1909",1,0,0,0,0,0,0,2,1,,,,,,,,,,,0,2,2,0,0,0,2,1,x,,,,,,,,,,
JLHMRPB,1909-05-17,0,Southern Association,regular,,Mobile,1,,Atlanta,2,,,1:45,,,,2,data/boxscores/transcript/1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 18, 1909",1,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,2,,,,,,,,,,
RPPDJZM,1909-05-17,0,Southern Association,regular,,Memphis,1,,Birmingham,1,,,2:00,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 18, 1909",0,1,0,0,0,0,0,0,0,,,,,,,,,,,0,1,0,0,0,0,0,0,0,,,,,,,,,,
BCDTRWR,1909-05-17,0,Southern Association,regular,,Nashville,0,,Little Rock,3,,,1:25,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 18, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,3,0,x,,,,,,,,,,
DNLBKWG,1909-05-17,0,Southern Association,regular,,Montgomery,1,,New Orleans,3,,,1:50,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 18, 1909",0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,0,0,0,0,0,3,x,,,,,,,,,,
DXHBQJF,1909-05-18,0,Arkansas State,regular,,Jonesboro,2,,Alexandria,3,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 19, 1909",0,0,0,0,0,0,0,1,1,,,,,,,,,,,0,0,0,1,0,0,2,0,x,,,,,,,,,,
NNGGGVY,1909-05-18,0,Arkansas State,regular,,Hot Springs,,,Fort Smith,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 19, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBSHSKY,1909-05-18,0,Arkansas State,regular,,Helena,,,Monroe,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 19, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TVWTFRX,1909-05-18,0,Arkansas State,regular,,Argenta,,,Texarkana,,,,,,postponed,rain,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 19, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SXZSQWS,1909-05-18,0,Southern Association,regular,,Mobile,4,,Atlanta,9,,,1:45,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 19, 1909",0,0,2,0,1,0,0,1,0,,,,,,,,,,,2,2,0,0,2,1,2,0,x,,,,,,,,,,
GYXKFHM,1909-05-18,1,Southern Association,regular,,Memphis,2,,Birmingham,1,,,2:00,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 19, 1909",1,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,,
JGXMSFS,1909-05-18,2,Southern Association,regular,,Memphis,3,,Birmingham,8,,,2:20,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 19, 1909",1,0,0,0,0,0,0,2,0,,,,,,,,,,,1,1,0,2,0,4,0,0,x,,,,,,,,,,
WWXJRFW,1909-05-18,0,Southern Association,regular,,Nashville,8,,Little Rock,2,,,1:50,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 19, 1909",0,0,3,3,0,0,0,1,1,,,,,,,,,,,0,0,0,0,0,0,2,0,0,,,,,,,,,,
WYNSYKK,1909-05-18,0,Southern Association,regular,,Montgomery,2,,New Orleans,6,,,1:48,,,,,data/boxscores/transcript/1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 19, 1909",2,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,1,2,0,0,2,1,x,,,,,,,,,,
QQDTCDX,1909-05-19,0,Arkansas State,regular,,Jonesboro,1,,Alexandria,2,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 20, 1909",0,0,0,0,0,1,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,1,,,,,,,,,,
ZCLNJQY,1909-05-19,0,Arkansas State,regular,,Hot Springs,4,,Fort Smith,2,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 20, 1909",1,0,0,2,1,0,0,0,0,,,,,,,,,,,0,0,0,0,0,1,1,0,0,,,,,,,,,,
VMWFJVP,1909-05-19,0,Arkansas State,regular,,Helena,0,,Monroe,4,,,,,,,,data/boxscores/transcript/1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 20, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,0,0,0,0,0,0,0,x,,,,,,,,,,
