key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,away.score.16,away.score.17,away.score.18,away.score.19,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15,home.score.16,home.score.17,home.score.18,home.score.19
QKNPCYL,1909-06-22,0,Southern Association,regular,,Atlanta,2,,Mobile,1,,,1:49,,final,,,1909/1909-AG/SOUA-19090621.txt,"Arkansas Gazette, June 23, 1909",0,0,2,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,1,0,0,,,,,,,,,,
GXFRNBH,1909-06-22,0,Southern Association,regular,,Nashville,0,,New Orleans,3,,,1:15,,final,,,1909/1909-AG/SOUA-19090621.txt,"Arkansas Gazette, June 23, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,3,0,0,0,0,0,x,,,,,,,,,,
TBTSWJT,1909-06-23,0,Arkansas State,regular,,Helena,0,,Fort Smith,1,,,2:05,,final,,,1909/1909-AG/ARSL-19090621.txt,"Arkansas Gazette, June 24, 1909",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
FJZPQHX,1909-06-23,0,Arkansas State,regular,,Hot Springs,1,,Jonesboro,0,,,,,final,,,1909/1909-AG/ARSL-19090621.txt,"Arkansas Gazette, June 24, 1909",0,0,0,1,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
FMMWNNY,1909-06-23,0,Arkansas State,regular,,Monroe,,,Texarkana,,,,,,postponed,rain,,1909/1909-AG/ARSL-19090621.txt,"Arkansas Gazette, June 24, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZBNXKV,1909-06-23,0,Southern Association,regular,,Montgomery,8,,Little Rock,4,,,1:55,,final,,,1909/1909-AG/SOUA-19090621.txt,"Arkansas Gazette, June 24, 1909",0,0,0,3,0,3,0,0,2,,,,,,,,,,,0,0,0,0,1,1,0,0,2,,,,,,,,,,
NCZPDMT,1909-06-23,0,Southern Association,regular,,Birmingham,1,,Memphis,4,,,1:30,,final,,,1909/1909-AG/SOUA-19090621.txt,"Arkansas Gazette, June 24, 1909",0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,3,0,0,1,0,0,0,x,,,,,,,,,,
HVRRWPC,1909-06-23,0,Southern Association,regular,,Atlanta,2,,Mobile,1,,,1:50,,final,,,1909/1909-AG/SOUA-19090621.txt,"Arkansas Gazette, June 24, 1909",0,0,0,0,0,0,1,0,1,,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,,
CRJJBRC,1909-06-23,0,Southern Association,regular,,Nashville,0,,New Orleans,1,,,2:10,,final,,,1909/1909-AG/SOUA-19090621.txt,"Arkansas Gazette, June 24, 1909",0,2,0,4,3,0,0,0,0,,,,,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,,,,,
DVTNPZQ,1909-06-24,0,Arkansas State,regular,,Hot Springs,2,,Fort Smith,1,,,1:35,,final,,,1909/1909-AG/ARSL-19090621.txt,"Arkansas Gazette, June 25, 1909",1,0,0,0,0,0,0,1,0,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,,,,,,,,
QRVWQBS,1909-06-24,0,Arkansas State,regular,,Monroe,4,,Jonesboro,10,,,2:00,,final,,,1909/1909-AG/ARSL-19090621.txt,"Arkansas Gazette, June 25, 1909",0,0,1,0,0,1,0,2,0,,,,,,,,,,,2,0,0,2,0,2,1,3,x,,,,,,,,,,
YHFXYTK,1909-06-24,0,Arkansas State,regular,,Helena,2,,Texarkana,3,,,2:05,,final,,2,1909/1909-AG/ARSL-19090621.txt,"Arkansas Gazette, June 25, 1909",1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,0,0,1,0,0,0,0,1,0,0,1,,,,,,,,
RZMBRTF,1909-06-24,0,Southern Association,regular,,Birmingham,3,,Little Rock,2,,,1:45,,final,,,1909/1909-AG/SOUA-19090621.txt,"Arkansas Gazette, June 25, 1909",0,0,0,1,0,1,0,1,0,,,,,,,,,,,0,1,1,0,0,0,0,0,0,,,,,,,,,,
XJSSBCM,1909-06-24,0,Southern Association,regular,,Nashville,7,,Mobile,1,,,1:50,,final,,,1909/1909-AG/SOUA-19090621.txt,"Arkansas Gazette, June 25, 1909",2,0,2,1,1,1,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,
PYRGNTC,1909-06-25,0,Arkansas State,regular,,Hot Springs,3,,Fort Smith,5,,,1:40,,final,,,1909/1909-AG/ARSL-19090621.txt,"Arkansas Gazette, June 26, 1909",1,0,2,0,0,0,0,0,0,,,,,,,,,,,2,0,0,0,0,0,0,3,x,,,,,,,,,,
MHLBXRJ,1909-06-25,0,Arkansas State,regular,,Monroe,1,,Jonesboro,2,,,,,final,,,1909/1909-AG/ARSL-19090621.txt,"Arkansas Gazette, June 26, 1909",0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,1,0,0,0,0,1,x,,,,,,,,,,
RMYGXPT,1909-06-25,0,Arkansas State,regular,,Helena,2,,Texarkana,1,,,1:40,,final,,,1909/1909-AG/ARSL-19090621.txt,"Arkansas Gazette, June 26, 1909",1,0,0,0,1,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,1,0,0,,,,,,,,,,
QSMNHKW,1909-06-25,0,Southern Association,regular,,Birmingham,2,,Little Rock,3,,,2:40,,final,,2,1909/1909-AG/SOUA-19090621.txt,"Arkansas Gazette, June 26, 1909",0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,1,,,,,,
PPPYZPV,1909-06-25,0,Southern Association,regular,,Montgomery,3,,Memphis,5,,,1:35,,final,,,1909/1909-AG/SOUA-19090621.txt,"Arkansas Gazette, June 26, 1909",0,0,0,0,0,0,0,3,0,,,,,,,,,,,3,0,0,0,0,2,0,0,x,,,,,,,,,,
HRJMGBV,1909-06-25,0,Southern Association,regular,,Nashville,6,,Mobile,2,,,1:37,,final,,,1909/1909-AG/SOUA-19090621.txt,"Arkansas Gazette, June 26, 1909",0,3,0,1,0,0,0,2,0,,,,,,,,,,,0,0,0,0,0,0,0,1,1,,,,,,,,,,
CRQWKHM,1909-06-25,0,Southern Association,regular,,Atlanta,4,,New Orleans,2,,,1:40,,final,,,1909/1909-AG/SOUA-19090621.txt,"Arkansas Gazette, June 26, 1909",0,0,0,0,0,1,2,0,1,,,,,,,,,,,0,1,0,0,0,0,0,1,0,,,,,,,,,,
QSRQNZJ,1909-06-26,0,Arkansas State,regular,,Hot Springs,1,,Fort Smith,0,,,1:25,,final,,,1909/1909-AG/ARSL-19090621.txt,"Arkansas Gazette, June 27, 1909",0,0,1,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
QCPGWTZ,1909-06-26,0,Arkansas State,regular,,Monroe,4,,Jonesboro,9,,,2:00,,final,,,1909/1909-AG/ARSL-19090621.txt,"Arkansas Gazette, June 27, 1909",0,0,1,1,0,2,0,0,0,,,,,,,,,,,3,1,1,0,0,0,4,0,0,,,,,,,,,,
VZPGGHT,1909-06-26,0,Arkansas State,regular,,Helena,3,,Texarkana,1,,,1:35,,final,,,1909/1909-AG/ARSL-19090621.txt,"Arkansas Gazette, June 27, 1909",2,0,1,0,0,0,0,0,0,,,,,,,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,
XXPFCWX,1909-06-26,0,Southern Association,regular,,Birmingham,,,Little Rock,,,,,,postponed,rain,,1909/1909-AG/SOUA-19090621.txt,"Arkansas Gazette, June 27, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNWRVDD,1909-06-26,0,Southern Association,regular,,Montgomery,3,,Memphis,4,,,1:50,,final,,,1909/1909-AG/SOUA-19090621.txt,"Arkansas Gazette, June 27, 1909",0,0,0,0,0,0,0,0,3,,,,,,,,,,,2,1,0,0,1,0,0,0,x,,,,,,,,,,
RGWXKTT,1909-06-26,0,Southern Association,regular,,Nashville,5,,Mobile,1,,,1:51,,final,,,1909/1909-AG/SOUA-19090621.txt,"Arkansas Gazette, June 27, 1909",0,0,0,3,0,0,2,0,0,,,,,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,,,,,
HNJHRXP,1909-06-26,0,Southern Association,regular,,Atlanta,2,,New Orleans,1,,,2:40,,final,,,1909/1909-AG/SOUA-19090621.txt,"Arkansas Gazette, June 27, 1909",0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
BNCTTJC,1909-06-27,0,Arkansas State,regular,,Hot Springs,4,,Fort Smith,5,,,1:35,,final,,,1909/1909-AG/ARSL-19090621.txt,"Arkansas Gazette, June 28, 1909",2,0,1,0,0,0,0,0,1,,,,,,,,,,,2,2,0,0,1,0,0,0,0,,,,,,,,,,
WTKFVSJ,1909-06-27,0,Arkansas State,regular,,Helena,1,,Texarkana,4,,,1:55,,final,,,1909/1909-AG/ARSL-19090621.txt,"Arkansas Gazette, June 28, 1909",0,1,0,0,0,0,0,0,0,,,,,,,,,,,2,1,0,0,1,0,0,0,x,,,,,,,,,,
ZYDGPJG,1909-06-27,0,Southern Association,regular,,Montgomery,6,,Memphis,2,,,1:30,,final,,,1909/1909-AG/SOUA-19090621.txt,"Arkansas Gazette, June 28, 1909",1,0,0,0,0,1,2,2,0,,,,,,,,,,,0,0,0,0,0,1,0,1,0,,,,,,,,,,
XJXBMSS,1909-06-27,0,Southern Association,regular,,Atlanta,1,,New Orleans,3,,,1:42,,final,,,1909/1909-AG/SOUA-19090621.txt,"Arkansas Gazette, June 28, 1909",0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,0,2,0,1,0,0,x,,,,,,,,,,
KMGVQQM,1909-06-28,0,Arkansas State,regular,,Fort Smith,4,,Hot Springs,3,,,1:50,,final,,,1909/1909-AG/ARSL-19090628.txt,"Arkansas Gazette, June 29, 1909",0,0,0,1,1,0,2,0,0,,,,,,,,,,,2,1,0,0,0,0,0,0,0,,,,,,,,,,
ZRHRCBC,1909-06-28,0,Arkansas State,regular,,Helena,2,,Monroe,3,,,1:35,,final,,,1909/1909-AG/ARSL-19090628.txt,"Arkansas Gazette, June 29, 1909",0,0,0,0,0,0,0,0,2,,,,,,,,,,,0,0,0,0,0,0,3,0,x,,,,,,,,,,
XQNYPFS,1909-06-28,0,Arkansas State,regular,,Jonesboro,2,,Texarkana,0,,,1:35,,final,,,1909/1909-AG/ARSL-19090628.txt,"Arkansas Gazette, June 29, 1909",1,0,0,0,0,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
YNGDWFZ,1909-06-28,1,Southern Association,regular,,Atlanta,2,,Birmingham,3,,,1:50,,final,,,1909/1909-AG/SOUA-19090628.txt,"Arkansas Gazette#, June 29, 1909",0,0,0,2,0,0,0,0,0,,,,,,,,,,,0,0,3,0,0,0,0,0,x,,,,,,,,,,
BSQVYMP,1909-06-28,2,Southern Association,regular,,Atlanta,2,,Birmingham,8,,,2:00,,final,,,1909/1909-AG/SOUA-19090628.txt,"Arkansas Gazette#, June 29, 1909",0,1,0,0,0,0,0,1,0,,,,,,,,,,,3,0,0,1,1,0,0,3,x,,,,,,,,,,
VYGXDQH,1909-06-28,0,Southern Association,regular,,Mobile,0,,Little Rock,6,,,1:40,,final,,,1909/1909-AG/SOUA-19090628.txt,"Arkansas Gazette#, June 29, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,0,3,0,0,0,1,1,x,,,,,,,,,,
TVSGCRR,1909-06-28,0,Southern Association,regular,,Nashville,4,,Montgomery,4,,,2:45,,final,,,1909/1909-AG/SOUA-19090628.txt,"Arkansas Gazette#, June 29, 1909",2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,,,,
BDYTZKF,1909-06-28,0,Southern Association,regular,,Memphis,4,,New Orleans,0,,,1:50,,final,,,1909/1909-AG/SOUA-19090628.txt,"Arkansas Gazette#, June 29, 1909",0,0,1,0,3,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
DPDHVKX,1909-06-29,0,Arkansas State,regular,,Fort Smith,4,,Hot Springs,0,,,2:00,,final,,,1909/1909-AG/ARSL-19090628.txt,"Arkansas Gazette, June 30, 1909",0,0,0,0,0,3,1,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
WPBYNSS,1909-06-29,0,Arkansas State,regular,,Helena,,,Monroe,,,,,,postponed,Monroe club was unable to come up with cash funds to pay guarantee money demanaded before game by Helena - manager Vandagrift refused to play game,,1909/1909-AG/ARSL-19090628.txt,"Arkansas Gazette, June 30, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KQSPKZD,1909-06-29,0,Arkansas State,regular,,Jonesboro,2,,Texarkana,8,,,1:40,,final,,,1909/1909-AG/ARSL-19090628.txt,"Arkansas Gazette, June 30, 1909",0,1,0,0,0,0,0,1,0,,,,,,,,,,,5,2,0,0,0,1,0,0,x,,,,,,,,,,
LTVFSPJ,1909-06-29,0,Southern Association,regular,,Atlanta,2,,Birmingham,1,,,2:00,,final,,,1909/1909-AG/SOUA-19090628.txt,"Arkansas Gazette#, June 30, 1909",0,0,0,1,0,0,1,0,0,,,,,,,,,,,0,0,1,0,0,0,0,0,0,,,,,,,,,,
CQTFPYV,1909-06-29,0,Southern Association,regular,,Mobile,1,,Little Rock,0,,,1:35,,final,,,1909/1909-AG/SOUA-19090628.txt,"Arkansas Gazette#, June 30, 1909",0,0,0,1,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
CPKVVYF,1909-06-29,1,Southern Association,regular,,Nashville,2,,Montgomery,1,,,1:15,,final,,,1909/1909-AG/SOUA-19090628.txt,"Arkansas Gazette#, June 30, 1909",2,0,0,0,0,0,0,,,,,,,,,,,,,0,0,1,0,0,0,0,,,,,,,,,,,,
BKBTYKJ,1909-06-29,2,Southern Association,regular,,Nashville,3,,Montgomery,4,,,1:35,,final,,1,1909/1909-AG/SOUA-19090628.txt,"Arkansas Gazette#, June 30, 1909",2,0,1,0,0,0,0,0,0,,,,,,,,,,,0,0,0,1,0,2,0,0,1,,,,,,,,,,
HQZHFDP,1909-06-29,0,Southern Association,regular,,Memphis,2,,New Orleans,0,,,1:40,,final,,,1909/1909-AG/SOUA-19090628.txt,"Arkansas Gazette#, June 30, 1909",0,0,1,0,1,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PFLRCGD,1909-06-30,0,Arkansas State,regular,,Fort Smith,0,,Hot Springs,2,,,2:00,,final,,,1909/1909-AG/ARSL-19090628.txt,"Arkansas Gazette, July 1, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,2,0,0,0,x,,,,,,,,,,
XNLXQXM,1909-06-30,0,Arkansas State,regular,,Jonesboro,2,,Texarkana,4,,,1:35,,final,,,1909/1909-AG/ARSL-19090628.txt,"Arkansas Gazette, July 1, 1909",0,0,0,1,0,1,0,0,0,,,,,,,,,,,1,0,0,1,0,2,0,0,x,,,,,,,,,,
ZKHJRNT,1909-06-30,0,Southern Association,regular,,Atlanta,2,,Birmingham,0,,,1:40,,final,,,1909/1909-AG/SOUA-19090628.txt,"Arkansas GazetteX, July 1, 1909",0,0,0,0,0,0,0,0,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
LZHVDQM,1909-06-30,0,Southern Association,regular,,Mobile,2,,Little Rock,3,,,1:45,,final,,2,1909/1909-AG/SOUA-19090628.txt,"Arkansas GazetteX, July 1, 1909",1,0,0,0,1,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,2,0,1,,,,,,,,,,
BHGLWLH,1909-06-30,0,Southern Association,regular,,Nashville,6,,Montgomery,5,,,1:55,,final,,2,1909/1909-AG/SOUA-19090628.txt,"Arkansas Gazette#, July 1, 1909",0,0,0,0,4,0,2,0,,,,,,,,,,,,0,0,1,0,0,1,0,3,,,,,,,,,,,
BWQYDYJ,1909-06-30,0,Southern Association,regular,,Memphis,7,,New Orleans,4,,,1:55,,final,,,1909/1909-AG/SOUA-19090628.txt,"Arkansas GazetteX, July 1, 1909",2,0,0,0,0,4,0,0,1,,,,,,,,,,,0,0,0,0,0,0,4,0,0,,,,,,,,,,
PRPGPTW,1909-07-01,0,Arkansas State,regular,,Hot Springs,1,,Helena,2,,,1:50,,final,,,1909/1909-AG/ARSL-19090628.txt,"Arkansas Gazette, July 2, 1909",0,0,0,1,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,1,1,0,x,,,,,,,,,,
LXHKBWX,1909-07-01,0,Arkansas State,regular,Newport,Jonesboro,3,,Newport-Batesville,2,,,1:40,,final,,,1909/1909-AG/ARSL-19090628.txt,"Arkansas Gazette, July 2, 1909",0,1,2,0,0,0,0,0,x,,,,,,,,,,,1,0,0,0,0,0,0,1,0,,,,,,,,,,
MHNRZMF,1909-07-01,0,Arkansas State,regular,,Fort Smith,,,Texarkana,,,,,,postponed,rain,,1909/1909-AG/ARSL-19090628.txt,"Arkansas Gazette, July 2, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZWPXQS,1909-07-01,0,Southern Association,regular,,Montgomery,1,,Atlanta,3,,,1:40,,final,,,1909/1909-AG/SOUA-19090628.txt,"Arkansas Gazette#, July 2, 1909",0,0,1,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,2,0,1,x,,,,,,,,,,
JBKQGGK,1909-07-01,0,Southern Association,regular,,Mobile,7,,Little Rock,1,,,1:35,,final,,,1909/1909-AG/SOUA-19090628.txt,"Arkansas Gazette#, July 2, 1909",0,1,0,3,0,0,3,0,0,,,,,,,,,,,0,0,0,0,0,0,1,0,0,,,,,,,,,,
XXBZVQR,1909-07-01,0,Southern Association,regular,,Birmingham,5,,Nashville,0,,,1:40,,final,,,1909/1909-AG/SOUA-19090628.txt,"Arkansas Gazette#, July 2, 1909",1,0,3,0,1,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
SYFLWWC,1909-07-02,0,Arkansas State,regular,,Hot Springs,,,Helena,,,,,home,final,,,1909/1909-AG/ARSL-19090628.txt,"Arkansas Gazette, July 3, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKNGGPX,1909-07-02,0,Arkansas State,regular,Newport,Jonesboro,9,,Newport-Batesville,1,,,1:50,,final,,,1909/1909-AG/ARSL-19090628.txt,"Arkansas Gazette, July 3, 1909",0,4,0,4,0,0,0,0,1,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,,,,,,,,
PXJTVPW,1909-07-02,0,Arkansas State,regular,,Fort Smith,0,,Texarkana,5,,,1:35,,final,,,1909/1909-AG/ARSL-19090628.txt,"Arkansas Gazette, July 3, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,1,0,0,0,0,3,0,x,,,,,,,,,,
QBXYQVB,1909-07-02,0,Southern Association,regular,,Montgomery,0,,Atlanta,8,,,1:35,,final,,,1909/1909-AG/SOUA-19090628.txt,"Arkansas Gazette#, July 3, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,4,0,3,0,0,1,x,,,,,,,,,,
FWYVGCB,1909-07-02,0,Southern Association,regular,,Birmingham,4,,Nashville,7,,,1:45,,final,,,1909/1909-AG/SOUA-19090628.txt,"Arkansas Gazette#, July 3, 1909",0,0,0,0,0,1,1,2,0,,,,,,,,,,,3,2,0,0,0,0,0,2,x,,,,,,,,,,
MLNXTSK,1909-07-03,0,Arkansas State,regular,,Hot Springs,9,,Helena,2,,,2:05,,final,,,1909/1909-AG/ARSL-19090628.txt,"Arkansas Gazette, July 4, 1909",0,3,1,2,0,0,3,0,0,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,
FGNLRYJ,1909-07-03,0,Arkansas State,regular,Batesville,Jonesboro,8,,Newport-Batesville,4,,,,,final,,,1909/1909-AG/ARSL-19090628.txt,"Arkansas Gazette, July 4, 1909",0,0,3,0,5,0,0,0,0,,,,,,,,,,,3,0,0,0,1,0,0,0,0,,,,,,,,,,
SKPZNGS,1909-07-03,0,Arkansas State,regular,,Fort Smith,3,,Texarkana,4,,,1:40,,final,,,1909/1909-AG/ARSL-19090628.txt,"Arkansas Gazette, July 4, 1909",0,2,0,0,0,0,0,1,0,,,,,,,,,,,1,1,0,0,0,2,0,0,x,,,,,,,,,,
NFGKPKC,1909-07-03,1,Southern Association,regular,,Montgomery,7,,Atlanta,8,,,,,final,,,1909/1909-AG/SOUA-19090628.txt,"Arkansas Gazette#, July 4, 1909",2,0,1,0,3,0,1,0,0,,,,,,,,,,,1,1,1,0,5,0,0,0,x,,,,,,,,,,
VNMSTFM,1909-07-03,2,Southern Association,regular,,Montgomery,1,,Atlanta,5,,,,,final,,,1909/1909-AG/SOUA-19090628.txt,"Arkansas Gazette#, July 4, 1909",0,0,0,0,1,0,0,,,,,,,,,,,,,4,0,1,0,0,0,x,,,,,,,,,,,,
WCPBJPT,1909-07-03,0,Southern Association,regular,,Mobile,0,,Memphis,10,,,1:45,,final,,,1909/1909-AG/SOUA-19090628.txt,"Arkansas Gazette#, July 4, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,1,0,1,3,1,4,0,x,,,,,,,,,,
NGYBNPK,1909-07-03,0,Southern Association,regular,,Birmingham,4,,Nashville,0,,,1:47,,final,,,1909/1909-AG/SOUA-19090628.txt,"Arkansas Gazette#, July 4, 1909",2,0,0,0,1,0,1,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
YLHGKHG,1909-07-03,0,Southern Association,regular,,Little Rock,4,,New Orleans,2,,,1:50,,final,,,1909/1909-AG/SOUA-19090628.txt,"Arkansas Gazette#, July 4, 1909",2,2,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,2,,,,,,,,,,
NTKXGYL,1909-07-04,1,Arkansas State,regular,,Fort Smith,2,,Texarkana,4,,,1:50,,final,,,1909/1909-AG/ARSL-19090628.txt,"Arkansas Gazette, July 5, 1909",0,0,0,1,0,1,0,0,0,,,,,,,,,,,0,1,0,0,1,2,0,0,x,,,,,,,,,,
MMJFNFL,1909-07-04,2,Arkansas State,regular,,Fort Smith,2,,Texarkana,0,,,1:25,,final,,,1909/1909-AG/ARSL-19090628.txt,"Arkansas Gazette, July 5, 1909",0,0,0,0,0,0,2,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,
JFBHFRQ,1909-07-04,0,Southern Association,regular,,Mobile,4,,Memphis,0,,,1:45,,final,,,1909/1909-AG/SOUA-19090628.txt,"Arkansas Gazette#, July 5, 1909",0,0,1,0,1,0,0,0,x,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
SBDNYPR,1909-07-04,0,Southern Association,regular,,Little Rock,4,,New Orleans,3,,,1:50,,final,,,1909/1909-AG/SOUA-19090628.txt,"Arkansas Gazette#, July 5, 1909",1,0,0,0,0,0,0,3,0,,,,,,,,,,,0,0,2,0,0,0,0,1,0,,,,,,,,,,
RPCJYVL,1909-07-05,1,Arkansas State,regular,,Texarkana,0,,Fort Smith,3,,,1:25,,final,,,1909/1909-AG/ARSL-19090705.txt,"Arkansas Gazette, July 6, 1909",0,0,0,0,0,0,0,,,,,,,,,,,,,?,?,?,?,?,?,x,,,,,,,,,,,,
FQQHPSF,1909-07-05,2,Arkansas State,regular,,Texarkana,1,,Fort Smith,0,,,1:55,,final,,,1909/1909-AG/ARSL-19090705.txt,"Arkansas Gazette, July 6, 1909",0,0,0,0,0,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
TFQQKLB,1909-07-05,1,Arkansas State,regular,,Newport-Batesville,,,Helena,,,,,home,final,,,1909/1909-AG/ARSL-19090705.txt,"Arkansas Gazette, July 6, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YFBFHBP,1909-07-05,2,Arkansas State,regular,,Newport-Batesville,1,,Helena,5,,,1:50,,final,,,1909/1909-AG/ARSL-19090705.txt,"Arkansas Gazette, July 6, 1909",0,0,0,0,1,0,0,0,0,,,,,,,,,,,1,0,0,0,1,0,0,3,x,,,,,,,,,,
ZBXSVKQ,1909-07-05,1,Arkansas State,regular,,Hot Springs,4,,Jonesboro,8,,,1:35,,final,,,1909/1909-AG/ARSL-19090705.txt,"Arkansas Gazette, July 6, 1909",0,0,0,2,1,0,0,0,1,,,,,,,,,,,2,5,0,0,0,1,0,0,x,,,,,,,,,,
TWCGPHV,1909-07-05,2,Arkansas State,regular,,Hot Springs,3,,Jonesboro,5,,,1:35,,final,,,1909/1909-AG/ARSL-19090705.txt,"Arkansas Gazette, July 6, 1909",0,1,0,0,0,0,1,1,0,,,,,,,,,,,1,0,0,1,0,0,0,3,x,,,,,,,,,,
DNQPNJD,1909-07-05,1,Southern Association,regular,,Birmingham,0,,Atlanta,3,,,1:50,,final,,,1909/1909-AG/SOUA-19090705.txt,"Arkansas Gazette, July 6, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,2,0,1,0,0,x,,,,,,,,,,
BZBVKXW,1909-07-05,2,Southern Association,regular,,Birmingham,2,,Atlanta,3,,,1:30,,final,,2,1909/1909-AG/SOUA-19090705.txt,"Arkansas Gazette, July 6, 1909",?,?,?,?,?,?,?,?,2,0,,,,,,,,,,?,?,?,?,?,?,?,?,0,1,,,,,,,,,
DQSSDHZ,1909-07-05,1,Southern Association,regular,,Little Rock,1,,Memphis,2,,,1:40,,final,,1,1909/1909-AG/SOUA-19090705.txt,"Arkansas Gazette, July 6, 1909",1,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,1,0,0,0,0,1,,,,,,,,,
WCPHJSZ,1909-07-05,2,Southern Association,regular,,Little Rock,0,,Memphis,1,,,1:40,,final,,,1909/1909-AG/SOUA-19090705.txt,"Arkansas Gazette, July 6, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,1,0,0,0,0,0,0,x,,,,,,,,,,
QDKTQJY,1909-07-05,1,Southern Association,regular,,New Orleans,,,Mobile,,,,,visitor,final,,,1909/1909-AG/SOUA-19090705.txt,"Arkansas Gazette, July 6, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTNXYKC,1909-07-05,2,Southern Association,regular,,New Orleans,3,,Mobile,4,,,1:38,,final,,,1909/1909-AG/SOUA-19090705.txt,"Arkansas Gazette, July 6, 1909",1,1,0,0,0,1,0,0,0,,,,,,,,,,,0,0,1,0,3,0,0,0,x,,,,,,,,,,
QZMPDKB,1909-07-05,1,Southern Association,regular,,Montgomery,8,,Nashville,5,,,1:40,,final,,,1909/1909-AG/SOUA-19090705.txt,"Arkansas Gazette, July 6, 1909",0,1,0,2,0,4,0,0,1,,,,,,,,,,,0,0,5,0,0,0,0,0,0,,,,,,,,,,
