key,date,number,league,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,away.score.16,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15,home.score.16
48ea13a7-4d4a-5da8-8918-d5d7b7d47884,1908-04-28,0,Southern Association,,Montgomery,7,,Atlanta,0,,,,,,,transcript/1908/1908-MCA/boxes/SOUA-19080427.txt,"(Memphis) Commercial Appeal, April 29, 1908",0,0,0,0,2,2,2,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
f9a1959a-e82f-5d18-992a-16aef5ed1763,1908-04-28,0,Southern Association,,Birmingham,4,,Nashville,1,,,1:36,,,,transcript/1908/1908-MCA/boxes/SOUA-19080427.txt,"(Memphis) Commercial Appeal, April 29, 1908",3,0,0,1,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,0,0,,,,,,,
a3c41648-f550-5d75-b18d-dfd2b316b940,1908-04-28,0,Southern Association,,Little Rock,0,,New Orleans,2,,,,,,,transcript/1908/1908-MCA/boxes/SOUA-19080427.txt,"(Memphis) Commercial Appeal, April 29, 1908",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,1,0,0,1,0,0,x,,,,,,,
2ab1ca92-f9d1-566d-8358-b4a41ed5dfe2,1908-04-29,0,Arkansas State,,Poplar Bluff,,,Argenta,,,,,,postponed,rain,transcript/1908/1908-MCA/boxes/ARSL-19080427.txt,"(Memphis) Commercial Appeal, April 30, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6158f805-16cc-530a-82dc-552628ec2fc4,1908-04-29,0,Arkansas State,"Brinkley, AR",Newport,,,Helena,,,,,,postponed,cold weather,transcript/1908/1908-MCA/boxes/ARSL-19080427.txt,"(Memphis) Commercial Appeal, April 30, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b56caa90-9604-547f-a77f-d3972b8f6fd9,1908-04-29,0,Arkansas State,,Hot Springs,,,Pine Bluff,,,,,,postponed,rain,transcript/1908/1908-MCA/boxes/ARSL-19080427.txt,"(Memphis) Commercial Appeal, April 30, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704fcedb-58f1-5e78-9e50-2549432e65ef,1908-04-29,0,Cotton States,,Monroe,1,,Jackson,2,,,,,,,transcript/1908/1908-MCA/boxes/CSTL-19080427.txt,"(Memphis) Commercial Appeal, April 30, 1908",0,0,0,0,0,0,1,0,0,,,,,,,,0,1,0,0,0,0,0,1,x,,,,,,,
4f6de745-5910-57bc-8987-8078be0d414c,1908-04-29,0,Cotton States,,Gulfport,1,,Meridian,3,,,,,,,transcript/1908/1908-MCA/boxes/CSTL-19080427.txt,"(Memphis) Commercial Appeal, April 30, 1908",0,0,0,0,0,1,0,0,0,,,,,,,,0,0,2,1,0,0,0,0,x,,,,,,,
32d63670-d61b-570c-ac3c-79ecd46468cf,1908-04-29,0,Southern Association,,Birmingham,2,,Atlanta,5,,,,,,,transcript/1908/1908-MCA/boxes/SOUA-19080427.txt,"(Memphis) Commercial Appeal, April 30, 1908",0,1,1,0,0,0,0,0,0,,,,,,,,0,2,0,0,0,1,2,0,*,,,,,,,
8c7d7f3c-54ed-592b-87cd-0c79256985fe,1908-04-29,0,Southern Association,,Nashville,1,,Montgomery,4,,,1:55,,,,transcript/1908/1908-MCA/boxes/SOUA-19080427.txt,"(Memphis) Commercial Appeal, April 30, 1908",1,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,1,1,2,0,*,,,,,,,
361cc7b3-2251-5fd5-9da8-54c840ff5166,1908-04-30,0,Arkansas State,,Helena,9,,Argenta,3,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080427.txt,"(Memphis) Commercial Appeal, May 1, 1908",0,0,0,1,2,0,6,0,0,,,,,,,,1,0,0,0,0,1,0,0,1,,,,,,,
00cb086c-fb6e-5636-b73a-95ec13e22085,1908-04-30,0,Arkansas State,,Poplar Bluff,4,,Hot Springs,13,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080427.txt,"(Memphis) Commercial Appeal, May 1, 1908",1,0,0,0,2,0,1,0,0,,,,,,,,0,1,0,0,3,4,2,3,x,,,,,,,
612063b4-2b6d-50ea-a2f4-6dfab5270932,1908-04-30,0,Arkansas State,,Newport,5,,Pine Bluff,0,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080427.txt,"(Memphis) Commercial Appeal, May 1, 1908",2,0,0,1,1,0,0,0,1,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
d9b53876-ee67-5852-982b-c6643140286d,1908-04-30,0,Cotton States,,Vicksburg,6,,Gulfport,3,,,2:00,,,,transcript/1908/1908-MCA/boxes/CSTL-19080427.txt,"(Memphis) Commercial Appeal, May 1, 1908",0,0,0,0,0,0,0,0,3,0,0,3,,,,,0,0,0,0,0,0,3,0,0,0,0,0,,,,
6d06f48f-6453-502a-ba49-ec9a57ee2a3a,1908-04-30,0,Cotton States,,Meridian,0,,Jackson,0,,,1:25,,,,transcript/1908/1908-MCA/boxes/CSTL-19080427.txt,"(Memphis) Commercial Appeal, May 1, 1908",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,2,0,2,0,0,1,x,,,,,,,
ff0ed22c-0386-5e2f-87eb-da0950cd9a1c,1908-04-30,0,Southern Association,,Little Rock,2,,Mobile,4,,,1:30,,,,transcript/1908/1908-MCA/boxes/SOUA-19080427.txt,"(Memphis) Commercial Appeal, May 1, 1908",0,0,0,0,0,0,0,2,0,,,,,,,,0,2,0,0,0,0,2,0,*,,,,,,,
c5a8d111-0d25-5535-9996-9492d67176bf,1908-04-30,0,Southern Association,,Nashville,1,,Montgomery,4,,,,,,,transcript/1908/1908-MCA/boxes/SOUA-19080427.txt,"(Memphis) Commercial Appeal, May 1, 1908",1,0,0,0,0,0,0,0,0,,,,,,,,2,0,0,0,0,0,0,2,*,,,,,,,
c6a95574-1d21-5534-9cb1-e05382111374,1908-04-30,0,Southern Association,,Memphis,1,,New Orleans,4,,,1:46,,,,transcript/1908/1908-MCA/boxes/SOUA-19080427.txt,"(Memphis) Commercial Appeal, May 1, 1908",0,0,0,0,0,1,0,0,0,,,,,,,,1,0,1,1,1,0,0,0,*,,,,,,,
359f2a6d-6cb0-54c6-84d3-8a7b063a7ef9,1908-05-01,0,Arkansas State,,Helena,1,,Argenta,5,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080427.txt,"(Memphis) Commercial Appeal, May 2, 1908",0,0,1,0,0,0,0,0,0,,,,,,,,3,0,0,0,0,2,0,0,x,,,,,,,
304c942d-b44f-521f-8652-4849053f43ca,1908-05-01,0,Arkansas State,,Poplar Bluff,1,,Hot Springs,9,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080427.txt,"(Memphis) Commercial Appeal, May 2, 1908",0,0,0,1,0,0,0,0,0,,,,,,,,2,1,0,0,0,4,2,0,x,,,,,,,
411d0634-8b93-59fb-b3e3-f2b501180848,1908-05-01,0,Arkansas State,,Newport,5,,Pine Bluff,4,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080427.txt,"(Memphis) Commercial Appeal, May 2, 1908",2,1,0,0,0,0,0,2,0,,,,,,,,1,0,0,2,0,0,1,0,0,,,,,,,
47750fa3-9c60-58a2-9a81-4a930c9bd087,1908-05-01,0,Cotton States,,Vicksburg,2,,Gulfport,1,,,1:45,,,,transcript/1908/1908-MCA/boxes/CSTL-19080427.txt,"(Memphis) Commercial Appeal, May 2, 1908",0,0,0,1,0,0,0,0,1,,,,,,,,0,1,0,0,0,0,0,0,0,,,,,,,
dfab1640-59ca-5cda-a6ae-2572c2a16d99,1908-05-01,0,Cotton States,,Meridian,4,,Jackson,6,,,1:30,,,,transcript/1908/1908-MCA/boxes/CSTL-19080427.txt,"(Memphis) Commercial Appeal, May 2, 1908",0,1,0,1,0,2,0,0,0,,,,,,,,0,0,3,0,1,0,1,1,x,,,,,,,
29b950e4-0b49-54c9-8c5b-abf4d670a224,1908-05-01,0,Cotton States,,Columbus,5,,Monroe,3,,,1:40,,,,transcript/1908/1908-MCA/boxes/CSTL-19080427.txt,"(Memphis) Commercial Appeal, May 2, 1908",2,0,0,0,0,2,0,1,0,,,,,,,,1,0,1,0,0,1,0,0,0,,,,,,,
2ae73652-82f6-535c-8e3b-6a7721da00e5,1908-05-01,0,Southern Association,,Birmingham,5,,Atlanta,6,,,2:25,,,,transcript/1908/1908-MCA/boxes/SOUA-19080427.txt,"(Memphis) Commercial Appeal, May 2, 1908",0,0,0,0,2,0,0,1,0,2,,,,,,,0,0,3,0,0,0,0,0,0,3,,,,,,
81276cfc-4bbd-5b3c-9b40-536d09fab02b,1908-05-01,0,Southern Association,,Little Rock,5,,Mobile,0,,,1:45,,,,transcript/1908/1908-MCA/boxes/SOUA-19080427.txt,"(Memphis) Commercial Appeal, May 2, 1908",3,0,0,0,0,0,2,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
16b6afd4-5b44-53b6-8e02-cf7c8408ff6e,1908-05-01,0,Southern Association,,Nashville,5,,Montgomery,0,,,1:55,,,,transcript/1908/1908-MCA/boxes/SOUA-19080427.txt,"(Memphis) Commercial Appeal, May 2, 1908",0,0,0,0,0,0,0,3,2,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
ab4a47b9-c8c7-5d1d-95b9-e361f3bcb79b,1908-05-01,0,Southern Association,,Memphis,2,,New Orleans,0,,,1:46,,,,transcript/1908/1908-MCA/boxes/SOUA-19080427.txt,"(Memphis) Commercial Appeal, May 2, 1908",0,0,1,0,0,1,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
e08c032d-bee3-5d35-81a4-6611815a13e1,1908-05-02,0,Arkansas State,,Helena,0,,Argenta,5,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080427.txt,"(Memphis) Commercial Appeal, May 3, 1908",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,1,0,0,3,x,,,,,,,
d45d0449-6795-581b-85f7-5a93d08d47cf,1908-05-02,0,Arkansas State,,Poplar Bluff,10,,Hot Springs,13,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080427.txt,"(Memphis) Commercial Appeal, May 3, 1908",5,0,0,0,2,0,2,0,1,,,,,,,,0,0,3,6,3,0,0,1,x,,,,,,,
07abf821-1ef8-521c-96e0-b4e9f9abc7b6,1908-05-02,0,Arkansas State,,Newport,3,,Pine Bluff,0,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080427.txt,"(Memphis) Commercial Appeal, May 3, 1908",0,0,0,1,0,0,0,0,2,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
db6ac804-a263-5c57-b36e-9aa799ddd3fe,1908-05-02,0,Cotton States,,Vicksburg,3,,Gulfport,0,,,1:25,,,,transcript/1908/1908-MCA/boxes/CSTL-19080427.txt,"(Memphis) Commercial Appeal, May 3, 1908",0,0,0,2,0,0,1,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
10e05d3f-e770-55a4-b932-764ab8d48069,1908-05-02,1,Cotton States,,Meridian,5,,Jackson,2,,,1:55,,,,transcript/1908/1908-MCA/boxes/CSTL-19080427.txt,"(Memphis) Commercial Appeal, May 3, 1908",1,0,2,2,0,0,0,0,0,,,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,
38761c2e-c1dd-51e6-9cdc-9d112cce59bc,1908-05-02,2,Cotton States,,Meridian,1,,Jackson,4,,,1:45,,,,transcript/1908/1908-MCA/boxes/CSTL-19080427.txt,"(Memphis) Commercial Appeal, May 3, 1908",0,0,0,0,0,0,0,0,1,,,,,,,,0,0,4,0,0,0,0,0,x,,,,,,,
7fd0a2d0-cc42-5159-b3e9-6fc60313f883,1908-05-02,0,Cotton States,,Columbus,1,,Monroe,8,,,1:50,,,,transcript/1908/1908-MCA/boxes/CSTL-19080427.txt,"(Memphis) Commercial Appeal, May 3, 1908",0,0,0,0,0,0,0,0,1,,,,,,,,2,0,0,2,1,0,0,3,x,,,,,,,
f6b1a2e0-39f8-5f31-bbde-0da53468803f,1908-05-02,0,Southern Association,,Birmingham,2,,Atlanta,10,,,1:45,,,,transcript/1908/1908-MCA/boxes/SOUA-19080427.txt,"(Memphis) Commercial Appeal, May 3, 1908",0,0,2,0,0,0,0,0,0,,,,,,,,3,0,1,1,4,1,0,0,*,,,,,,,
1f465210-9ad8-57cb-8752-af006a9a5789,1908-05-02,0,Southern Association,,Little Rock,0,,Mobile,4,,,1:35,,,,transcript/1908/1908-MCA/boxes/SOUA-19080427.txt,"(Memphis) Commercial Appeal, May 3, 1908",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,2,1,0,1,0,0,*,,,,,,,
c05b5f03-1eff-5c45-bc22-ed84a6aca810,1908-05-02,0,Southern Association,,Nashville,1,,Montgomery,3,,,1:25,,,,transcript/1908/1908-MCA/boxes/SOUA-19080427.txt,"(Memphis) Commercial Appeal, May 3, 1908",0,0,0,0,0,1,0,0,0,,,,,,,,1,0,1,1,0,0,0,0,*,,,,,,,
fd71371e-f605-5ebb-8cdb-f1c45afbc384,1908-05-02,0,Southern Association,,Memphis,3,,New Orleans,1,,,1:43,,,,transcript/1908/1908-MCA/boxes/SOUA-19080427.txt,"(Memphis) Commercial Appeal, May 3, 1908",0,0,0,1,0,2,0,0,0,,,,,,,,0,0,0,0,0,0,1,0,0,,,,,,,
4428b266-45fb-5584-ab64-abf5d3d80553,1908-05-03,0,Arkansas State,,Newport,11,,Hot Springs,10,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080427.txt,"(Memphis) Commercial Appeal, May 4, 1908",0,0,10,0,1,0,0,0,0,,,,,,,,0,1,0,0,0,2,7,0,0,,,,,,,
a76be767-ec09-5e29-8f5f-85a7087415bc,1908-05-03,0,Arkansas State,,Pine Bluff,2,,Poplar Bluff,3,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080427.txt,"(Memphis) Commercial Appeal, May 4, 1908",0,0,0,0,0,1,1,0,0,,,,,,,,0,0,1,1,1,0,0,0,x,,,,,,,
fcb915fc-8fa5-5370-8475-557253dc349a,1908-05-03,0,Cotton States,,Columbus,4,,Monroe,2,,,1:38,,,,transcript/1908/1908-MCA/boxes/CSTL-19080427.txt,"(Memphis) Commercial Appeal, May 4, 1908",0,1,1,0,1,0,0,1,0,,,,,,,,0,0,0,0,0,0,0,0,2,,,,,,,
2e30d469-ed56-557c-a27e-731974e832bd,1908-05-03,0,Southern Association,,Little Rock,3,,Mobile,1,,,,,,,transcript/1908/1908-MCA/boxes/SOUA-19080427.txt,"(Memphis) Commercial Appeal, May 4, 1908",0,0,0,0,0,1,2,0,0,,,,,,,,0,0,0,0,0,0,1,0,0,,,,,,,
b568b010-3a24-5cd0-b1f1-470ebcfd3234,1908-05-03,0,Southern Association,,Memphis,1,,New Orleans,0,,,,,,,transcript/1908/1908-MCA/boxes/SOUA-19080427.txt,"(Memphis) Commercial Appeal, May 4, 1908",0,0,0,0,1,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
a7bda908-87d3-580b-9138-2eade07d794b,1908-05-04,0,Arkansas State,,Argenta,,,Hot Springs,,,,,,postponed,rain,transcript/1908/1908-MCA/boxes/ARSL-19080504.txt,"(Memphis) Commercial Appeal, May 5, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f2fd900-b13a-5619-a591-dc383f8f8b4a,1908-05-04,0,Arkansas State,,Helena,2,,Newport,6,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080504.txt,"(Memphis) Commercial Appeal, May 5, 1908",1,0,0,0,1,0,0,0,0,,,,,,,,0,1,3,2,0,0,0,0,x,,,,,,,
60d81f72-677a-5c9e-9ad9-e6b851edb536,1908-05-04,0,Arkansas State,,Pine Bluff,,,Poplar Bluff,,,,,,postponed,rain,transcript/1908/1908-MCA/boxes/ARSL-19080504.txt,"(Memphis) Commercial Appeal, May 5, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09902d00-5300-5c0f-a9e5-9d1bc64ecd93,1908-05-04,0,Cotton States,,Jackson,1,,Columbus,2,,,1:38,,,,transcript/1908/1908-MCA/boxes/CSTL-19080504.txt,"(Memphis) Commercial Appeal, May 5, 1908",0,0,0,1,0,0,0,0,0,,,,,,,,1,0,0,0,0,0,1,0,x,,,,,,,
969c06b0-0822-50c7-bd91-dd61b9b637c5,1908-05-04,0,Cotton States,,Meridian,5,,Gulfport,5,,,,,,,transcript/1908/1908-MCA/boxes/CSTL-19080504.txt,"(Memphis) Commercial Appeal, May 5, 1908",1,0,2,1,0,0,0,0,0,0,0,0,1,,,,1,0,0,0,0,2,0,1,0,0,0,0,1,,,
c3aeca32-0a98-5d61-b8bc-f30ddc6b14a6,1908-05-04,0,Cotton States,,Vicksburg,3,,Monroe,12,,,,,,,transcript/1908/1908-MCA/boxes/CSTL-19080504.txt,"(Memphis) Commercial Appeal, May 5, 1908",0,0,0,0,0,2,0,0,1,,,,,,,,0,4,3,3,0,0,0,2,x,,,,,,,
bade2988-2fc1-50ac-aaee-71c8e5dcea84,1908-05-04,0,Southern Association,,Nashville,3,,Birmingham,1,,,2:30,,,,transcript/1908/1908-MCA/boxes/SOUA-19080504.txt,"(Memphis) Commercial Appeal, May 5, 1908",0,0,3,0,0,0,0,0,0,,,,,,,,0,0,0,0,1,0,0,0,0,,,,,,,
0409c227-722a-5282-b3c8-8e35c51b47b8,1908-05-04,0,Southern Association,,New Orleans,0,,Little Rock,0,,,,,,,transcript/1908/1908-MCA/boxes/SOUA-19080504.txt,"(Memphis) Commercial Appeal, May 5, 1908",0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
33242ff7-8770-59cb-a6f2-623b19c5fab0,1908-05-04,0,Southern Association,,Memphis,5,,Mobile,4,,,,,,,transcript/1908/1908-MCA/boxes/SOUA-19080504.txt,"(Memphis) Commercial Appeal, May 5, 1908",0,1,0,0,0,4,0,0,0,,,,,,,,4,0,0,0,0,0,0,0,0,,,,,,,
95cc25d2-7321-5053-a7c4-a099abab0246,1908-05-04,0,Southern Association,,Atlanta,1,,Montgomery,2,,,,,,,transcript/1908/1908-MCA/boxes/SOUA-19080504.txt,"(Memphis) Commercial Appeal, May 5, 1908",0,0,0,0,0,1,0,0,0,,,,,,,,0,0,0,0,0,0,1,0,1,,,,,,,
e13b95a8-c864-5d20-ae26-56124090a445,1908-05-05,0,Arkansas State,,Argenta,,,Hot Springs,,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080504.txt,"(Memphis) Commercial Appeal, May 6, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1ba6f50-4e1c-5aca-b6ac-809876d0bd0f,1908-05-05,0,Arkansas State,,Helena,6,,Newport,11,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080504.txt,"(Memphis) Commercial Appeal, May 6, 1908",0,0,1,0,0,0,0,2,3,,,,,,,,0,0,0,2,3,0,4,2,x,,,,,,,
71965bcb-8045-554d-97f0-1ba34cbc8f73,1908-05-05,0,Arkansas State,,Pine Bluff,16,,Poplar Bluff,8,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080504.txt,"(Memphis) Commercial Appeal, May 6, 1908",0,1,5,5,3,2,0,0,0,,,,,,,,0,0,0,0,0,2,4,0,2,,,,,,,
12175f57-b371-5bab-a28e-3c622f2a469d,1908-05-05,0,Cotton States,,Jackson,,,Columbus,,,,,,postponed,wet grounds,transcript/1908/1908-MCA/boxes/CSTL-19080504.txt,"(Memphis) Commercial Appeal, May 6, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ca6805f-a777-52ce-8879-84cdef5f6fff,1908-05-05,0,Cotton States,,Meridian,,,Gulfport,,,,,,postponed,rain,transcript/1908/1908-MCA/boxes/CSTL-19080504.txt,"(Memphis) Commercial Appeal, May 6, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fc6279d-d241-50a8-8fe9-7f74c3ae4baf,1908-05-05,0,Cotton States,,Vicksburg,2,,Monroe,3,,,,,,,transcript/1908/1908-MCA/boxes/CSTL-19080504.txt,"(Memphis) Commercial Appeal, May 6, 1908",0,0,0,0,1,0,0,0,1,,,,,,,,0,1,0,0,0,2,0,0,x,,,,,,,
53b08aab-db8a-5121-9426-eaf21f495aff,1908-05-05,0,Southern Association,,Nashville,,,Birmingham,,,,,,postponed,rain,transcript/1908/1908-MCA/boxes/SOUA-19080504.txt,"(Memphis) Commercial Appeal, May 6, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb27752a-4860-54f6-8082-64067df407c6,1908-05-05,0,Southern Association,,New Orleans,2,,Little Rock,5,,,,,,,transcript/1908/1908-MCA/boxes/SOUA-19080504.txt,"(Memphis) Commercial Appeal, May 6, 1908",0,0,0,0,0,0,1,0,1,,,,,,,,1,1,2,1,0,0,0,0,x,,,,,,,
7ff8063b-a1ce-5913-a604-8c268074617a,1908-05-05,0,Southern Association,,Memphis,,,Mobile,,,,,,postponed,rain,transcript/1908/1908-MCA/boxes/SOUA-19080504.txt,"(Memphis) Commercial Appeal, May 6, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a01b34bc-f024-5c72-8f2b-ea46fb48ed5e,1908-05-05,0,Southern Association,,Atlanta,,,Montgomery,,,,,,postponed,rain,transcript/1908/1908-MCA/boxes/SOUA-19080504.txt,"(Memphis) Commercial Appeal, May 6, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76f9786f-c8f9-512c-8c59-3a75108be38e,1908-05-06,0,Arkansas State,,Argenta,,,Hot Springs,,,,,,postponed,cold weather,transcript/1908/1908-MCA/boxes/ARSL-19080504.txt,"(Memphis) Commercial Appeal, May 7, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2cf90091-21e4-57d6-baee-ed31d30a5147,1908-05-06,0,Arkansas State,,Helena,3,,Newport,6,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080504.txt,"(Memphis) Commercial Appeal, May 7, 1908",0,2,0,1,0,0,0,0,0,,,,,,,,0,1,0,0,0,1,2,2,x,,,,,,,
1817728e-ac68-5276-9097-6ec48c5118d9,1908-05-06,0,Arkansas State,,Pine Bluff,,,Poplar Bluff,,,,,,postponed,wet grounds,transcript/1908/1908-MCA/boxes/ARSL-19080504.txt,"(Memphis) Commercial Appeal, May 7, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bedee38c-a536-5f3a-8545-2b304cae92e1,1908-05-06,0,Cotton States,,Jackson,11,,Columbus,1,,,1:35,,,,transcript/1908/1908-MCA/boxes/CSTL-19080504.txt,"(Memphis) Commercial Appeal, May 7, 1908",2,0,0,0,4,0,1,1,3,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,
307ac633-cc8d-5ce2-bfa4-952373e98753,1908-05-06,0,Cotton States,,Meridian,3,,Gulfport,5,,,,,,,transcript/1908/1908-MCA/boxes/CSTL-19080504.txt,"(Memphis) Commercial Appeal, May 7, 1908",0,0,2,0,0,0,0,1,0,,,,,,,,3,2,0,0,0,0,0,0,x,,,,,,,
ba0be05f-bdcc-5c12-8016-d75348a2ab92,1908-05-06,0,Cotton States,,Vicksburg,7,,Monroe,0,,,,,,,transcript/1908/1908-MCA/boxes/CSTL-19080504.txt,"(Memphis) Commercial Appeal, May 7, 1908",1,0,1,0,0,0,3,1,1,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,
5769aeef-b807-52c0-ace7-8bce285526d4,1908-05-06,0,Southern Association,,Nashville,,,Birmingham,,,,,,postponed,rain,transcript/1908/1908-MCA/boxes/SOUA-19080504.txt,"(Memphis) Commercial Appeal, May 7, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a402464-c2dd-5e16-a2ec-c29f7fb005f7,1908-05-06,0,Southern Association,,New Orleans,9,,Little Rock,7,,,2:00,,,,transcript/1908/1908-MCA/boxes/SOUA-19080504.txt,"(Memphis) Commercial Appeal, May 7, 1908",0,1,1,0,2,0,1,0,0,4,,,,,,,0,0,0,1,0,4,0,0,0,2,,,,,,
35c04384-1fd2-5aaa-92d1-bf3e55a2d83e,1908-05-06,0,Southern Association,,Memphis,1,,Mobile,3,,,1:55,,,,transcript/1908/1908-MCA/boxes/SOUA-19080504.txt,"(Memphis) Commercial Appeal, May 7, 1908",0,0,0,0,0,0,0,0,1,,,,,,,,1,1,0,0,0,0,0,1,x,,,,,,,
da2dd5a6-0af1-505c-abb0-17c06cd50e10,1908-05-06,0,Southern Association,,Atlanta,,,Montgomery,,,,,,postponed,rain,transcript/1908/1908-MCA/boxes/SOUA-19080504.txt,"(Memphis) Commercial Appeal, May 7, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771a9ec2-22d6-56ba-86a8-391d38c5d4c4,1908-05-07,0,Arkansas State,,Pine Bluff,4,,Hot Springs,5,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080504.txt,"(Memphis) Commercial Appeal, May 8, 1908",2,1,0,1,0,0,0,0,0,0,0,0,,,,,0,2,0,0,0,0,0,2,0,0,0,1,,,,
099fd05f-4bc6-5a04-bea2-26d3bd7725ed,1908-05-07,0,Arkansas State,,Argenta,6,,Newport,7,,,,,,,transcript/1908/1908-MCA/boxes/ARSL-19080504.txt,"(Memphis) Commercial Appeal, May 8, 1908",0,1,0,1,1,0,0,1,2,,,,,,,,2,1,0,0,0,4,0,0,x,,,,,,,
2e3ef995-6448-53b3-af21-fa0aee91ac02,1908-05-07,0,Cotton States,,Monroe,4,,Columbus,5,,,,,,,transcript/1908/1908-MCA/boxes/CSTL-19080504.txt,"(Memphis) Commercial Appeal, May 8, 1908",0,1,2,0,1,0,0,0,0,,,,,,,,3,0,0,2,0,0,0,0,x,,,,,,,
c7532e5e-4f90-5c1d-9fde-1162d0bd6bf3,1908-05-07,0,Cotton States,,Gulfport,,,Jackson,,,,,,postponed,Gulfport team did not arrive due to train delay,transcript/1908/1908-MCA/boxes/CSTL-19080504.txt,"(Memphis) Commercial Appeal, May 8, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eb64deb-a452-5c36-9dcf-1cb8462ebc6b,1908-05-07,0,Cotton States,,Vicksburg,2,,Meridian,5,,,,,,,transcript/1908/1908-MCA/boxes/CSTL-19080504.txt,"(Memphis) Commercial Appeal, May 8, 1908",2,0,0,0,0,0,0,0,0,,,,,,,,2,2,0,0,0,0,1,0,x,,,,,,,
a26ef477-5834-500b-84f8-37986e77b7b6,1908-05-07,0,Cotton States,,Vicksburg,,,Meridian,,,,,,declared no game,Vicksburg protest upheld,transcript/1908/1908-MCA/boxes/CSTL-19080511.txt,"(Memphis) Commercial Appeal, May 13, 1908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25c9d39b-40e6-50d4-88fd-ad0b2a51eba8,1908-05-07,0,Southern Association,,Nashville,1,,Birmingham,4,,,,,,,transcript/1908/1908-MCA/boxes/SOUA-19080504.txt,"(Memphis) Commercial Appeal, May 8, 1908",1,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,0,1,0,1,x,,,,,,,
