key,date,number,league,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15
28952f27-4014-52d9-b5db-1db3ac0cead5,1915-06-12,0,Colonial,,Springfield,5,,Pawtucket,9,,,1:55,,,,transcript/1915/1915-HC/boxes/HC-19150610.txt,"Hartford Courant, June 13, 1915",1,0,1,1,1,0,1,0,0,,,,,,,5,0,0,0,1,0,0,3,x,,,,,,
a87f3852-60db-5043-bf54-097f19ae5914,1915-06-14,0,Colonial,,Springfield,5,,Fall River,1,,,1:50,,,,transcript/1915/1915-HC/boxes/HC-19150610.txt,"Hartford Courant, June 15, 1915",0,0,0,0,0,0,3,0,2,,,,,,,0,0,0,1,0,0,0,0,0,,,,,,
e8fde143-1f18-5351-b427-c34fd181523c,1915-06-14,0,Colonial,,Hartford,5,,New Haven,3,,,1:35,,,,transcript/1915/1915-HC/boxes/HC-19150610.txt,"Hartford Courant, June 15, 1915",0,0,0,0,0,1,0,3,1,,,,,,,0,0,1,0,0,0,0,1,1,,,,,,
5c654a13-c639-56d3-9a8b-f8a60d814494,1915-06-15,0,Colonial,,Hartford,,,Fall River,,,,,,postponed,wet grounds,transcript/1915/1915-HC/boxes/HC-19150610.txt,"Hartford Courant, June 16, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
061cc41a-6890-58cc-98b6-f68958ec3c11,1915-06-15,0,Colonial,,Springfield,,,New Bedford,,,,,,postponed,wet grounds,transcript/1915/1915-HC/boxes/HC-19150610.txt,"Hartford Courant, June 16, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b88c7911-67db-5fa4-a613-7b709376063f,1915-06-15,0,Colonial,,Taunton,,,New Haven,,,,,,postponed,wet grounds,transcript/1915/1915-HC/boxes/HC-19150610.txt,"Hartford Courant, June 16, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e1cefc1-44ca-50a3-ad9e-568190b05feb,1915-06-15,0,Colonial,,Brockton,,,Pawtucket,,,,,,postponed,wet grounds,transcript/1915/1915-HC/boxes/HC-19150610.txt,"Hartford Courant, June 16, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418ad3b0-d896-5f03-9048-7fab2520f771,1915-06-16,0,Colonial,,Hartford,3,,Fall River,5,,,1:54,,,,transcript/1915/1915-HC/boxes/HC-19150610.txt,"Hartford Courant, June 17, 1915",2,0,1,0,0,0,0,0,0,,,,,,,0,1,3,0,1,0,0,0,x,,,,,,
7d85f1e9-afd9-5675-9c30-31004127b8ed,1915-06-16,0,Colonial,,Springfield,1,,New Bedford,5,,,1:35,,,,transcript/1915/1915-HC/boxes/HC-19150610.txt,"Hartford Courant, June 17, 1915",0,0,0,0,0,0,0,0,1,,,,,,,0,0,0,0,0,2,0,3,x,,,,,,
c66ed98d-bba3-5c46-a9cb-afb245e5443a,1915-06-16,1,Colonial,,Taunton,2,,New Haven,1,,,1:37,,,,transcript/1915/1915-HC/boxes/HC-19150610.txt,"Hartford Courant, June 17, 1915",0,0,0,0,2,0,0,0,0,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,
4d7fbbef-de29-5179-ace7-f1ac8e778d30,1915-06-16,2,Colonial,,Taunton,4,,New Haven,5,,,1:45,,,,transcript/1915/1915-HC/boxes/HC-19150610.txt,"Hartford Courant, June 17, 1915",0,1,0,2,0,0,0,0,1,,,,,,,1,0,0,2,0,0,0,2,x,,,,,,
cfe15129-d008-57ac-85d6-6e673412861f,1915-06-16,0,Colonial,,Brockton,4,,Pawtucket,2,,,1:40,,,,transcript/1915/1915-HC/boxes/HC-19150610.txt,"Hartford Courant, June 17, 1915",1,0,0,0,0,0,2,0,1,,,,,,,2,0,0,0,0,0,0,0,0,,,,,,
60266fbd-f9d4-56a3-b917-ce0c9754080b,1915-06-17,0,Colonial,,Hartford,4,,Fall River,7,,,1:35,,,,transcript/1915/1915-HC/boxes/HC-19150617.txt,"Hartford Courant, June 18, 1915",1,1,0,1,0,0,1,0,0,,,,,,,0,3,0,0,0,2,0,2,x,,,,,,
0e41d0b1-de10-5817-a61b-a98a2ae12b99,1915-06-17,0,Colonial,,Springfield,5,,New Bedford,2,,,2:05,,,,transcript/1915/1915-HC/boxes/HC-19150617.txt,"Hartford Courant, June 18, 1915",0,0,0,0,1,0,0,0,1,0,0,3,,,,1,0,0,0,0,0,0,1,0,0,0,0,,,
ed7e6b9c-55b3-53fc-95b1-b8e9139f663f,1915-06-17,0,Colonial,,Taunton,5,,New Haven,8,,,1:53,,,,transcript/1915/1915-HC/boxes/HC-19150617.txt,"Hartford Courant, June 18, 1915",0,0,0,0,0,1,1,1,2,,,,,,,1,2,3,1,0,1,0,0,x,,,,,,
1a6474f0-e011-5826-be2d-3713dba6fcfd,1915-06-17,0,Colonial,,Brockton,1,,Pawtucket,2,,,1:20,,,,transcript/1915/1915-HC/boxes/HC-19150617.txt,"Hartford Courant, June 18, 1915",1,0,0,0,0,0,0,0,0,,,,,,,0,0,2,0,0,0,0,0,x,,,,,,
096ab7bb-726d-5de4-b4cf-cbc61b4c14e2,1915-06-18,0,Colonial,,Springfield,0,,Fall River,3,,,1:43,,,,transcript/1915/1915-HC/boxes/HC-19150617.txt,"Hartford Courant, June 19, 1915",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,2,0,1,0,x,,,,,,
5cfc8ab8-6458-5684-a322-9f2660deade2,1915-06-18,0,Colonial,,Hartford,4,,New Bedford,6,,,1:55,,,,transcript/1915/1915-HC/boxes/HC-19150617.txt,"Hartford Courant, June 19, 1915",0,2,0,0,0,0,0,2,0,,,,,,,0,0,3,0,0,0,0,3,x,,,,,,
26d986cd-5b8a-51df-8f73-af49363da7bb,1915-06-18,0,Colonial,,Brockton,2,,New Haven,5,,,1:35,,,,transcript/1915/1915-HC/boxes/HC-19150617.txt,"Hartford Courant, June 19, 1915",2,0,0,0,0,0,0,0,0,,,,,,,0,0,2,1,2,0,0,0,x,,,,,,
e6d91639-aa31-5cc8-bcb3-96a4e68f700c,1915-06-18,0,Colonial,,Taunton,5,,Pawtucket,4,,,1:42,,,,transcript/1915/1915-HC/boxes/HC-19150617.txt,"Hartford Courant, June 19, 1915",2,0,0,0,1,0,1,0,1,,,,,,,0,2,0,0,0,2,0,0,0,,,,,,
8c27d25f-1ad8-54b9-8fd3-cf93451ba9ed,1915-06-19,0,Colonial,,Hartford,4,,New Bedford,11,,,1:30,,,,transcript/1915/1915-HC/boxes/HC-19150617.txt,"Hartford Courant, June 20, 1915",1,0,0,3,0,0,0,0,0,,,,,,,6,0,0,0,3,1,1,0,x,,,,,,
9b0e5ff4-37f0-57f9-a103-11c32b402f88,1915-06-19,0,Colonial,,Brockton,2,,New Haven,1,,,1:43,,,,transcript/1915/1915-HC/boxes/HC-19150617.txt,"Hartford Courant, June 20, 1915",0,0,0,0,0,0,0,0,2,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,
b49b139c-9cf9-5311-9b79-6f588bb3a91e,1915-06-19,1,Colonial,,Taunton,5,,Pawtucket,6,,,2:05,,,,transcript/1915/1915-HC/boxes/HC-19150617.txt,"Hartford Courant, June 20, 1915",0,2,2,1,0,0,0,0,0,,,,,,,0,0,0,0,1,3,0,1,1,,,,,,
3707ee4e-9810-56e2-ac5e-1eec8fd5d231,1915-06-19,2,Colonial,,Taunton,13,,Pawtucket,1,,,1:20,,,,transcript/1915/1915-HC/boxes/HC-19150617.txt,"Hartford Courant, June 20, 1915",3,0,0,0,6,4,0,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,
769c7677-dd75-5ef2-9341-41c344dfe1be,1915-06-19,0,Colonial,,Fall River,0,,Springfield,7,,,1:00,,,,transcript/1915/1915-HC/boxes/HC-19150617.txt,"Hartford Courant, June 20, 1915",0,0,0,0,0,,,,,,,,,,,4,0,0,0,3,,,,,,,,,,
965fd13b-7a90-58fc-bb78-d9df4696247c,1915-06-21,0,Colonial,,Fall River,15,,Hartford,5,,,2:05,,,,transcript/1915/1915-HC/boxes/HC-19150617.txt,"Hartford Courant, June 22, 1915",0,2,1,0,0,2,3,1,6,,,,,,,0,1,0,0,1,0,1,1,1,,,,,,
73491134-e680-5e12-a7fe-271655c155b3,1915-06-21,0,Colonial,,Brockton,6,,New Haven,5,,,2:10,,,,transcript/1915/1915-HC/boxes/HC-19150617.txt,"Hartford Courant, June 22, 1915",2,0,3,0,0,0,0,0,0,0,0,0,1,,,1,0,3,0,1,0,0,0,0,0,0,0,0,,
a3252b86-b1ac-525a-bfd0-75bcd8badaf6,1915-06-21,0,Colonial,,New Bedford,2,,Springfield,6,,,1:45,,,,transcript/1915/1915-HC/boxes/HC-19150617.txt,"Hartford Courant, June 22, 1915",2,0,0,0,0,0,0,0,0,,,,,,,1,0,0,1,0,3,0,1,x,,,,,,
05f0e26b-596b-57d9-99e2-59b7c4d376ca,1915-06-21,0,Colonial,,Pawtucket,9,,Taunton,2,,,1:17,,,,transcript/1915/1915-HC/boxes/HC-19150617.txt,"Hartford Courant, June 22, 1915",2,0,1,0,1,2,2,1,0,,,,,,,1,0,0,0,0,0,0,0,1,,,,,,
10b98b18-5035-5e5c-89b5-3b9427660589,1915-06-22,0,Colonial,,Pawtucket,3,,Brockton,5,,,1:51,,,,transcript/1915/1915-HC/boxes/HC-19150617.txt,"Hartford Courant, June 23, 1915",0,0,0,2,0,0,0,0,1,,,,,,,1,0,0,0,2,0,1,1,x,,,,,,
915e6e15-8b62-58c4-b348-86e59bec2e91,1915-06-22,0,Colonial,,Fall River,3,,Hartford,4,,,1:30,,,,transcript/1915/1915-HC/boxes/HC-19150617.txt,"Hartford Courant, June 23, 1915",1,0,0,0,0,0,1,0,1,,,,,,,0,2,1,0,0,0,0,1,x,,,,,,
04692748-0e42-52b0-b256-923bea6e077e,1915-06-22,0,Colonial,,New Bedford,3,,Springfield,2,,,1:45,,,,transcript/1915/1915-HC/boxes/HC-19150617.txt,"Springfield (MA) Republican, June 23, 1915",0,1,0,0,0,0,0,2,0,,,,,,,0,0,0,0,1,1,0,0,0,,,,,,
67914e24-e847-542d-bf85-b2b39d9c7c72,1915-06-22,0,Colonial,,New Haven,8,,Taunton,9,,,2:00,,,,transcript/1915/1915-HC/boxes/HC-19150617.txt,"Hartford Courant, June 23, 1915",0,0,0,0,1,1,0,4,2,,,,,,,3,0,0,0,0,0,2,3,1,,,,,,
a44f2efa-9522-58ff-b33f-e5ddeeaede4b,1915-06-23,0,Colonial,,New Haven,1,,Brockton,8,,,1:10,,,,transcript/1915/1915-HC/boxes/HC-19150617.txt,"Hartford Courant, June 24, 1915",1,0,0,0,0,,,,,,,,,,,1,0,5,0,2,,,,,,,,,,
cee56387-e569-52f6-83c0-75e2f1969878,1915-06-23,1,Colonial,,Fall River,2,,Hartford,7,,,1:40,,,,transcript/1915/1915-HC/boxes/HC-19150617.txt,"Hartford Courant, June 24, 1915",0,0,1,0,0,0,0,0,1,,,,,,,0,0,0,2,5,0,0,0,x,,,,,,
5abacee9-b629-5db1-9746-23bbea8cc745,1915-06-23,2,Colonial,,Fall River,6,,Hartford,14,,,1:40,,,,transcript/1915/1915-HC/boxes/HC-19150617.txt,"Hartford Courant, June 24, 1915",0,0,1,5,0,0,0,0,0,,,,,,,5,0,4,0,0,1,4,0,x,,,,,,
12791619-2b4d-5872-88c5-258168317dfb,1915-06-23,0,Colonial,,New Bedford,5,,Springfield,2,,,,,,,transcript/1915/1915-HC/boxes/HC-19150617.txt,"Hartford Courant, June 24, 1915",1,0,0,0,1,2,1,0,0,,,,,,,1,0,0,0,0,0,1,0,0,,,,,,
7f7d941b-cf64-5241-8c81-640ef79d043b,1915-06-23,0,Colonial,,Pawtucket,6,,Taunton,9,,,1:40,,,,transcript/1915/1915-HC/boxes/HC-19150617.txt,"Hartford Courant, June 24, 1915",3,0,0,2,0,1,0,,,,,,,,,0,0,0,2,3,0,4,,,,,,,,
ea5b0ff8-8d49-5891-884e-9091e1c1268e,1915-06-24,0,Colonial,,New Haven,3,,Brockton,2,,,2:10,,,,transcript/1915/1915-HC/boxes/HC-19150624.txt,"Hartford Courant, June 25, 1915",1,0,0,0,0,0,1,0,0,0,0,0,0,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
8c07cc6b-40ff-5fa0-b2b5-3220f1085f50,1915-06-24,0,Colonial,,New Bedford,3,,Hartford,5,,,1:35,,,,transcript/1915/1915-HC/boxes/HC-19150624.txt,"Hartford Courant, June 25, 1915",1,0,0,0,0,1,0,0,1,,,,,,,1,0,1,0,1,0,2,0,x,,,,,,
46ab9eca-f4a4-5022-8aa7-ee404e83d7b7,1915-06-24,0,Colonial,,Fall River,3,,Springfield,1,,,1:51,,,,transcript/1915/1915-HC/boxes/HC-19150624.txt,"Hartford Courant, June 25, 1915",0,0,0,0,0,0,0,3,0,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,
d026c783-591d-5a25-b2ca-f9aa758ad05e,1915-06-24,0,Colonial,,Pawtucket,6,,Taunton,1,,,1:32,,,,transcript/1915/1915-HC/boxes/HC-19150624.txt,"Hartford Courant, June 25, 1915",3,0,2,0,1,0,0,0,0,,,,,,,0,0,1,0,0,0,0,0,0,,,,,,
24340dc6-30dc-5c27-a6d0-a6a266c78290,1915-06-25,0,Colonial,,New Haven,11,,Brockton,2,,,1:53,,,,transcript/1915/1915-HC/boxes/HC-19150624.txt,"Hartford Courant, June 26, 1915",2,0,0,1,0,5,0,1,2,,,,,,,0,0,1,0,0,0,0,1,0,,,,,,
2d3af09e-3e25-5a71-927d-e09b86f4af0a,1915-06-25,0,Colonial,,New Bedford,12,,Hartford,5,,,2:00,,,,transcript/1915/1915-HC/boxes/HC-19150624.txt,"Hartford Courant, June 26, 1915",0,4,0,0,1,2,2,1,2,,,,,,,0,0,2,0,3,0,0,0,0,,,,,,
2f09c1f2-6824-54e8-abaa-d005407d3fae,1915-06-25,0,Colonial,,Taunton,2,,Pawtucket,8,,,1:32,,,,transcript/1915/1915-HC/boxes/HC-19150624.txt,"Hartford Courant, June 26, 1915",0,0,0,0,0,0,2,0,0,,,,,,,3,0,0,1,1,1,0,2,x,,,,,,
664d7288-41d4-5a1a-8a25-c13a799f9a39,1915-06-25,0,Colonial,,Fall River,4,,Springfield,9,,,1:54,,,,transcript/1915/1915-HC/boxes/HC-19150624.txt,"Hartford Courant, June 26, 1915",1,0,1,0,2,0,0,0,0,,,,,,,1,0,1,0,6,0,1,0,x,,,,,,
1d6b8dc4-c715-5b67-b7d1-f474f0b6edbf,1915-06-26,0,Colonial,,Pawtucket,,,Brockton,,,,,,postponed,rain,transcript/1915/1915-HC/boxes/HC-19150624.txt,"Hartford Courant, June 27, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07f63bd3-6c09-5f65-a956-f34d997630f7,1915-06-26,0,Colonial,,New Bedford,5,,Hartford,6,,,1:30,,,,transcript/1915/1915-HC/boxes/HC-19150624.txt,"Hartford Courant, June 27, 1915",0,0,2,0,3,0,0,0,0,,,,,,,0,0,3,0,0,1,0,0,2,,,,,,
eff0bb48-556a-5209-8c63-8acf471a9222,1915-06-26,1,Colonial,,Taunton,1,,New Haven,2,,,1:30,,,,transcript/1915/1915-HC/boxes/HC-19150624.txt,"Hartford Courant, June 27, 1915",1,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0,1,0,x,,,,,,
90be5803-ef1e-5824-ac74-c52c7f915123,1915-06-26,2,Colonial,,Taunton,1,,New Haven,2,,,1:13,,,,transcript/1915/1915-HC/boxes/HC-19150624.txt,"Hartford Courant, June 27, 1915",0,0,0,1,0,0,,,,,,,,,,2,0,0,0,0,x,,,,,,,,,
5c954dc9-978c-5b7f-ac5c-d9e1f2a3f9e9,1915-06-26,1,Colonial,,Fall River,1,,Springfield,8,,,1:50,,,,transcript/1915/1915-HC/boxes/HC-19150624.txt,"Hartford Courant, June 27, 1915",0,0,0,0,0,0,0,0,1,,,,,,,4,2,0,0,0,0,1,1,x,,,,,,
ecb4010f-4bb0-535e-8354-64cafb4a28ec,1915-06-26,2,Colonial,,Fall River,1,,Springfield,4,,,1:09,,,,transcript/1915/1915-HC/boxes/HC-19150624.txt,"Hartford Courant, June 27, 1915",0,1,0,0,0,0,0,,,,,,,,,2,0,0,0,0,2,x,,,,,,,,
53e32126-9f20-5fd8-84b6-1161bcad3143,1915-06-28,0,Colonial,,New Bedford,5,,Brockton,1,,,1:37,,,,transcript/1915/1915-HC/boxes/HC-19150624.txt,"Hartford Courant, June 29, 1915",0,2,0,0,0,0,0,2,1,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,
79c96f21-7a98-54bf-885d-f9f65d5c8263,1915-06-28,0,Colonial,,Pawtucket,3,,Fall River,0,,,1:25,,,,transcript/1915/1915-HC/boxes/HC-19150624.txt,"Hartford Courant, June 29, 1915",0,0,0,0,0,1,1,1,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
2a2e0aa2-7f82-528d-8a75-0017518e94d5,1915-06-28,0,Colonial,,Taunton,2,,New Haven,4,,,1:30,,,,transcript/1915/1915-HC/boxes/HC-19150624.txt,"Hartford Courant, June 29, 1915",1,0,0,1,0,0,0,0,0,,,,,,,0,0,0,4,0,0,0,0,x,,,,,,
664549d3-5b09-5c90-b312-e6b1aaf6545d,1915-06-28,0,Colonial,,Hartford,1,,Springfield,5,,,1:40,,,,transcript/1915/1915-HC/boxes/HC-19150624.txt,"Hartford Courant, June 29, 1915",0,0,0,0,0,0,0,0,1,,,,,,,0,0,4,1,0,0,0,0,x,,,,,,
027d9bb5-97d6-5f8c-8401-5a6ab53bcfb7,1915-06-29,0,Colonial,,New Bedford,2,,Brockton,0,,,1:23,,,,transcript/1915/1915-HC/boxes/HC-19150624.txt,"Hartford Courant, June 30, 1915",0,0,0,0,0,0,0,0,2,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
a1a2e771-d20e-5e97-9608-e5a538eea3bc,1915-06-29,0,Colonial,,Pawtucket,7,,Fall River,6,,,2:10,,,,transcript/1915/1915-HC/boxes/HC-19150624.txt,"Hartford Courant, June 30, 1915",0,0,2,1,1,0,0,0,2,0,1,,,,,0,2,0,0,0,2,0,0,2,0,0,,,,
ed882c91-dfd5-5425-ad54-d88b4ebe7122,1915-06-29,0,Colonial,,Springfield,6,,Hartford,3,,,1:10,,,,transcript/1915/1915-HC/boxes/HC-19150624.txt,"Hartford Courant, June 30, 1915",0,3,0,2,1,0,0,0,0,,,,,,,0,0,0,1,0,2,0,0,0,,,,,,
07ef71eb-a46b-5fd2-9039-b31b4247d476,1915-06-29,0,Colonial,,Taunton,0,,New Haven,5,,,1:50,,,,transcript/1915/1915-HC/boxes/HC-19150624.txt,"Hartford Courant, June 30, 1915",0,0,0,0,0,0,0,0,0,,,,,,,1,0,3,0,1,0,0,0,x,,,,,,
6fccf1be-acbc-56e8-93d5-ba6af9c8ff7e,1915-06-30,0,Colonial,,New Bedford,0,,Brockton,2,,,1:27,,,,transcript/1915/1915-HC/boxes/HC-19150624.txt,"Hartford Courant, July 1, 1915",0,0,0,0,0,0,0,0,0,,,,,,,1,0,1,0,0,0,0,0,x,,,,,,
2f2eb794-775d-5cbc-b1bc-29deb4967f3f,1915-06-30,0,Colonial,,Taunton,2,,Hartford,3,,,1:50,,,,transcript/1915/1915-HC/boxes/HC-19150624.txt,"Hartford Courant, July 1, 1915",1,0,0,0,1,0,0,0,0,,,,,,,0,0,0,0,0,0,0,1,2,,,,,,
4199970c-d306-53b3-9220-148904a0476a,1915-06-30,0,Colonial,,Fall River,5,,Pawtucket,7,,,1:16,,,,transcript/1915/1915-HC/boxes/HC-19150624.txt,"Hartford Courant, July 1, 1915",0,1,0,0,0,1,2,0,1,,,,,,,2,0,0,1,1,0,0,3,0,,,,,,
53697e49-01ae-5bff-ba2f-c33441503aa0,1915-06-30,0,Colonial,,New Haven,,,Springfield,,,,,,postponed,rain,transcript/1915/1915-HC/boxes/HC-19150624.txt,"Hartford Courant, July 1, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01ca48d3-5c0e-57ad-b338-9cdfa496ef8f,1915-07-01,0,Colonial,,Fall River,,,Brockton,,,,,,postponed,rain,transcript/1915/1915-HC/boxes/HC-19150701.txt,"Hartford Courant, July 2, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41db6b1c-13cd-560d-8da9-df066fd40596,1915-07-01,0,Colonial,,Taunton,,,Hartford,,,,,,postponed,rain,transcript/1915/1915-HC/boxes/HC-19150701.txt,"Hartford Courant, July 2, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31b66c74-6ace-57cb-9758-ede5ac779bff,1915-07-01,0,Colonial,,Pawtucket,,,New Bedford,,,,,,postponed,rain,transcript/1915/1915-HC/boxes/HC-19150701.txt,"Hartford Courant, July 2, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b4c6c43-fcbb-533e-a03e-9c41b1d620f0,1915-07-01,1,Colonial,,New Haven,,,Springfield,,,,,,postponed,rain,transcript/1915/1915-HC/boxes/HC-19150701.txt,"Hartford Courant, July 2, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abde1492-92a4-5251-810c-2acba1d269a4,1915-07-01,2,Colonial,,New Haven,,,Springfield,,,,,,postponed,rain,transcript/1915/1915-HC/boxes/HC-19150701.txt,"Hartford Courant, July 2, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e24107a-1ad2-52df-920f-7a19c66eee66,1915-07-02,0,Colonial,,Fall River,,,Brockton,,,,,,postponed,wet grounds,transcript/1915/1915-HC/boxes/HC-19150701.txt,"Hartford Courant, July 3, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b78831c-b026-5848-b0f2-89313a339149,1915-07-02,0,Colonial,,New Haven,,,Hartford,,,,,,postponed,wet grounds,transcript/1915/1915-HC/boxes/HC-19150701.txt,"Hartford Courant, July 3, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2bd4f98-802e-5c55-b6ac-58ecd748c13b,1915-07-02,0,Colonial,,Pawtucket,,,New Bedford,,,,,,postponed,wet grounds,transcript/1915/1915-HC/boxes/HC-19150701.txt,"Hartford Courant, July 3, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba8a44b1-8f19-5243-8b52-4d57660d368c,1915-07-02,0,Colonial,,Taunton,3,,Springfield,0,,,1:13,,,,transcript/1915/1915-HC/boxes/HC-19150701.txt,"Hartford Courant, July 3, 1915",0,0,0,0,0,1,0,2,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
d135b911-342a-5fc8-94d1-d1df3f0f8bf8,1915-07-03,1,Colonial,,Pawtucket,1,,Fall River,2,,,1:58,,,,transcript/1915/1915-HC/boxes/HC-19150701.txt,"Hartford Courant, July 4, 1915",0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,1,,,,
e507e655-87ff-5e57-8513-6a01e6fcd0d3,1915-07-03,2,Colonial,,Pawtucket,1,,Fall River,0,,,1:23,,,,transcript/1915/1915-HC/boxes/HC-19150701.txt,"Hartford Courant, July 4, 1915",0,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,
93f5fe35-179a-55d0-9013-96a03b6bdff9,1915-07-03,1,Colonial,,New Haven,7,,Hartford,1,,,1:30,,,,transcript/1915/1915-HC/boxes/HC-19150701.txt,"Hartford Courant, July 4, 1915",0,0,0,0,1,0,1,4,1,,,,,,,0,0,0,0,0,1,0,0,0,,,,,,
c8589552-8595-5210-a031-d9c411762fbd,1915-07-03,2,Colonial,,New Haven,0,,Hartford,2,,,1:10,,,,transcript/1915/1915-HC/boxes/HC-19150701.txt,"Hartford Courant, July 4, 1915",0,0,0,0,0,0,0,,,,,,,,,2,0,0,0,0,0,x,,,,,,,,
f840654f-3485-5e1d-a9dc-9254d3a6ecbc,1915-07-03,1,Colonial,,Brockton,6,,New Bedford,1,,,1:23,,,,transcript/1915/1915-HC/boxes/HC-19150701.txt,"Hartford Courant, July 4, 1915",1,1,0,0,0,0,4,0,0,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,
0c01d8ea-6388-5ebb-a1d1-5634937842b7,1915-07-03,2,Colonial,,Brockton,2,,New Bedford,5,,,1:29,,,,transcript/1915/1915-HC/boxes/HC-19150701.txt,"Hartford Courant, July 4, 1915",1,0,1,0,0,0,0,0,0,,,,,,,2,0,0,0,0,2,1,0,x,,,,,,
82af2d51-46be-5c5a-aa0a-9cc3ab47ecf4,1915-07-03,1,Colonial,,Taunton,1,,Springfield,0,,,1:35,,,,transcript/1915/1915-HC/boxes/HC-19150701.txt,"Hartford Courant, July 4, 1915",0,0,0,0,0,0,0,0,1,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
6a5001cf-6bda-5b01-9e4a-5c6bd2d10ebc,1915-07-03,2,Colonial,,Taunton,2,,Springfield,3,,,1:30,,,,transcript/1915/1915-HC/boxes/HC-19150701.txt,"Hartford Courant, July 4, 1915",0,0,0,0,0,0,0,0,2,,,,,,,0,2,0,0,0,1,0,0,x,,,,,,
34cc1a99-8b6a-50ba-aaea-7c3fb8a0672c,1915-07-05,2,Colonial,,New Bedford,3,,Brockton,5,,,1:43,,,,transcript/1915/1915-HC/boxes/HC-19150701.txt,"Hartford Courant, July 6, 1915",0,0,0,0,0,0,0,0,3,,,,,,,0,0,0,0,0,1,0,4,x,,,,,,
0bfecf39-b2c7-5342-a369-79ae62d8a881,1915-07-05,0,Colonial,,Fall River,4,,Hartford,1,,,1:57,,,,transcript/1915/1915-HC/boxes/HC-19150701.txt,"Hartford Courant, July 6, 1915",4,0,0,0,0,0,0,0,0,,,,,,,0,0,1,0,0,0,0,0,0,,,,,,
c28c1994-d2b8-5d03-a2e3-1e6fc6b86d1a,1915-07-05,1,Colonial,,Brockton,10,,New Bedford,12,,,1:55,,,,transcript/1915/1915-HC/boxes/HC-19150701.txt,"Hartford Courant, July 6, 1915",1,3,0,0,4,2,,,,,,,,,,1,2,2,6,1,0,,,,,,,,,
bcc2e470-ee97-50f4-9c37-8d675b9ccf57,1915-07-05,1,Colonial,,Taunton,3,,New Haven,0,,,1:50,,,,transcript/1915/1915-HC/boxes/HC-19150701.txt,"Hartford Courant, July 6, 1915",0,0,0,1,0,0,0,2,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
b9543084-6900-554e-b604-a5a5612a19e8,1915-07-05,2,Colonial,,Taunton,3,,New Haven,4,,,1:20,,,,transcript/1915/1915-HC/boxes/HC-19150701.txt,"Hartford Courant, July 6, 1915",2,1,0,0,0,0,0,,,,,,,,,1,0,0,0,0,0,3,,,,,,,,
e7d7471f-b8f5-5e3a-b2da-6fd56dd79fc4,1915-07-05,0,Colonial,,Pawtucket,2,,Springfield,7,,,1:40,,,,transcript/1915/1915-HC/boxes/HC-19150701.txt,"Hartford Courant, July 6, 1915",0,0,0,0,0,0,2,0,0,,,,,,,0,0,0,0,0,0,7,0,x,,,,,,
09ee0537-1c69-5a79-bee3-721a15882af1,1915-07-06,0,Colonial,,Springfield,2,,Brockton,0,,,1:40,,,,transcript/1915/1915-HC/boxes/HC-19150701.txt,"Hartford Courant, July 7, 1915",0,0,0,0,0,0,2,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
