game.key,league.year,league.name,game.date,game.number,game.phase,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_IP,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
36be4b2e-1487-5ae8-a3b5-8c8549eee6ea,1915,South Atlantic League,1915-05-07,0,regular,McManus,,Augusta,p,9,3,0,,1,,,,,,,,,,,,,,,,,,,3,,1,,0,3,0,,,,
36be4b2e-1487-5ae8-a3b5-8c8549eee6ea,1915,South Atlantic League,1915-05-07,0,regular,TOTALS,,Augusta,,,30,2,,7,,,,,,,,,,,,,,,,,,,,,,,27,13,1,,,,
36be4b2e-1487-5ae8-a3b5-8c8549eee6ea,1915,South Atlantic League,1915-05-07,0,regular,Carroll,,Jacksonville,cf,1,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
36be4b2e-1487-5ae8-a3b5-8c8549eee6ea,1915,South Atlantic League,1915-05-07,0,regular,Gaston,,Jacksonville,2b,2,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,,,
36be4b2e-1487-5ae8-a3b5-8c8549eee6ea,1915,South Atlantic League,1915-05-07,0,regular,Bowen,,Jacksonville,3b,3,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,
36be4b2e-1487-5ae8-a3b5-8c8549eee6ea,1915,South Atlantic League,1915-05-07,0,regular,Cueto,,Jacksonville,lf,4,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
36be4b2e-1487-5ae8-a3b5-8c8549eee6ea,1915,South Atlantic League,1915-05-07,0,regular,Manes,,Jacksonville,1b,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,13,0,0,,,,
36be4b2e-1487-5ae8-a3b5-8c8549eee6ea,1915,South Atlantic League,1915-05-07,0,regular,Crowder,,Jacksonville,ss,6,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,5,1,1,,,,
36be4b2e-1487-5ae8-a3b5-8c8549eee6ea,1915,South Atlantic League,1915-05-07,0,regular,Wood,,Jacksonville,rf,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
36be4b2e-1487-5ae8-a3b5-8c8549eee6ea,1915,South Atlantic League,1915-05-07,0,regular,Pierre,,Jacksonville,c,8,3,0,,1,1,,,,,,,,,,,,,,,,,,,,,,7,2,0,,,,
36be4b2e-1487-5ae8-a3b5-8c8549eee6ea,1915,South Atlantic League,1915-05-07,0,regular,Pearson,,Jacksonville,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,5,,,,0,4,0,,,,
36be4b2e-1487-5ae8-a3b5-8c8549eee6ea,1915,South Atlantic League,1915-05-07,0,regular,TOTALS,,Jacksonville,,,32,0,,8,,,,,,,,,,,,,,,,,,,,,,,27,14,2,,,,
11d372e2-79a6-5fa9-80ee-0404b66d6e96,1915,South Atlantic League,1915-05-08,0,regular,Burgess,,Albany,rf,1,4,0,,1,,,,,,,,1,,,,,,,,,,,,,,,1,0,0,,,,
11d372e2-79a6-5fa9-80ee-0404b66d6e96,1915,South Atlantic League,1915-05-08,0,regular,Manush,,Albany,3b,2,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,,,
11d372e2-79a6-5fa9-80ee-0404b66d6e96,1915,South Atlantic League,1915-05-08,0,regular,McDowell,,Albany,cf,3,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
11d372e2-79a6-5fa9-80ee-0404b66d6e96,1915,South Atlantic League,1915-05-08,0,regular,Waldron,,Albany,2b,4,3,1,,0,,,,,,,,,,,,,,,,,,,,,,,3,5,0,,,,
11d372e2-79a6-5fa9-80ee-0404b66d6e96,1915,South Atlantic League,1915-05-08,0,regular,Hanna,,Albany,lf,5,2,2,,1,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
11d372e2-79a6-5fa9-80ee-0404b66d6e96,1915,South Atlantic League,1915-05-08,0,regular,Erwin,,Albany,ss,6,2,1,,0,,,,,,,,1,,,,,,,,,,,,,,,5,2,0,1,,,
11d372e2-79a6-5fa9-80ee-0404b66d6e96,1915,South Atlantic League,1915-05-08,0,regular,Prough,,Albany,1b,7,4,1,,2,,,,,,,,,,,,,,,,,,,,,,,10,2,1,1,,,
11d372e2-79a6-5fa9-80ee-0404b66d6e96,1915,South Atlantic League,1915-05-08,0,regular,Wells,,Albany,c,8,2,0,,0,,,,,,,,1,,,,,,,,,,,,,,,4,2,0,,,1,
11d372e2-79a6-5fa9-80ee-0404b66d6e96,1915,South Atlantic League,1915-05-08,0,regular,Alton,,Albany,p,9,3,1,,2,1,,,,,,,,,,,,,,,,,2,3,,,,1,3,0,,,,
11d372e2-79a6-5fa9-80ee-0404b66d6e96,1915,South Atlantic League,1915-05-08,0,regular,TOTALS,,Albany,,,27,6,,8,,,,,,,,,,,,7,,,,,,,,,,,27,17,2,,,,
11d372e2-79a6-5fa9-80ee-0404b66d6e96,1915,South Atlantic League,1915-05-08,0,regular,Handiboe,,Savannah,cf,1,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
11d372e2-79a6-5fa9-80ee-0404b66d6e96,1915,South Atlantic League,1915-05-08,0,regular,Causey,,Savannah,p,10,1,0,,0,,,,,,,,,,,,,,,,,,,1,,,,1,0,0,,,,
11d372e2-79a6-5fa9-80ee-0404b66d6e96,1915,South Atlantic League,1915-05-08,0,regular,Lipe,,Savannah,3b,2,3,0,,1,,,,,,,,1,,,,,,,,,,,,,,,0,3,0,,,,
11d372e2-79a6-5fa9-80ee-0404b66d6e96,1915,South Atlantic League,1915-05-08,0,regular,Crowell,,Savannah,ss,3,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,3,3,0,1,,,
11d372e2-79a6-5fa9-80ee-0404b66d6e96,1915,South Atlantic League,1915-05-08,0,regular,Gust,,Savannah,1b,4,3,1,,0,,,,,,,,,,,,,,,,,,,,,,,9,1,0,1,,,
11d372e2-79a6-5fa9-80ee-0404b66d6e96,1915,South Atlantic League,1915-05-08,0,regular,Winston,,Savannah,lf,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
11d372e2-79a6-5fa9-80ee-0404b66d6e96,1915,South Atlantic League,1915-05-08,0,regular,Shinault,,Savannah,rf,6,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
11d372e2-79a6-5fa9-80ee-0404b66d6e96,1915,South Atlantic League,1915-05-08,0,regular,Zimmerman,,Savannah,2b,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,5,3,0,1,,,
11d372e2-79a6-5fa9-80ee-0404b66d6e96,1915,South Atlantic League,1915-05-08,0,regular,Short,,Savannah,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,3,2,1,,,,
11d372e2-79a6-5fa9-80ee-0404b66d6e96,1915,South Atlantic League,1915-05-08,0,regular,Smallwood,,Savannah,p,9,2,0,,1,,,,,,,,,,,,,,,,,,6,2,,,,0,4,1,,,,
11d372e2-79a6-5fa9-80ee-0404b66d6e96,1915,South Atlantic League,1915-05-08,0,regular,TOTALS,,Savannah,,,31,1,,7,,,,,,,,,,,,7,,,,,,,,,,,24,16,2,,,,
2c862604-00db-51f3-addc-69425c8c17ec,1915,South Atlantic League,1915-05-08,0,regular,Tyson,,Charleston,rf,1,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
2c862604-00db-51f3-addc-69425c8c17ec,1915,South Atlantic League,1915-05-08,0,regular,Reagan,,Charleston,2b,2,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,3,2,1,,,,
2c862604-00db-51f3-addc-69425c8c17ec,1915,South Atlantic League,1915-05-08,0,regular,Mackert,,Charleston,ss,3,4,1,,1,,1,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,
2c862604-00db-51f3-addc-69425c8c17ec,1915,South Atlantic League,1915-05-08,0,regular,Bankston,,Charleston,lf,4,3,1,,0,,,,,,,,,,1,,,,,,,,,,1,,,3,0,0,,,,
2c862604-00db-51f3-addc-69425c8c17ec,1915,South Atlantic League,1915-05-08,0,regular,Sabrie,,Charleston,1b,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,12,0,1,,,,
2c862604-00db-51f3-addc-69425c8c17ec,1915,South Atlantic League,1915-05-08,0,regular,Bitting,,Charleston,3b,6,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,1,3,1,,,,
2c862604-00db-51f3-addc-69425c8c17ec,1915,South Atlantic League,1915-05-08,0,regular,Basham,,Charleston,c,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,
2c862604-00db-51f3-addc-69425c8c17ec,1915,South Atlantic League,1915-05-08,0,regular,Connolly,,Charleston,cf,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
2c862604-00db-51f3-addc-69425c8c17ec,1915,South Atlantic League,1915-05-08,0,regular,Cates,,Charleston,p,9,3,0,,0,,,,,,,,,,,,,,,,,,3,2,,,,1,3,0,,,,
2c862604-00db-51f3-addc-69425c8c17ec,1915,South Atlantic League,1915-05-08,0,regular,TOTALS,,Charleston,,,30,3,,3,,,,,,,,,,,,2,,,,,,,,,,,24,13,3,,,,
2c862604-00db-51f3-addc-69425c8c17ec,1915,South Atlantic League,1915-05-08,0,regular,Herndon,,Columbus,3b,1,5,1,,2,,,,,,,,,,1,,,,,,,,,,,,,0,1,0,,,,
2c862604-00db-51f3-addc-69425c8c17ec,1915,South Atlantic League,1915-05-08,0,regular,Fox,,Columbus,1b,2,3,1,,2,2,,,,,,,,,1,,,,,,,,,,,,,9,0,1,,,,
2c862604-00db-51f3-addc-69425c8c17ec,1915,South Atlantic League,1915-05-08,0,regular,McDuff,,Columbus,ss,3,4,0,,0,,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,
2c862604-00db-51f3-addc-69425c8c17ec,1915,South Atlantic League,1915-05-08,0,regular,Folmar,,Columbus,cf,4,4,0,,1,,,,,,,,,,1,,,,,,,,,,,,,4,0,0,,,,
2c862604-00db-51f3-addc-69425c8c17ec,1915,South Atlantic League,1915-05-08,0,regular,Hart,,Columbus,rf,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
2c862604-00db-51f3-addc-69425c8c17ec,1915,South Atlantic League,1915-05-08,0,regular,Thompson,,Columbus,lf,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
2c862604-00db-51f3-addc-69425c8c17ec,1915,South Atlantic League,1915-05-08,0,regular,Brooks,,Columbus,2b,7,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
2c862604-00db-51f3-addc-69425c8c17ec,1915,South Atlantic League,1915-05-08,0,regular,Krebs,,Columbus,c,8,4,1,,1,1,,,,,,,,,,,,,,,,,,,,,,9,2,0,,,,
2c862604-00db-51f3-addc-69425c8c17ec,1915,South Atlantic League,1915-05-08,0,regular,Redding,,Columbus,p,9,3,2,,1,,,,,,,,,,,,,,,,,,,9,,,,0,1,0,,,,
2c862604-00db-51f3-addc-69425c8c17ec,1915,South Atlantic League,1915-05-08,0,regular,TOTALS,,Columbus,,,34,6,,8,,,,,,,,,,,,7,,,,,,,,,,,27,6,2,,,,
2f19e66a-5c85-5187-9fa4-e10798a6fdd3,1915,South Atlantic League,1915-05-08,0,regular,Champlain,,Augusta,3b,1,5,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
2f19e66a-5c85-5187-9fa4-e10798a6fdd3,1915,South Atlantic League,1915-05-08,0,regular,South,,Augusta,p,10,3,0,,0,,,,,,,,,,,,,,5,,,3,1,,,,,0,2,0,,,,
2f19e66a-5c85-5187-9fa4-e10798a6fdd3,1915,South Atlantic League,1915-05-08,0,regular,Ogren,,Augusta,2b,2,4,0,,1,,,,,,,,1,,,,,,,,,,,,,,,1,3,0,,,,
2f19e66a-5c85-5187-9fa4-e10798a6fdd3,1915,South Atlantic League,1915-05-08,0,regular,Davenport,,Augusta,1b,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,8,0,0,,,,
2f19e66a-5c85-5187-9fa4-e10798a6fdd3,1915,South Atlantic League,1915-05-08,0,regular,Smith,,Augusta,lf,4,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
2f19e66a-5c85-5187-9fa4-e10798a6fdd3,1915,South Atlantic League,1915-05-08,0,regular,Ezell,,Augusta,cf,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
2f19e66a-5c85-5187-9fa4-e10798a6fdd3,1915,South Atlantic League,1915-05-08,0,regular,Roth,,Augusta,rf,6,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
2f19e66a-5c85-5187-9fa4-e10798a6fdd3,1915,South Atlantic League,1915-05-08,0,regular,Eubanks,,Augusta,c,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,
2f19e66a-5c85-5187-9fa4-e10798a6fdd3,1915,South Atlantic League,1915-05-08,0,regular,Kelly,,Augusta,ss,8,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,1,,,,
2f19e66a-5c85-5187-9fa4-e10798a6fdd3,1915,South Atlantic League,1915-05-08,0,regular,Harris,,Augusta,p,9,1,0,,1,,,,,,,,,,,,,,3,,,3,4,2,1,,,0,3,0,,,,
2f19e66a-5c85-5187-9fa4-e10798a6fdd3,1915,South Atlantic League,1915-05-08,0,regular,TOTALS,,Augusta,,,37,2,,9,,,,,,,,,,,,9,,,,,,,,,,,24,8,1,,,,
2f19e66a-5c85-5187-9fa4-e10798a6fdd3,1915,South Atlantic League,1915-05-08,0,regular,Matthews,,Macon,cf,1,4,0,,0,,,,,,,1,,,,,,,,,,,,,,,,6,0,0,,,,
2f19e66a-5c85-5187-9fa4-e10798a6fdd3,1915,South Atlantic League,1915-05-08,0,regular,Mack,,Macon,2b,2,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,4,1,1,,,,
2f19e66a-5c85-5187-9fa4-e10798a6fdd3,1915,South Atlantic League,1915-05-08,0,regular,Nield,,Macon,ss,3,3,2,,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,,,,
2f19e66a-5c85-5187-9fa4-e10798a6fdd3,1915,South Atlantic League,1915-05-08,0,regular,Chancey,,Macon,lf,4,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
2f19e66a-5c85-5187-9fa4-e10798a6fdd3,1915,South Atlantic League,1915-05-08,0,regular,Stinson,,Macon,rf,5,2,1,,2,,,,,,,,,,1,,,,,,,,,,,,,3,0,0,,,,
2f19e66a-5c85-5187-9fa4-e10798a6fdd3,1915,South Atlantic League,1915-05-08,0,regular,Moore,,Macon,3b,6,3,1,,1,,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,
2f19e66a-5c85-5187-9fa4-e10798a6fdd3,1915,South Atlantic League,1915-05-08,0,regular,Munn,,Macon,1b,7,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,6,1,0,,,,
2f19e66a-5c85-5187-9fa4-e10798a6fdd3,1915,South Atlantic League,1915-05-08,0,regular,Meehan,,Macon,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,1,
2f19e66a-5c85-5187-9fa4-e10798a6fdd3,1915,South Atlantic League,1915-05-08,0,regular,Foster,,Macon,p,9,4,0,,0,,,,,,,,,,,,,,,,,,,3,,,,0,1,0,,,,
2f19e66a-5c85-5187-9fa4-e10798a6fdd3,1915,South Atlantic League,1915-05-08,0,regular,TOTALS,,Macon,,,30,4,,6,,,,,,,,,,,,9,,,,,,,,,,,27,7,2,,,,
077867b9-ecb7-5494-a316-7c72e7800c9e,1915,South Atlantic League,1915-05-10,0,regular,Champlain,,Augusta,3b,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
077867b9-ecb7-5494-a316-7c72e7800c9e,1915,South Atlantic League,1915-05-10,0,regular,Ogren,,Augusta,2b,2,3,0,,2,1,,,,,,1,,,,,,,,,,,,,,,,2,1,0,,,,
077867b9-ecb7-5494-a316-7c72e7800c9e,1915,South Atlantic League,1915-05-10,0,regular,Davenport,,Augusta,1b,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,
077867b9-ecb7-5494-a316-7c72e7800c9e,1915,South Atlantic League,1915-05-10,0,regular,Smith,,Augusta,lf,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
077867b9-ecb7-5494-a316-7c72e7800c9e,1915,South Atlantic League,1915-05-10,0,regular,Ezell,,Augusta,cf,5,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
077867b9-ecb7-5494-a316-7c72e7800c9e,1915,South Atlantic League,1915-05-10,0,regular,Roth,,Augusta,rf,6,3,1,,2,1,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
077867b9-ecb7-5494-a316-7c72e7800c9e,1915,South Atlantic League,1915-05-10,0,regular,Eubanks,,Augusta,c,7,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,7,2,0,,,,
077867b9-ecb7-5494-a316-7c72e7800c9e,1915,South Atlantic League,1915-05-10,0,regular,Kelly,,Augusta,ss,8,3,0,,2,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,
077867b9-ecb7-5494-a316-7c72e7800c9e,1915,South Atlantic League,1915-05-10,0,regular,McManus,,Augusta,p,9,2,1,,1,,,,,,,,1,,,,,,,,,,2,6,,,,0,3,1,,,,
077867b9-ecb7-5494-a316-7c72e7800c9e,1915,South Atlantic League,1915-05-10,0,regular,TOTALS,,Augusta,,,31,3,,7,,,,,,,,,,,,4,,,,,,,,,,,27,7,1,,,,
077867b9-ecb7-5494-a316-7c72e7800c9e,1915,South Atlantic League,1915-05-10,0,regular,Matthews,,Macon,cf,1,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
077867b9-ecb7-5494-a316-7c72e7800c9e,1915,South Atlantic League,1915-05-10,0,regular,Mack,,Macon,2b,2,4,1,,2,,,1,,,,,,,,,,,,,,,,,,,,3,5,2,,,,
077867b9-ecb7-5494-a316-7c72e7800c9e,1915,South Atlantic League,1915-05-10,0,regular,Nield,,Macon,ss,3,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,3,3,0,,,,
077867b9-ecb7-5494-a316-7c72e7800c9e,1915,South Atlantic League,1915-05-10,0,regular,Chancey,,Macon,lf,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,3,1,0,1,,,
077867b9-ecb7-5494-a316-7c72e7800c9e,1915,South Atlantic League,1915-05-10,0,regular,Stinson,,Macon,rf,5,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
077867b9-ecb7-5494-a316-7c72e7800c9e,1915,South Atlantic League,1915-05-10,0,regular,Moore,,Macon,3b,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,,,
077867b9-ecb7-5494-a316-7c72e7800c9e,1915,South Atlantic League,1915-05-10,0,regular,Munn,,Macon,1b,7,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,9,2,1,,,,
077867b9-ecb7-5494-a316-7c72e7800c9e,1915,South Atlantic League,1915-05-10,0,regular,Meehan,,Macon,c,8,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,5,3,0,1,,1,
077867b9-ecb7-5494-a316-7c72e7800c9e,1915,South Atlantic League,1915-05-10,0,regular,Martin,,Macon,p,9,4,0,,0,,,,,,,,,,,,,,,,,,1,3,1,,,0,3,0,,,,
077867b9-ecb7-5494-a316-7c72e7800c9e,1915,South Atlantic League,1915-05-10,0,regular,TOTALS,,Macon,,,34,1,,8,,,,,,,,,,,,9,,,,,,,,,,,27,19,4,,,,
a2cf47ef-4bae-53b7-963c-6ca42a1653fa,1915,South Atlantic League,1915-05-10,0,regular,Burgess,,Albany,rf,1,4,2,,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
a2cf47ef-4bae-53b7-963c-6ca42a1653fa,1915,South Atlantic League,1915-05-10,0,regular,Manush,,Albany,3b,2,3,2,,1,,,,,,,,1,,,,,,,,,,,,,,,0,2,0,,,,
a2cf47ef-4bae-53b7-963c-6ca42a1653fa,1915,South Atlantic League,1915-05-10,0,regular,McDowell,,Albany,cf,3,3,0,,2,,,,,,,,,1,,,,,,,,,,,,,,2,0,0,,,,
a2cf47ef-4bae-53b7-963c-6ca42a1653fa,1915,South Atlantic League,1915-05-10,0,regular,Waldron,,Albany,2b,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
a2cf47ef-4bae-53b7-963c-6ca42a1653fa,1915,South Atlantic League,1915-05-10,0,regular,Hanna,,Albany,lf,5,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
a2cf47ef-4bae-53b7-963c-6ca42a1653fa,1915,South Atlantic League,1915-05-10,0,regular,Erwin,,Albany,ss,6,3,1,,2,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,
a2cf47ef-4bae-53b7-963c-6ca42a1653fa,1915,South Atlantic League,1915-05-10,0,regular,Prough,,Albany,1b,7,3,1,,1,,,1,,,,,,,,,,,,,,,,,,,,7,1,0,,,,
a2cf47ef-4bae-53b7-963c-6ca42a1653fa,1915,South Atlantic League,1915-05-10,0,regular,Wells,,Albany,c,8,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,10,1,0,,,,
a2cf47ef-4bae-53b7-963c-6ca42a1653fa,1915,South Atlantic League,1915-05-10,0,regular,Winchell,,Albany,p,9,3,0,,0,,,,,,,,,,,,,,,,,,3,8,,,,0,2,0,,,,
a2cf47ef-4bae-53b7-963c-6ca42a1653fa,1915,South Atlantic League,1915-05-10,0,regular,TOTALS,,Albany,,,27,6,,9,,,,,,,,,,,,4,,,,,,,,,,,24,11,0,,,,
a2cf47ef-4bae-53b7-963c-6ca42a1653fa,1915,South Atlantic League,1915-05-10,0,regular,Handiboe,,Savannah,cf,1,4,0,,2,,,,,,,,,,2,,,,,,,,,,,,,3,0,1,,,,
a2cf47ef-4bae-53b7-963c-6ca42a1653fa,1915,South Atlantic League,1915-05-10,0,regular,Lipe,,Savannah,3b,2,2,0,,0,,,,,,,,,,1,,,,,,,,,,,,,1,0,0,,,,
a2cf47ef-4bae-53b7-963c-6ca42a1653fa,1915,South Atlantic League,1915-05-10,0,regular,Crowell,,Savannah,ss,3,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,0,4,0,1,,,
a2cf47ef-4bae-53b7-963c-6ca42a1653fa,1915,South Atlantic League,1915-05-10,0,regular,Gust,,Savannah,1b,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,10,1,0,2,,,
a2cf47ef-4bae-53b7-963c-6ca42a1653fa,1915,South Atlantic League,1915-05-10,0,regular,Winston,,Savannah,lf,5,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
a2cf47ef-4bae-53b7-963c-6ca42a1653fa,1915,South Atlantic League,1915-05-10,0,regular,Shinault,,Savannah,rf,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
a2cf47ef-4bae-53b7-963c-6ca42a1653fa,1915,South Atlantic League,1915-05-10,0,regular,Zimmerman,,Savannah,2b,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,2,4,0,1,,,
a2cf47ef-4bae-53b7-963c-6ca42a1653fa,1915,South Atlantic League,1915-05-10,0,regular,Short,,Savannah,c,8,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1,,,
a2cf47ef-4bae-53b7-963c-6ca42a1653fa,1915,South Atlantic League,1915-05-10,0,regular,Springman,,Savannah,p,9,3,0,,0,,,,,,,,,,,,,,,,,,2,1,,1,,0,3,2,,,,
a2cf47ef-4bae-53b7-963c-6ca42a1653fa,1915,South Atlantic League,1915-05-10,0,regular,TOTALS,,Savannah,,,28,1,,6,,,,,,,,,,,,5,,,,,,,,,,,21,12,3,,,,
aece2000-556f-58cb-ad19-d87f093eae24,1915,South Atlantic League,1915-05-10,0,regular,Tyson,,Charleston,rf,1,5,1,,0,,,,,,,,,,1,,,,,,,,,,,,,0,0,2,,,,
aece2000-556f-58cb-ad19-d87f093eae24,1915,South Atlantic League,1915-05-10,0,regular,McDermitt,,Charleston,2b,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,,,
aece2000-556f-58cb-ad19-d87f093eae24,1915,South Atlantic League,1915-05-10,0,regular,Mackert,,Charleston,ss,3,5,0,,0,,,,,,,,,,,,,,,,,,,,,,,5,1,1,,,,
aece2000-556f-58cb-ad19-d87f093eae24,1915,South Atlantic League,1915-05-10,0,regular,Bankston,,Charleston,lf,4,5,1,,3,,,,,,,,,,1,,,,,,,,,,,,,2,0,0,,,,
aece2000-556f-58cb-ad19-d87f093eae24,1915,South Atlantic League,1915-05-10,0,regular,Sabrie,,Charleston,1b,5,4,2,,2,,,,,,,,,,,,,,,,,,,,,,,14,1,0,1,,,
aece2000-556f-58cb-ad19-d87f093eae24,1915,South Atlantic League,1915-05-10,0,regular,Marshall,,Charleston,cf,6,4,1,,3,1,,,,,,,,,1,,,,,,,,,,,,,1,0,0,,,,
aece2000-556f-58cb-ad19-d87f093eae24,1915,South Atlantic League,1915-05-10,0,regular,Bitting,,Charleston,3b,7,4,1,,1,1,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,
aece2000-556f-58cb-ad19-d87f093eae24,1915,South Atlantic League,1915-05-10,0,regular,Basham,,Charleston,c,8,3,1,,2,,1,,,,,,,,,,,,,,,,,,,,,5,3,0,,,,
aece2000-556f-58cb-ad19-d87f093eae24,1915,South Atlantic League,1915-05-10,0,regular,Fillingem,,Charleston,p,9,2,0,,0,,,,,,,,,,1,,,,,,,,4,6,,,,0,3,0,,,,
aece2000-556f-58cb-ad19-d87f093eae24,1915,South Atlantic League,1915-05-10,0,regular,TOTALS,,Charleston,,,36,7,,11,,,,,,,,,,,,6,,,,,,,,,,,27,12,3,,,,
aece2000-556f-58cb-ad19-d87f093eae24,1915,South Atlantic League,1915-05-10,0,regular,Herndon,,Columbus,3b,1,5,0,,2,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,
aece2000-556f-58cb-ad19-d87f093eae24,1915,South Atlantic League,1915-05-10,0,regular,Watson,,Columbus,p,10,1,0,,0,,,,,,,,,,,,,,3,,,5,2,1,,,,0,0,0,,,,
aece2000-556f-58cb-ad19-d87f093eae24,1915,South Atlantic League,1915-05-10,0,regular,Voss,,Columbus,ph,11,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
aece2000-556f-58cb-ad19-d87f093eae24,1915,South Atlantic League,1915-05-10,0,regular,Fox,,Columbus,1b,2,4,2,,2,1,,,,,,,,,,,,,,,,,,,,,,9,2,1,1,,,
aece2000-556f-58cb-ad19-d87f093eae24,1915,South Atlantic League,1915-05-10,0,regular,McDuff,,Columbus,ss,3,5,0,,2,,,,,,,,,,1,,,,,,,,,,,,,6,6,0,1,,,
aece2000-556f-58cb-ad19-d87f093eae24,1915,South Atlantic League,1915-05-10,0,regular,Folmar,,Columbus,cf,4,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
aece2000-556f-58cb-ad19-d87f093eae24,1915,South Atlantic League,1915-05-10,0,regular,Hart,,Columbus,rf,5,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
