game.key,league.year,league.name,game.date,game.number,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_LOB,B_ROE,P_IP,P_R,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB
aa349e81-91f6-5f5e-a891-4d83e5fce264,1915,Blue Ridge League,1915-06-14,0,TOTALS,,Frederick,,,,2,,8,,,,,,,,,,,,,,,,,,,,,,,2,,,
aa349e81-91f6-5f5e-a891-4d83e5fce264,1915,Blue Ridge League,1915-06-14,0,Lawrence,,Hanover,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa349e81-91f6-5f5e-a891-4d83e5fce264,1915,Blue Ridge League,1915-06-14,0,Steinbach,,Hanover,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa349e81-91f6-5f5e-a891-4d83e5fce264,1915,Blue Ridge League,1915-06-14,0,TOTALS,,Hanover,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,1,,,
b8234e57-2d4a-53c3-8fe8-f530027c9037,1915,Blue Ridge League,1915-06-14,0,Stricker,,Chambersburg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8234e57-2d4a-53c3-8fe8-f530027c9037,1915,Blue Ridge League,1915-06-14,0,Stroh,,Chambersburg,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8234e57-2d4a-53c3-8fe8-f530027c9037,1915,Blue Ridge League,1915-06-14,0,TOTALS,,Chambersburg,,,,5,,14,,,,,,,,,,,,,,,,,,,,,,,4,,,
b8234e57-2d4a-53c3-8fe8-f530027c9037,1915,Blue Ridge League,1915-06-14,0,Settan,,Martinsburg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8234e57-2d4a-53c3-8fe8-f530027c9037,1915,Blue Ridge League,1915-06-14,0,Johnson,,Martinsburg,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8234e57-2d4a-53c3-8fe8-f530027c9037,1915,Blue Ridge League,1915-06-14,0,TOTALS,,Martinsburg,,,,3,,7,,,,,,,,,,,,,,,,,,,,,,,4,,,
aa58c55c-d436-598a-aee8-86a5a5659e70,1915,Blue Ridge League,1915-06-15,0,Dorner,,Chambersburg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa58c55c-d436-598a-aee8-86a5a5659e70,1915,Blue Ridge League,1915-06-15,0,Gary,,Chambersburg,p,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa58c55c-d436-598a-aee8-86a5a5659e70,1915,Blue Ridge League,1915-06-15,0,Stroh,,Chambersburg,c,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa58c55c-d436-598a-aee8-86a5a5659e70,1915,Blue Ridge League,1915-06-15,0,TOTALS,,Chambersburg,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa58c55c-d436-598a-aee8-86a5a5659e70,1915,Blue Ridge League,1915-06-15,0,Kelley,,Martinsburg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa58c55c-d436-598a-aee8-86a5a5659e70,1915,Blue Ridge League,1915-06-15,0,Johnson,,Martinsburg,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa58c55c-d436-598a-aee8-86a5a5659e70,1915,Blue Ridge League,1915-06-15,0,TOTALS,,Martinsburg,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19c691f6-67ed-5376-8c74-e20a6b112daa,1915,Blue Ridge League,1915-06-16,0,Stricker,,Chambersburg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19c691f6-67ed-5376-8c74-e20a6b112daa,1915,Blue Ridge League,1915-06-16,0,Kalsey,,Chambersburg,p,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19c691f6-67ed-5376-8c74-e20a6b112daa,1915,Blue Ridge League,1915-06-16,0,Stroh,,Chambersburg,c,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19c691f6-67ed-5376-8c74-e20a6b112daa,1915,Blue Ridge League,1915-06-16,0,TOTALS,,Chambersburg,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19c691f6-67ed-5376-8c74-e20a6b112daa,1915,Blue Ridge League,1915-06-16,0,Hoeffecker,,Martinsburg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19c691f6-67ed-5376-8c74-e20a6b112daa,1915,Blue Ridge League,1915-06-16,0,Johnson,,Martinsburg,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19c691f6-67ed-5376-8c74-e20a6b112daa,1915,Blue Ridge League,1915-06-16,0,TOTALS,,Martinsburg,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad41a0ea-5d68-5772-8a5b-0b798010d053,1915,Blue Ridge League,1915-06-16,0,Hevener,,Hagerstown,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad41a0ea-5d68-5772-8a5b-0b798010d053,1915,Blue Ridge League,1915-06-16,0,Laughlin,,Hagerstown,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad41a0ea-5d68-5772-8a5b-0b798010d053,1915,Blue Ridge League,1915-06-16,0,Doeppe,,Hagerstown,c,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad41a0ea-5d68-5772-8a5b-0b798010d053,1915,Blue Ridge League,1915-06-16,0,TOTALS,,Hagerstown,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,0,,,
ad41a0ea-5d68-5772-8a5b-0b798010d053,1915,Blue Ridge League,1915-06-16,0,Scherdel,,Hanover,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad41a0ea-5d68-5772-8a5b-0b798010d053,1915,Blue Ridge League,1915-06-16,0,Steinbach,,Hanover,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad41a0ea-5d68-5772-8a5b-0b798010d053,1915,Blue Ridge League,1915-06-16,0,TOTALS,,Hanover,,,,4,,8,,,,,,,,,,,,,,,,,,,,,,,1,,,
ffe96935-cb0b-5c99-9396-7090898fa915,1915,Blue Ridge League,1915-06-16,0,Agnew,,Frederick,2b,1,3,1,,0,,,,,,,1,,,,,,,,,,,,,,3,1,0,,,
ffe96935-cb0b-5c99-9396-7090898fa915,1915,Blue Ridge League,1915-06-16,0,Boyne,,Frederick,1b,2,3,0,,0,,,,,,,1,,,,,,,,,,,,,,11,0,1,,,
ffe96935-cb0b-5c99-9396-7090898fa915,1915,Blue Ridge League,1915-06-16,0,Lamar,,Frederick,cf,3,4,1,,2,,,,,,,,,,1,,,,,,,,,,,1,0,1,,,
ffe96935-cb0b-5c99-9396-7090898fa915,1915,Blue Ridge League,1915-06-16,0,Orrison,,Frederick,rf,4,4,1,,1,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
ffe96935-cb0b-5c99-9396-7090898fa915,1915,Blue Ridge League,1915-06-16,0,Barnhart,,Frederick,3b,5,4,1,,2,,,1,,,,,,,,,,,,,,,,,,0,1,0,,,
ffe96935-cb0b-5c99-9396-7090898fa915,1915,Blue Ridge League,1915-06-16,0,Morrison,,Frederick,lf,6,3,0,,1,,,,,,,,,,,,,,,,,,,,,1,0,1,,,
ffe96935-cb0b-5c99-9396-7090898fa915,1915,Blue Ridge League,1915-06-16,0,Porter,,Frederick,ss,7,3,0,,0,,,,,,,,,,1,,,,,,,,,,,1,4,0,,,
ffe96935-cb0b-5c99-9396-7090898fa915,1915,Blue Ridge League,1915-06-16,0,Whalen,,Frederick,c,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,7,2,0,,,
ffe96935-cb0b-5c99-9396-7090898fa915,1915,Blue Ridge League,1915-06-16,0,Peck,,Frederick,p,9,4,0,,0,,,,,,,,,,,,,,,,1,8,,,,0,4,0,,,
ffe96935-cb0b-5c99-9396-7090898fa915,1915,Blue Ridge League,1915-06-16,0,TOTALS,,Frederick,,,32,4,1,6,,,,,,,,,,,5,1,,,,,,,,,27,12,2,,,
ffe96935-cb0b-5c99-9396-7090898fa915,1915,Blue Ridge League,1915-06-16,0,Kane,,Gettysburg,rf,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
ffe96935-cb0b-5c99-9396-7090898fa915,1915,Blue Ridge League,1915-06-16,0,Herrel,,Gettysburg,ph,10,1,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
ffe96935-cb0b-5c99-9396-7090898fa915,1915,Blue Ridge League,1915-06-16,0,Williams,,Gettysburg,ss,2,4,1,,1,1,,,,,,,,,,,,,,,,,,,,1,3,0,,,
ffe96935-cb0b-5c99-9396-7090898fa915,1915,Blue Ridge League,1915-06-16,0,Bigler,,Gettysburg,3b,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,1,3,0,,,
ffe96935-cb0b-5c99-9396-7090898fa915,1915,Blue Ridge League,1915-06-16,0,Mahaffie,,Gettysburg,c,4,3,0,,1,,,,,,,,,,,,,,,,,,,,,9,0,0,,,1
ffe96935-cb0b-5c99-9396-7090898fa915,1915,Blue Ridge League,1915-06-16,0,Plank,,Gettysburg,1b,5,4,1,,2,,,,,,,,,,,,,,,,,,,,,12,0,0,,,
ffe96935-cb0b-5c99-9396-7090898fa915,1915,Blue Ridge League,1915-06-16,0,Bream,,Gettysburg,lf,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
ffe96935-cb0b-5c99-9396-7090898fa915,1915,Blue Ridge League,1915-06-16,0,Hall,,Gettysburg,2b,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,1,4,0,,,
ffe96935-cb0b-5c99-9396-7090898fa915,1915,Blue Ridge League,1915-06-16,0,Oyler,,Gettysburg,2b,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,1,,,
ffe96935-cb0b-5c99-9396-7090898fa915,1915,Blue Ridge League,1915-06-16,0,Stair,,Gettysburg,p,9,3,1,,1,,,,,,,,,,,,,,,,,8,1,,,0,2,0,,,
ffe96935-cb0b-5c99-9396-7090898fa915,1915,Blue Ridge League,1915-06-16,0,TOTALS,,Gettysburg,,,31,3,1,11,,,,,,,,,,,4,2,,,,,,,,,27,16,1,,,
6a2162fc-5fb6-5fe0-8159-67950cada25f,1915,Blue Ridge League,1915-06-17,0,Johnson,,Hagerstown,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a2162fc-5fb6-5fe0-8159-67950cada25f,1915,Blue Ridge League,1915-06-17,0,Blunt,,Hagerstown,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a2162fc-5fb6-5fe0-8159-67950cada25f,1915,Blue Ridge League,1915-06-17,0,TOTALS,,Hagerstown,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,1,,,
6a2162fc-5fb6-5fe0-8159-67950cada25f,1915,Blue Ridge League,1915-06-17,0,Sherman,,Hanover,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a2162fc-5fb6-5fe0-8159-67950cada25f,1915,Blue Ridge League,1915-06-17,0,Steinbach,,Hanover,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a2162fc-5fb6-5fe0-8159-67950cada25f,1915,Blue Ridge League,1915-06-17,0,TOTALS,,Hanover,,,,1,,5,,,,,,,,,,,,,,,,,,,,,,,3,,,
d96ab694-ff8e-5f9a-9f4f-cb69cdf2be6e,1915,Blue Ridge League,1915-06-17,0,Agnew,,Frederick,2b,1,3,0,,0,,,,,,,,,,1,,,,,,,,,,,2,2,0,,,
d96ab694-ff8e-5f9a-9f4f-cb69cdf2be6e,1915,Blue Ridge League,1915-06-17,0,Boyne,,Frederick,1b,2,4,0,,1,,,,,,,,,,,,,,,,,,,,,11,1,0,,,
d96ab694-ff8e-5f9a-9f4f-cb69cdf2be6e,1915,Blue Ridge League,1915-06-17,0,Lamar,,Frederick,cf,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,3,1,1,1,,
d96ab694-ff8e-5f9a-9f4f-cb69cdf2be6e,1915,Blue Ridge League,1915-06-17,0,Orrison,,Frederick,rf,4,3,0,,1,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
d96ab694-ff8e-5f9a-9f4f-cb69cdf2be6e,1915,Blue Ridge League,1915-06-17,0,Barnhart,,Frederick,3b,5,3,1,,0,,,,,,,,1,,1,,,,,,,,,,,2,2,0,1,,
d96ab694-ff8e-5f9a-9f4f-cb69cdf2be6e,1915,Blue Ridge League,1915-06-17,0,Morrison,,Frederick,lf,6,4,0,,1,,,,,,,,,,1,,,,,,,,,,,0,0,0,,,
d96ab694-ff8e-5f9a-9f4f-cb69cdf2be6e,1915,Blue Ridge League,1915-06-17,0,Porter,,Frederick,ss,7,3,0,,1,,,,,,,,,,1,,,,,,,,,,,0,5,0,,,
d96ab694-ff8e-5f9a-9f4f-cb69cdf2be6e,1915,Blue Ridge League,1915-06-17,0,Whalen,,Frederick,c,8,3,0,,1,,,,,,,,,,,,,,,,,,,,,8,2,0,,,
d96ab694-ff8e-5f9a-9f4f-cb69cdf2be6e,1915,Blue Ridge League,1915-06-17,0,King,,Frederick,p,9,3,0,,1,,,,,,,,,,,,,,,,1,6,,,,0,3,0,,,
d96ab694-ff8e-5f9a-9f4f-cb69cdf2be6e,1915,Blue Ridge League,1915-06-17,0,TOTALS,,Frederick,,,30,1,0,6,,,,,,,,,,,9,,,,,,,,,,27,16,1,,,
d96ab694-ff8e-5f9a-9f4f-cb69cdf2be6e,1915,Blue Ridge League,1915-06-17,0,Hall,,Gettysburg,2b,1,4,0,,1,,,,,,,,,,,,,,,,,,,,,1,2,0,,,
d96ab694-ff8e-5f9a-9f4f-cb69cdf2be6e,1915,Blue Ridge League,1915-06-17,0,Williams,,Gettysburg,ss,2,3,0,,2,1,,,,,,,1,,,,,,,,,,,,,1,1,1,,,
d96ab694-ff8e-5f9a-9f4f-cb69cdf2be6e,1915,Blue Ridge League,1915-06-17,0,Bigler,,Gettysburg,3b,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,3,1,1,,,
d96ab694-ff8e-5f9a-9f4f-cb69cdf2be6e,1915,Blue Ridge League,1915-06-17,0,Plank,,Gettysburg,1b,4,3,0,,1,,,,,,,,,,,,,,,,,,,,,11,0,0,,,
d96ab694-ff8e-5f9a-9f4f-cb69cdf2be6e,1915,Blue Ridge League,1915-06-17,0,Bream,,Gettysburg,lf,5,3,0,,0,,,,,,,,1,,,,,,,,,,,,,3,0,0,,,
d96ab694-ff8e-5f9a-9f4f-cb69cdf2be6e,1915,Blue Ridge League,1915-06-17,0,Kane,,Gettysburg,c,6,3,0,,1,,,,,,,,,,,,,,,,,,,,,4,1,0,,,1
d96ab694-ff8e-5f9a-9f4f-cb69cdf2be6e,1915,Blue Ridge League,1915-06-17,0,Herrel,,Gettysburg,rf,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
d96ab694-ff8e-5f9a-9f4f-cb69cdf2be6e,1915,Blue Ridge League,1915-06-17,0,Oyler,,Gettysburg,cf,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
d96ab694-ff8e-5f9a-9f4f-cb69cdf2be6e,1915,Blue Ridge League,1915-06-17,0,Howard,,Gettysburg,p,9,3,0,,1,,,,,,,,,,,,,,,,4,3,,,,0,6,0,,,
d96ab694-ff8e-5f9a-9f4f-cb69cdf2be6e,1915,Blue Ridge League,1915-06-17,0,TOTALS,,Gettysburg,,,29,0,0,6,,,,,,,,,,,5,,,,,,,,,,25,12,2,,,
f1e38b12-a33f-5898-8dea-71df271f538b,1915,Blue Ridge League,1915-06-17,0,Bitters,,Chambersburg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1e38b12-a33f-5898-8dea-71df271f538b,1915,Blue Ridge League,1915-06-17,0,Jamison,,Chambersburg,p,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1e38b12-a33f-5898-8dea-71df271f538b,1915,Blue Ridge League,1915-06-17,0,Snell,,Chambersburg,c,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1e38b12-a33f-5898-8dea-71df271f538b,1915,Blue Ridge League,1915-06-17,0,TOTALS,,Chambersburg,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1e38b12-a33f-5898-8dea-71df271f538b,1915,Blue Ridge League,1915-06-17,0,Settan,,Martinsburg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1e38b12-a33f-5898-8dea-71df271f538b,1915,Blue Ridge League,1915-06-17,0,Johnson,,Martinsburg,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1e38b12-a33f-5898-8dea-71df271f538b,1915,Blue Ridge League,1915-06-17,0,TOTALS,,Martinsburg,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b97aaa07-f01c-5f9c-b9ce-35c0610c7fc1,1915,Blue Ridge League,1915-06-18,0,Hall,,Gettysburg,2b,1,5,1,,2,,,,,,,,,,,,,,,,,,,,,1,3,0,,,
b97aaa07-f01c-5f9c-b9ce-35c0610c7fc1,1915,Blue Ridge League,1915-06-18,0,Herrel,,Gettysburg,p,10,2,0,,0,,,,,,,,,,,,,,,,2,1,,,,0,0,0,,,
b97aaa07-f01c-5f9c-b9ce-35c0610c7fc1,1915,Blue Ridge League,1915-06-18,0,Williams,,Gettysburg,ss,2,5,1,,1,,,,,,,,1,,,,,,,,,,,,,0,8,0,,,
b97aaa07-f01c-5f9c-b9ce-35c0610c7fc1,1915,Blue Ridge League,1915-06-18,0,Bigler,,Gettysburg,3b,3,5,2,,1,,,,,,,,,,1,,,,,,,,,,,2,2,0,,,
b97aaa07-f01c-5f9c-b9ce-35c0610c7fc1,1915,Blue Ridge League,1915-06-18,0,Mahaffie,,Gettysburg,rf,4,5,1,,1,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
b97aaa07-f01c-5f9c-b9ce-35c0610c7fc1,1915,Blue Ridge League,1915-06-18,0,Plank,,Gettysburg,1b,5,5,0,,2,,,,,,,,,,,,,,,,,,,,,15,1,0,,,
b97aaa07-f01c-5f9c-b9ce-35c0610c7fc1,1915,Blue Ridge League,1915-06-18,0,Kane,,Gettysburg,c,6,5,1,,0,,,,,,,,,,,,,,,,,,,,,5,0,1,,,
b97aaa07-f01c-5f9c-b9ce-35c0610c7fc1,1915,Blue Ridge League,1915-06-18,0,Bream,,Gettysburg,lf,7,4,0,,3,,,,,,,,,,1,,,,,,,,,,,0,0,0,,,
b97aaa07-f01c-5f9c-b9ce-35c0610c7fc1,1915,Blue Ridge League,1915-06-18,0,Rice,,Gettysburg,cf,8,3,2,,1,,1,,,,,,,,,,,,,,,,,,,0,0,0,,,
b97aaa07-f01c-5f9c-b9ce-35c0610c7fc1,1915,Blue Ridge League,1915-06-18,0,Lower,,Gettysburg,p,9,2,0,,1,,,,,,,,,,,,,,,,1,3,,1,,0,2,0,,,
b97aaa07-f01c-5f9c-b9ce-35c0610c7fc1,1915,Blue Ridge League,1915-06-18,0,TOTALS,,Gettysburg,,,41,8,3,12,,,,,,,,,,,5,,,,,,,,,,26,16,1,,,
b97aaa07-f01c-5f9c-b9ce-35c0610c7fc1,1915,Blue Ridge League,1915-06-18,0,Crawford,,Hanover,rf,1,5,1,,4,1,,,,,,,,,,,,,,,,,,,,1,0,0,,,
b97aaa07-f01c-5f9c-b9ce-35c0610c7fc1,1915,Blue Ridge League,1915-06-18,0,Starr,,Hanover,2b,2,5,0,,1,,,,,,,,,,1,,,,,,,,,,,2,2,0,,,
b97aaa07-f01c-5f9c-b9ce-35c0610c7fc1,1915,Blue Ridge League,1915-06-18,0,Mackert,,Hanover,lf,3,3,2,,0,,,,,,,,,,,,,,,,,,,,,0,0,2,,,
b97aaa07-f01c-5f9c-b9ce-35c0610c7fc1,1915,Blue Ridge League,1915-06-18,0,Clunk,,Hanover,cf,4,5,1,,2,,,,,,,,,,1,,,,,,,,,,,3,2,1,,,
b97aaa07-f01c-5f9c-b9ce-35c0610c7fc1,1915,Blue Ridge League,1915-06-18,0,Eline,,Hanover,3b,5,5,1,,1,,,,,,,,,,,,,,,,,,,,,2,1,0,,,
b97aaa07-f01c-5f9c-b9ce-35c0610c7fc1,1915,Blue Ridge League,1915-06-18,0,Steinbach,,Hanover,c,6,5,1,,3,1,,,,,,,,,,,,,,,,,,,,7,1,0,,,
b97aaa07-f01c-5f9c-b9ce-35c0610c7fc1,1915,Blue Ridge League,1915-06-18,0,Hostetter,,Hanover,1b,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,9,0,1,,,
b97aaa07-f01c-5f9c-b9ce-35c0610c7fc1,1915,Blue Ridge League,1915-06-18,0,Grotey,,Hanover,ss,8,3,0,,1,,,,,,,,,,1,,,,,,,,,,,2,6,1,,,
b97aaa07-f01c-5f9c-b9ce-35c0610c7fc1,1915,Blue Ridge League,1915-06-18,0,Traub,,Hanover,p,9,4,1,,1,,,,,,,,,,,,,,,,1,6,,1,,1,1,0,,,
b97aaa07-f01c-5f9c-b9ce-35c0610c7fc1,1915,Blue Ridge League,1915-06-18,0,TOTALS,,Hanover,,,39,7,5,14,,,,,,,,,,,6,,,,,,,,,,27,13,5,,,
e7fc90b2-999f-5feb-b295-1472a7a0975e,1915,Blue Ridge League,1915-06-18,0,TOTALS,,Chambersburg,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7fc90b2-999f-5feb-b295-1472a7a0975e,1915,Blue Ridge League,1915-06-18,0,TOTALS,,Hagerstown,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7bfc0d60-690f-5c5f-a6f5-347cadc93c1a,1915,Blue Ridge League,1915-06-19,0,Hall,,Gettysburg,2b,1,5,0,,2,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
7bfc0d60-690f-5c5f-a6f5-347cadc93c1a,1915,Blue Ridge League,1915-06-19,0,Howard,,Gettysburg,p,10,3,0,,2,,,,,,,,,,,,,,,,2,6,1,,,0,1,1,,,
7bfc0d60-690f-5c5f-a6f5-347cadc93c1a,1915,Blue Ridge League,1915-06-19,0,Williams,,Gettysburg,ss,2,5,0,,2,,,,,,,,,,,,,,,,,,,,,3,3,0,,,
7bfc0d60-690f-5c5f-a6f5-347cadc93c1a,1915,Blue Ridge League,1915-06-19,0,Bigler,,Gettysburg,3b,3,4,1,,2,,,,,,,,,,,,,,,,,,,,,0,4,0,,,
7bfc0d60-690f-5c5f-a6f5-347cadc93c1a,1915,Blue Ridge League,1915-06-19,0,Mahaffie,,Gettysburg,rf,4,5,0,,1,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
7bfc0d60-690f-5c5f-a6f5-347cadc93c1a,1915,Blue Ridge League,1915-06-19,0,Plank,,Gettysburg,1b,5,5,2,,2,,,,,,,,,,,,,,,,,,,,,10,0,1,,,
7bfc0d60-690f-5c5f-a6f5-347cadc93c1a,1915,Blue Ridge League,1915-06-19,0,Bream,,Gettysburg,lf,6,5,0,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
7bfc0d60-690f-5c5f-a6f5-347cadc93c1a,1915,Blue Ridge League,1915-06-19,0,Kane,,Gettysburg,c,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,7,0,0,,,
7bfc0d60-690f-5c5f-a6f5-347cadc93c1a,1915,Blue Ridge League,1915-06-19,0,Rice,,Gettysburg,lf,8,5,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
7bfc0d60-690f-5c5f-a6f5-347cadc93c1a,1915,Blue Ridge League,1915-06-19,0,Stair,,Gettysburg,p,9,0,0,,0,,,,,,,,,,,,,,,,4,1,1,,,0,0,1,,,
7bfc0d60-690f-5c5f-a6f5-347cadc93c1a,1915,Blue Ridge League,1915-06-19,0,TOTALS,,Gettysburg,,,41,3,1,11,,,,,,,,,,,3,,,,,,,,,,24,8,3,,,
7bfc0d60-690f-5c5f-a6f5-347cadc93c1a,1915,Blue Ridge League,1915-06-19,0,Crawford,,Hanover,rf,1,2,3,,1,1,,,,,,,,,,,,,,,,,,,,1,0,0,,,
7bfc0d60-690f-5c5f-a6f5-347cadc93c1a,1915,Blue Ridge League,1915-06-19,0,Starr,,Hanover,2b,2,3,2,,1,,,,,,,,,,,,,,,,,,,,,3,1,1,,,
7bfc0d60-690f-5c5f-a6f5-347cadc93c1a,1915,Blue Ridge League,1915-06-19,0,Mackert,,Hanover,lf,3,4,0,,1,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
7bfc0d60-690f-5c5f-a6f5-347cadc93c1a,1915,Blue Ridge League,1915-06-19,0,Clunk,,Hanover,cf,4,3,1,,1,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
7bfc0d60-690f-5c5f-a6f5-347cadc93c1a,1915,Blue Ridge League,1915-06-19,0,Eline,,Hanover,3b,5,4,0,,1,,,,,,,,1,,,,,,,,,,,,,0,0,1,,,
7bfc0d60-690f-5c5f-a6f5-347cadc93c1a,1915,Blue Ridge League,1915-06-19,0,Steinbach,,Hanover,c,6,4,1,,1,,,,,,,,,,,,,,,,,,,,,16,0,0,,,
7bfc0d60-690f-5c5f-a6f5-347cadc93c1a,1915,Blue Ridge League,1915-06-19,0,Hostetter,,Hanover,1b,7,5,0,,0,,,,,,,,,,,,,,,,,,,,,4,0,1,,,
7bfc0d60-690f-5c5f-a6f5-347cadc93c1a,1915,Blue Ridge League,1915-06-19,0,Grotey,,Hanover,ss,8,5,0,,4,1,,,,,,,,,,,,,,,,,,,,1,5,0,,,
7bfc0d60-690f-5c5f-a6f5-347cadc93c1a,1915,Blue Ridge League,1915-06-19,0,Scherdel,,Hanover,p,9,5,0,,0,,,,,,,,,,,,,,,,2,15,1,,,0,0,0,,,
7bfc0d60-690f-5c5f-a6f5-347cadc93c1a,1915,Blue Ridge League,1915-06-19,0,TOTALS,,Hanover,,,35,7,1,10,,,,,,,,,,,4,,,,,,,,,,27,6,3,,,
b654533b-5c0a-5677-b3bd-ac0a23c5d828,1915,Blue Ridge League,1915-06-19,0,Jameson,,Chambersburg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b654533b-5c0a-5677-b3bd-ac0a23c5d828,1915,Blue Ridge League,1915-06-19,0,Snell,,Chambersburg,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b654533b-5c0a-5677-b3bd-ac0a23c5d828,1915,Blue Ridge League,1915-06-19,0,TOTALS,,Chambersburg,,,,2,,7,,,,,,,,,,,,,,,,,,,,,,,3,,,
b654533b-5c0a-5677-b3bd-ac0a23c5d828,1915,Blue Ridge League,1915-06-19,0,Hevener,,Hagerstown,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b654533b-5c0a-5677-b3bd-ac0a23c5d828,1915,Blue Ridge League,1915-06-19,0,Blunt,,Hagerstown,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b654533b-5c0a-5677-b3bd-ac0a23c5d828,1915,Blue Ridge League,1915-06-19,0,TOTALS,,Hagerstown,,,,5,,3,,,,,,,,,,,,,,,,,,,,,,,3,,,
f9dc4482-5ac6-5bf6-bde8-7db630d2eb10,1915,Blue Ridge League,1915-06-19,1,Stevens,,Frederick,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9dc4482-5ac6-5bf6-bde8-7db630d2eb10,1915,Blue Ridge League,1915-06-19,1,Whalen,,Frederick,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
