key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14
CXDPFVS,1915-05-29,2,Northern,regular,,Grand Forks,9,,Winnipeg,11,,,2:00,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, May 31, 1915",0,0,2,0,4,2,0,0,1,,,,,,5,0,2,2,2,0,0,0,x,,,,,
WFBLLSM,1915-05-30,0,Northern,regular,,St. Boniface,2,,Fargo-Moorhead,1,,,2:05,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, May 31, 1915",0,0,2,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,0,0,0,,,,,
FTJYMSW,1915-05-30,0,Northern,regular,,Duluth,,,Superior,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, May 31, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWJCBCP,1915-05-30,0,Northern,regular,,Fort William-Port Arthur,,,Virginia,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, May 31, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
YWCDYWF,1915-05-31,1,Northern,regular,,Fort William-Port Arthur,15,,Duluth,3,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, June 1, 1915",0,4,5,1,4,0,1,0,0,,,,,,0,0,2,0,0,0,0,0,1,,,,,
PPFKYQF,1915-05-31,2,Northern,regular,,Fort William-Port Arthur,8,,Duluth,7,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, June 1, 1915",1,1,0,0,0,0,4,0,2,,,,,,0,1,4,1,0,0,0,1,0,,,,,
QMJLKVM,1915-05-31,1,Northern,regular,,Winnipeg,,,Fargo-Moorhead,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, June 1, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
YYJPHCT,1915-05-31,2,Northern,regular,,Winnipeg,6,,Fargo-Moorhead,1,,,1:35,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, June 1, 1915",0,0,1,0,0,0,2,1,2,,,,,,0,0,0,0,0,0,0,1,0,,,,,
LQFMKFK,1915-05-31,1,Northern,regular,,St. Boniface,4,,Grand Forks,3,,,1:40,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, June 1, 1915",1,0,0,0,3,0,0,0,0,,,,,,1,0,0,0,2,0,0,0,0,,,,,
QDTZSYR,1915-05-31,2,Northern,regular,,St. Boniface,0,,Grand Forks,9,,,1:40,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, June 1, 1915",0,0,0,0,0,0,0,0,0,,,,,,2,1,0,1,2,0,0,3,x,,,,,
ZFSBDYH,1915-05-31,1,Northern,regular,,Virginia,4,,Superior,3,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, June 1, 1915",0,1,0,0,0,0,2,0,1,,,,,,0,0,0,3,0,0,0,0,0,,,,,
GBTDBSL,1915-05-31,2,Northern,regular,,Virginia,8,,Superior,10,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, June 1, 1915",0,3,0,2,0,0,0,1,3,,,,,,0,1,3,0,1,0,4,1,x,,,,,
BFCTBHP,1915-06-01,0,Northern,regular,,Fort William-Port Arthur,,,Duluth,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, June 2, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSVFFLB,1915-06-01,0,Northern,regular,,Winnipeg,4,,Fargo-Moorhead,2,,,1:50,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, June 2, 1915",0,0,1,0,0,1,0,2,0,,,,,,0,0,0,0,0,0,0,0,2,,,,,
BWFNZVM,1915-06-01,0,Northern,regular,,St. Boniface,,,Grand Forks,,,,,,postponed,players' strike,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, June 2, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHRRHBF,1915-06-01,0,Northern,regular,,Virginia,,,Superior,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, June 2, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMTGMWV,1915-06-02,0,Northern,regular,,Fort William-Port Arthur,,,Duluth,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, June 3, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZMZBVX,1915-06-02,0,Northern,regular,,Winnipeg,4,,Fargo-Moorhead,7,,,1:50,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, June 3, 1915",1,0,0,0,0,0,1,1,1,,,,,,0,2,0,1,0,3,1,0,x,,,,,
JNZRQLQ,1915-06-02,0,Northern,regular,,St. Boniface,4,,Grand Forks,1,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, June 3, 1915",0,0,0,0,0,0,0,0,4,,,,,,0,0,0,0,0,0,1,0,0,,,,,
XWFCNXZ,1915-06-02,0,Northern,regular,,Virginia,,,Superior,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150527.txt,"Winnipeg Tribune, June 3, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
QLYDBRY,1915-06-03,0,Northern,regular,,Virginia,0,,Duluth,5,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 4, 1915",0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,4,0,0,1,x,,,,,
RVDJCTM,1915-06-03,0,Northern,regular,,St. Boniface,9,,Fargo-Moorhead,1,,,1:50,,,,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 4, 1915",2,0,0,2,0,2,3,0,0,,,,,,0,0,0,0,0,0,0,0,1,,,,,
DZHPFHC,1915-06-03,0,Northern,regular,,Winnipeg,0,,Grand Forks,1,,,1:20,,,,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 4, 1915",0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,1,0,0,x,,,,,
RMLGNFQ,1915-06-03,0,Northern,regular,,Fort William-Port Arthur,6,,Superior,3,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 4, 1915",1,0,0,2,0,0,0,0,3,,,,,,0,1,1,1,0,0,0,0,0,,,,,
WYJPNZL,1915-06-04,0,Northern,regular,,Virginia,9,,Duluth,8,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 5, 1915",2,3,1,0,0,0,1,1,1,,,,,,0,1,0,1,0,0,0,1,5,,,,,
GGFXZWQ,1915-06-04,0,Northern,regular,,St. Boniface,6,,Fargo-Moorhead,7,,,1:50,,,,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 5, 1915",0,2,0,0,0,1,3,0,0,,,,,,0,0,0,0,0,0,3,3,1,,,,,
SYKYRBC,1915-06-04,0,Northern,regular,,Winnipeg,,,Grand Forks,,,,,,postponed,rain,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 5, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
JLQDYWL,1915-06-04,0,Northern,regular,,Fort William-Port Arthur,11,,Superior,7,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 5, 1915",1,3,0,2,0,0,3,0,2,,,,,,1,2,0,4,0,0,0,0,0,,,,,
GQVDFHT,1915-06-05,0,Northern,regular,,Virginia,,,Duluth,,,,,,postponed,rain,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 7, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
MJSRLDV,1915-06-05,0,Northern,regular,,St. Boniface,3,,Fargo-Moorhead,1,,,1:50,,,,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 7, 1915",0,0,3,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1,0,0,,,,,
XZRSJNV,1915-06-05,0,Northern,regular,,Winnipeg,5,,Grand Forks,6,,,1:45,,,,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 7, 1915",1,0,0,1,3,0,0,0,0,,,,,,0,0,0,0,5,1,0,0,x,,,,,
NKVXNGG,1915-06-05,0,Northern,regular,,Fort William-Port Arthur,,,Superior,,,,,,postponed,rain,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 7, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
JQNZFRD,1915-06-06,1,Northern,regular,,Virginia,,,Duluth,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 7, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBSNBKG,1915-06-06,2,Northern,regular,,Virginia,,,Duluth,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 7, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHLLTKV,1915-06-06,0,Northern,regular,,St. Boniface,0,,Fargo-Moorhead,1,,,1:35,,,,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 7, 1915",0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,1,x,,,,,
PPKBGVG,1915-06-06,0,Northern,regular,,Winnipeg,2,,Grand Forks,1,,,1:48,,,,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 7, 1915",0,0,0,0,0,0,1,0,0,1,,,,,0,0,1,0,0,0,0,0,0,0,,,,
QFQPZRH,1915-06-06,0,Northern,regular,,Fort William-Port Arthur,,,Superior,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 7, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJXFQFR,1915-06-07,0,Northern,regular,,Grand Forks,5,,Fargo-Moorhead,1,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 8, 1915",0,0,0,3,0,0,1,1,0,,,,,,0,0,0,0,0,1,0,0,0,,,,,
XBVDWYX,1915-06-07,0,Northern,regular,,Duluth,1,,Fort William-Port Arthur,2,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 8, 1915",0,0,0,0,0,0,1,0,0,,,,,,0,1,0,1,0,0,0,0,x,,,,,
BDTXLQZ,1915-06-07,0,Northern,regular,,Winnipeg,,,St. Boniface,,,,,,postponed,rain,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 8, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
GFFMVJQ,1915-06-07,0,Northern,regular,,Superior,5,,Virginia,4,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 8, 1915",2,0,0,0,0,0,1,2,0,,,,,,0,0,0,0,3,0,1,0,0,,,,,
TCHBJNT,1915-06-08,0,Northern,regular,,Grand Forks,,,Fargo-Moorhead,,,,,,postponed,wet grounds,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 9, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFFRBGJ,1915-06-08,0,Northern,regular,,Duluth,,,Fort William-Port Arthur,,,,,,postponed,cold,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 9, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGLCXDF,1915-06-08,0,Northern,regular,,Superior,,,Virginia,,,,,,postponed,rain,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 9, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
KKQYPMW,1915-06-08,0,Northern,regular,,St. Boniface,1,,Winnipeg,2,,,1:45,,,,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 9, 1915",0,0,0,0,0,0,0,1,0,,,,,,0,0,0,0,1,0,0,1,x,,,,,
LCRBLQH,1915-06-09,1,Northern,regular,,Grand Forks,,,Fargo-Moorhead,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 10, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLGCTMM,1915-06-09,2,Northern,regular,,Grand Forks,,,Fargo-Moorhead,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 10, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
XRMXRXH,1915-06-09,1,Northern,regular,,Duluth,,,Fort William-Port Arthur,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 10, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVVQRND,1915-06-09,2,Northern,regular,,Duluth,,,Fort William-Port Arthur,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 10, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
VXHDMTV,1915-06-09,0,Northern,regular,,Winnipeg,,,St. Boniface,,,,,,postponed,rain,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 10, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYXGPBM,1915-06-09,0,Northern,regular,,Superior,,,Virginia,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150603.txt,"Winnipeg Tribune, June 10, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCHWKHS,1915-06-10,0,Northern,regular,,Grand Forks,,,Fargo-Moorhead,,,,,,postponed,rain,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 11, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDNHCXW,1915-06-10,0,Northern,regular,,Duluth,,,Fort William-Port Arthur,,,,,,postponed,rain,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 11, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXYFJTZ,1915-06-10,0,Northern,regular,,Winnipeg,,,St. Boniface,,,,,,postponed,rain,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 11, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
JBDTNNX,1915-06-10,0,Northern,regular,,Superior,,,Virginia,,,,,,postponed,rain,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 11, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
DQPCJQC,1915-06-11,0,Northern,regular,,Superior,,,Fort William-Port Arthur,,,,,,postponed,rain,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 12, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZBVGHZK,1915-06-11,0,Northern,regular,,Fargo-Moorhead,,,Grand Forks,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 12, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
QHQZDPZ,1915-06-11,1,Northern,regular,,Winnipeg,1,,St. Boniface,3,,,1:40,,,,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 12, 1915",0,1,0,0,0,0,0,0,0,,,,,,0,1,0,0,0,0,0,2,x,,,,,
RBGFGBN,1915-06-11,2,Northern,regular,,Winnipeg,10,,St. Boniface,7,,,2:05,,,,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 12, 1915",1,0,0,7,1,0,1,0,0,,,,,,0,0,0,0,0,2,4,0,1,,,,,
XRSPFQJ,1915-06-11,0,Northern,regular,,Duluth,,,Virginia,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 12, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCJZKSW,1915-06-12,0,Northern,regular,,Superior,,,Fort William-Port Arthur,,,,,,postponed,rain,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 14, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
JVCNKNB,1915-06-12,0,Northern,regular,,Fargo-Moorhead,,,Grand Forks,,,,,,postponed,rain,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 14, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
YMNYCSB,1915-06-12,0,Northern,regular,,Duluth,,,Virginia,,,,,,postponed,rain,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 14, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
KHLCGHR,1915-06-12,1,Northern,regular,,St. Boniface,1,,Winnipeg,2,,,1:45,,,,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 14, 1915",0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,1,0,0,1,,,,
GNKJHYG,1915-06-12,2,Northern,regular,,St. Boniface,4,,Winnipeg,4,,,1:55,,,,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 14, 1915",0,0,1,0,2,0,1,,,,,,,,0,0,0,1,0,2,1,,,,,,,
MXWCPCH,1915-06-13,0,Northern,regular,,Fargo-Moorhead,,,Grand Forks,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 14, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
XBZCSPH,1915-06-13,0,Northern,regular,,Duluth,,,Virginia,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 14, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGLWKZY,1915-06-14,1,Northern,regular,,Superior,,,Fort William-Port Arthur,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 15, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBCLPXH,1915-06-14,2,Northern,regular,,Superior,,,Fort William-Port Arthur,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 15, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
RLLTNMS,1915-06-14,0,Northern,regular,,Fargo-Moorhead,,,Grand Forks,,,,,,postponed,,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 15, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
SJRLRRM,1915-06-14,0,Northern,regular,,Winnipeg,,,St. Boniface,,,,,,postponed,rain,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 15, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCYXJWB,1915-06-14,0,Northern,regular,,Duluth,,,Virginia,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 15, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
KYPCTST,1915-06-15,0,Northern,regular,,St. Boniface,5,,Duluth,4,,,1:55,,,,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 16, 1915",2,0,0,0,0,0,0,2,0,1,,,,,0,1,1,0,1,1,0,0,0,0,,,,
HDKCJTG,1915-06-15,0,Northern,regular,,Winnipeg,3,,Fort William-Port Arthur,4,,,1:40,,,,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 16, 1915",0,0,0,0,2,1,0,0,0,,,,,,0,1,0,0,0,3,0,0,x,,,,,
VHMNVWK,1915-06-15,0,Northern,regular,,Grand Forks,,,Superior,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 16, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMBRPRN,1915-06-15,0,Northern,regular,,Fargo-Moorhead,,,Virginia,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 16, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
YWRMRYC,1915-06-16,0,Northern,regular,,St. Boniface,6,,Duluth,5,,,1:47,,,,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 17, 1915",0,0,2,0,4,0,0,0,0,,,,,,0,0,0,0,0,4,0,1,0,,,,,
FVXBRFW,1915-06-16,0,Northern,regular,,Winnipeg,2,,Fort William-Port Arthur,4,,,1:45,,,,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 17, 1915",0,0,0,0,0,2,0,0,0,,,,,,0,2,0,1,0,1,0,0,x,,,,,
SZDZCHY,1915-06-16,0,Northern,regular,,Grand Forks,,,Superior,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 17, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
RQHMQWD,1915-06-16,0,Northern,regular,,Fargo,,,Virginia,,,,,,postponed,rain,,transcript/1915/1915-WT/boxes/WT-19150610.txt,"Winnipeg Tribune, June 17, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRSBPYP,1915-06-17,0,Northern,regular,,St. Boniface,8,,Duluth,9,,,2:30,,,,,transcript/1915/1915-WT/boxes/WT-19150617.txt,"Winnipeg Tribune, June 18, 1915",2,2,3,0,0,0,1,0,0,0,,,,,6,0,0,0,1,0,0,1,0,1,,,,
GDQBGMV,1915-06-17,0,Northern,regular,,Winnipeg,6,,Fort William-Port Arthur,3,,,1:30,,,,,transcript/1915/1915-WT/boxes/WT-19150617.txt,"Winnipeg Tribune, June 18, 1915",1,2,0,0,2,0,1,0,1,,,,,,1,0,0,0,0,0,0,0,2,,,,,
ZMRGLKL,1915-06-17,0,Northern,regular,,Grand Forks,,,Superior,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150617.txt,"Winnipeg Tribune, June 18, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBYNTGC,1915-06-17,0,Northern,regular,,Fargo-Moorhead,,,Virginia,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150617.txt,"Winnipeg Tribune, June 18, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
DXSLRJC,1915-06-18,0,Northern,regular,,St. Boniface,,,Duluth,,,,,,postponed,rain,,transcript/1915/1915-WT/boxes/WT-19150617.txt,"Winnipeg Tribune, June 19, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
YMKMSCH,1915-06-18,0,Northern,regular,,Winnipeg,,,Fort William-Port Arthur,,,,,,postponed,rain,,transcript/1915/1915-WT/boxes/WT-19150617.txt,"Winnipeg Tribune, June 19, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGQYXJK,1915-06-18,0,Northern,regular,,Grand Forks,,,Superior,,,,,,postponed,rain,,transcript/1915/1915-WT/boxes/WT-19150617.txt,"Winnipeg Tribune, June 19, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHYXSPK,1915-06-18,0,Northern,regular,,Fargo,,,Virginia,,,,,,postponed,rain,,transcript/1915/1915-WT/boxes/WT-19150617.txt,"Winnipeg Tribune, June 19, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFDMYQK,1915-06-19,0,Northern,regular,,Grand Forks,,,Duluth,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150617.txt,"Winnipeg Tribune, June 21, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZWKZHKV,1915-06-19,1,Northern,regular,,Fargo-Moorhead,,,Fort William-Port Arthur,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150617.txt,"Winnipeg Tribune, June 21, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSMDFTR,1915-06-19,2,Northern,regular,,Fargo-Moorhead,,,Fort William-Port Arthur,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150617.txt,"Winnipeg Tribune, June 21, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNQYZMM,1915-06-19,0,Northern,regular,,St. Boniface,3,,Superior,6,,,2:05,,,,,transcript/1915/1915-WT/boxes/WT-19150617.txt,"Winnipeg Tribune, June 21, 1915",0,0,2,0,0,1,0,0,0,,,,,,1,0,1,1,0,0,3,0,x,,,,,
SZQXQNP,1915-06-19,0,Northern,regular,,Winnipeg,0,,Virginia,3,,,1:08,,,,,transcript/1915/1915-WT/boxes/WT-19150617.txt,"Winnipeg Tribune, June 21, 1915",0,0,0,0,0,0,0,0,0,,,,,,3,0,0,0,0,0,0,0,x,,,,,
TMQHFHH,1915-06-20,0,Northern,regular,,Grand Forks,,,Duluth,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150617.txt,"Winnipeg Tribune, June 21, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTYBCRF,1915-06-20,0,Northern,regular,,St. Boniface,1,,Superior,2,,,1:45,,,,,transcript/1915/1915-WT/boxes/WT-19150617.txt,"Winnipeg Tribune, June 21, 1915",0,0,0,0,0,0,1,0,0,,,,,,1,0,0,0,0,0,1,0,x,,,,,
DNZCLBX,1915-06-20,0,Northern,regular,,Winnipeg,2,,Virginia,3,,,1:35,,,,,transcript/1915/1915-WT/boxes/WT-19150617.txt,"Winnipeg Tribune, June 21, 1915",1,1,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,3,0,0,x,,,,,
RHLYSCZ,1915-06-21,0,Northern,regular,,Grand Forks,8,,Duluth,0,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150617.txt,"Winnipeg Tribune, June 22, 1915",0,2,3,3,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,,
DHHFHKH,1915-06-21,0,Northern,regular,,Fargo-Moorhead,,,Fort William-Port Arthur,,,,,,postponed,rain,,transcript/1915/1915-WT/boxes/WT-19150617.txt,"Winnipeg Tribune, June 22, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZGNRHLK,1915-06-21,0,Northern,regular,,St. Boniface,,,Superior,,,,,,postponed,rain,,transcript/1915/1915-WT/boxes/WT-19150617.txt,"Winnipeg Tribune, June 22, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
QPYWHWF,1915-06-21,0,Northern,regular,,Winnipeg,3,,Virginia,2,,,1:40,,,,,transcript/1915/1915-WT/boxes/WT-19150617.txt,"Winnipeg Tribune, June 22, 1915",0,0,0,0,1,0,1,0,1,,,,,,0,0,0,0,0,0,0,0,2,,,,,
TPVQLPY,1915-06-22,0,Northern,regular,,Grand Forks,,,Duluth,,,,,,,,,transcript/1915/1915-WT/boxes/WT-19150617.txt,"Winnipeg Tribune, June 23, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,
