key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15
SXJKVDV,1915-06-25,0,Buckeye,regular,,Newark,,,Lima,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150623.txt,"Newark Daily Advocate, June 26, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXCFTCT,1915-06-26,0,Buckeye,regular,,Akron,,,Findlay,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150623.txt,"Newark Daily Advocate, June 28, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JJKYGGM,1915-06-26,1,Buckeye,regular,,Newark,,,Lima,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150623.txt,"Newark Daily Advocate, June 28, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WQLXVRJ,1915-06-26,2,Buckeye,regular,,Newark,,,Lima,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150623.txt,"Newark Daily Advocate, June 28, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWDXFXN,1915-06-27,1,Buckeye,regular,,Newark,11,,Akron,8,,,2:06,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150623.txt,"Newark Daily Advocate, June 28, 1915",0,0,0,0,2,1,5,3,0,,,,,,,0,3,3,0,0,2,0,0,0,,,,,,
CSPJRYS,1915-06-27,2,Buckeye,regular,,Newark,6,,Akron,10,,,1:20,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150623.txt,"Newark Daily Advocate, June 28, 1915",1,0,0,0,4,0,1,,,,,,,,,0,0,3,3,4,0,x,,,,,,,,
NXDBVSM,1915-06-27,1,Buckeye,regular,,Findlay,,,Lima,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150623.txt,"Newark Daily Advocate, June 28, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SJXPLWB,1915-06-27,2,Buckeye,regular,,Findlay,,,Lima,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150623.txt,"Newark Daily Advocate, June 28, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STFMHDY,1915-06-28,0,Buckeye,regular,,Akron,4,,Newark,2,,,1:55,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150623.txt,"Newark Daily Advocate, June 29, 1915",0,0,0,0,0,2,1,0,1,,,,,,,0,0,0,0,2,0,0,0,0,,,,,,
MWWGLNX,1915-06-29,0,Buckeye,regular,,Lima,,,Findlay,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150623.txt,"Newark Daily Advocate,, June 30, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHRPLFK,1915-06-29,0,Buckeye,regular,,Akron,,,Newark,,,,,,postponed,rain,,transcript/1915/1915-NDA/boxes/BUCK-19150623.txt,"Newark Daily Advocate, June 30, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZRQYNJM,1915-06-30,0,Buckeye,regular,,Lima,,,Findlay,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150630.txt,"Newark Daily Advocate, July 1, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HTGCNNS,1915-06-30,0,Buckeye,regular,,Akron,1,,Newark,5,,,1:45,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150630.txt,"Newark Daily Advocate, July 1, 1915",0,0,0,0,0,1,0,0,0,,,,,,,3,0,0,0,2,0,0,0,x,,,,,,
WJLPJCL,1915-07-01,0,Buckeye,regular,,Newark,,,Findlay,,,,,,postponed,rain,,transcript/1915/1915-NDA/boxes/BUCK-19150630.txt,"Newark Daily Advocate, July 2, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VJCYNTQ,1915-07-01,0,Buckeye,regular,,Akron,,,Lima,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150630.txt,"Newark Daily Advocate, July 2, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XDHPQNF,1915-07-02,1,Buckeye,regular,,Newark,5,,Findlay,8,,400,1:55,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150630.txt,"Newark Daily Advocate, July 3, 1915",0,0,0,0,0,1,0,0,4,,,,,,,0,2,0,3,0,0,3,0,x,,,,,,
PJPFRHF,1915-07-02,2,Buckeye,regular,,Newark,,,Findlay,,,,,,postponed,rain,,transcript/1915/1915-NDA/boxes/BUCK-19150630.txt,"Newark Daily Advocate, July 3, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JVKNLXQ,1915-07-02,0,Buckeye,regular,,Akron,,,Lima,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150630.txt,"Newark Daily Advocate, July 3, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSGVXTR,1915-07-03,0,Buckeye,regular,,Newark,,,Findlay,,,,,,postponed,rain,,transcript/1915/1915-NDA/boxes/BUCK-19150630.txt,"Newark Daily Advocate, July 5, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QKGQXVK,1915-07-03,0,Buckeye,regular,,Akron,,,Lima,,,,,,postponed,rain,,transcript/1915/1915-NDA/boxes/BUCK-19150630.txt,"Newark Daily Advocate, July 5, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRNFQLK,1915-07-04,0,Buckeye,regular,,Newark,2,,Findlay,1,,,1:47,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150630.txt,"Newark Daily Advocate, July 5, 1915",0,0,0,2,0,0,0,0,x,,,,,,,1,0,0,0,0,0,0,0,0,,,,,,
XQQTZXZ,1915-07-04,0,Buckeye,regular,,Akron,,,Lima,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150630.txt,"Newark Daily Advocate, July 5, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JBBTDGZ,1915-07-05,1,Buckeye,regular,,Newark,6,,Findlay,0,,,1:40,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150630.txt,"Newark Daily Advocate, July 6, 1915",0,0,0,2,0,1,0,3,x,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,
PSJCGFP,1915-07-05,2,Buckeye,regular,,Newark,0,,Findlay,3,,,1:55,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150630.txt,"Newark Daily Advocate, July 6, 1915",0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,3,,,,,
DBSSTZT,1915-07-05,1,Buckeye,regular,,Akron,,,Lima,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150630.txt,"Newark Daily Advocate, July 6, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVXMRQM,1915-07-05,2,Buckeye,regular,,Akron,,,Lima,,,,,,,,,transcript/1915/1915-NDA/boxes/BUCK-19150630.txt,"Newark Daily Advocate, July 6, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
