key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13
CMSGGCC,1912-05-31,0,Carolina Association,regular,,Charlotte,1,,Greensboro,2,,650,1:47,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120530.txt,"The Charlotte News Jun 1, 1912",0,0,0,0,0,0,1,0,0,,,,,0,0,1,0,0,1,0,0,x,,,,
BPHKYBL,1912-05-31,0,Carolina Association,regular,,Winston-Salem,1,,Greenville,2,,400,1:35,,,,1,data/boxscores/transcript/1912/1912-CN/CN-19120530.txt,"The Charlotte News Jun 1, 1912",1,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,2,,,,
DJLBSTY,1912-05-31,0,Carolina Association,regular,,Anderson,1,,Spartanburg,3,,500,1:35,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120530.txt,"The Charlotte News Jun 1, 1912",0,0,0,1,0,0,0,0,0,,,,,0,0,0,2,1,0,0,0,x,,,,
SMLCLQF,1912-06-01,0,Carolina Association,regular,,Charlotte,8,,Greensboro,6,,1400,1:50,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120530.txt,"The Charlotte News Jun 2, 1912",2,0,2,0,1,3,0,0,0,,,,,0,0,0,2,0,0,1,2,1,,,,
YXJYSRK,1912-06-01,0,Carolina Association,regular,,Winston-Salem,6,,Greenville,3,,600,2:10,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120530.txt,"The Charlotte News Jun 2, 1912",0,0,0,0,0,0,2,1,0,3,,,,0,0,1,0,0,2,0,0,0,0,,,
VHQYWPM,1912-06-01,0,Carolina Association,regular,,Anderson,1,,Spartanburg,3,,500,1:45,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120530.txt,"The Charlotte News Jun 2, 1912",0,0,0,0,0,1,0,0,0,,,,,1,1,1,0,0,0,0,0,0,,,,
SXQCQYT,1912-06-03,1,Carolina Association,regular,,Greenville,2,,Anderson,1,,600,1:25,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120530.txt,"The Charlotte News Jun 4, 1912",0,0,0,0,0,0,2,,,,,,,0,1,0,0,0,0,0,,,,,,
PMZTPQV,1912-06-03,2,Carolina Association,regular,,Greenville,0,,Anderson,3,,650,1:05,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120530.txt,"The Charlotte News Jun 4, 1912",0,0,0,0,0,0,0,,,,,,,1,0,2,0,0,0,x,,,,,,
WJTMHPP,1912-06-03,0,Carolina Association,regular,,Greensboro,3,,Spartanburg,6,,400,2:00,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120530.txt,"The Charlotte News Jun 4, 1912",0,1,2,0,0,0,0,0,0,,,,,0,2,0,0,0,0,4,0,x,,,,
ZQMNLJK,1912-06-03,0,Carolina Association,regular,,Charlotte,3,,Winston-Salem,7,,500,2:10,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120530.txt,"The Charlotte News Jun 4, 1912",0,1,0,0,0,0,0,2,0,,,,,0,1,1,1,0,0,4,0,x,,,,
MQHSKMT,1912-06-04,0,Carolina Association,regular,,Greenville,3,,Anderson,5,,400,1:30,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120530.txt,"The Charlotte News Jun 5, 1912",3,0,0,0,0,0,0,0,0,,,,,3,1,0,0,0,0,0,1,x,,,,
SMJCPTB,1912-06-04,0,Carolina Association,regular,,Greensboro,1,,Spartanburg,2,,600,1:35,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120530.txt,"The Charlotte News Jun 5, 1912",0,0,1,0,0,0,0,0,0,,,,,0,1,1,0,0,0,0,0,x,,,,
CQHYDKK,1912-06-04,0,Carolina Association,regular,,Charlotte,,,Winston-Salem,,,,,,postponed,rain,,data/boxscores/transcript/1912/1912-CN/CN-19120530.txt,"The Charlotte News Jun 5, 1912",,,,,,,,,,,,,,,,,,,,,,,,,,
NVCQLMC,1912-06-05,0,Carolina Association,regular,,Greenville,1,,Anderson,5,,425,1:30,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120530.txt,"The Charlotte News Jun 6, 1912",0,1,0,0,0,0,0,0,0,,,,,2,1,0,1,0,1,0,0,x,,,,
KRJQMKT,1912-06-05,0,Carolina Association,regular,,Greensboro,,,Spartanburg,,,,,,postponed,rain,,data/boxscores/transcript/1912/1912-CN/CN-19120530.txt,"The Charlotte News Jun 6, 1912",,,,,,,,,,,,,,,,,,,,,,,,,,
LQRBHRB,1912-06-05,1,Carolina Association,regular,,Charlotte,5,,Winston-Salem,7,,1100,1:35,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120530.txt,"The Charlotte News Jun 6, 1912",0,1,0,0,3,0,1,,,,,,,2,0,3,1,1,0,x,,,,,,
RMRPFSR,1912-06-05,2,Carolina Association,regular,,Charlotte,4,,Winston-Salem,12,,1250,1:30,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120530.txt,"The Charlotte News Jun 6, 1912",0,0,0,0,0,2,2,,,,,,,4,5,0,3,0,0,x,,,,,,
PDBGPCM,1912-06-06,0,Carolina Association,regular,,Greensboro,,,Anderson,,,,,,postponed,rain,,data/boxscores/transcript/1912/1912-CN/CN-19120606.txt,"The Charlotte News Jun 7, 1912",,,,,,,,,,,,,,,,,,,,,,,,,,
BZTWPCL,1912-06-06,0,Carolina Association,regular,,Greenville,2,,Charlotte,5,,250,2:05,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120606.txt,The Charlotte News,0,0,0,2,0,0,0,0,0,,,,,0,3,0,0,2,0,0,0,x,,,,
LDQLYQC,1912-06-06,0,Carolina Association,regular,,Spartanburg,,,Winston-Salem,,,,,,postponed,rain,,data/boxscores/transcript/1912/1912-CN/CN-19120606.txt,"The Charlotte News Jun 7, 1912",,,,,,,,,,,,,,,,,,,,,,,,,,
GLXDJMS,1912-06-07,1,Carolina Association,regular,,Greensboro,3,,Anderson,7,,500,1:45,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120606.txt,"The Charlotte News Jun 8, 1912",0,0,1,1,1,0,0,0,0,,,,,3,0,0,0,1,1,2,0,x,,,,
VWVVFVK,1912-06-07,2,Carolina Association,regular,,Greensboro,0,,Anderson,0,,550,2:00,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120606.txt,"The Charlotte News Jun 8, 1912",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZQBHHZX,1912-06-07,0,Carolina Association,regular,,Greenville,,,Charlotte,,,,,,postponed,wet grounds,,data/boxscores/transcript/1912/1912-CN/CN-19120606.txt,"The Charlotte News Jun 8, 1912",,,,,,,,,,,,,,,,,,,,,,,,,,
GGDTRMS,1912-06-07,1,Carolina Association,regular,,Spartanburg,2,,Winston-Salem,6,,400,1:25,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120606.txt,"The Charlotte News Jun 7, 1912",2,0,0,0,0,0,0,,,,,,,0,2,0,4,0,0,x,,,,,,
BMDDTBH,1912-06-07,2,Carolina Association,regular,,Spartanburg,1,,Winston-Salem,4,,600,1:25,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120606.txt,"The Charlotte News Jun 8, 1912",0,0,0,1,0,0,0,,,,,,,2,0,0,0,0,2,x,,,,,,
TPJTPWL,1912-06-08,0,Carolina Association,regular,,Greensboro,5,,Anderson,7,,750,1:52,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120606.txt,"The Charlotte News Jun 9, 1912",1,0,0,0,0,0,0,0,4,,,,,0,0,0,4,3,0,0,0,x,,,,
VQMBXVK,1912-06-08,1,Carolina Association,regular,,Greenville,2,,Charlotte,3,,2000,2:25,,,,1,data/boxscores/transcript/1912/1912-CN/CN-19120606.txt,"The Charlotte News Jun 9, 1912",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
DXXZXGD,1912-06-08,2,Carolina Association,regular,,Greenville,3,,Charlotte,2,,2100,1:10,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120606.txt,"The Charlotte News Jun 9, 1912",0,0,2,0,1,0,0,,,,,,,0,0,0,1,1,0,0,,,,,,
ZJLZCKZ,1912-06-08,0,Carolina Association,regular,,Spartanburg,3,,Winston-Salem,5,,1000,1:45,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120606.txt,"The Charlotte News Jun 9, 1912",0,0,0,1,2,0,0,0,0,,,,,0,0,0,0,0,0,0,5,x,,,,
TRTLMTN,1912-06-10,0,Carolina Association,regular,,Winston-Salem,2,,Charlotte,6,,1700,1:50,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120606.txt,"The Charlotte News Jun 11, 1912",0,0,0,0,0,0,0,0,2,,,,,0,0,1,0,4,0,0,1,x,,,,
PSCVFKY,1912-06-10,0,Carolina Association,regular,,Spartanburg,6,,Greensboro,8,,300,1:55,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120606.txt,"The Charlotte News Jun 11, 1912",0,0,1,0,0,0,3,0,2,,,,,0,6,0,0,1,0,1,0,x,,,,
CPVTNYQ,1912-06-10,1,Carolina Association,regular,,Anderson,1,,Greenville,0,,600,1:04,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120606.txt,"The Charlotte News Jun 11, 1912",0,0,0,0,1,0,0,,,,,,,0,0,0,0,0,0,0,,,,,,
PFBBDLR,1912-06-10,2,Carolina Association,regular,,Anderson,4,,Greenville,1,,600,1:15,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120606.txt,"The Charlotte News Jun 11, 1912",2,0,2,0,0,0,0,,,,,,,0,0,0,0,0,0,1,,,,,,
FTSWKSS,1912-06-11,0,Carolina Association,regular,,Winston-Salem,3,,Charlotte,4,,1400,1:50,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120606.txt,"The Charlotte News Jun 12, 1912",0,2,0,0,0,0,0,1,0,,,,,0,0,0,1,3,0,0,0,x,,,,
TSRHTGX,1912-06-11,0,Carolina Association,regular,,Spartanburg,2,,Greensboro,2,,400,2:25,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120606.txt,"The Charlotte News Jun 12, 1912",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
GJBPCXR,1912-06-11,0,Carolina Association,regular,,Anderson,6,,Greenville,2,,400,2:00,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120606.txt,"The Charlotte News Jun 12, 1912",0,0,0,0,1,0,0,0,1,4,,,,0,0,0,0,0,0,1,1,0,0,,,
KGLGLXQ,1912-06-12,0,Carolina Association,regular,,Winston-Salem,6,,Charlotte,2,,1000,1:55,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120606.txt,"The Charlotte News Jun 13, 1912",0,0,0,1,0,0,4,1,0,,,,,0,0,0,0,0,2,0,0,0,,,,
NTVMHTM,1912-06-12,0,Carolina Association,regular,,Spartanburg,10,,Greensboro,6,,200,2:05,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120606.txt,"The Charlotte News Jun 13, 1912",0,0,1,3,0,0,6,0,0,,,,,0,1,1,0,3,0,1,0,0,,,,
WDFJLYJ,1912-06-12,0,Carolina Association,regular,,Anderson,0,,Greenville,10,,400,1:30,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120606.txt,"The Charlotte News Jun 13, 1912",0,0,0,0,0,0,0,0,0,,,,,3,0,0,0,2,2,2,1,x,,,,
MPCBLLB,1912-06-13,0,Carolina Association,regular,,Charlotte,5,,Anderson,10,,750,2:05,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120613.txt,"The Charlotte News Jun 14, 1912",0,0,1,0,1,3,0,0,0,,,,,4,0,2,0,0,2,0,2,x,,,,
BDHJMML,1912-06-13,0,Carolina Association,regular,,Winston-Salem,0,,Greensboro,3,,400,1:44,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120613.txt,"The Charlotte News Jun 14, 1912",0,0,0,0,0,0,0,0,0,,,,,0,1,1,0,0,0,0,1,x,,,,
MDHHSSK,1912-06-13,0,Carolina Association,regular,,Greenville,6,,Spartanburg,9,,550,1:50,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120613.txt,"The Charlotte News Jun 14, 1912",2,2,0,0,0,2,0,0,0,,,,,2,0,0,5,0,0,0,2,x,,,,
XMYQQJP,1912-06-14,0,Carolina Association,regular,,Charlotte,8,,Anderson,4,,450,1:55,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120613.txt,"The Charlotte News Jun 15, 1912",4,0,1,1,2,0,0,0,x,,,,,4,0,0,0,0,0,0,0,0,,,,
VBMPNCS,1912-06-14,0,Carolina Association,regular,,Winston-Salem,,,Greensboro,,,,,,postponed,rain,,data/boxscores/transcript/1912/1912-CN/CN-19120613.txt,"The Charlotte News Jun 15, 1912",,,,,,,,,,,,,,,,,,,,,,,,,,
MZVPQQN,1912-06-14,0,Carolina Association,regular,,Greenville,3,,Spartanburg,2,,450,1:50,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120613.txt,"The Charlotte News Jun 15, 1912",0,1,0,0,2,0,0,0,0,,,,,2,0,0,0,0,0,0,0,0,,,,
ZCQKPBV,1912-06-15,0,Carolina Association,regular,,Charlotte,1,,Anderson,1,,300,2:40,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120613.txt,"The Charlotte News Jun 16, 1912",0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,
GKLRWSD,1912-06-15,1,Carolina Association,regular,,Winston-Salem,1,,Greensboro,0,,800,1:25,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120613.txt,"The Charlotte News Jun 16, 1912",0,0,0,0,0,1,0,,,,,,,0,0,0,0,0,0,0,,,,,,
BVGNPMY,1912-06-15,2,Carolina Association,regular,,Winston-Salem,1,,Greensboro,0,,1100,1:45,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120613.txt,"The Charlotte News Jun 16, 1912",0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,,,
HNPJQYS,1912-06-15,0,Carolina Association,regular,,Greenville,5,,Spartanburg,2,,700,1:45,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120613.txt,"The Charlotte News Jun 16, 1912",1,1,2,0,0,0,0,0,1,,,,,0,0,0,0,2,0,0,0,0,,,,
WGHXLPV,1912-06-17,0,Carolina Association,regular,,Spartanburg,2,,Charlotte,1,,1000,1:45,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120613.txt,"The Charlotte News Jun 18, 1912",0,0,1,0,0,0,0,0,1,,,,,1,0,0,0,0,0,0,0,0,,,,
VCNCTDX,1912-06-17,0,Carolina Association,regular,,Greensboro,4,,Greenville,5,,400,1:44,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120613.txt,"The Charlotte News Jun 18, 1912",3,0,0,0,0,0,1,0,0,,,,,0,0,2,0,2,1,0,0,x,,,,
VWBDTVD,1912-06-17,0,Carolina Association,regular,,Anderson,2,,Winston-Salem,1,,600,1:50,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120613.txt,"The Charlotte News Jun 18, 1912",0,0,0,2,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,,,,
LZZJZKY,1912-06-18,0,Carolina Association,regular,,Spartanburg,3,,Charlotte,3,,1200,2:15,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120613.txt,"The Charlotte News Jun 19, 1912",2,0,0,1,0,0,0,0,0,0,,,,0,2,1,0,0,0,0,0,0,0,,,
WGRRJNY,1912-06-18,0,Carolina Association,regular,,Greensboro,5,,Greenville,2,,500,1:25,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120613.txt,"The Charlotte News Jun 19, 1912",0,0,0,0,0,0,0,4,1,,,,,0,2,0,0,0,0,0,0,0,,,,
FPWQJNJ,1912-06-18,0,Carolina Association,regular,,Anderson,2,,Winston-Salem,6,,400,1:45,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120613.txt,"The Charlotte News Jun 19, 1912",0,2,0,0,0,0,0,0,0,,,,,0,0,2,2,0,2,0,0,x,,,,
ZZRYFXC,1912-06-19,0,Carolina Association,regular,,Spartanburg,8,,Charlotte,5,,1200,2:05,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120613.txt,"The Charlotte News Jun 20, 1912",0,6,0,0,0,0,0,0,2,,,,,1,0,0,0,0,3,0,0,1,,,,
LGKWBQC,1912-06-19,0,Carolina Association,regular,,Greensboro,5,,Greenville,3,,400,1:50,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120613.txt,"The Charlotte News Jun 20, 1912",2,0,0,1,0,2,0,0,0,,,,,0,0,0,1,0,1,0,0,1,,,,
YGNJLDR,1912-06-19,0,Carolina Association,regular,,Anderson,10,,Winston-Salem,8,,1000,2:25,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120613.txt,"The Charlotte News Jun 20, 1912",0,0,5,0,0,4,0,1,0,,,,,0,1,0,3,2,0,2,0,0,,,,
RJYFBCW,1912-06-20,0,Carolina Association,regular,,Anderson,1,,Greensboro,2,,300,1:45,,,,2,data/boxscores/transcript/1912/1912-CN/CN-19120620.txt,"The Charlotte News Jun 21, 1912",0,0,0,0,0,1,0,0,0,,,,,0,0,0,1,0,0,0,0,1,,,,
ZSSKMTJ,1912-06-20,0,Carolina Association,regular,,Charlotte,5,,Greenville,3,,400,1:58,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120620.txt,"The Charlotte News Jun 21, 1912",1,2,1,0,0,0,1,0,0,,,,,0,0,1,0,0,0,0,0,2,,,,
BHTTNPW,1912-06-20,0,Carolina Association,regular,,Winston-Salem,1,,Spartanburg,5,,350,1:45,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120620.txt,"The Charlotte News Jun 21, 1912",0,0,0,0,0,0,1,0,0,,,,,0,0,3,0,0,2,0,0,x,,,,
BTRJMYK,1912-06-21,0,Carolina Association,regular,,Anderson,0,,Greensboro,6,,650,1:28,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120620.txt,"The Charlotte News Jun 22, 1912",0,0,0,0,0,0,0,0,0,,,,,0,2,0,0,3,1,0,0,x,,,,
JYPZZNJ,1912-06-21,0,Carolina Association,regular,,Charlotte,4,,Greenville,14,,400,2:08,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120620.txt,"The Charlotte News Jun 22, 1912",0,4,0,0,0,0,0,0,0,,,,,0,5,3,0,0,2,3,1,x,,,,
KBGXKVT,1912-06-21,0,Carolina Association,regular,,Winston-Salem,5,,Spartanburg,12,,750,1:50,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120620.txt,"The Charlotte News Jun 22, 1912",3,0,0,0,1,0,0,1,0,,,,,3,0,2,0,0,7,0,0,x,,,,
YZDWBZK,1912-06-22,0,Carolina Association,regular,,Anderson,3,,Greensboro,2,,900,1:50,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120620.txt,"The Charlotte News Jun 23, 1912",0,1,0,0,0,0,2,0,0,,,,,0,0,0,0,0,0,2,0,0,,,,
ZDQHZJX,1912-06-22,0,Carolina Association,regular,,Charlotte,5,,Greenville,1,,700,1:37,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120620.txt,"The Charlotte News Jun 23, 1912",0,1,0,0,2,3,0,0,0,,,,,0,0,0,0,0,0,1,0,0,,,,
GMLDXMX,1912-06-22,0,Carolina Association,regular,,Winston-Salem,4,,Spartanburg,2,,450,1:45,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120620.txt,"The Charlotte News Jun 23, 1912",0,0,0,2,0,0,0,2,0,,,,,0,1,0,0,0,0,0,1,0,,,,
CZBYTKY,1912-06-24,0,Carolina Association,regular,,Winston-Salem,0,,Anderson,3,,300,1:35,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120620.txt,"The Charlotte News Jun 25, 1912",0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,3,x,,,,
RGMQSCH,1912-06-24,0,Carolina Association,regular,,Greenville,2,,Greensboro,7,,400,1:35,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120620.txt,"The Charlotte News Jun 25, 1912",0,1,0,0,0,1,0,0,0,0,,,,0,1,0,0,0,1,1,2,2,0,x,,
JVRYGKM,1912-06-24,0,Carolina Association,regular,,Charlotte,5,,Spartanburg,2,,455,1:45,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120620.txt,"The Charlotte News Jun 25, 1912",1,0,0,1,2,0,0,1,,,,,,0,0,0,1,0,0,0,1,,,,,
WQLKFYG,1912-06-25,0,Carolina Association,regular,,Winston-Salem,7,,Anderson,0,,150,1:30,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120620.txt,"The Charlotte News Jun 26, 1912",3,1,0,3,0,0,,,,,,,,0,0,0,0,0,0,,,,,,,
JMVXSTZ,1912-06-25,0,Carolina Association,regular,,Greenville,3,,Greensboro,4,,800,1:35,,,,1,data/boxscores/transcript/1912/1912-CN/CN-19120620.txt,"The Charlotte News Jun 26, 1912",2,0,0,0,0,0,0,0,1,,,,,0,0,1,0,0,0,0,2,1,,,,
FSFFQFC,1912-06-25,0,Carolina Association,regular,"Rock Hill, SC",Charlotte,5,,Spartanburg,1,,900,1:12,,called after 5 innings,rain,,data/boxscores/transcript/1912/1912-CN/CN-19120620.txt,"The Charlotte News Jun 26, 1912",3,1,1,0,0,,,,,,,,,0,1,0,0,0,,,,,,,,
CRYYXHX,1912-06-26,0,Carolina Association,regular,,Winston-Salem,2,,Anderson,1,,250,1:50,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120620.txt,"The Charlotte News Jun 27, 1912",1,0,1,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,,,,
QRPTGMJ,1912-06-26,0,Carolina Association,regular,,Greenville,2,,Greensboro,5,,450,1:45,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120620.txt,"The Charlotte News Jun 27, 1912",1,0,0,0,0,0,0,0,1,,,,,0,0,0,1,0,3,1,0,x,,,,
VSLMTBX,1912-06-26,0,Carolina Association,regular,"Rock Hill, SC",Charlotte,21,,Spartanburg,0,,1400,1:24,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120620.txt,"The Charlotte News Jun 27, 1912",1,10,0,0,6,1,0,1,2,,,,,0,0,0,0,0,0,0,0,0,,,,
XFTNKLD,1912-06-27,0,Carolina Association,regular,,Spartanburg,2,,Anderson,3,,400,1:30,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120627.txt,"The Charlotte News Jun 28, 1912",0,0,0,0,2,0,0,0,0,,,,,0,0,0,0,0,2,1,0,x,,,,
VMQLYQN,1912-06-27,1,Carolina Association,regular,,Greensboro,2,,Charlotte,1,,1500,1:40,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120627.txt,"The Charlotte News Jun 28, 1912",0,1,0,1,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,,,,
YXMPCRT,1912-06-27,2,Carolina Association,regular,,Greensboro,1,,Charlotte,1,,1600,1:20,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120627.txt,"The Charlotte News Jun 28, 1912",0,0,0,0,1,0,0,,,,,,,0,0,0,0,0,0,0,,,,,,
ZBSMGMB,1912-06-27,0,Carolina Association,regular,,Greenville,4,,Winston-Salem,6,,800,1:45,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120627.txt,"The Charlotte News Jun 28, 1912",0,2,0,0,0,1,1,0,0,,,,,0,0,0,0,0,1,2,3,x,,,,
PNNGQVZ,1912-06-28,0,Carolina Association,regular,,Spartanburg,4,,Anderson,5,,250,1:50,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120627.txt,"The Charlotte News Jun 29, 1912",1,1,2,0,0,0,0,0,0,,,,,0,0,0,1,3,1,0,0,x,,,,
XJYKHYD,1912-06-28,0,Carolina Association,regular,,Greensboro,3,,Charlotte,10,,600,1:50,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120627.txt,"The Charlotte News Jun 29, 1912",0,0,0,0,0,0,0,0,3,,,,,1,0,6,0,1,2,0,0,x,,,,
SPTNQLK,1912-06-28,0,Carolina Association,regular,,Greenville,0,,Winston-Salem,1,,60,1:55,,,,2,data/boxscores/transcript/1912/1912-CN/CN-19120627.txt,"The Charlotte News Jun 29, 1912",0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,
KGCVCCT,1912-07-01,0,Carolina Association,regular,,Anderson,2,,Charlotte,0,,1350,1:29,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120627.txt,"The Charlotte News Jul 2, 1912",2,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,
TZMNSQG,1912-07-01,0,Carolina Association,regular,,Spartanburg,2,,Greenville,3,,500,1:50,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120627.txt,"The Charlotte News Jul 2, 1912",2,0,0,0,0,0,0,0,0,,,,,3,0,0,0,0,0,0,0,x,,,,
MSWWZZB,1912-07-01,0,Carolina Association,regular,,Greensboro,4,,Winston-Salem,9,,500,1:45,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120627.txt,"The Charlotte News Jul 2, 1912",0,1,0,0,2,1,0,0,0,,,,,0,6,0,0,0,0,0,3,x,,,,
DGQJQBC,1912-07-02,0,Carolina Association,regular,,Anderson,0,,Charlotte,1,,975,1:50,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120627.txt,"The Charlotte News Jul 3, 1912",0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,x,,,,
BTSKGCK,1912-07-02,0,Carolina Association,regular,,Spartanburg,1,,Greenville,6,,500,1:57,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120627.txt,"The Charlotte News Jul 3, 1912",0,0,0,0,1,0,0,0,0,,,,,4,0,0,0,0,2,0,0,x,,,,
FJCNLSJ,1912-07-02,0,Carolina Association,regular,,Greensboro,5,,Winston-Salem,12,,500,1:45,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120627.txt,"The Charlotte News Jul 3, 1912",0,0,0,0,0,2,0,3,0,,,,,0,2,0,4,0,5,0,1,x,,,,
YJGMHBG,1912-07-03,0,Carolina Association,regular,,Anderson,2,,Charlotte,5,,500,1:50,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120627.txt,"The Charlotte News Jul 4, 1912",2,0,0,0,0,0,0,0,0,,,,,0,0,4,0,0,0,1,0,x,,,,
YLRNHWG,1912-07-03,0,Carolina Association,regular,,Spartanburg,5,,Greenville,3,,,2:08,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120627.txt,"The Charlotte News Jul 4, 1912",0,0,0,0,2,0,0,1,2,,,,,1,0,0,0,0,0,2,0,0,,,,
KVNMKPG,1912-07-03,0,Carolina Association,regular,,Greensboro,8,,Winston-Salem,1,,500,1:45,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120627.txt,"The Charlotte News Jul 4, 1912",2,0,0,0,3,0,0,1,2,,,,,0,0,0,0,0,1,0,0,0,,,,
LMJFLSV,1912-07-04,2,Carolina Association,regular,,Anderson,0,,Charlotte,1,,2100,1:32,,,,,data/boxscores/transcript/1912/1912-CN/CN-19120704.txt,"The Charlotte News Jul 5, 1912",0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,1,0,0,x,,,,
